 WMBASIC, Moont, Westmoquette 2004 (Pauldrach 2003) after SNC 2002
 Z/Z0 0.05 Teff 26.30 logg 2.99 R/R0 26.27 R 1.8271E+12
   Wavelength   Eddington Hnu
 (Angstroms) (erg/s/cm2/Hz/sr)
 5.00000000E+01 4.16703970E-61
 5.39800670E+01 2.01622510E-57
 5.86485720E+01 6.45033400E-54
 6.42010450E+01 1.24373070E-50
 6.72342620E+01 3.75217790E-49
 7.05683030E+01 9.97278960E-48
 7.23624730E+01 4.92257740E-47
 7.42502560E+01 2.36990970E-46
 7.42530130E+01 2.38791270E-46
 8.29011090E+01 1.08234440E-43
 8.60000000E+01 6.97519160E-43
 9.38336070E+01 4.23867610E-41
 9.96000000E+01 5.39024210E-40
 1.03800000E+02 2.79861780E-39
 1.08087540E+02 1.42303520E-38
 1.16971940E+02 1.73325840E-36
 1.21300000E+02 2.93993910E-35
 1.27447660E+02 1.32113210E-33
 1.27448480E+02 1.32176740E-33
 1.29343070E+02 3.99298680E-33
 1.31295690E+02 1.20793230E-32
 1.33308180E+02 3.65617410E-32
 1.34337740E+02 6.36174090E-32
 1.35383330E+02 1.10700520E-31
 1.35384240E+02 1.10753870E-31
 1.37200850E+02 2.84211770E-31
 1.39067840E+02 7.29702980E-31
 1.39068810E+02 7.30054650E-31
 1.42636710E+02 4.13082240E-30
 1.46393570E+02 2.33721480E-29
 1.50353690E+02 1.32123600E-28
 1.52415200E+02 3.14001090E-28
 1.54534020E+02 7.45982300E-28
 1.54535210E+02 7.43527820E-28
 1.57236080E+02 2.16524690E-27
 1.60034310E+02 6.30388830E-27
 1.60035590E+02 6.30690020E-27
 1.60224390E+02 6.76912610E-27
 1.60225670E+02 6.77237570E-27
 1.62147230E+02 1.37785000E-26
 1.64116780E+02 2.80343990E-26
 1.64118130E+02 1.76034930E-26
 1.65325350E+02 2.69310790E-26
 1.66551860E+02 4.12170410E-26
 1.66553240E+02 4.12367330E-26
 1.68739650E+02 8.66931790E-26
 1.70985680E+02 1.82285240E-25
 1.70987140E+02 1.81780640E-25
 1.71113420E+02 1.89425180E-25
 1.71114880E+02 1.88616600E-25
 1.71458910E+02 2.10950510E-25
 1.71460380E+02 2.08939640E-25
 1.72433830E+02 2.86058710E-25
 1.72435320E+02 2.83582220E-25
 1.75831390E+02 8.25219530E-25
 1.79365540E+02 2.40038760E-24
 1.79367150E+02 2.40153070E-24
 1.80916590E+02 3.78390690E-24
 1.80918230E+02 3.78570840E-24
 1.83985820E+02 9.09899180E-24
 1.87160980E+02 2.18612680E-23
 1.87162730E+02 2.18705120E-23
 1.88988990E+02 3.57139580E-23
 1.90853060E+02 5.83286840E-23
 1.90854880E+02 5.83563330E-23
 1.92241740E+02 8.35243140E-23
 1.92243590E+02 8.35617920E-23
 1.93422340E+02 1.12860740E-22
 1.94617540E+02 1.52483100E-22
 1.94619430E+02 1.52481310E-22
 1.94836520E+02 1.60980610E-22
 1.94838420E+02 1.61056890E-22
 1.95961030E+02 2.12779360E-22
 1.97098590E+02 2.81207670E-22
 1.97100530E+02 2.81340780E-22
 1.98877180E+02 4.31985570E-22
 2.00688160E+02 6.63376580E-22
 2.00690170E+02 6.63690090E-22
 2.01029230E+02 7.18542000E-22
 2.01031250E+02 7.18881520E-22
 2.01590960E+02 8.19068730E-22
 2.01592990E+02 8.19455640E-22
 2.02358650E+02 9.78375330E-22
 2.02360700E+02 9.78837340E-22
 2.02518850E+02 1.01515990E-21
 2.02520900E+02 1.01563930E-21
 2.06041210E+02 2.25093910E-21
 2.09688270E+02 4.98374120E-21
 2.13466760E+02 1.10166530E-20
 2.15407540E+02 1.63687530E-20
 2.17383930E+02 2.43098990E-20
 2.17386300E+02 2.43212850E-20
 2.19479890E+02 3.66727080E-20
 2.19482300E+02 3.66898600E-20
 2.21038630E+02 4.95213550E-20
 2.22619670E+02 6.68518030E-20
 2.22622150E+02 6.68830130E-20
 2.23980340E+02 8.62367060E-20
 2.25357750E+02 1.11217410E-19
 2.25360290E+02 1.11269240E-19
 2.25609880E+02 1.16476710E-19
 2.25612420E+02 7.49453230E-20
 2.25845330E+02 7.82366350E-20
 2.25847880E+02 6.85166490E-20
 2.26991880E+02 8.45541050E-20
 2.26994450E+02 8.45939480E-20
 2.27837820E+02 9.86393690E-20
 2.27840410E+02 3.54580350E-14
 2.28062080E+02 3.64928970E-14
 2.28506890E+02 3.85271130E-14
 2.28952570E+02 3.79132970E-14
 2.29366480E+02 3.69468760E-14
 2.29369110E+02 3.69400680E-14
 2.29399110E+02 3.68618090E-14
 2.29846530E+02 4.43001660E-15
 2.30294820E+02 7.95628380E-16
 2.30743990E+02 6.33375580E-14
 2.31194030E+02 6.03288260E-15
 2.31502650E+02 3.75379660E-14
 2.31644950E+02 5.28627070E-14
 2.32096740E+02 1.15317770E-16
 2.32549420E+02 4.39618350E-14
 2.33002980E+02 7.27263800E-14
 2.33457430E+02 6.57476240E-14
 2.33678980E+02 3.49923310E-14
 2.33681710E+02 3.46028790E-14
 2.33912760E+02 7.02079970E-16
 2.34368990E+02 1.25917280E-13
 2.34826100E+02 8.80771130E-14
 2.34985870E+02 8.86943730E-14
 2.35284100E+02 8.98174020E-14
 2.35742990E+02 9.43725360E-14
 2.36202790E+02 9.74422560E-14
 2.36307460E+02 7.62299410E-14
 2.36310250E+02 7.43224880E-14
 2.36663470E+02 2.17669680E-17
 2.37125060E+02 1.70281490E-14
 2.37587540E+02 1.25517690E-13
 2.37749710E+02 1.25206150E-13
 2.37752530E+02 1.25201200E-13
 2.38050930E+02 1.24468120E-13
 2.38515230E+02 1.25908830E-13
 2.38980420E+02 1.36194660E-13
 2.39446530E+02 1.40399060E-13
 2.39913540E+02 1.44905370E-13
 2.40381470E+02 1.47318400E-13
 2.40641950E+02 1.66693200E-13
 2.40850300E+02 1.82916310E-13
 2.41320060E+02 1.69948370E-13
 2.41790720E+02 1.73300870E-13
 2.42262310E+02 1.99568230E-13
 2.42734820E+02 1.82354620E-14
 2.43208240E+02 1.99380770E-13
 2.43605420E+02 2.20808790E-13
 2.43608390E+02 2.20972750E-13
 2.43682590E+02 2.25139760E-13
 2.44157870E+02 2.63737820E-13
 2.44634070E+02 2.28563370E-13
 2.45111210E+02 2.79142750E-13
 2.45413770E+02 2.77367920E-13
 2.45416780E+02 2.77343050E-13
 2.45589270E+02 2.76129220E-13
 2.46068260E+02 3.12953180E-13
 2.46548190E+02 6.00766180E-13
 2.47029060E+02 2.76380810E-13
 2.47510860E+02 3.52452490E-13
 2.47579110E+02 3.28875880E-13
 2.47582170E+02 3.27803830E-13
 2.47993600E+02 1.77778190E-13
 2.48477290E+02 9.95334450E-13
 2.48961910E+02 1.24037270E-12
 2.49447490E+02 4.58949480E-13
 2.49834420E+02 4.63624640E-13
 2.49837540E+02 4.64364480E-13
 2.49934010E+02 4.65463290E-13
 2.50421470E+02 3.03644580E-13
 2.50909890E+02 2.75034290E-13
 2.51399270E+02 4.40443050E-13
 2.51553820E+02 4.92435020E-13
 2.51889590E+02 6.10736650E-13
 2.52380880E+02 5.88919440E-13
 2.52873120E+02 6.75780790E-13
 2.53297040E+02 6.80004020E-13
 2.53300250E+02 6.79984160E-13
 2.53366320E+02 6.80550520E-13
