 WMBASIC, Moont, Westmoquette 2004 (Pauldrach 2003) after SNC 2002
 Z/Z0 0.05 Teff 30.20 logg 3.14 R/R0 28.12 R 1.9558E+12
   Wavelength   Eddington Hnu
 (Angstroms) (erg/s/cm2/Hz/sr)
 5.00000000E+01 1.63699870E-58
 5.39979250E+01 1.36090230E-55
 5.86907500E+01 7.90020410E-53
 6.42768940E+01 3.57037780E-50
 6.72896990E+01 6.02298480E-49
 7.05988270E+01 9.89318670E-48
 7.23785180E+01 3.97669670E-47
 7.42502560E+01 1.61809760E-46
 7.42530130E+01 1.50201750E-46
 8.28169820E+01 8.41867250E-43
 8.60000000E+01 3.68491100E-41
 9.36183240E+01 1.17703670E-37
 9.96000000E+01 2.81069120E-35
 1.03800000E+02 9.02532690E-34
 1.07659770E+02 1.72578580E-32
 1.16388060E+02 6.65186600E-30
 1.21300000E+02 1.30200970E-28
 1.26656480E+02 2.55896960E-27
 1.26657280E+02 2.56006200E-27
 1.27447660E+02 3.88835230E-27
 1.27448480E+02 3.89001200E-27
 1.29343070E+02 1.03713040E-26
 1.31295690E+02 2.76443610E-26
 1.33308180E+02 7.36256260E-26
 1.34337740E+02 1.20112960E-25
 1.35383330E+02 1.95902470E-25
 1.35384240E+02 1.95985810E-25
 1.37200850E+02 4.50146180E-25
 1.39067840E+02 1.03342360E-24
 1.39068810E+02 1.03386230E-24
 1.40058470E+02 1.59114690E-24
 1.41063320E+02 2.44916430E-24
 1.41064320E+02 2.45020250E-24
 1.44205920E+02 9.05999520E-24
 1.47491730E+02 3.34051570E-23
 1.50930770E+02 1.22698850E-22
 1.52711150E+02 2.34775020E-22
 1.54534020E+02 4.48692640E-22
 1.54535210E+02 4.48983950E-22
 1.57236080E+02 1.13772120E-21
 1.60034310E+02 2.87581520E-21
 1.60035590E+02 2.87728560E-21
 1.60224390E+02 3.05914770E-21
 1.60225670E+02 3.06050880E-21
 1.62147230E+02 5.66008760E-21
 1.64116780E+02 1.04561790E-20
 1.64118130E+02 6.54938140E-22
 1.65325350E+02 9.46969340E-22
 1.66551860E+02 1.36903290E-21
 1.66553240E+02 1.36959900E-21
 1.68739650E+02 2.60362800E-21
 1.70985680E+02 4.94240970E-21
 1.70987140E+02 4.41656890E-21
 1.71113420E+02 4.57610000E-21
 1.71114880E+02 3.77658940E-21
 1.71458910E+02 4.15878560E-21
 1.71460380E+02 2.28301480E-21
 1.72433830E+02 2.99308290E-21
 1.72435320E+02 6.86135170E-22
 1.75831390E+02 1.73672300E-21
 1.79365540E+02 4.38743260E-21
 1.79367150E+02 4.38922580E-21
 1.80916590E+02 6.50948320E-21
 1.80918230E+02 6.51216530E-21
 1.83985820E+02 1.39144320E-20
 1.87160980E+02 2.96844180E-20
 1.87162730E+02 2.96950000E-20
 1.88738970E+02 4.28151050E-20
 1.88740750E+02 4.28326520E-20
 1.89790130E+02 5.44484520E-20
 1.90853060E+02 6.92269970E-20
 1.90854880E+02 6.92552740E-20
 1.92241740E+02 9.43275970E-20
 1.92243590E+02 9.43610550E-20
 1.93566170E+02 1.26127560E-19
 1.93568040E+02 1.26179030E-19
 1.94617540E+02 1.58363400E-19
 1.94619430E+02 1.58379810E-19
 1.94836520E+02 1.65945000E-19
 1.94838420E+02 1.66012630E-19
 1.95961030E+02 2.10935320E-19
 1.97098590E+02 2.68054320E-19
 1.97100530E+02 2.68163340E-19
 1.98877180E+02 3.87554770E-19
 2.00688160E+02 5.59970550E-19
 2.00690170E+02 5.60197480E-19
 2.01029230E+02 5.99671510E-19
 2.01031250E+02 5.99914450E-19
 2.01590960E+02 6.70913220E-19
 2.01592990E+02 6.71184880E-19
 2.02358650E+02 7.81294130E-19
 2.02360700E+02 7.81610250E-19
 2.02518850E+02 8.06395820E-19
 2.02520900E+02 8.06722030E-19
 2.06041210E+02 1.59435050E-18
 2.09688270E+02 3.14450020E-18
 2.13466760E+02 6.18591270E-18
 2.15407540E+02 8.66756790E-18
 2.17383930E+02 1.21365470E-17
 2.17386300E+02 1.21413840E-17
 2.19479890E+02 1.72163860E-17
 2.19482300E+02 1.72232070E-17
 2.22379990E+02 2.75929370E-17
 2.25357750E+02 4.41608660E-17
 2.25360290E+02 4.41783180E-17
 2.25609880E+02 4.59256130E-17
 2.25612420E+02 1.69736990E-17
 2.25845330E+02 1.76142920E-17
 2.25847880E+02 1.74747930E-17
 2.26991880E+02 2.09393300E-17
 2.26994450E+02 2.09478140E-17
 2.27837820E+02 2.39059000E-17
