 WMBASIC, Moont, Westmoquette 2004 (Pauldrach 2003) after SNC 2002
 Z/Z0 0.05 Teff 34.60 logg 3.30 R/R0 24.64 R 1.7137E+12
   Wavelength   Eddington Hnu
 (Angstroms) (erg/s/cm2/Hz/sr)
 5.00000000E+01 1.10981630E-41
 5.44728350E+01 3.68754120E-38
 5.98245410E+01 1.07998520E-34
 6.63423760E+01 2.60474530E-31
 6.87842880E+01 3.10522130E-30
 7.14128330E+01 3.56448960E-29
 7.28039090E+01 1.18832530E-28
 7.42502560E+01 3.91473120E-28
 7.42530130E+01 1.71189110E-28
 8.06599260E+01 1.86779650E-26
 8.50000000E+01 2.66450120E-25
 8.82807830E+01 1.56676500E-24
 9.35000000E+01 1.81884720E-23
 9.74919540E+01 9.09021160E-23
 1.02858030E+02 5.78067310E-22
 1.08849220E+02 3.16948840E-21
 1.08849820E+02 3.09055090E-21
 1.11066990E+02 5.32844840E-21
 1.13377010E+02 8.99361240E-21
 1.13377660E+02 8.99150780E-21
 1.14859780E+02 1.23021150E-20
 1.16381840E+02 1.66839730E-20
 1.17944790E+02 2.24189020E-20
 1.18742110E+02 2.58960990E-20
 1.19550290E+02 2.98408470E-20
 1.19551000E+02 2.97229460E-20
 1.21713390E+02 4.25443750E-20
 1.23956210E+02 5.98771160E-20
 1.23956980E+02 5.07170150E-20
 1.25291800E+02 6.11419710E-20
 1.26656480E+02 7.32716310E-20
 1.26657280E+02 7.06170900E-20
 1.26797720E+02 7.19067540E-20
 1.26798530E+02 6.96372610E-20
 1.27081660E+02 7.21938350E-20
 1.27082470E+02 7.01672880E-20
 1.27447660E+02 7.34551650E-20
 1.27448480E+02 5.48182980E-20
 1.27944040E+02 5.83329980E-20
 1.27944860E+02 5.74649700E-20
 1.28310670E+02 6.01132490E-20
 1.28311500E+02 5.87830810E-20
 1.29932340E+02 7.12051440E-20
 1.31595520E+02 8.56462240E-20
 1.31596380E+02 8.56503360E-20
 1.33462550E+02 1.04060220E-19
 1.35383330E+02 1.25806950E-19
 1.35384240E+02 1.19809250E-19
 1.37200850E+02 1.42832780E-19
 1.39067840E+02 1.71217130E-19
 1.39068810E+02 1.70341240E-19
 1.40058470E+02 1.88105510E-19
 1.41063320E+02 2.08848690E-19
 1.41064320E+02 2.08308270E-19
 1.41853670E+02 2.27023450E-19
 1.41854680E+02 2.27046050E-19
 1.43685140E+02 2.82010090E-19
 1.45564520E+02 3.63932110E-19
 1.45565580E+02 3.63987640E-19
 1.47707840E+02 5.10807650E-19
 1.49915230E+02 7.65585820E-19
 1.52189590E+02 1.22315580E-18
 1.53352840E+02 1.57915290E-18
 1.54534020E+02 2.06325350E-18
 1.54535210E+02 2.08469230E-18
 1.55996320E+02 2.91604370E-18
 1.57486560E+02 4.13135530E-18
 1.57487800E+02 4.11610160E-18
 1.58750220E+02 5.54693590E-18
 1.60034310E+02 7.51337540E-18
 1.60035590E+02 7.52409790E-18
 1.60224390E+02 7.86635490E-18
 1.60225670E+02 7.66423210E-18
 1.62147230E+02 1.21265040E-17
 1.64116780E+02 1.92233670E-17
 1.64118130E+02 2.15188220E-18
 1.65325350E+02 2.78720320E-18
 1.66551860E+02 3.62719610E-18
 1.66553240E+02 3.62826380E-18
 1.68739650E+02 5.79110320E-18
 1.70985680E+02 9.30011880E-18
 1.70987140E+02 8.40633640E-18
 1.71113420E+02 8.63053530E-18
 1.71114880E+02 7.27248210E-18
 1.71458910E+02 7.81015980E-18
 1.71460380E+02 4.62819990E-18
 1.72433830E+02 5.64362640E-18
 1.72435320E+02 1.73583530E-18
 1.72510760E+02 1.76122140E-18
 1.72512240E+02 1.76091410E-18
 1.73777390E+02 2.24959580E-18
 1.75062760E+02 2.88943880E-18
 1.75064300E+02 2.89030210E-18
 1.77188030E+02 4.37047650E-18
 1.79365540E+02 6.65366790E-18
 1.79367150E+02 6.65504590E-18
 1.81856170E+02 1.06743950E-17
 1.84416950E+02 1.71647420E-17
 1.84418650E+02 1.71700670E-17
 1.85778830E+02 2.19879000E-17
 1.87160980E+02 2.81674330E-17
 1.87162730E+02 2.80444000E-17
 1.88738970E+02 3.70319700E-17
 1.88740750E+02 3.70435040E-17
 1.90123900E+02 4.70904310E-17
 1.90125710E+02 4.71050510E-17
 1.90853060E+02 5.33619550E-17
 1.90854880E+02 5.33719790E-17
 1.92241740E+02 6.75110640E-17
 1.92243590E+02 6.71844600E-17
 1.93566170E+02 8.37818210E-17
 1.93568040E+02 8.38078310E-17
 1.94617540E+02 9.96238280E-17
 1.94619430E+02 9.73924260E-17
 1.94836520E+02 1.00917430E-16
 1.94838420E+02 1.00948760E-16
 1.95961030E+02 1.21158760E-16
 1.97098590E+02 1.45432240E-16
 1.97100530E+02 1.45477300E-16
 1.98877180E+02 1.92605930E-16
 2.00688160E+02 2.54957810E-16
 2.00690170E+02 2.55036550E-16
 2.01590960E+02 2.92610820E-16
 2.01592990E+02 2.92701100E-16
 2.02358650E+02 3.28624240E-16
 2.02360700E+02 3.28725530E-16
 2.02518850E+02 3.36639950E-16
 2.02520900E+02 3.36743710E-16
 2.06508510E+02 6.05451500E-16
 2.10658520E+02 1.08648510E-15
 2.14978750E+02 1.94540900E-15
 2.17206010E+02 2.60107730E-15
 2.19479890E+02 3.47589780E-15
 2.19482300E+02 3.47652560E-15
 2.22502670E+02 5.05917120E-15
 2.25609880E+02 7.35835970E-15
 2.25612420E+02 6.65300560E-15
 2.25845330E+02 6.84034130E-15
 2.25847880E+02 6.84235240E-15
 2.26991880E+02 7.83528050E-15
 2.26994450E+02 7.83765900E-15
 2.27837820E+02 8.65295680E-15
 2.27840410E+02 1.77586370E-07
 2.28062080E+02 1.79487610E-07
 2.28506890E+02 1.87167590E-07
 2.28952570E+02 1.73960180E-07
 2.29399110E+02 2.52378960E-09
 2.29846530E+02 1.38171970E-10
 2.30294820E+02 6.29741180E-09
 2.30721440E+02 6.80651140E-10
 2.30743990E+02 3.77581400E-10
 2.31194030E+02 4.90958680E-09
 2.31644950E+02 4.49665920E-11
 2.32096740E+02 3.20605970E-09
 2.32549420E+02 3.50017950E-08
 2.33002980E+02 7.05504660E-08
 2.33457430E+02 5.21303130E-11
 2.33678980E+02 2.27761700E-09
 2.33681710E+02 2.30533790E-09
 2.33912760E+02 4.67753330E-09
 2.34368990E+02 3.53825550E-08
 2.34826100E+02 3.54692180E-08
 2.34985870E+02 4.17646060E-08
 2.35284100E+02 5.37751520E-08
 2.35742990E+02 1.29053440E-07
 2.36202790E+02 1.71312390E-07
 2.36307460E+02 1.33124600E-07
 2.36310250E+02 1.65437140E-09
 2.36663470E+02 1.66365590E-09
 2.37125060E+02 1.61512620E-08
 2.37587540E+02 2.06099730E-09
 2.37749710E+02 2.23775720E-08
 2.37752530E+02 2.27781890E-08
 2.38050930E+02 6.04481190E-08
 2.38515230E+02 1.50886160E-07
 2.38980420E+02 1.87232980E-06
 2.39446530E+02 1.58877560E-06
 2.39913540E+02 3.28407690E-07
 2.40381470E+02 2.75240230E-07
 2.40641950E+02 2.06808540E-07
 2.40850300E+02 1.51741690E-07
 2.41320060E+02 4.83793590E-07
 2.41790720E+02 1.75070010E-06
 2.42262310E+02 1.71073490E-09
 2.42734820E+02 2.15563400E-08
 2.43208240E+02 4.02810910E-07
 2.43605420E+02 1.17195220E-06
 2.43608390E+02 1.18259890E-06
 2.43682590E+02 1.32784640E-06
 2.44157870E+02 3.01468340E-07
 2.44634070E+02 1.68475820E-07
 2.45111210E+02 1.54420630E-07
 2.45413770E+02 3.13418750E-07
 2.45416780E+02 3.15130030E-07
 2.45589270E+02 4.06435060E-07
 2.46068260E+02 4.54547940E-08
 2.46548190E+02 1.70417100E-08
 2.47029060E+02 5.73484700E-08
 2.47510860E+02 1.46562920E-07
 2.47579110E+02 1.54401680E-07
 2.47582170E+02 1.54892920E-07
 2.47993600E+02 2.02538710E-07
 2.48477290E+02 2.49166440E-08
 2.48961910E+02 8.50468850E-08
 2.49447490E+02 1.45083170E-06
 2.49834420E+02 1.46819520E-06
 2.49837540E+02 1.94369100E-06
 2.49934010E+02 1.94894570E-06
 2.50421470E+02 6.62133130E-07
 2.50909890E+02 1.74703320E-06
 2.51399270E+02 8.06875680E-07
 2.51553820E+02 8.00454770E-07
 2.51889590E+02 7.86417650E-07
 2.52380880E+02 3.62667380E-07
 2.52873120E+02 3.48218260E-07
 2.53297040E+02 8.89822380E-07
 2.53300250E+02 9.89848060E-07
 2.53366320E+02 1.08388370E-06
 2.53860480E+02 1.77051670E-06
 2.54355610E+02 1.48219980E-07
 2.54600830E+02 2.04259250E-06
 2.54604070E+02 2.21158350E-06
 2.54851700E+02 4.27053260E-06
 2.55348760E+02 2.20768580E-10
 2.55846790E+02 2.17877760E-08
 2.56345790E+02 2.07384150E-07
 2.56735220E+02 7.51353480E-07
 2.56845760E+02 9.06771040E-07
 2.57346710E+02 3.36295810E-06
 2.57848640E+02 2.25707920E-06
 2.58351550E+02 1.46429150E-06
 2.58855430E+02 1.86648780E-07
 2.58905710E+02 5.23135950E-07
 2.58909060E+02 6.47606080E-07
 2.59360300E+02 4.25692180E-06
 2.59866150E+02 8.16061010E-07
 2.60372990E+02 1.52282420E-07
 2.60880820E+02 2.46542970E-06
 2.61010740E+02 3.29645480E-06
 2.61014140E+02 9.01838390E-06
 2.61378120E+02 1.53640550E-05
 2.61381530E+02 2.19172350E-05
 2.61389640E+02 2.21189870E-05
 2.61899450E+02 1.21640230E-05
 2.62410260E+02 5.31786300E-06
 2.62922060E+02 1.66910790E-05
 2.63434860E+02 5.85933780E-06
 2.63948660E+02 1.95053660E-05
 2.64463470E+02 2.29090800E-07
 2.64575530E+02 2.19806850E-07
 2.64979270E+02 1.86189000E-07
 2.65496090E+02 1.23766500E-05
 2.66013910E+02 1.82449150E-05
 2.66532740E+02 2.07475100E-05
 2.67052580E+02 2.58355330E-06
 2.67573440E+02 5.38663440E-06
 2.67852140E+02 4.63746380E-06
 2.68095310E+02 3.98054460E-06
 2.68618200E+02 1.79317410E-06
 2.69142110E+02 1.08564490E-05
 2.69667040E+02 1.31857230E-05
 2.70193000E+02 4.57501820E-06
 2.70719980E+02 9.99385840E-06
 2.71210930E+02 4.67898890E-06
 2.71247990E+02 4.27583900E-06
 2.71777030E+02 3.61296150E-06
 2.72307100E+02 2.28714580E-06
 2.72838200E+02 2.53746670E-05
 2.72922110E+02 2.28959480E-05
 2.73370350E+02 9.58943870E-06
 2.73903520E+02 8.39937390E-06
 2.74437740E+02 3.21307890E-06
 2.74655030E+02 5.10783410E-06
 2.74658800E+02 5.21091430E-06
 2.74973000E+02 8.00187220E-06
 2.75509310E+02 1.23321920E-07
 2.76046660E+02 2.74920390E-05
 2.76585060E+02 8.53178040E-06
 2.77124500E+02 1.86961710E-05
 2.77383510E+02 1.08784580E-05
 2.77665010E+02 2.33998230E-06
 2.78206560E+02 2.34361810E-05
 2.78749170E+02 6.55562430E-07
 2.79292840E+02 9.19140510E-07
 2.79837570E+02 6.37215390E-06
 2.80166740E+02 6.00598290E-06
 2.80170670E+02 6.12101640E-06
 2.80383360E+02 5.87826660E-06
 2.80930220E+02 1.83255020E-05
 2.81478140E+02 2.83597850E-05
 2.82027140E+02 6.68052060E-06
 2.82577200E+02 2.19177550E-05
 2.83128330E+02 2.82937000E-06
 2.83305060E+02 2.97837760E-06
 2.83680540E+02 3.29645790E-06
 2.84233830E+02 1.57994230E-05
 2.84788200E+02 9.29607590E-06
 2.85343650E+02 1.24947330E-05
 2.85900180E+02 1.63817200E-05
 2.86457800E+02 9.64413110E-07
 2.86514480E+02 3.88146780E-06
 2.86518580E+02 4.15270980E-06
 2.87016500E+02 3.02757670E-05
 2.87576290E+02 2.03791630E-05
 2.88137180E+02 2.67322070E-05
 2.88699160E+02 3.30581120E-05
 2.89262230E+02 3.00093660E-06
 2.89826410E+02 7.59633090E-07
 2.90391680E+02 7.90050810E-06
 2.90958060E+02 2.69417300E-05
 2.91030630E+02 2.61312800E-05
 2.91525540E+02 2.05770530E-05
 2.92094130E+02 7.88024260E-06
 2.92663830E+02 3.34856860E-05
 2.93234640E+02 1.20798920E-05
 2.93806560E+02 1.30607760E-05
 2.94379600E+02 2.98348620E-05
 2.94953750E+02 1.05328200E-06
 2.95529020E+02 8.05686590E-07
 2.95691420E+02 2.22779780E-06
 2.95695790E+02 2.26613870E-06
 2.96105420E+02 5.87051640E-06
 2.96682940E+02 2.17283150E-05
 2.97261590E+02 1.74958500E-05
 2.97613730E+02 1.05861110E-05
 2.97841370E+02 6.09809280E-06
 2.98422270E+02 2.57771460E-05
 2.99004310E+02 1.15464740E-05
 2.99561200E+02 1.61357540E-05
 2.99565690E+02 2.11054580E-05
 2.99587490E+02 2.13407360E-05
 2.99930480E+02 3.55599520E-05
 2.99934970E+02 3.57481050E-05
 3.00171800E+02 4.56103650E-05
 3.00757250E+02 2.21415150E-05
 3.01343850E+02 4.42799210E-05
 3.01931580E+02 4.41319630E-05
 3.02141460E+02 2.84615900E-05
 3.02520470E+02 3.66631480E-08
 3.03110500E+02 3.23002990E-06
 3.03701680E+02 7.44914060E-06
 3.04294020E+02 5.13057450E-05
 3.04385280E+02 4.37261340E-05
 3.04389910E+02 4.33411240E-05
 3.04887510E+02 1.82726190E-06
 3.05482160E+02 5.33611640E-06
 3.06077970E+02 1.30153220E-05
 3.06674940E+02 1.78700880E-05
 3.07273080E+02 4.75397920E-05
 3.07872380E+02 3.50064590E-05
 3.08472850E+02 3.47064610E-05
 3.08844150E+02 3.81924840E-05
 3.09074490E+02 4.03643210E-05
 3.09677310E+02 2.85504500E-05
 3.10281300E+02 2.03557590E-06
 3.10886470E+02 1.05815580E-05
 3.11492820E+02 2.09437720E-06
 3.12100350E+02 3.02607560E-05
 3.12709070E+02 3.88455430E-05
 3.13318970E+02 5.01254600E-06
 3.13435610E+02 5.65145920E-06
 3.13440520E+02 5.68317440E-06
 3.13588740E+02 6.49741200E-06
 3.13593660E+02 6.52446190E-06
 3.13930070E+02 8.37894000E-06
 3.14542350E+02 1.14334070E-06
 3.15155830E+02 2.88948940E-05
 3.15770510E+02 2.22263100E-05
 3.16351530E+02 6.44646090E-06
 3.16386390E+02 5.49569880E-06
 3.17003460E+02 4.09740910E-05
 3.17621740E+02 4.14296060E-05
 3.18241230E+02 1.21503630E-05
 3.18861920E+02 3.87811690E-06
 3.19163430E+02 2.57573780E-06
 3.19168530E+02 2.58867540E-06
 3.19483830E+02 1.20199830E-06
 3.20106950E+02 3.93590070E-05
 3.20731280E+02 1.33813830E-06
 3.20800100E+02 3.42545970E-06
 3.20805250E+02 3.58175160E-06
 3.21356830E+02 2.03842410E-05
 3.21983600E+02 2.59312580E-05
 3.22611600E+02 1.03790200E-05
 3.23240810E+02 2.33257800E-05
 3.23871260E+02 3.97378080E-05
 3.24233030E+02 2.81102960E-05
 3.24502930E+02 1.93980770E-05
 3.25135840E+02 3.22023850E-05
 3.25769980E+02 5.17380580E-05
 3.26405360E+02 6.53434430E-05
 3.27041980E+02 3.22088150E-05
 3.27679840E+02 6.04647990E-06
 3.27740230E+02 8.11668090E-06
 3.27745600E+02 8.30117770E-06
 3.27954120E+02 1.54631090E-05
 3.27959500E+02 1.57050500E-05
 3.28318940E+02 2.81433920E-05
 3.28839200E+02 5.47782310E-05
 3.28844600E+02 5.51279940E-05
 3.28959290E+02 6.10323200E-05
 3.29600890E+02 1.95941810E-05
 3.30243740E+02 1.31212250E-05
 3.30887840E+02 3.54550140E-05
 3.30968620E+02 3.11506660E-05
 3.31533200E+02 9.35365670E-07
 3.32179820E+02 3.67979130E-05
 3.32827700E+02 1.44678720E-05
 3.33125800E+02 2.72127260E-05
 3.33131340E+02 2.74504400E-05
 3.33476850E+02 4.22857520E-05
 3.34127260E+02 3.69295200E-06
 3.34778940E+02 1.56413500E-05
 3.35431880E+02 6.35842560E-06
 3.36086110E+02 3.40140410E-05
 3.36741610E+02 5.23932330E-05
 3.37398380E+02 3.50404680E-05
 3.37447320E+02 3.31361300E-05
 3.38056440E+02 9.33178450E-06
 3.38715780E+02 6.88396020E-05
 3.39376410E+02 1.25685040E-06
 3.40038330E+02 6.32742690E-05
 3.40701540E+02 4.40815280E-06
 3.41366040E+02 1.82596290E-05
 3.41882450E+02 6.15775440E-05
 3.41888290E+02 6.22157900E-05
 3.42031830E+02 7.43367460E-05
 3.42698930E+02 2.18249120E-05
 3.43367320E+02 4.76983920E-05
 3.44037020E+02 9.12249780E-06
 3.44708030E+02 7.77099100E-05
 3.45380350E+02 4.87568440E-05
 3.46053970E+02 6.76349630E-05
 3.46728910E+02 2.16740910E-06
 3.46988970E+02 3.04182010E-06
 3.47405170E+02 4.44722830E-06
 3.48082740E+02 2.57654330E-06
 3.48761640E+02 6.91142630E-05
 3.49441860E+02 4.07598700E-05
 3.50123410E+02 4.60742470E-05
 3.50806290E+02 7.02399580E-05
 3.51490500E+02 5.12521330E-05
 3.52176040E+02 6.99137720E-05
 3.52250350E+02 6.88397020E-05
 3.52256560E+02 6.92703120E-05
 3.52862920E+02 6.04001690E-05
 3.53551140E+02 4.69984240E-05
 3.54240700E+02 2.78542140E-05
 3.54931610E+02 4.70465360E-05
 3.55623860E+02 6.65816210E-06
 3.56317470E+02 4.32553230E-05
 3.56567800E+02 3.06039330E-05
 3.57012430E+02 8.03485770E-06
 3.57708740E+02 5.78778060E-05
 3.58406410E+02 1.78663870E-05
 3.59105440E+02 3.02436000E-05
 3.59805840E+02 4.63481730E-05
 3.60507600E+02 1.01784970E-05
 3.60992390E+02 5.54185560E-05
 3.61210730E+02 7.58827570E-05
 3.61915230E+02 1.35068220E-05
 3.62621110E+02 2.83871750E-05
 3.63328360E+02 5.49300810E-05
 3.64036990E+02 1.15472470E-05
 3.64747010E+02 1.03583360E-05
 3.65458410E+02 4.80231050E-05
 3.65528170E+02 4.81862470E-05
 3.66171190E+02 4.96960680E-05
 3.66885370E+02 8.23633830E-06
 3.67600940E+02 9.68275580E-05
 3.67839080E+02 9.45465510E-05
 3.68317900E+02 8.99391200E-05
 3.69036270E+02 9.50343360E-05
 3.69756030E+02 7.97666600E-05
 3.70179390E+02 9.08164070E-05
 3.70186240E+02 9.09961150E-05
 3.70477200E+02 9.86240750E-05
 3.71199770E+02 9.77383280E-05
 3.71923760E+02 9.78559950E-05
 3.72649160E+02 7.63525390E-05
 3.73375970E+02 7.41930570E-05
 3.74104190E+02 1.40718140E-05
 3.74833840E+02 7.25237540E-05
 3.75000000E+02 7.99580700E-05
 3.75564920E+02 1.05346960E-04
 3.76297410E+02 1.99988760E-05
 3.77031340E+02 4.29381950E-05
 3.77766700E+02 3.69893290E-05
 3.78503490E+02 6.09492200E-05
 3.79241720E+02 2.03249530E-05
 3.79981390E+02 1.01749060E-04
 3.80722500E+02 7.03219750E-05
 3.81465060E+02 1.59213160E-05
 3.82209060E+02 1.12163760E-04
 3.82954520E+02 1.08784720E-04
 3.83701430E+02 3.74742960E-05
 3.84449800E+02 2.12977800E-05
 3.85199620E+02 5.56240060E-05
 3.85950910E+02 5.14502550E-05
 3.86703670E+02 3.42145240E-05
 3.87457890E+02 3.14128420E-05
 3.87886570E+02 7.23021280E-05
 3.88213590E+02 1.03638170E-04
 3.88970750E+02 2.87278470E-05
 3.89729400E+02 5.51564130E-05
 3.90489520E+02 1.04326150E-04
 3.91251130E+02 1.03641950E-04
 3.92014220E+02 4.06548900E-05
 3.92778800E+02 2.73392030E-05
 3.93544870E+02 3.20539570E-05
 3.94312440E+02 1.65683990E-05
 3.95000000E+02 2.23747850E-05
 3.95081500E+02 2.30662930E-05
 3.95852060E+02 1.23785780E-05
 3.96624130E+02 1.04506490E-04
 3.97397700E+02 1.06477780E-04
 3.98172780E+02 1.18052660E-04
 3.98949370E+02 4.21514850E-05
 3.99727480E+02 1.24347080E-04
 4.00507110E+02 6.32586900E-06
 4.01288250E+02 1.30763830E-04
 4.02070920E+02 1.24506760E-04
 4.02855110E+02 3.62121930E-05
 4.03640840E+02 1.15462190E-04
 4.04428100E+02 1.07796110E-04
 4.05216890E+02 7.17839470E-05
 4.06007220E+02 2.97966890E-05
 4.06799090E+02 1.28817120E-04
 4.07372880E+02 8.63362310E-05
 4.07592510E+02 6.99956410E-05
 4.08387470E+02 1.11812310E-04
 4.09183990E+02 5.35997320E-05
 4.09982050E+02 1.33609010E-04
 4.10781680E+02 1.22486780E-04
 4.11582860E+02 5.22817380E-05
 4.12385610E+02 1.43839830E-04
 4.13189920E+02 1.45779890E-04
 4.13995800E+02 1.45710060E-04
 4.14000000E+02 1.45694790E-04
 4.14803260E+02 1.42754170E-04
 4.15612290E+02 5.11642310E-05
 4.16422890E+02 7.20685230E-05
 4.17235080E+02 9.54323530E-06
 4.18048850E+02 1.50942690E-04
 4.18864210E+02 1.25310840E-04
 4.19681160E+02 5.13798580E-05
 4.20499700E+02 1.54854120E-04
 4.21319840E+02 1.52713110E-04
 4.22000000E+02 1.32096220E-04
 4.22141570E+02 1.27782560E-04
 4.22964910E+02 1.66281410E-04
 4.23789860E+02 9.35620700E-05
 4.24616420E+02 1.53000900E-04
 4.25444580E+02 1.55407970E-04
 4.26274370E+02 1.52967630E-04
 4.27105770E+02 9.21940970E-05
 4.27938790E+02 1.66263820E-04
 4.28773440E+02 1.64516650E-04
 4.28920620E+02 1.60707450E-04
 4.29609710E+02 1.42777210E-04
 4.30447620E+02 1.48937190E-04
 4.31287160E+02 1.52105890E-04
 4.32128340E+02 1.55327150E-04
 4.32971160E+02 1.58963760E-04
 4.33815620E+02 1.80656130E-04
 4.34661730E+02 3.66227810E-05
 4.35509490E+02 1.78956770E-04
 4.36358900E+02 6.80726840E-05
 4.37209970E+02 5.18589550E-05
 4.38062700E+02 1.75528770E-04
 4.38917090E+02 1.84147620E-04
 4.39773150E+02 1.87949060E-04
 4.40572520E+02 1.87505550E-04
 4.40630880E+02 1.87472830E-04
 4.41490280E+02 1.78471190E-04
 4.42351360E+02 1.34701600E-04
 4.43214120E+02 1.37782260E-04
 4.44078560E+02 1.52547500E-04
 4.44944690E+02 1.96174800E-04
 4.45812500E+02 1.70245810E-04
 4.46682010E+02 1.22704970E-04
 4.47553210E+02 1.81203980E-04
 4.48426120E+02 1.81428090E-04
 4.49300720E+02 1.96625350E-04
 4.50177030E+02 1.88947560E-04
 4.51055050E+02 2.04901340E-04
 4.51934790E+02 2.06028920E-04
 4.52816240E+02 2.05212840E-04
 4.52875170E+02 2.04981030E-04
 4.52885420E+02 2.04941010E-04
 4.53699400E+02 2.01718140E-04
 4.54584290E+02 1.65749130E-04
 4.55470910E+02 2.07059780E-04
 4.56359260E+02 1.06468320E-04
 4.56474270E+02 1.20139530E-04
 4.57249340E+02 2.12793850E-04
 4.58141150E+02 2.56290460E-05
 4.59034700E+02 2.18716680E-04
 4.59930000E+02 2.11198010E-04
 4.60131030E+02 2.11110480E-04
 4.60141610E+02 2.11122980E-04
 4.60500780E+02 2.10965060E-04
 4.60511380E+02 2.10960720E-04
 4.60827040E+02 2.10820400E-04
