 WMBASIC, Moont, Westmoquette 2004 (Pauldrach 2003) after SNC 2002
 Z/Z0 0.05 Teff 37.15 logg 3.40 R/R0 23.56 R 1.6386E+12
   Wavelength   Eddington Hnu
 (Angstroms) (erg/s/cm2/Hz/sr)
 5.00000000E+01 4.73849680E-36
 5.44728350E+01 7.55186270E-33
 5.98245410E+01 1.16433370E-29
 6.63423760E+01 1.71603480E-26
 6.87842880E+01 1.82621970E-25
 7.14128330E+01 1.92956060E-24
 7.28039090E+01 6.25408150E-24
 7.42502560E+01 2.02303480E-23
 7.42530130E+01 1.12334290E-23
 8.06599260E+01 1.26945350E-21
 8.50000000E+01 2.05077500E-20
 8.82807830E+01 1.39082880E-19
 9.35000000E+01 2.19229080E-18
 9.74919540E+01 1.46988050E-17
 1.02858030E+02 1.49371160E-16
 1.08849220E+02 1.51148870E-15
 1.08849820E+02 1.89534140E-15
 1.11066990E+02 4.20141420E-15
 1.13377010E+02 9.31243280E-15
 1.13377660E+02 9.45830720E-15
 1.14859780E+02 1.54550200E-14
 1.16381840E+02 2.52537060E-14
 1.17944790E+02 4.12590540E-14
 1.18742110E+02 5.27357410E-14
 1.19550290E+02 6.74047150E-14
 1.19551000E+02 6.81857470E-14
 1.21713390E+02 1.29391420E-13
 1.23956210E+02 2.45661810E-13
 1.23956980E+02 1.72324530E-13
 1.25291800E+02 2.48555880E-13
 1.26656480E+02 3.58555530E-13
 1.26657280E+02 3.18691640E-13
 1.26797720E+02 3.30851390E-13
 1.26798530E+02 2.99863670E-13
 1.27081660E+02 3.23208070E-13
 1.27082470E+02 2.92648900E-13
 1.27447660E+02 3.22126850E-13
 1.27448480E+02 2.64767340E-13
 1.27944040E+02 3.01480810E-13
 1.27944860E+02 2.83002920E-13
 1.28310670E+02 3.11233460E-13
 1.28311500E+02 2.80297200E-13
 1.29932340E+02 4.23934030E-13
 1.31595520E+02 6.40856060E-13
 1.31596380E+02 6.40749320E-13
 1.33462550E+02 1.00548140E-12
 1.35383330E+02 1.57683040E-12
 1.35384240E+02 1.53070840E-12
 1.37200850E+02 2.31677200E-12
 1.39067840E+02 3.50443650E-12
 1.39068810E+02 3.46447220E-12
 1.40058470E+02 4.29438360E-12
 1.41063320E+02 5.32306160E-12
 1.41064320E+02 5.14232130E-12
 1.41853670E+02 6.07356110E-12
 1.41854680E+02 6.07316740E-12
 1.43685140E+02 8.86704940E-12
 1.45564520E+02 1.29408290E-11
 1.45565580E+02 1.29427470E-11
 1.47707840E+02 1.96684110E-11
 1.49915230E+02 2.98741430E-11
 1.52189590E+02 4.53456170E-11
 1.53352840E+02 5.58542580E-11
 1.54534020E+02 6.87886290E-11
 1.54535210E+02 7.16460860E-11
 1.55996320E+02 9.22332290E-11
 1.57486560E+02 1.18733440E-10
 1.57487800E+02 1.09328640E-10
 1.58750220E+02 1.35081920E-10
 1.60034310E+02 1.66916340E-10
 1.60035590E+02 1.72711830E-10
 1.60224390E+02 1.78115420E-10
 1.60225670E+02 6.43809550E-11
 1.62147230E+02 8.70579910E-11
 1.64116780E+02 1.17657810E-10
 1.64118130E+02 1.15953870E-10
 1.65325350E+02 1.38899530E-10
 1.66551860E+02 1.66370810E-10
 1.66553240E+02 1.66319160E-10
 1.68739650E+02 2.27784330E-10
 1.70985680E+02 3.11747920E-10
 1.70987140E+02 3.11723640E-10
 1.71113420E+02 3.17185920E-10
 1.71114880E+02 3.17039560E-10
 1.71458910E+02 3.32355880E-10
 1.71460380E+02 3.31966790E-10
 1.72433830E+02 3.78945170E-10
 1.72435320E+02 3.78496080E-10
 1.72510760E+02 3.82371600E-10
