 CMFGEN: observer frame O-star fluxes
 OStar Grid 2009, 15km/s vturb
 T    :    32.500  kK,    Logg :    3.500 cm/s^2
 Reff :    15.799  R0,    L    :  2.512E+05 L0 
 Mdot :  7.590E-07 M0/yr,  Vinf :  2175.000 km/s
 Frequency         Hnu
 (Hz)              (ergs/s/cm2/Hz/sr)
 8.51861E+16  1.00775E-60
 8.51719E+16  1.03832E-60
 8.51577E+16  1.06264E-60
 8.51435E+16  1.08623E-60
 8.51293E+16  1.11006E-60
 8.51151E+16  1.13481E-60
 8.51009E+16  1.16085E-60
 8.50867E+16  1.18750E-60
 8.50725E+16  1.21428E-60
 8.50583E+16  1.24105E-60
 8.50441E+16  1.26819E-60
 8.50299E+16  1.29668E-60
 8.50157E+16  1.32645E-60
 8.50016E+16  1.35678E-60
 8.49874E+16  1.38704E-60
 8.49732E+16  1.41743E-60
 8.49590E+16  1.44849E-60
 8.49449E+16  1.48121E-60
 8.49307E+16  1.51527E-60
 8.49165E+16  1.54964E-60
 8.49024E+16  1.58389E-60
 8.48882E+16  1.61844E-60
 8.48741E+16  1.65410E-60
 8.48599E+16  1.69165E-60
 8.48458E+16  1.73043E-60
 8.48316E+16  1.76934E-60
 8.48174E+16  1.80824E-60
 8.48033E+16  1.84757E-60
 8.47892E+16  1.88850E-60
 8.47750E+16  1.93151E-60
 8.47609E+16  1.97562E-60
 8.47468E+16  2.01967E-60
 8.47326E+16  2.06378E-60
 8.47185E+16  2.10869E-60
 8.47044E+16  2.15574E-60
 8.46902E+16  2.20493E-60
 8.46761E+16  2.25493E-60
 8.46620E+16  2.30486E-60
 8.46479E+16  2.35497E-60
 8.46337E+16  2.40631E-60
 8.46196E+16  2.46029E-60
 8.46055E+16  2.51647E-60
 8.45914E+16  2.57314E-60
 8.45773E+16  2.62975E-60
 8.45632E+16  2.68666E-60
 8.45491E+16  2.74548E-60
 8.45350E+16  2.80742E-60
 8.45209E+16  2.87138E-60
 8.45068E+16  2.93558E-60
 8.44927E+16  2.99973E-60
 8.44786E+16  3.06455E-60
 8.44645E+16  3.13200E-60
 8.44504E+16  3.20288E-60
 8.44363E+16  3.27560E-60
 8.44222E+16  3.34833E-60
 8.44082E+16  3.42105E-60
 8.43941E+16  3.49499E-60
 8.43800E+16  3.57237E-60
 8.43660E+16  3.65336E-60
 8.43519E+16  3.73589E-60
 8.43378E+16  3.81823E-60
 8.43237E+16  3.90081E-60
 8.43097E+16  3.98524E-60
 8.42956E+16  4.07395E-60
 8.42816E+16  4.16640E-60
 8.42675E+16  4.25989E-60
 8.42534E+16  4.35320E-60
 8.42394E+16  4.44699E-60
 8.42254E+16  4.54355E-60
 8.42113E+16  4.64519E-60
 8.41972E+16  4.75044E-60
 8.41832E+16  4.85637E-60
 8.41692E+16  4.96205E-60
 8.41551E+16  5.06871E-60
 8.41411E+16  5.17924E-60
 8.41271E+16  5.29558E-60
 8.41130E+16  5.41523E-60
 8.40990E+16  5.53512E-60
 8.40850E+16  5.65496E-60
 8.40710E+16  5.77639E-60
 8.40569E+16  5.90296E-60
 8.40429E+16  6.03591E-60
 8.40289E+16  6.17185E-60
 8.40149E+16  6.30725E-60
 8.40009E+16  6.44326E-60
 8.39869E+16  6.58172E-60
 8.39728E+16  6.72692E-60
 8.39588E+16  6.87824E-60
 8.39448E+16  7.03263E-60
 8.39308E+16  7.18641E-60
 8.39168E+16  7.34018E-60
 8.39028E+16  7.49824E-60
 8.38889E+16  7.66427E-60
 8.38749E+16  7.83704E-60
 8.38609E+16  8.01165E-60
 8.38469E+16  8.18564E-60
 8.38329E+16  8.36025E-60
 8.38189E+16  8.54098E-60
 8.38050E+16  8.73090E-60
 8.37910E+16  8.92695E-60
 8.37770E+16  9.12484E-60
 8.37630E+16  9.32211E-60
 8.37490E+16  9.52061E-60
 8.37351E+16  9.72707E-60
 8.37211E+16  9.94395E-60
 8.37072E+16  1.01670E-59
 8.36932E+16  1.03906E-59
 8.36792E+16  1.06142E-59
 8.36653E+16  1.08403E-59
 8.36513E+16  1.10755E-59
 8.36374E+16  1.13230E-59
 8.36234E+16  1.15767E-59
 8.36095E+16  1.18297E-59
 8.35955E+16  1.20827E-59
 8.35816E+16  1.23400E-59
 8.35676E+16  1.26096E-59
 8.35537E+16  1.28914E-59
 8.35398E+16  1.31788E-59
 8.35258E+16  1.34649E-59
 8.35119E+16  1.37522E-59
 8.34980E+16  1.40450E-59
 8.34841E+16  1.43526E-59
 8.34701E+16  1.46736E-59
 8.34562E+16  1.49989E-59
 8.34423E+16  1.53236E-59
 8.34284E+16  1.56490E-59
 8.34145E+16  1.59829E-59
 8.34006E+16  1.63339E-59
 8.33866E+16  1.66990E-59
 8.33727E+16  1.70673E-59
 8.33588E+16  1.74348E-59
 8.33449E+16  1.78043E-59
 8.33310E+16  1.81847E-59
 8.33171E+16  1.85860E-59
 8.33032E+16  1.90002E-59
 8.32893E+16  1.94174E-59
 8.32754E+16  1.98334E-59
 8.32616E+16  2.02524E-59
 8.32477E+16  2.06868E-59
 8.32338E+16  2.11438E-59
 8.32199E+16  2.16144E-59
 8.32060E+16  2.20861E-59
 8.31922E+16  2.25572E-59
 8.31783E+16  2.30333E-59
 8.31644E+16  2.35289E-59
 8.31505E+16  2.40496E-59
 8.31367E+16  2.45833E-59
 8.31228E+16  2.51169E-59
 8.31089E+16  2.56505E-59
 8.30951E+16  2.61915E-59
 8.30812E+16  2.67563E-59
 8.30674E+16  2.73494E-59
 8.30535E+16  2.79541E-59
 8.30396E+16  2.85581E-59
 8.30258E+16  2.91622E-59
 8.30120E+16  2.97779E-59
 8.29981E+16  3.04218E-59
 8.29843E+16  3.10958E-59
 8.29704E+16  3.17807E-59
 8.29566E+16  3.24644E-59
 8.29428E+16  3.31494E-59
 8.29289E+16  3.38484E-59
 8.29151E+16  3.45830E-59
 8.29013E+16  3.53488E-59
 8.28874E+16  3.61244E-59
 8.28736E+16  3.68976E-59
 8.28598E+16  3.76738E-59
 8.28460E+16  3.84696E-59
 8.28322E+16  3.93059E-59
 8.28183E+16  4.01759E-59
 8.28045E+16  4.10532E-59
 8.27907E+16  4.19287E-59
 8.27769E+16  4.28084E-59
 8.27631E+16  4.37133E-59
 8.27493E+16  4.46654E-59
 8.27355E+16  4.56524E-59
 8.27217E+16  4.66455E-59
 8.27079E+16  4.76361E-59
 8.26941E+16  4.86335E-59
 8.26803E+16  4.96628E-59
 8.26665E+16  5.07466E-59
 8.26527E+16  5.18659E-59
 8.26390E+16  5.29895E-59
 8.26252E+16  5.41106E-59
 8.26114E+16  5.52410E-59
 8.25976E+16  5.64117E-59
 8.25838E+16  5.76444E-59
 8.25701E+16  5.89126E-59
 8.25563E+16  6.01838E-59
 8.25425E+16  6.14551E-59
 8.25288E+16  6.27355E-59
 8.25150E+16  6.40650E-59
 8.25012E+16  6.54680E-59
 8.24875E+16  6.69016E-59
 8.24737E+16  6.83413E-59
 8.24600E+16  6.97810E-59
 8.24462E+16  7.12330E-59
 8.24324E+16  7.27463E-59
 8.24187E+16  7.43392E-59
 8.24050E+16  7.59627E-59
 8.23912E+16  7.75923E-59
 8.23775E+16  7.92159E-59
 8.23637E+16  8.08639E-59
 8.23500E+16  8.25855E-59
 8.23363E+16  8.43928E-59
 8.23225E+16  8.62369E-59
 8.23088E+16  8.80748E-59
 8.22951E+16  8.99128E-59
 8.22814E+16  9.17814E-59
 8.22676E+16  9.37418E-59
 8.22539E+16  9.57881E-59
 8.22402E+16  9.78711E-59
 8.22265E+16  9.99541E-59
 8.22128E+16  1.02037E-58
 8.21990E+16  1.04157E-58
 8.21853E+16  1.06381E-58
 8.21716E+16  1.08703E-58
 8.21579E+16  1.11062E-58
 8.21442E+16  1.13414E-58
 8.21305E+16  1.15773E-58
 8.21168E+16  1.18174E-58
 8.21031E+16  1.20692E-58
 8.20894E+16  1.23321E-58
 8.20757E+16  1.25986E-58
 8.20621E+16  1.28645E-58
 8.20484E+16  1.31310E-58
 8.20347E+16  1.34048E-58
 8.20210E+16  1.36928E-58
 8.20073E+16  1.39905E-58
 8.19936E+16  1.42907E-58
 8.19800E+16  1.45897E-58
 8.19663E+16  1.48917E-58
 8.19526E+16  1.52036E-58
 8.19390E+16  1.55313E-58
 8.19253E+16  1.58683E-58
 8.19116E+16  1.62059E-58
 8.18980E+16  1.65428E-58
 8.18843E+16  1.68841E-58
 8.18706E+16  1.72400E-58
 8.18570E+16  1.76125E-58
 8.18434E+16  1.79930E-58
 8.18297E+16  1.83722E-58
 8.18160E+16  1.87520E-58
 8.18024E+16  1.91392E-58
 8.17888E+16  1.95448E-58
 8.17751E+16  1.99675E-58
 8.17615E+16  2.03952E-58
 8.17478E+16  2.08222E-58
 8.17342E+16  2.12511E-58
 8.17206E+16  2.16903E-58
 8.17070E+16  2.21516E-58
 8.16933E+16  2.26295E-58
 8.16797E+16  2.31111E-58
 8.16661E+16  2.35908E-58
 8.16524E+16  2.40742E-58
 8.16388E+16  2.45728E-58
 8.16252E+16  2.50973E-58
 8.16116E+16  2.56364E-58
 8.15980E+16  2.61774E-58
 8.15844E+16  2.67171E-58
 8.15708E+16  2.72630E-58
 8.15572E+16  2.78297E-58
 8.15436E+16  2.84246E-58
 8.15300E+16  2.90330E-58
 8.15164E+16  2.96407E-58
 8.15028E+16  3.02478E-58
 8.14892E+16  3.08660E-58
 8.14756E+16  3.15111E-58
 8.14620E+16  3.21857E-58
 8.14484E+16  3.28706E-58
 8.14348E+16  3.35543E-58
 8.14212E+16  3.42393E-58
 8.14077E+16  3.49395E-58
 8.13941E+16  3.56735E-58
 8.13805E+16  3.64375E-58
 8.13670E+16  3.72082E-58
 8.13534E+16  3.79771E-58
 8.13398E+16  3.87496E-58
 8.13262E+16  3.95442E-58
 8.13127E+16  4.03793E-58
 8.12991E+16  4.12419E-58
 8.12856E+16  4.21094E-58
 8.12720E+16  4.29745E-58
 8.12584E+16  4.38469E-58
 8.12449E+16  4.47493E-58
 8.12313E+16  4.56971E-58
 8.12178E+16  4.66706E-58
 8.12042E+16  4.76459E-58
 8.11907E+16  4.86200E-58
 8.11772E+16  4.96058E-58
 8.11636E+16  5.06308E-58
 8.11501E+16  5.17060E-58
 8.11366E+16  5.28032E-58
 8.11230E+16  5.38999E-58
 8.11095E+16  5.49965E-58
 8.10960E+16  5.61115E-58
 8.10824E+16  5.72762E-58
 8.10689E+16  5.84935E-58
 8.10554E+16  5.97293E-58
 8.10419E+16  6.09625E-58
 8.10284E+16  6.21964E-58
 8.10148E+16  6.34585E-58
 8.10013E+16  6.47818E-58
 8.09878E+16  6.61603E-58
 8.09743E+16  6.75510E-58
 8.09608E+16  6.89356E-58
 8.09473E+16  7.03324E-58
 8.09338E+16  7.17599E-58
 8.09203E+16  7.32609E-58
 8.09068E+16  7.48170E-58
 8.08933E+16  7.63793E-58
 8.08798E+16  7.79416E-58
 8.08663E+16  7.95099E-58
 8.08528E+16  8.11335E-58
 8.08394E+16  8.28366E-58
 8.08259E+16  8.45888E-58
