 CMFGEN: observer frame O-star fluxes
 OStar Grid 2009, 15km/s vturb
 T    :    30.000  kK,    Logg :    4.000 cm/s^2
 Reff :     6.579  R0,    L    :  3.163E+04 L0 
 Mdot :  1.373E-08 M0/yr,  Vinf :  2479.600 km/s
 Frequency         Hnu
 7.69236E+16  8.07015E-60
 7.69107E+16  8.27303E-60
 7.68979E+16  8.47944E-60
 7.68851E+16  8.69077E-60
 7.68722E+16  8.90986E-60
 7.68594E+16  9.13633E-60
 7.68466E+16  9.36775E-60
 7.68338E+16  9.60268E-60
 7.68210E+16  9.84184E-60
 7.68082E+16  1.00873E-59
 7.67954E+16  1.03420E-59
 7.67826E+16  1.06048E-59
 7.67697E+16  1.08728E-59
 7.67569E+16  1.11444E-59
 7.67441E+16  1.14216E-59
 7.67313E+16  1.17069E-59
 7.67185E+16  1.20027E-59
 7.67058E+16  1.23071E-59
 7.66930E+16  1.26170E-59
 7.66802E+16  1.29315E-59
 7.66674E+16  1.32524E-59
 7.66546E+16  1.35839E-59
 7.66418E+16  1.39276E-59
 7.66290E+16  1.42802E-59
 7.66162E+16  1.46388E-59
 7.66035E+16  1.50026E-59
 7.65907E+16  1.53749E-59
 7.65779E+16  1.57599E-59
 7.65651E+16  1.61586E-59
 7.65524E+16  1.65672E-59
 7.65396E+16  1.69818E-59
 7.65268E+16  1.74030E-59
 7.65141E+16  1.78349E-59
 7.65013E+16  1.82822E-59
 7.64886E+16  1.87443E-59
 7.64758E+16  1.92170E-59
 7.64630E+16  1.96964E-59
 7.64503E+16  2.01838E-59
 7.64375E+16  2.06851E-59
 7.64248E+16  2.12042E-59
 7.64120E+16  2.17403E-59
 7.63993E+16  2.22870E-59
 7.63866E+16  2.28410E-59
 7.63738E+16  2.34060E-59
 7.63611E+16  2.39871E-59
 7.63483E+16  2.45902E-59
 7.63356E+16  2.52108E-59
 7.63229E+16  2.58430E-59
 7.63102E+16  2.64841E-59
 7.62974E+16  2.71381E-59
 7.62847E+16  2.78127E-59
 7.62720E+16  2.85122E-59
 7.62592E+16  2.92307E-59
 7.62465E+16  2.99612E-59
 7.62338E+16  3.07027E-59
 7.62211E+16  3.14603E-59
 7.62084E+16  3.22433E-59
 7.61957E+16  3.30544E-59
 7.61830E+16  3.38860E-59
 7.61703E+16  3.47307E-59
 7.61576E+16  3.55887E-59
 7.61449E+16  3.64657E-59
 7.61322E+16  3.73745E-59
 7.61195E+16  3.83149E-59
 7.61068E+16  3.92765E-59
 7.60941E+16  4.02521E-59
 7.60814E+16  4.12454E-59
 7.60687E+16  4.22633E-59
 7.60560E+16  4.33165E-59
 7.60433E+16  4.44049E-59
 7.60306E+16  4.55179E-59
 7.60180E+16  4.66450E-59
 7.60053E+16  4.77933E-59
 7.59926E+16  4.89697E-59
 7.59799E+16  5.01919E-59
 7.59673E+16  5.14529E-59
 7.59546E+16  5.27385E-59
 7.59419E+16  5.40417E-59
 7.59293E+16  5.53696E-59
 7.59166E+16  5.67362E-59
 7.59039E+16  5.81486E-59
 7.58913E+16  5.96068E-59
 7.58786E+16  6.10897E-59
 7.58660E+16  6.25972E-59
 7.58533E+16  6.41329E-59
 7.58407E+16  6.57215E-59
 7.58280E+16  6.73628E-59
 7.58154E+16  6.90464E-59
 7.58027E+16  7.07583E-59
 7.57901E+16  7.24982E-59
 7.57774E+16  7.42805E-59
 7.57648E+16  7.61261E-59
 7.57522E+16  7.80282E-59
 7.57395E+16  7.99724E-59
 7.57269E+16  8.19449E-59
 7.57143E+16  8.39561E-59
 7.57016E+16  8.60236E-59
 7.56890E+16  8.81616E-59
 7.56764E+16  9.03630E-59
 7.56638E+16  9.26067E-59
 7.56511E+16  9.48856E-59
 7.56385E+16  9.72103E-59
 7.56259E+16  9.96089E-59
 7.56133E+16  1.02089E-58
 7.56007E+16  1.04635E-58
 7.55881E+16  1.07220E-58
 7.55755E+16  1.09848E-58
 7.55629E+16  1.12539E-58
 7.55503E+16  1.15325E-58
 7.55377E+16  1.18199E-58
 7.55251E+16  1.21137E-58
 7.55125E+16  1.24117E-58
 7.54999E+16  1.27153E-58
 7.54873E+16  1.30270E-58
 7.54747E+16  1.33503E-58
 7.54621E+16  1.36828E-58
 7.54495E+16  1.40213E-58
 7.54369E+16  1.43651E-58
 7.54244E+16  1.47159E-58
 7.54118E+16  1.50780E-58
 7.53992E+16  1.54524E-58
 7.53866E+16  1.58363E-58
 7.53740E+16  1.62270E-58
 7.53615E+16  1.66236E-58
 7.53489E+16  1.70293E-58
 7.53363E+16  1.74492E-58
 7.53238E+16  1.78828E-58
 7.53112E+16  1.83259E-58
 7.52987E+16  1.87760E-58
 7.52861E+16  1.92339E-58
 7.52735E+16  1.97038E-58
 7.52610E+16  2.01905E-58
 7.52484E+16  2.06921E-58
 7.52359E+16  2.12032E-58
 7.52233E+16  2.17216E-58
 7.52108E+16  2.22507E-58
 7.51982E+16  2.27956E-58
 7.51857E+16  2.33595E-58
 7.51732E+16  2.39385E-58
 7.51606E+16  2.45278E-58
 7.51481E+16  2.51255E-58
 7.51356E+16  2.57370E-58
 7.51230E+16  2.63685E-58
 7.51105E+16  2.70216E-58
 7.50980E+16  2.76901E-58
 7.50854E+16  2.83685E-58
 7.50729E+16  2.90585E-58
 7.50604E+16  2.97661E-58
 7.50479E+16  3.04980E-58
 7.50354E+16  3.12532E-58
 7.50228E+16  3.20238E-58
 7.50103E+16  3.28054E-58
 7.49978E+16  3.36018E-58
 7.49853E+16  3.44207E-58
 7.49728E+16  3.52682E-58
 7.49603E+16  3.61417E-58
 7.49478E+16  3.70293E-58
 7.49353E+16  3.79310E-58
 7.49228E+16  3.88503E-58
 7.49103E+16  3.97978E-58
 7.48978E+16  4.07805E-58
 7.48853E+16  4.17878E-58
 7.48728E+16  4.28093E-58
 7.48604E+16  4.38483E-58
 7.48479E+16  4.49121E-58
 7.48354E+16  4.60110E-58
 7.48229E+16  4.71452E-58
 7.48104E+16  4.83075E-58
 7.47980E+16  4.94839E-58
 7.47855E+16  5.06815E-58
 7.47730E+16  5.19108E-58
 7.47605E+16  5.31858E-58
 7.47481E+16  5.44961E-58
 7.47356E+16  5.58345E-58
 7.47231E+16  5.71906E-58
 7.47107E+16  5.85713E-58
 7.46982E+16  5.99943E-58
 7.46858E+16  6.14666E-58
 7.46733E+16  6.29812E-58
 7.46608E+16  6.45239E-58
 7.46484E+16  6.60842E-58
 7.46359E+16  6.76798E-58
 7.46235E+16  6.93282E-58
 7.46110E+16  7.10330E-58
 7.45986E+16  7.27765E-58
 7.45862E+16  7.45517E-58
 7.45737E+16  7.63516E-58
 7.45613E+16  7.81972E-58
 7.45488E+16  8.01028E-58
 7.45364E+16  8.20717E-58
 7.45240E+16  8.40829E-58
 7.45116E+16  8.61258E-58
 7.44991E+16  8.82004E-58
 7.44867E+16  9.03313E-58
 7.44743E+16  9.25363E-58
 7.44618E+16  9.48081E-58
 7.44494E+16  9.71257E-58
 7.44370E+16  9.94786E-58
 7.44246E+16  1.01874E-57
 7.44122E+16  1.04336E-57
 7.43998E+16  1.06886E-57
 7.43874E+16  1.09510E-57
 7.43750E+16  1.12176E-57
 7.43626E+16  1.14885E-57
 7.43502E+16  1.17646E-57
 7.43378E+16  1.20496E-57
 7.43254E+16  1.23444E-57
 7.43130E+16  1.26466E-57
 7.43006E+16  1.29537E-57
 7.42882E+16  1.32655E-57
 7.42758E+16  1.35846E-57
 7.42634E+16  1.39139E-57
 7.42510E+16  1.42545E-57
 7.42386E+16  1.46028E-57
 7.42262E+16  1.49561E-57
 7.42139E+16  1.53154E-57
 7.42015E+16  1.56835E-57
 7.41891E+16  1.60646E-57
 7.41767E+16  1.64573E-57
 7.41644E+16  1.68585E-57
 7.41520E+16  1.72653E-57
 7.41396E+16  1.76792E-57
 7.41273E+16  1.81043E-57
 7.41149E+16  1.85446E-57
 7.41025E+16  1.89979E-57
 7.40902E+16  1.94597E-57
 7.40778E+16  1.99274E-57
 7.40655E+16  2.04047E-57
 7.40531E+16  2.08960E-57
 7.40408E+16  2.14046E-57
 7.40284E+16  2.19270E-57
 7.40161E+16  2.24581E-57
 7.40037E+16  2.29970E-57
 7.39914E+16  2.35472E-57
 7.39790E+16  2.41147E-57
 7.39667E+16  2.47022E-57
 7.39544E+16  2.53038E-57
 7.39420E+16  2.59149E-57
 7.39297E+16  2.65348E-57
 7.39174E+16  2.71695E-57
 7.39050E+16  2.78253E-57
 7.38927E+16  2.85030E-57
 7.38804E+16  2.91958E-57
 7.38681E+16  2.98985E-57
 7.38558E+16  3.06128E-57
 7.38434E+16  3.13448E-57
 7.38311E+16  3.21024E-57
 7.38188E+16  3.28836E-57
 7.38065E+16  3.36811E-57
 7.37942E+16  3.44894E-57
 7.37819E+16  3.53104E-57
 7.37696E+16  3.61558E-57
 7.37573E+16  3.70328E-57
 7.37450E+16  3.79310E-57
 7.37327E+16  3.88503E-57
 7.37204E+16  3.97802E-57
 7.37081E+16  4.07276E-57
 7.36958E+16  4.16998E-57
 7.36835E+16  4.27107E-57
 7.36712E+16  4.37462E-57
 7.36589E+16  4.48029E-57
 7.36466E+16  4.58736E-57
 7.36344E+16  4.69655E-57
 7.36221E+16  4.80891E-57
 7.36098E+16  4.92550E-57
 7.35975E+16  5.04490E-57
 7.35852E+16  5.16607E-57
 7.35730E+16  5.28899E-57
 7.35607E+16  5.41474E-57
 7.35484E+16  5.54471E-57
 7.35362E+16  5.67891E-57
 7.35239E+16  5.81662E-57
 7.35116E+16  5.95575E-57
 7.34994E+16  6.09735E-57
 7.34871E+16  6.24246E-57
 7.34749E+16  6.39216E-57
 7.34626E+16  6.54714E-57
 7.34504E+16  6.70529E-57
 7.34381E+16  6.86555E-57
 7.34258E+16  7.02828E-57
 7.34136E+16  7.19558E-57
 7.34014E+16  7.36852E-57
 7.33891E+16  7.54675E-57
 7.33769E+16  7.72850E-57
 7.33646E+16  7.91271E-57
 7.33524E+16  8.10009E-57
 7.33402E+16  8.29276E-57
 7.33279E+16  8.49212E-57
 7.33157E+16  8.69746E-57
 7.33035E+16  8.90633E-57
 7.32913E+16  9.11837E-57
 7.32790E+16  9.33428E-57
 7.32668E+16  9.55619E-57
 7.32546E+16  9.78584E-57
 7.32424E+16  1.00222E-56
 7.32302E+16  1.02624E-56
 7.32180E+16  1.05061E-56
 7.32057E+16  1.07545E-56
 7.31935E+16  1.10105E-56
 7.31813E+16  1.12754E-56
 7.31691E+16  1.15470E-56
 7.31569E+16  1.18235E-56
 7.31447E+16  1.21035E-56
 7.31325E+16  1.23891E-56
 7.31203E+16  1.26843E-56
 7.31081E+16  1.29893E-56
 7.30959E+16  1.33021E-56
 7.30837E+16  1.36194E-56
 7.30715E+16  1.39414E-56
 7.30594E+16  1.42704E-56
 7.30472E+16  1.46102E-56
 7.30350E+16  1.49618E-56
 7.30228E+16  1.53210E-56
 7.30106E+16  1.56856E-56
 7.29984E+16  1.60558E-56
 7.29863E+16  1.64344E-56
 7.29741E+16  1.68254E-56
 7.29619E+16  1.72290E-56
 7.29498E+16  1.76415E-56
 7.29376E+16  1.80603E-56
 7.29254E+16  1.84861E-56
 7.29133E+16  1.89232E-56
 7.29011E+16  1.93748E-56
 7.28890E+16  1.98397E-56
 7.28768E+16  2.03131E-56
 7.28646E+16  2.07932E-56
 7.28525E+16  2.12831E-56
 7.28403E+16  2.17872E-56
 7.28282E+16  2.23081E-56
 7.28160E+16  2.28424E-56
 7.28039E+16  2.33852E-56
 7.27918E+16  2.39364E-56
 7.27796E+16  2.45000E-56
 7.27675E+16  2.50815E-56
 7.27553E+16  2.56817E-56
 7.27432E+16  2.62949E-56
 7.27311E+16  2.69173E-56
 7.27189E+16  2.75502E-56
 7.27068E+16  2.81994E-56
 7.26947E+16  2.88704E-56
 7.26826E+16  2.95607E-56
 7.26704E+16  3.02645E-56
 7.26583E+16  3.09781E-56
 7.26462E+16  3.17054E-56
 7.26341E+16  3.24536E-56
 7.26220E+16  3.32267E-56
 7.26099E+16  3.40202E-56
 7.25978E+16  3.48272E-56
 7.25856E+16  3.56451E-56
 7.25735E+16  3.64833E-56
 7.25614E+16  3.73463E-56
 7.25493E+16  3.82339E-56
 7.25372E+16  3.91462E-56
 7.25251E+16  4.00725E-56
 7.25130E+16  4.10094E-56
 7.25009E+16  4.19745E-56
 7.24888E+16  4.29678E-56
 7.24768E+16  4.39928E-56
 7.24647E+16  4.50353E-56
 7.24526E+16  4.60955E-56
 7.24405E+16  4.71769E-56
 7.24284E+16  4.82828E-56
 7.24163E+16  4.94311E-56
 7.24043E+16  5.06075E-56
 7.23922E+16  5.18051E-56
 7.23801E+16  5.30203E-56
 7.23680E+16  5.42601E-56
 7.23560E+16  5.55387E-56
 7.23439E+16  5.68560E-56
 7.23318E+16  5.82085E-56
 7.23198E+16  5.95822E-56
 7.23077E+16  6.09735E-56
 7.22957E+16  6.24000E-56
 7.22836E+16  6.38723E-56
 7.22715E+16  6.53904E-56
 7.22595E+16  6.69401E-56
 7.22474E+16  6.85111E-56
 7.22354E+16  7.01102E-56
 7.22233E+16  7.17515E-56
 7.22113E+16  7.34457E-56
 7.21992E+16  7.51928E-56
 7.21872E+16  7.69680E-56
 7.21752E+16  7.87713E-56
 7.21631E+16  8.06064E-56
 7.21511E+16  8.24944E-56
 7.21391E+16  8.44457E-56
 7.21270E+16  8.64498E-56
 7.21150E+16  8.84857E-56
 7.21030E+16  9.05497E-56
 7.20910E+16  9.26595E-56
 7.20789E+16  9.48328E-56
 7.20669E+16  9.70764E-56
 7.20549E+16  9.93764E-56
 7.20429E+16  1.01708E-55
 7.20308E+16  1.04075E-55
 7.20188E+16  1.06498E-55
 7.20068E+16  1.09003E-55
 7.19948E+16  1.11585E-55
 7.19828E+16  1.14216E-55
 7.19708E+16  1.16889E-55
 7.19588E+16  1.19605E-55
 7.19468E+16  1.22391E-55
 7.19348E+16  1.25272E-55
 7.19228E+16  1.28234E-55
 7.19108E+16  1.31253E-55
 7.18988E+16  1.34314E-55
 7.18868E+16  1.37431E-55
 7.18748E+16  1.40636E-55
 7.18628E+16  1.43950E-55
 7.18509E+16  1.47349E-55
 7.18389E+16  1.50805E-55
 7.18269E+16  1.54313E-55
 7.18149E+16  1.57891E-55
 7.18029E+16  1.61579E-55
 7.17910E+16  1.65387E-55
 7.17790E+16  1.69286E-55
 7.17670E+16  1.73245E-55
 7.17550E+16  1.77260E-55
 7.17431E+16  1.81371E-55
 7.17311E+16  1.85615E-55
 7.17192E+16  1.89993E-55
 7.17072E+16  1.94459E-55
 7.16952E+16  1.98989E-55
 7.16833E+16  2.03596E-55
 7.16713E+16  2.08316E-55
 7.16594E+16  2.13198E-55
 7.16474E+16  2.18220E-55
 7.16355E+16  2.23338E-55
 7.16235E+16  2.28526E-55
 7.16116E+16  2.33806E-55
 7.15996E+16  2.39234E-55
 7.15877E+16  2.44845E-55
 7.15758E+16  2.50607E-55
 7.15638E+16  2.56465E-55
 7.15519E+16  2.62403E-55
 7.15399E+16  2.68465E-55
 7.15280E+16  2.74703E-55
 7.15161E+16  2.81149E-55
 7.15041E+16  2.87753E-55
 7.14922E+16  2.94459E-55
 7.14803E+16  3.01261E-55
 7.14684E+16  3.08213E-55
 7.14565E+16  3.15388E-55
 7.14445E+16  3.22789E-55
 7.14326E+16  3.30354E-55
 7.14207E+16  3.38029E-55
 7.14088E+16  3.45820E-55
 7.13969E+16  3.53809E-55
 7.13850E+16  3.62051E-55
 7.13731E+16  3.70540E-55
 7.13612E+16  3.79204E-55
 7.13493E+16  3.87975E-55
 7.13374E+16  3.96921E-55
 7.13255E+16  4.06079E-55
 7.13136E+16  4.15554E-55
 7.13017E+16  4.25310E-55
 7.12898E+16  4.35208E-55
 7.12779E+16  4.45246E-55
 7.12660E+16  4.55496E-55
 7.12541E+16  4.66027E-55
 7.12422E+16  4.76911E-55
 7.12304E+16  4.88077E-55
 7.12185E+16  4.99418E-55
 7.12066E+16  5.10901E-55
 7.11947E+16  5.22630E-55
 7.11829E+16  5.34746E-55
 7.11710E+16  5.47215E-55
 7.11591E+16  5.60001E-55
 7.11472E+16  5.72998E-55
 7.11354E+16  5.86171E-55
 7.11235E+16  5.99626E-55
 7.11117E+16  6.13504E-55
 7.10998E+16  6.27804E-55
 7.10879E+16  6.42456E-55
 7.10761E+16  6.57320E-55
 7.10642E+16  6.72395E-55
 7.10524E+16  6.87823E-55
 7.10405E+16  7.03743E-55
 7.10287E+16  7.20192E-55
 7.10168E+16  7.36923E-55
 7.10050E+16  7.53935E-55
 7.09931E+16  7.71194E-55
 7.09813E+16  7.88876E-55
 7.09695E+16  8.07191E-55
 7.09576E+16  8.26000E-55
 7.09458E+16  8.45196E-55
 7.09340E+16  8.64604E-55
 7.09221E+16  8.84399E-55
 7.09103E+16  9.04687E-55
 7.08985E+16  9.25680E-55
 7.08866E+16  9.47236E-55
 7.08748E+16  9.69179E-55
 7.08630E+16  9.91405E-55
 7.08512E+16  1.01405E-54
 7.08394E+16  1.03733E-54
 7.08276E+16  1.06143E-54
 7.08157E+16  1.08612E-54
 7.08039E+16  1.11120E-54
 7.07921E+16  1.13663E-54
 7.07803E+16  1.16255E-54
 7.07685E+16  1.18928E-54
 7.07567E+16  1.21686E-54
 7.07449E+16  1.24515E-54
 7.07331E+16  1.27382E-54
 7.07213E+16  1.30291E-54
 7.07095E+16  1.33264E-54
 7.06977E+16  1.36328E-54
 7.06859E+16  1.39491E-54
 7.06742E+16  1.42725E-54
 7.06624E+16  1.46004E-54
 7.06506E+16  1.49332E-54
 7.06388E+16  1.52738E-54
 7.06270E+16  1.56254E-54
 7.06152E+16  1.59874E-54
 7.06034E+16  1.63576E-54
 7.05917E+16  1.67324E-54
 7.05799E+16  1.71131E-54
 7.05681E+16  1.75034E-54
 7.05564E+16  1.79064E-54
 7.05446E+16  1.83213E-54
 7.05328E+16  1.87443E-54
 7.05211E+16  1.91730E-54
 7.05093E+16  1.96087E-54
 7.04975E+16  2.00556E-54
 7.04858E+16  2.05174E-54
 7.04740E+16  2.09925E-54
 7.04623E+16  2.14761E-54
 7.04505E+16  2.19661E-54
 7.04388E+16  2.24648E-54
 7.04270E+16  2.29766E-54
 7.04153E+16  2.35057E-54
 7.04035E+16  2.40495E-54
 7.03918E+16  2.46025E-54
 7.03800E+16  2.51625E-54
 7.03683E+16  2.57331E-54
 7.03566E+16  2.63196E-54
 7.03448E+16  2.69258E-54
 7.03331E+16  2.75478E-54
 7.03214E+16  2.81797E-54
 7.03097E+16  2.88200E-54
 7.02979E+16  2.94727E-54
 7.02862E+16  3.01444E-54
 7.02745E+16  3.08386E-54
 7.02628E+16  3.15501E-54
 7.02510E+16  3.22722E-54
 7.02393E+16  3.30041E-54
 7.02276E+16  3.37511E-54
 7.02159E+16  3.45204E-54
 7.02042E+16  3.53140E-54
 7.01925E+16  3.61276E-54
 7.01808E+16  3.69553E-54
 7.01691E+16  3.77901E-54
 7.01574E+16  3.86425E-54
 7.01457E+16  3.95230E-54
 7.01340E+16  4.04318E-54
 7.01223E+16  4.13616E-54
 7.01106E+16  4.23021E-54
 7.00989E+16  4.32601E-54
 7.00872E+16  4.42393E-54
 7.00755E+16  4.52502E-54
 7.00638E+16  4.62893E-54
 7.00521E+16  4.73495E-54
 7.00404E+16  4.84237E-54
 7.00288E+16  4.95156E-54
 7.00171E+16  5.06392E-54
 7.00054E+16  5.17980E-54
 6.99937E+16  5.29850E-54
 6.99820E+16  5.41967E-54
 6.99704E+16  5.54189E-54
 6.99587E+16  5.66728E-54
 6.99471E+16  5.79584E-54
 6.99354E+16  5.92863E-54
 6.99237E+16  6.06424E-54
 6.99120E+16  6.20231E-54
 6.99004E+16  6.34214E-54
 6.98887E+16  6.48515E-54
 6.98771E+16  6.63273E-54
 6.98654E+16  6.78454E-54
 6.98538E+16  6.93951E-54
 6.98421E+16  7.09661E-54
 6.98305E+16  7.25652E-54
 6.98188E+16  7.42030E-54
 6.98072E+16  7.58937E-54
 6.97955E+16  7.76337E-54
 6.97839E+16  7.93983E-54
 6.97723E+16  8.11911E-54
 6.97606E+16  8.30156E-54
 6.97490E+16  8.48930E-54
 6.97374E+16  8.68302E-54
 6.97257E+16  8.88168E-54
 6.97141E+16  9.08280E-54
 6.97025E+16  9.28744E-54
 6.96908E+16  9.49596E-54
 6.96792E+16  9.71116E-54
 6.96676E+16  9.93307E-54
 6.96560E+16  1.01592E-53
 6.96444E+16  1.03888E-53
 6.96328E+16  1.06220E-53
 6.96211E+16  1.08612E-53
 6.96095E+16  1.11074E-53
 6.95979E+16  1.13610E-53
 6.95863E+16  1.16192E-53
 6.95747E+16  1.18809E-53
 6.95631E+16  1.21471E-53
 6.95515E+16  1.24205E-53
 6.95399E+16  1.27030E-53
 6.95283E+16  1.29925E-53
 6.95167E+16  1.32866E-53
 6.95051E+16  1.35849E-53
 6.94935E+16  1.38892E-53
 6.94819E+16  1.42024E-53
 6.94703E+16  1.45254E-53
 6.94587E+16  1.48557E-53
 6.94472E+16  1.51907E-53
 6.94356E+16  1.55310E-53
 6.94240E+16  1.58790E-53
 6.94124E+16  1.62375E-53
 6.94009E+16  1.66067E-53
 6.93893E+16  1.69835E-53
 6.93777E+16  1.73653E-53
 6.93661E+16  1.77535E-53
 6.93546E+16  1.81515E-53
 6.93430E+16  1.85618E-53
 6.93314E+16  1.89838E-53
 6.93199E+16  1.94132E-53
 6.93083E+16  1.98482E-53
 6.92967E+16  2.02913E-53
 6.92852E+16  2.07463E-53
 6.92736E+16  2.12162E-53
 6.92621E+16  2.16977E-53
 6.92505E+16  2.21866E-53
 6.92390E+16  2.26825E-53
 6.92274E+16  2.31887E-53
 6.92159E+16  2.37092E-53
 6.92043E+16  2.42464E-53
 6.91928E+16  2.47959E-53
 6.91813E+16  2.53527E-53
 6.91697E+16  2.59180E-53
 6.91582E+16  2.64964E-53
 6.91466E+16  2.70920E-53
 6.91351E+16  2.77059E-53
 6.91236E+16  2.83318E-53
 6.91120E+16  2.89662E-53
 6.91005E+16  2.96111E-53
 6.90890E+16  3.02715E-53
 6.90775E+16  3.09534E-53
 6.90660E+16  3.16540E-53
 6.90544E+16  3.23673E-53
 6.90429E+16  3.30897E-53
 6.90314E+16  3.38255E-53
 6.90199E+16  3.45806E-53
 6.90084E+16  3.53598E-53
 6.89969E+16  3.61593E-53
 6.89854E+16  3.69729E-53
 6.89739E+16  3.77936E-53
 6.89624E+16  3.86354E-53
 6.89509E+16  3.94984E-53
 6.89394E+16  4.03895E-53
 6.89279E+16  4.12982E-53
 6.89164E+16  4.22246E-53
 6.89049E+16  4.31615E-53
 6.88934E+16  4.41196E-53
 6.88819E+16  4.51093E-53
 6.88704E+16  4.61237E-53
 6.88589E+16  4.71628E-53
 6.88474E+16  4.82159E-53
 6.88359E+16  4.92867E-53
 6.88245E+16  5.03786E-53
 6.88130E+16  5.15092E-53
 6.88015E+16  5.26716E-53
 6.87900E+16  5.38515E-53
 6.87786E+16  5.50526E-53
 6.87671E+16  5.62713E-53
 6.87556E+16  5.75182E-53
 6.87442E+16  5.88108E-53
 6.87327E+16  6.01352E-53
 6.87212E+16  6.14807E-53
 6.87098E+16  6.28438E-53
 6.86983E+16  6.42351E-53
 6.86869E+16  6.56616E-53
 6.86754E+16  6.71374E-53
 6.86639E+16  6.86449E-53
 6.86525E+16  7.01771E-53
 6.86410E+16  7.17339E-53
 6.86296E+16  7.33189E-53
 6.86181E+16  7.49497E-53
 6.86067E+16  7.66298E-53
 6.85952E+16  7.83522E-53
 6.85838E+16  8.00957E-53
 6.85724E+16  8.18639E-53
 6.85609E+16  8.36743E-53
 6.85495E+16  8.55340E-53
 6.85381E+16  8.74537E-53
 6.85266E+16  8.94156E-53
 6.85152E+16  9.13986E-53
 6.85038E+16  9.34168E-53
 6.84924E+16  9.54773E-53
 6.84809E+16  9.76048E-53
 6.84695E+16  9.97956E-53
 6.84581E+16  1.02025E-52
 6.84467E+16  1.04283E-52
 6.84353E+16  1.06579E-52
 6.84238E+16  1.08936E-52
 6.84124E+16  1.11363E-52
 6.84010E+16  1.13860E-52
 6.83896E+16  1.16396E-52
 6.83782E+16  1.18967E-52
 6.83668E+16  1.21584E-52
 6.83554E+16  1.24272E-52
 6.83440E+16  1.27044E-52
 6.83326E+16  1.29886E-52
 6.83212E+16  1.32774E-52
 6.83098E+16  1.35701E-52
 6.82984E+16  1.38681E-52
 6.82870E+16  1.41745E-52
 6.82756E+16  1.44908E-52
 6.82643E+16  1.48149E-52
 6.82529E+16  1.51432E-52
 6.82415E+16  1.54764E-52
 6.82301E+16  1.58163E-52
 6.82187E+16  1.61660E-52
