 CMFGEN: observer frame O-star fluxes
 OStar Grid 2009, 15km/s vturb
 T    :    42.500  kK,    Logg :    3.750 cm/s^2
 Reff :    20.007  R0,    L    :  1.178E+06 L0 
 Mdot :  1.321E-05 M0/yr,  Vinf :  2540.000 km/s
 Frequency         Hnu
 (Hz)              (ergs/s/cm2/Hz/sr)
 1.10757E+17  1.00632E-60
 1.10738E+17  1.02421E-60
 1.10720E+17  1.04266E-60
 1.10702E+17  1.06111E-60
 1.10683E+17  1.07944E-60
 1.10665E+17  1.09789E-60
 1.10646E+17  1.11689E-60
 1.10628E+17  1.13678E-60
 1.10609E+17  1.15711E-60
 1.10591E+17  1.17716E-60
 1.10572E+17  1.19716E-60
 1.10554E+17  1.21753E-60
 1.10536E+17  1.23870E-60
 1.10517E+17  1.26082E-60
 1.10499E+17  1.28314E-60
 1.10480E+17  1.30527E-60
 1.10462E+17  1.32735E-60
 1.10443E+17  1.34991E-60
 1.10425E+17  1.37332E-60
 1.10406E+17  1.39776E-60
 1.10388E+17  1.42220E-60
 1.10370E+17  1.44644E-60
 1.10351E+17  1.47076E-60
 1.10333E+17  1.49580E-60
 1.10314E+17  1.52199E-60
 1.10296E+17  1.54883E-60
 1.10278E+17  1.57554E-60
 1.10259E+17  1.60198E-60
 1.10241E+17  1.62878E-60
 1.10222E+17  1.65657E-60
 1.10204E+17  1.68537E-60
 1.10186E+17  1.71480E-60
 1.10167E+17  1.74395E-60
 1.10149E+17  1.77310E-60
 1.10131E+17  1.80273E-60
 1.10112E+17  1.83344E-60
 1.10094E+17  1.86559E-60
 1.10076E+17  1.89786E-60
 1.10057E+17  1.92957E-60
 1.10039E+17  1.96167E-60
 1.10020E+17  1.99454E-60
 1.10002E+17  2.02904E-60
 1.09984E+17  2.06455E-60
 1.09965E+17  2.09989E-60
 1.09947E+17  2.13503E-60
 1.09929E+17  2.17029E-60
 1.09910E+17  2.20691E-60
 1.09892E+17  2.24525E-60
 1.09874E+17  2.28435E-60
 1.09855E+17  2.32308E-60
 1.09837E+17  2.36150E-60
 1.09819E+17  2.40060E-60
 1.09800E+17  2.44137E-60
 1.09782E+17  2.48390E-60
 1.09764E+17  2.52679E-60
 1.09746E+17  2.56932E-60
 1.09727E+17  2.61189E-60
 1.09709E+17  2.65530E-60
 1.09691E+17  2.70027E-60
 1.09672E+17  2.74695E-60
 1.09654E+17  2.79387E-60
 1.09636E+17  2.84032E-60
 1.09618E+17  2.88724E-60
 1.09599E+17  2.93548E-60
 1.09581E+17  2.98604E-60
 1.09563E+17  3.03752E-60
 1.09544E+17  3.08903E-60
 1.09526E+17  3.14035E-60
 1.09508E+17  3.19210E-60
 1.09490E+17  3.24574E-60
 1.09471E+17  3.30184E-60
 1.09453E+17  3.35847E-60
 1.09435E+17  3.41498E-60
 1.09416E+17  3.47133E-60
 1.09398E+17  3.52863E-60
 1.09380E+17  3.58830E-60
 1.09362E+17  3.65051E-60
 1.09344E+17  3.71309E-60
 1.09325E+17  3.77511E-60
 1.09307E+17  3.83725E-60
