 CMFGEN: observer frame O-star fluxes
 OStar Grid 2009, 15km/s vturb
 T    :    40.000  kK,    Logg :    4.000 cm/s^2
 Reff :    12.113  R0,    L    :  3.388E+05 L0 
 Mdot :  1.320E-06 M0/yr,  Vinf :  3020.000 km/s
 Frequency         Hnu
 1.04621E+17  1.71923E-57
 1.04604E+17  1.75877E-57
 1.04586E+17  1.79979E-57
 1.04569E+17  1.84143E-57
 1.04552E+17  1.88318E-57
 1.04534E+17  1.92536E-57
 1.04517E+17  1.96869E-57
 1.04499E+17  2.01392E-57
 1.04482E+17  2.06095E-57
 1.04464E+17  2.10840E-57
 1.04447E+17  2.15605E-57
 1.04430E+17  2.20424E-57
 1.04412E+17  2.25400E-57
 1.04395E+17  2.30588E-57
 1.04377E+17  2.35965E-57
 1.04360E+17  2.41384E-57
 1.04342E+17  2.46814E-57
 1.04325E+17  2.52328E-57
 1.04308E+17  2.58032E-57
 1.04290E+17  2.63979E-57
 1.04273E+17  2.70115E-57
 1.04256E+17  2.76304E-57
 1.04238E+17  2.82504E-57
 1.04221E+17  2.88809E-57
 1.04203E+17  2.95336E-57
 1.04186E+17  3.02157E-57
 1.04169E+17  3.09169E-57
 1.04151E+17  3.16222E-57
 1.04134E+17  3.23308E-57
 1.04116E+17  3.30509E-57
 1.04099E+17  3.37995E-57
 1.04082E+17  3.45808E-57
 1.04064E+17  3.53821E-57
 1.04047E+17  3.61855E-57
 1.04030E+17  3.69942E-57
 1.04012E+17  3.78187E-57
 1.03995E+17  3.86769E-57
 1.03978E+17  3.95710E-57
 1.03960E+17  4.04841E-57
 1.03943E+17  4.14014E-57
 1.03926E+17  4.23239E-57
 1.03908E+17  4.32676E-57
 1.03891E+17  4.42503E-57
 1.03874E+17  4.52740E-57
 1.03856E+17  4.63157E-57
 1.03839E+17  4.73617E-57
 1.03822E+17  4.84150E-57
 1.03804E+17  4.94946E-57
 1.03787E+17  5.06207E-57
 1.03770E+17  5.17910E-57
 1.03752E+17  5.29803E-57
 1.03735E+17  5.41717E-57
 1.03718E+17  5.53748E-57
 1.03700E+17  5.66105E-57
 1.03683E+17  5.78989E-57
 1.03666E+17  5.92369E-57
 1.03649E+17  6.05928E-57
 1.03631E+17  6.19529E-57
 1.03614E+17  6.33257E-57
 1.03597E+17  6.47395E-57
 1.03580E+17  6.62156E-57
 1.03562E+17  6.77434E-57
 1.03545E+17  6.92901E-57
 1.03528E+17  7.08411E-57
 1.03510E+17  7.24089E-57
 1.03493E+17  7.40253E-57
 1.03476E+17  7.57143E-57
 1.03459E+17  7.74604E-57
 1.03441E+17  7.92243E-57
 1.03424E+17  8.09924E-57
 1.03407E+17  8.27827E-57
 1.03390E+17  8.46321E-57
 1.03372E+17  8.65637E-57
 1.03355E+17  8.85574E-57
 1.03338E+17  9.05681E-57
 1.03321E+17  9.25851E-57
 1.03303E+17  9.46305E-57
 1.03286E+17  9.67445E-57
 1.03269E+17  9.89544E-57
 1.03252E+17  1.01230E-56
 1.03234E+17  1.03522E-56
 1.03217E+17  1.05826E-56
 1.03200E+17  1.08156E-56
 1.03183E+17  1.10570E-56
 1.03166E+17  1.13090E-56
 1.03148E+17  1.15684E-56
 1.03131E+17  1.18299E-56
 1.03114E+17  1.20914E-56
 1.03097E+17  1.23592E-56
 1.03080E+17  1.26365E-56
 1.03062E+17  1.29253E-56
 1.03045E+17  1.32206E-56
 1.03028E+17  1.35168E-56
 1.03011E+17  1.38152E-56
 1.02994E+17  1.41210E-56
 1.02977E+17  1.44394E-56
 1.02959E+17  1.47694E-56
 1.02942E+17  1.51058E-56
 1.02925E+17  1.54431E-56
 1.02908E+17  1.57837E-56
 1.02891E+17  1.61327E-56
 1.02874E+17  1.64975E-56
 1.02856E+17  1.68750E-56
 1.02839E+17  1.72566E-56
 1.02822E+17  1.76404E-56
 1.02805E+17  1.80284E-56
 1.02788E+17  1.84291E-56
 1.02771E+17  1.88466E-56
 1.02754E+17  1.92768E-56
 1.02736E+17  1.97112E-56
 1.02719E+17  2.01477E-56
 1.02702E+17  2.05905E-56
 1.02685E+17  2.10492E-56
 1.02668E+17  2.15268E-56
 1.02651E+17  2.20181E-56
 1.02634E+17  2.25115E-56
 1.02616E+17  2.30071E-56
 1.02599E+17  2.35132E-56
 1.02582E+17  2.40383E-56
 1.02565E+17  2.45855E-56
 1.02548E+17  2.51443E-56
 1.02531E+17  2.57052E-56
 1.02514E+17  2.62693E-56
 1.02497E+17  2.68471E-56
 1.02480E+17  2.74491E-56
 1.02463E+17  2.80743E-56
 1.02446E+17  2.87101E-56
 1.02428E+17  2.93469E-56
 1.02411E+17  2.99901E-56
 1.02394E+17  3.06512E-56
 1.02377E+17  3.13397E-56
 1.02360E+17  3.20535E-56
 1.02343E+17  3.27757E-56
 1.02326E+17  3.35000E-56
 1.02309E+17  3.42328E-56
 1.02292E+17  3.49888E-56
 1.02275E+17  3.57775E-56
 1.02258E+17  3.65904E-56
 1.02241E+17  3.74117E-56
 1.02224E+17  3.82352E-56
 1.02206E+17  3.90713E-56
 1.02190E+17  3.99348E-56
 1.02172E+17  4.08363E-56
 1.02155E+17  4.17630E-56
 1.02138E+17  4.26961E-56
 1.02121E+17  4.36335E-56
 1.02104E+17  4.45866E-56
 1.02087E+17  4.55745E-56
 1.02070E+17  4.66057E-56
 1.02053E+17  4.76600E-56
 1.02036E+17  4.87197E-56
 1.02019E+17  4.97856E-56
 1.02002E+17  5.08737E-56
 1.01985E+17  5.20050E-56
 1.01968E+17  5.31817E-56
 1.01951E+17  5.43816E-56
 1.01934E+17  5.55856E-56
 1.01917E+17  5.67981E-56
 1.01900E+17  5.80402E-56
 1.01883E+17  5.93328E-56
 1.01866E+17  6.06761E-56
 1.01849E+17  6.20404E-56
 1.01832E+17  6.34090E-56
 1.01815E+17  6.47891E-56
 1.01798E+17  6.62072E-56
 1.01781E+17  6.76854E-56
 1.01764E+17  6.92163E-56
 1.01747E+17  7.07673E-56
 1.01730E+17  7.23225E-56
 1.01713E+17  7.38945E-56
 1.01696E+17  7.55140E-56
 1.01679E+17  7.72031E-56
 1.01662E+17  7.89480E-56
 1.01646E+17  8.07088E-56
 1.01629E+17  8.24770E-56
 1.01612E+17  8.42673E-56
 1.01595E+17  8.61166E-56
 1.01578E+17  8.80461E-56
 1.01561E+17  9.00325E-56
 1.01544E+17  9.20337E-56
 1.01527E+17  9.40433E-56
 1.01510E+17  9.60834E-56
 1.01493E+17  9.81953E-56
 1.01476E+17  1.00398E-55
 1.01459E+17  1.02658E-55
 1.01442E+17  1.04933E-55
 1.01425E+17  1.07217E-55
 1.01408E+17  1.09537E-55
 1.01392E+17  1.11951E-55
 1.01375E+17  1.14471E-55
 1.01358E+17  1.17033E-55
 1.01341E+17  1.19617E-55
 1.01324E+17  1.22221E-55
 1.01307E+17  1.24867E-55
 1.01290E+17  1.27619E-55
 1.01273E+17  1.30487E-55
 1.01256E+17  1.33408E-55
 1.01239E+17  1.36349E-55
 1.01222E+17  1.39301E-55
 1.01206E+17  1.42317E-55
 1.01189E+17  1.45459E-55
 1.01172E+17  1.48727E-55
 1.01155E+17  1.52049E-55
 1.01138E+17  1.55380E-55
 1.01121E+17  1.58744E-55
 1.01104E+17  1.62181E-55
 1.01088E+17  1.65776E-55
 1.01071E+17  1.69498E-55
 1.01054E+17  1.73273E-55
 1.01037E+17  1.77058E-55
 1.01020E+17  1.80875E-55
 1.01003E+17  1.84797E-55
 1.00986E+17  1.88888E-55
 1.00970E+17  1.93126E-55
 1.00953E+17  1.97418E-55
 1.00936E+17  2.01719E-55
 1.00919E+17  2.06063E-55
 1.00902E+17  2.10544E-55
 1.00885E+17  2.15205E-55
 1.00869E+17  2.20033E-55
 1.00852E+17  2.24905E-55
 1.00835E+17  2.29786E-55
 1.00818E+17  2.34731E-55
 1.00801E+17  2.39834E-55
 1.00784E+17  2.45148E-55
 1.00768E+17  2.50631E-55
 1.00751E+17  2.56166E-55
 1.00734E+17  2.61723E-55
 1.00717E+17  2.67353E-55
 1.00700E+17  2.73152E-55
 1.00684E+17  2.79214E-55
 1.00667E+17  2.85456E-55
 1.00650E+17  2.91740E-55
 1.00633E+17  2.98056E-55
 1.00617E+17  3.04456E-55
 1.00600E+17  3.11067E-55
 1.00583E+17  3.17973E-55
 1.00566E+17  3.25068E-55
 1.00550E+17  3.32206E-55
 1.00533E+17  3.39365E-55
 1.00516E+17  3.46651E-55
 1.00499E+17  3.54179E-55
 1.00482E+17  3.62045E-55
 1.00466E+17  3.70100E-55
 1.00449E+17  3.78208E-55
 1.00432E+17  3.86348E-55
 1.00415E+17  3.94624E-55
 1.00399E+17  4.03196E-55
 1.00382E+17  4.12148E-55
 1.00365E+17  4.21299E-55
 1.00348E+17  4.30493E-55
 1.00332E+17  4.39740E-55
 1.00315E+17  4.49145E-55
 1.00298E+17  4.58908E-55
 1.00282E+17  4.69083E-55
 1.00265E+17  4.79479E-55
 1.00248E+17  4.89917E-55
 1.00231E+17  5.00408E-55
 1.00215E+17  5.11109E-55
 1.00198E+17  5.22212E-55
 1.00181E+17  5.33778E-55
 1.00164E+17  5.45587E-55
 1.00148E+17  5.57427E-55
 1.00131E+17  5.69342E-55
 1.00114E+17  5.81498E-55
 1.00098E+17  5.94129E-55
 1.00081E+17  6.07277E-55
 1.00064E+17  6.20678E-55
 1.00048E+17  6.34121E-55
 1.00031E+17  6.47638E-55
 1.00014E+17  6.61450E-55
 9.99975E+16  6.75810E-55
 9.99808E+16  6.90751E-55
 9.99642E+16  7.05954E-55
 9.99475E+16  7.21200E-55
 9.99308E+16  7.36541E-55
 9.99142E+16  7.52230E-55
 9.98975E+16  7.68552E-55
 9.98808E+16  7.85506E-55
 9.98642E+16  8.02755E-55
 9.98475E+16  8.20046E-55
 9.98309E+16  8.37454E-55
 9.98142E+16  8.55262E-55
 9.97976E+16  8.73787E-55
 9.97809E+16  8.93029E-55
 9.97643E+16  9.12576E-55
 9.97476E+16  9.32177E-55
 9.97310E+16  9.51915E-55
 9.97144E+16  9.72105E-55
 9.96978E+16  9.93119E-55
 9.96811E+16  1.01493E-54
 9.96645E+16  1.03707E-54
 9.96479E+16  1.05931E-54
 9.96313E+16  1.08166E-54
 9.96146E+16  1.10454E-54
 9.95980E+16  1.12837E-54
 9.95814E+16  1.15304E-54
 9.95648E+16  1.17824E-54
 9.95482E+16  1.20334E-54
 9.95316E+16  1.22875E-54
 9.95150E+16  1.25468E-54
 9.94984E+16  1.28178E-54
 9.94818E+16  1.30983E-54
 9.94652E+16  1.33829E-54
 9.94486E+16  1.36687E-54
 9.94320E+16  1.39555E-54
 9.94155E+16  1.42496E-54
 9.93989E+16  1.45564E-54
 9.93823E+16  1.48738E-54
 9.93657E+16  1.51954E-54
 9.93492E+16  1.55191E-54
 9.93326E+16  1.58459E-54
 9.93160E+16  1.61812E-54
 9.92994E+16  1.65312E-54
 9.92829E+16  1.68918E-54
 9.92663E+16  1.72556E-54
 9.92498E+16  1.76204E-54
 9.92332E+16  1.79905E-54
 9.92167E+16  1.83743E-54
 9.92001E+16  1.87728E-54
 9.91836E+16  1.91808E-54
 9.91670E+16  1.95899E-54
 9.91505E+16  2.00022E-54
 9.91340E+16  2.04239E-54
 9.91174E+16  2.08615E-54
 9.91009E+16  2.13159E-54
 9.90844E+16  2.17756E-54
 9.90678E+16  2.22374E-54
 9.90513E+16  2.27045E-54
 9.90348E+16  2.31842E-54
 9.90183E+16  2.36840E-54
 9.90018E+16  2.41985E-54
 9.89852E+16  2.47173E-54
 9.89688E+16  2.52392E-54
 9.89522E+16  2.57685E-54
 9.89357E+16  2.63146E-54
 9.89192E+16  2.68840E-54
 9.89027E+16  2.74660E-54
 9.88862E+16  2.80522E-54
 9.88698E+16  2.86416E-54
 9.88533E+16  2.92415E-54
 9.88368E+16  2.98657E-54
 9.88203E+16  3.05120E-54
 9.88038E+16  3.11699E-54
 9.87873E+16  3.18310E-54
 9.87708E+16  3.24974E-54
 9.87544E+16  3.31806E-54
 9.87379E+16  3.38912E-54
 9.87214E+16  3.46250E-54
 9.87050E+16  3.53673E-54
 9.86885E+16  3.61127E-54
 9.86720E+16  3.68677E-54
 9.86556E+16  3.76447E-54
 9.86391E+16  3.84545E-54
 9.86227E+16  3.92863E-54
 9.86062E+16  4.01235E-54
 9.85898E+16  4.09638E-54
 9.85734E+16  4.18200E-54
 9.85569E+16  4.27056E-54
 9.85405E+16  4.36271E-54
 9.85240E+16  4.45666E-54
 9.85076E+16  4.55102E-54
 9.84912E+16  4.64602E-54
 9.84748E+16  4.74323E-54
 9.84583E+16  4.84413E-54
 9.84419E+16  4.94872E-54
 9.84255E+16  5.05479E-54
 9.84091E+16  5.16118E-54
 9.83927E+16  5.26862E-54
 9.83762E+16  5.37911E-54
 9.83598E+16  5.49404E-54
 9.83434E+16  5.61255E-54
 9.83270E+16  5.73211E-54
 9.83106E+16  5.85220E-54
 9.82942E+16  5.97398E-54
 9.82778E+16  6.09955E-54
 9.82615E+16  6.23029E-54
 9.82451E+16  6.36441E-54
 9.82287E+16  6.49926E-54
 9.82123E+16  6.63474E-54
 9.81959E+16  6.77276E-54
 9.81796E+16  6.91584E-54
 9.81632E+16  7.06439E-54
 9.81468E+16  7.21580E-54
 9.81304E+16  7.36784E-54
 9.81141E+16  7.52093E-54
 9.80977E+16  7.67761E-54
 9.80813E+16  7.84029E-54
 9.80650E+16  8.00889E-54
 9.80486E+16  8.17969E-54
 9.80323E+16  8.35113E-54
 9.80159E+16  8.52426E-54
 9.79996E+16  8.70223E-54
 9.79832E+16  8.88738E-54
 9.79669E+16  9.07832E-54
 9.79506E+16  9.27095E-54
 9.79342E+16  9.46421E-54
 9.79179E+16  9.66022E-54
 9.79016E+16  9.86255E-54
 9.78852E+16  1.00730E-53
 9.78689E+16  1.02889E-53
 9.78526E+16  1.05060E-53
 9.78362E+16  1.07239E-53
 9.78199E+16  1.09463E-53
 9.78036E+16  1.11762E-53
 9.77873E+16  1.14155E-53
 9.77710E+16  1.16591E-53
 9.77547E+16  1.19037E-53
 9.77384E+16  1.21504E-53
 9.77221E+16  1.24024E-53
 9.77058E+16  1.26639E-53
 9.76895E+16  1.29348E-53
 9.76732E+16  1.32100E-53
 9.76569E+16  1.34852E-53
 9.76406E+16  1.37636E-53
 9.76243E+16  1.40493E-53
 9.76081E+16  1.43466E-53
 9.75918E+16  1.46534E-53
 9.75755E+16  1.49645E-53
 9.75592E+16  1.52755E-53
 9.75430E+16  1.55897E-53
 9.75267E+16  1.59144E-53
 9.75104E+16  1.62518E-53
 9.74942E+16  1.65998E-53
 9.74779E+16  1.69488E-53
 9.74616E+16  1.72999E-53
 9.74454E+16  1.76562E-53
 9.74291E+16  1.80253E-53
 9.74129E+16  1.84080E-53
 9.73966E+16  1.88002E-53
 9.73804E+16  1.91935E-53
 9.73642E+16  1.95899E-53
 9.73479E+16  1.99937E-53
 9.73317E+16  2.04123E-53
 9.73154E+16  2.08467E-53
 9.72992E+16  2.12896E-53
 9.72830E+16  2.17334E-53
 9.72668E+16  2.21805E-53
 9.72505E+16  2.26381E-53
 9.72343E+16  2.31136E-53
 9.72181E+16  2.36049E-53
 9.72019E+16  2.41047E-53
 9.71857E+16  2.46044E-53
 9.71695E+16  2.51095E-53
 9.71533E+16  2.56282E-53
 9.71371E+16  2.61681E-53
 9.71209E+16  2.67248E-53
 9.71047E+16  2.72878E-53
 9.70885E+16  2.78519E-53
 9.70723E+16  2.84223E-53
 9.70561E+16  2.90106E-53
 9.70399E+16  2.96232E-53
 9.70237E+16  3.02526E-53
 9.70075E+16  3.08863E-53
 9.69914E+16  3.15221E-53
 9.69752E+16  3.21684E-53
 9.69590E+16  3.28358E-53
 9.69428E+16  3.35306E-53
 9.69267E+16  3.42402E-53
 9.69105E+16  3.49551E-53
 9.68943E+16  3.56720E-53
 9.68782E+16  3.64027E-53
 9.68620E+16  3.71608E-53
 9.68459E+16  3.79473E-53
 9.68297E+16  3.87486E-53
 9.68136E+16  3.95531E-53
 9.67974E+16  4.03628E-53
 9.67813E+16  4.11905E-53
 9.67651E+16  4.20488E-53
 9.67490E+16  4.29397E-53
 9.67328E+16  4.38433E-53
 9.67167E+16  4.47500E-53
 9.67006E+16  4.56641E-53
 9.66845E+16  4.66015E-53
 9.66683E+16  4.75746E-53
 9.66522E+16  4.85815E-53
 9.66361E+16  4.96011E-53
 9.66200E+16  5.06228E-53
 9.66039E+16  5.16550E-53
 9.65878E+16  5.27157E-53
 9.65716E+16  5.38206E-53
 9.65555E+16  5.49583E-53
 9.65394E+16  5.61065E-53
 9.65233E+16  5.72578E-53
