 CMFGEN: observer frame O-star fluxes
 OStar Grid 2009, 15km/s vturb
 T    :    35.000  kK,    Logg :    3.250 cm/s^2
 Reff :    30.497  R0,    L    :  1.259E+06 L0 
 Mdot :  1.202E-05 M0/yr,  Vinf :  2270.000 km/s
 Frequency         Hnu
 (Hz)              (ergs/s/cm2/Hz/sr)
 8.49599E+16  1.00432E-60
 8.49458E+16  1.02592E-60
 8.49316E+16  1.04803E-60
 8.49174E+16  1.06985E-60
 8.49033E+16  1.09228E-60
 8.48891E+16  1.11226E-60
 8.48749E+16  1.13250E-60
 8.48608E+16  1.15109E-60
 8.48466E+16  1.16730E-60
 8.48325E+16  1.18836E-60
 8.48183E+16  1.20831E-60
 8.48042E+16  1.22674E-60
 8.47900E+16  1.24753E-60
 8.47759E+16  1.26376E-60
 8.47618E+16  1.28156E-60
 8.47476E+16  1.30176E-60
 8.47335E+16  1.31815E-60
 8.47194E+16  1.33733E-60
 8.47052E+16  1.35124E-60
 8.46911E+16  1.36859E-60
 8.46770E+16  1.38565E-60
 8.46629E+16  1.40544E-60
 8.46487E+16  1.42279E-60
 8.46346E+16  1.43873E-60
 8.46205E+16  1.45575E-60
 8.46064E+16  1.47164E-60
 8.45923E+16  1.48907E-60
 8.45782E+16  1.50190E-60
 8.45641E+16  1.52105E-60
 8.45500E+16  1.53746E-60
 8.45359E+16  1.55694E-60
 8.45218E+16  1.57272E-60
 8.45077E+16  1.58831E-60
 8.44936E+16  1.60812E-60
 8.44795E+16  1.62523E-60
 8.44654E+16  1.64156E-60
 8.44513E+16  1.65322E-60
 8.44372E+16  1.67238E-60
 8.44231E+16  1.68740E-60
 8.44090E+16  1.70752E-60
 8.43950E+16  1.72817E-60
 8.43809E+16  1.74279E-60
 8.43668E+16  1.76032E-60
 8.43528E+16  1.77649E-60
 8.43387E+16  1.79729E-60
 8.43246E+16  1.80967E-60
 8.43106E+16  1.82876E-60
 8.42965E+16  1.84612E-60
 8.42824E+16  1.86761E-60
 8.42684E+16  1.88636E-60
 8.42543E+16  1.90338E-60
 8.42403E+16  1.92315E-60
 8.42262E+16  1.94086E-60
 8.42122E+16  1.95943E-60
 8.41981E+16  1.97267E-60
 8.41841E+16  1.99485E-60
 8.41700E+16  2.01342E-60
 8.41560E+16  2.03405E-60
 8.41420E+16  2.05503E-60
 8.41279E+16  2.07429E-60
 8.41139E+16  2.09733E-60
 8.40999E+16  2.11555E-60
 8.40858E+16  2.12896E-60
 8.40718E+16  2.14960E-60
 8.40578E+16  2.17075E-60
