 CMFGEN: observer frame O-star fluxes
 OStar Grid 2009, 15km/s vturb
 T    :    30.000  kK,    Logg :    3.250 cm/s^2
 Reff :    22.759  R0,    L    :  3.785E+05 L0 
 Mdot :  3.855E-06 M0/yr,  Vinf :  1877.100 km/s
 Frequency         Hnu
 (Hz)              (ergs/s/cm2/Hz/sr)
 5.97593E+16  1.02635E-60
 5.97493E+16  1.06001E-60
 5.97394E+16  1.09483E-60
 5.97294E+16  1.13088E-60
 5.97194E+16  1.16813E-60
 5.97095E+16  1.20656E-60
 5.96995E+16  1.24609E-60
 5.96896E+16  1.28692E-60
 5.96796E+16  1.32922E-60
 5.96697E+16  1.37298E-60
 5.96597E+16  1.41819E-60
 5.96498E+16  1.46475E-60
 5.96398E+16  1.51269E-60
 5.96299E+16  1.56226E-60
 5.96199E+16  1.61359E-60
 5.96100E+16  1.66669E-60
 5.96000E+16  1.72151E-60
 5.95901E+16  1.77791E-60
 5.95802E+16  1.83603E-60
 5.95702E+16  1.89622E-60
 5.95603E+16  1.95851E-60
 5.95504E+16  2.02293E-60
 5.95404E+16  2.08936E-60
 5.95305E+16  2.15765E-60
 5.95206E+16  2.22820E-60
 5.95106E+16  2.30121E-60
 5.95007E+16  2.37682E-60
 5.94908E+16  2.45496E-60
 5.94809E+16  2.53542E-60
 5.94709E+16  2.61821E-60
 5.94610E+16  2.70376E-60
 5.94511E+16  2.79238E-60
 5.94412E+16  2.88409E-60
 5.94313E+16  2.97874E-60
 5.94214E+16  3.07606E-60
 5.94114E+16  3.17662E-60
 5.94016E+16  3.28049E-60
 5.93916E+16  3.38796E-60
 5.93817E+16  3.49903E-60
 5.93718E+16  3.61370E-60
 5.93619E+16  3.73168E-60
 5.93520E+16  3.85356E-60
 5.93421E+16  3.97934E-60
 5.93322E+16  4.10992E-60
 5.93223E+16  4.24470E-60
 5.93124E+16  4.38339E-60
 5.93026E+16  4.52628E-60
 5.92927E+16  4.67398E-60
 5.92828E+16  4.82678E-60
 5.92729E+16  4.98498E-60
 5.92630E+16  5.14798E-60
 5.92531E+16  5.31609E-60
 5.92432E+16  5.48930E-60
 5.92334E+16  5.66821E-60
 5.92235E+16  5.85343E-60
 5.92136E+16  6.04525E-60
 5.92037E+16  6.24308E-60
 5.91938E+16  6.44631E-60
 5.91840E+16  6.65614E-60
 5.91741E+16  6.87318E-60
 5.91642E+16  7.09772E-60
 5.91544E+16  7.33007E-60
 5.91445E+16  7.56932E-60
 5.91346E+16  7.81578E-60
 5.91248E+16  8.06974E-60
 5.91149E+16  8.33301E-60
 5.91050E+16  8.60528E-60
 5.90952E+16  8.88686E-60
 5.90853E+16  9.17655E-60
 5.90755E+16  9.47464E-60
 5.90656E+16  9.78233E-60
 5.90558E+16  1.01014E-59
 5.90459E+16  1.04313E-59
 5.90361E+16  1.07721E-59
 5.90262E+16  1.11227E-59
 5.90164E+16  1.14835E-59
 5.90066E+16  1.18570E-59
 5.89967E+16  1.22436E-59
 5.89869E+16  1.26432E-59
 5.89770E+16  1.30556E-59
 5.89672E+16  1.34798E-59
 5.89574E+16  1.39166E-59
 5.89475E+16  1.43693E-59
 5.89377E+16  1.48376E-59
 5.89279E+16  1.53218E-59
 5.89180E+16  1.58204E-59
 5.89082E+16  1.63334E-59
 5.88984E+16  1.68629E-59
 5.88886E+16  1.74108E-59
 5.88787E+16  1.79785E-59
 5.88689E+16  1.85644E-59
 5.88591E+16  1.91678E-59
 5.88493E+16  1.97883E-59
 5.88395E+16  2.04295E-59
 5.88297E+16  2.10938E-59
 5.88198E+16  2.17810E-59
 5.88100E+16  2.24897E-59
 5.88002E+16  2.32195E-59
 5.87904E+16  2.39703E-59
 5.87806E+16  2.47472E-59
 5.87708E+16  2.55514E-59
 5.87610E+16  2.63832E-59
 5.87512E+16  2.72412E-59
 5.87414E+16  2.81234E-59
 5.87316E+16  2.90321E-59
 5.87218E+16  2.99729E-59
 5.87120E+16  3.09467E-59
 5.87022E+16  3.19524E-59
 5.86924E+16  3.29910E-59
 5.86826E+16  3.40567E-59
 5.86729E+16  3.51554E-59
 5.86631E+16  3.62961E-59
 5.86533E+16  3.74759E-59
 5.86435E+16  3.86947E-59
 5.86337E+16  3.99465E-59
 5.86240E+16  4.12373E-59
 5.86142E+16  4.25671E-59
 5.86044E+16  4.39480E-59
 5.85946E+16  4.53739E-59
 5.85848E+16  4.68479E-59
 5.85751E+16  4.83638E-59
 5.85653E+16  4.99218E-59
 5.85556E+16  5.15338E-59
 5.85458E+16  5.32029E-59
 5.85360E+16  5.49290E-59
 5.85262E+16  5.67091E-59
 5.85165E+16  5.85403E-59
 5.85067E+16  6.04255E-59
 5.84970E+16  6.23767E-59
 5.84872E+16  6.43970E-59
 5.84775E+16  6.64864E-59
 5.84677E+16  6.86387E-59
 5.84580E+16  7.08511E-59
 5.84482E+16  7.31326E-59
 5.84385E+16  7.54921E-59
 5.84287E+16  7.79357E-59
 5.84190E+16  8.04603E-59
 5.84092E+16  8.30599E-59
 5.83995E+16  8.57346E-59
 5.83897E+16  8.84934E-59
 5.83800E+16  9.13482E-59
 5.83703E+16  9.43051E-59
 5.83605E+16  9.73580E-59
 5.83508E+16  1.00501E-58
 5.83411E+16  1.03731E-58
 5.83313E+16  1.07066E-58
 5.83216E+16  1.10521E-58
 5.83119E+16  1.14097E-58
 5.83022E+16  1.17786E-58
 5.82924E+16  1.21580E-58
 5.82827E+16  1.25486E-58
 5.82730E+16  1.29521E-58
 5.82633E+16  1.33699E-58
 5.82536E+16  1.38022E-58
 5.82438E+16  1.42480E-58
 5.82341E+16  1.47061E-58
 5.82244E+16  1.51777E-58
 5.82147E+16  1.56658E-58
 5.82050E+16  1.61710E-58
 5.81953E+16  1.66933E-58
 5.81856E+16  1.72319E-58
 5.81759E+16  1.77851E-58
 5.81662E+16  1.83552E-58
 5.81565E+16  1.89451E-58
 5.81468E+16  1.95560E-58
 5.81371E+16  2.01870E-58
 5.81274E+16  2.08372E-58
 5.81177E+16  2.15051E-58
 5.81080E+16  2.21940E-58
 5.80983E+16  2.29070E-58
 5.80886E+16  2.36452E-58
