 WMBASIC, Moont, Westmoquette 2004 (Pauldrach 2003) after SNC 2002
 Z/Z0 0.40 Teff 32.30 logg 3.23 R/R0 25.15 R 1.7492E+12
   Wavelength   Eddington Hnu
 (Angstroms) (erg/s/cm2/Hz/sr)
 5.00000000E+01 3.59612750E-55
 5.43370910E+01 4.73584010E-54
 5.94980600E+01 3.85357740E-53
 6.57423040E+01 6.44446820E-52
 6.83530450E+01 2.35725910E-51
 7.11797140E+01 1.12134500E-50
 7.26825700E+01 4.46678090E-50
 7.42502560E+01 3.60886610E-49
 7.42530130E+01 1.73260040E-50
 8.12611220E+01 6.55048720E-46
 8.60000000E+01 3.84914080E-43
 8.97339960E+01 3.68983290E-41
 9.61000000E+01 4.02299050E-38
 1.00179430E+02 2.28111370E-36
 1.06370420E+02 5.97511660E-34
 1.13377010E+02 1.62038570E-31
 1.13377660E+02 1.62116920E-31
 1.15848830E+02 1.00049550E-30
 1.18430830E+02 6.18719520E-30
 1.21130540E+02 3.82887750E-29
 1.22527090E+02 9.52439680E-29
 1.23956210E+02 2.36869700E-28
 1.23956980E+02 2.36741940E-28
 1.25291800E+02 5.43934610E-28
 1.26656480E+02 1.24981660E-27
 1.26657280E+02 1.25042110E-27
 1.26797720E+02 1.36076970E-27
 1.26798530E+02 1.36133770E-27
 1.27081660E+02 1.61344880E-27
 1.27082470E+02 1.61414410E-27
 1.27447660E+02 2.00732200E-27
 1.27448480E+02 2.00829230E-27
 1.27944040E+02 2.69403780E-27
 1.27944860E+02 2.69530740E-27
 1.28310670E+02 3.34292250E-27
 1.28311500E+02 3.34448440E-27
 1.30008640E+02 8.93371170E-27
 1.31752150E+02 2.38464780E-26
 1.33543060E+02 6.35613360E-26
 1.34456900E+02 1.03707390E-25
 1.35383330E+02 1.69133280E-25
 1.35384240E+02 1.69214530E-25
 1.37200850E+02 4.32536440E-25
 1.39067840E+02 1.10388300E-24
 1.39068810E+02 1.10441100E-24
 1.40058470E+02 1.79485620E-24
 1.41063320E+02 2.91639540E-24
 1.41064320E+02 2.91778650E-24
 1.44205920E+02 1.26833970E-23
 1.47491730E+02 5.47310680E-23
 1.50930770E+02 2.33996990E-22
 1.52711150E+02 4.81905590E-22
 1.54534020E+02 9.89499260E-22
 1.54535210E+02 9.92420610E-22
 1.57236080E+02 2.77794970E-21
 1.60034310E+02 7.71949290E-21
 1.60035590E+02 7.73126870E-21
 1.60224390E+02 8.27004250E-21
 1.60225670E+02 8.28210560E-21
 1.62147230E+02 1.62576310E-20
 1.64116780E+02 3.17875820E-20
 1.64118130E+02 1.64142790E-21
 1.65325350E+02 2.47370490E-21
 1.66551860E+02 3.72550800E-21
 1.66553240E+02 3.72721840E-21
 1.68739650E+02 7.59867440E-21
 1.70985680E+02 1.54373470E-20
 1.70987140E+02 1.38990000E-20
 1.71113420E+02 1.44551550E-20
 1.71114880E+02 1.21171860E-20
 1.71458910E+02 1.34834180E-20
 1.71460380E+02 8.00854450E-21
 1.72433830E+02 1.08437720E-20
 1.72435320E+02 4.15070450E-21
 1.73738350E+02 6.30256680E-21
 1.75062760E+02 9.57305010E-21
 1.75064300E+02 9.57764500E-21
 1.77188030E+02 1.84727830E-20
 1.79365540E+02 3.56304320E-20
 1.79367150E+02 3.56465830E-20
 1.80916590E+02 5.63267710E-20
 1.80918230E+02 5.63532630E-20
 1.83985820E+02 1.36183180E-19
 1.87160980E+02 3.28939210E-19
 1.87162730E+02 3.29094910E-19
 1.88738970E+02 5.04075060E-19
 1.88740750E+02 5.04315880E-19
 1.89790130E+02 6.67134930E-19
 1.90853060E+02 8.82839390E-19
 1.90854880E+02 8.83260220E-19
 1.92241740E+02 1.26686650E-18
 1.92243590E+02 1.26835920E-18
 1.93566170E+02 1.78008150E-18
 1.93568040E+02 1.78093030E-18
 1.94617540E+02 2.32256120E-18
 1.94619430E+02 2.32471560E-18
 1.94836520E+02 2.45504810E-18
 1.94838420E+02 2.45621800E-18
 1.95961030E+02 3.25011940E-18
 1.97098590E+02 4.30206520E-18
 1.97100530E+02 4.30411300E-18
 1.98877180E+02 6.62459920E-18
 2.00688160E+02 1.01972150E-17
 2.00690170E+02 1.02020600E-17
 2.01029230E+02 1.10500570E-17
 2.01031250E+02 1.10553070E-17
 2.01590960E+02 1.26050600E-17
 2.01592990E+02 1.26110470E-17
 2.02358650E+02 1.50713500E-17
 2.02360700E+02 1.50785060E-17
 2.02518850E+02 1.56411450E-17
 2.02520900E+02 1.56485710E-17
 2.06041210E+02 3.48304830E-17
 2.09688270E+02 7.74374160E-17
 2.13466760E+02 1.71854040E-16
 2.15407540E+02 2.55824650E-16
 2.17383930E+02 3.80622240E-16
 2.17386300E+02 3.80801310E-16
 2.19479890E+02 5.75215910E-16
 2.19482300E+02 5.75484480E-16
 2.22379990E+02 1.00449630E-15
 2.25357750E+02 1.75192980E-15
 2.25360290E+02 1.75274900E-15
 2.25609880E+02 1.83506540E-15
 2.25612420E+02 8.06428530E-16
 2.25845330E+02 8.43005240E-16
 2.25847880E+02 8.41955810E-16
 2.26991880E+02 1.04550330E-15
 2.26994450E+02 1.04601060E-15
 2.27837820E+02 1.22524440E-15
 2.27840410E+02 2.32704030E-09
 2.28062080E+02 2.37203090E-09
 2.28506890E+02 1.97722480E-10
 2.28952570E+02 2.06333310E-11
 2.29399110E+02 9.90779950E-12
 2.29846530E+02 9.28527390E-13
 2.30294820E+02 5.59293970E-13
 2.30721440E+02 2.63955190E-12
 2.30743990E+02 2.75345120E-12
 2.31194030E+02 5.27448510E-13
 2.31644950E+02 1.68584340E-11
 2.32096740E+02 9.39351790E-11
 2.32549420E+02 8.27931570E-11
 2.33002980E+02 1.48597640E-12
 2.33457430E+02 5.31854130E-11
 2.33678980E+02 1.11436550E-10
 2.33681710E+02 1.12166880E-10
 2.33912760E+02 1.75086710E-10
 2.34368990E+02 3.26951830E-10
 2.34826100E+02 7.97590060E-10
 2.34985870E+02 9.27367070E-10
 2.35284100E+02 1.17789450E-09
 2.35742990E+02 1.09687530E-09
 2.36202790E+02 6.25158690E-12
 2.36307460E+02 1.15524870E-11
 2.36310250E+02 1.77210390E-11
 2.36663470E+02 4.58550570E-11
 2.37125060E+02 1.03275810E-12
 2.37587540E+02 1.23034860E-11
 2.37749710E+02 1.30959860E-10
 2.37752530E+02 1.33065560E-10
 2.38050930E+02 3.59572410E-10
 2.38515230E+02 3.77392320E-09
 2.38980420E+02 1.13180840E-09
 2.39446530E+02 2.06854990E-10
 2.39913540E+02 3.30639090E-09
 2.40381470E+02 6.51459850E-09
 2.40641950E+02 4.98767950E-09
 2.40850300E+02 3.71961260E-09
 2.41320060E+02 3.11710880E-09
 2.41790720E+02 1.02572060E-10
 2.42262310E+02 4.02110550E-11
 2.42734820E+02 3.10121040E-11
 2.43208240E+02 2.84346690E-09
 2.43605420E+02 5.34653190E-10
 2.43608390E+02 5.17103850E-10
 2.43682590E+02 6.96812590E-11
 2.44157870E+02 6.86845780E-10
 2.44634070E+02 2.04574650E-09
 2.45111210E+02 1.80170520E-09
 2.45413770E+02 1.09184190E-09
 2.45416780E+02 1.08456360E-09
 2.45589270E+02 6.64947950E-10
 2.46068260E+02 5.32454030E-10
 2.46548190E+02 1.32437870E-09
 2.47029060E+02 4.12715610E-10
 2.47510860E+02 1.53520930E-09
 2.47579110E+02 2.50638730E-09
 2.47582170E+02 2.55016350E-09
 2.47993600E+02 8.61273870E-09
 2.48477290E+02 1.72217310E-08
 2.48961910E+02 2.08440710E-08
 2.49447490E+02 1.49951210E-08
