 WMBASIC, Moont, Westmoquette 2004 (Pauldrach 2003) after SNC 2002
 Z/Z0 0.05 Teff 37.15 logg 4.00 R/R0 10.52 R 7.3167E+11
   Wavelength   Eddington Hnu
 (Angstroms) (erg/s/cm2/Hz/sr)
 5.00000000E+01 1.64723010E-38
 5.48514390E+01 5.18451100E-35
 6.07455020E+01 1.80281060E-31
 6.80587560E+01 6.18425860E-28
 7.00045780E+01 4.03835240E-27
 7.20649380E+01 2.63300320E-26
 7.31412780E+01 6.71872280E-26
 7.42502560E+01 1.71358730E-25
 7.42530130E+01 1.48702280E-25
 7.90441730E+01 6.34456120E-24
 8.44998470E+01 2.69591390E-22
 9.07644620E+01 1.13469670E-20
 9.42585110E+01 7.32605750E-20
 9.80323440E+01 4.71096880E-19
 9.80371490E+01 4.71684700E-19
 9.94725570E+01 9.21415520E-19
 1.00955720E+02 1.80285920E-18
 1.00956230E+02 1.80303840E-18
 1.02697840E+02 3.86533560E-18
 1.04501150E+02 8.28033230E-18
 1.04501690E+02 8.28218810E-18
 1.05881020E+02 1.45652550E-17
 1.07297830E+02 2.56051630E-17
 1.07298410E+02 2.56107810E-17
 1.08067960E+02 3.45697880E-17
 1.08849220E+02 4.66646350E-17
 1.08849820E+02 4.59312710E-17
 1.11066990E+02 1.05086410E-16
 1.13377010E+02 2.40085600E-16
 1.13377660E+02 2.31058810E-16
 1.15811840E+02 5.34530210E-16
 1.18353530E+02 1.23559770E-15
 1.18354230E+02 1.23587610E-15
 1.18948900E+02 1.49557040E-15
 1.19550290E+02 1.81014460E-15
 1.19551000E+02 1.80169460E-15
 1.21713390E+02 3.52257940E-15
 1.23956210E+02 6.88400150E-15
 1.23956980E+02 6.00623100E-15
 1.25291800E+02 8.82698420E-15
 1.26656480E+02 1.29711980E-14
 1.26657280E+02 1.03958910E-14
 1.26797720E+02 1.08120060E-14
 1.26798530E+02 1.04397780E-14
 1.27081660E+02 1.12950280E-14
 1.27082470E+02 1.09427540E-14
 1.27447660E+02 1.21049730E-14
 1.27448480E+02 8.18082130E-15
 1.27944040E+02 9.37806030E-15
 1.27944860E+02 9.23420580E-15
 1.28310670E+02 1.02062010E-14
 1.28311500E+02 9.96308530E-15
 1.29932340E+02 1.54101030E-14
 1.31595520E+02 2.38300270E-14
 1.31596380E+02 2.38316560E-14
 1.32580630E+02 3.06806260E-14
 1.33580600E+02 3.95009480E-14
 1.33581490E+02 3.90241050E-14
 1.34475920E+02 4.87632230E-14
 1.35383330E+02 6.09395940E-14
 1.35384240E+02 5.73272180E-14
 1.38164970E+02 1.11519030E-13
 1.41063320E+02 2.16773390E-13
 1.41064320E+02 2.09671000E-13
 1.41853670E+02 2.50035240E-13
 1.41854680E+02 2.50075020E-13
 1.43685140E+02 3.73285560E-13
 1.45564520E+02 5.57140780E-13
 1.45565580E+02 5.57256330E-13
 1.48089090E+02 9.38499100E-13
 1.50702770E+02 1.58010260E-12
 1.50703910E+02 1.58034130E-12
 1.52594350E+02 2.27738800E-12
 1.54534020E+02 3.28187420E-12
 1.54535210E+02 3.28604950E-12
 1.55996320E+02 4.30131290E-12
 1.57486560E+02 5.63086560E-12
 1.57487800E+02 5.25394870E-12
 1.58750220E+02 6.57870790E-12
 1.60034310E+02 8.23883020E-12
 1.60035590E+02 8.11451970E-12
 1.60224390E+02 8.38543140E-12
 1.60225670E+02 4.01591850E-12
 1.62147230E+02 5.51883170E-12
 1.64116780E+02 7.58158340E-12
 1.64118130E+02 7.51765070E-12
 1.67480830E+02 1.26921730E-11
 1.70985680E+02 2.13999770E-11
 1.70987140E+02 2.14001940E-11
 1.71113420E+02 2.17974770E-11
 1.71114880E+02 2.17953620E-11
 1.71458910E+02 2.29120340E-11
 1.71460380E+02 2.29014230E-11
 1.72433830E+02 2.63487140E-11
 1.72435320E+02 2.63351300E-11
 1.72510760E+02 2.66209780E-11
 1.72512240E+02 2.63812800E-11
 1.73777390E+02 3.15705060E-11
 1.75062760E+02 3.77816180E-11
 1.75064300E+02 3.77896460E-11
 1.77188030E+02 5.05354520E-11
 1.79365540E+02 6.75624800E-11
 1.79367150E+02 6.66077430E-11
 1.81856170E+02 9.19761500E-11
 1.84416950E+02 1.26959820E-10
 1.84418650E+02 1.26949400E-10
 1.85778830E+02 1.50078780E-10
 1.87160980E+02 1.77432310E-10
 1.87162730E+02 1.77313170E-10
 1.88738970E+02 2.13939580E-10
 1.88740750E+02 2.13926840E-10
 1.90123900E+02 2.51561940E-10
 1.90125710E+02 2.51512470E-10
 1.90853060E+02 2.73612370E-10
 1.90854880E+02 2.73655210E-10
 1.92241740E+02 3.20723910E-10
 1.92243590E+02 3.19409560E-10
 1.92420960E+02 3.25904110E-10
 1.92783400E+02 2.33395890E-10
 1.93146520E+02 3.49306950E-10
 1.93510330E+02 3.66074830E-10
 1.93566170E+02 3.68477710E-10
 1.93568040E+02 3.68531980E-10
 1.93874820E+02 3.82007570E-10
 1.94239990E+02 3.94107950E-10
 1.94605860E+02 4.08064720E-10
 1.94617540E+02 4.07658200E-10
 1.94619430E+02 4.06794850E-10
 1.94836520E+02 3.97015600E-10
 1.94838420E+02 3.96874580E-10
 1.94972410E+02 3.85623320E-10
 1.95339650E+02 3.86156070E-10
 1.95707590E+02 6.08733570E-10
 1.95961030E+02 6.00868160E-10
 1.96076220E+02 4.86746960E-10
 1.96445540E+02 5.10751960E-10
 1.96815560E+02 5.33802070E-10
 1.97098590E+02 6.12225640E-10
 1.97100530E+02 6.12730460E-10
 1.97186270E+02 6.36279030E-10
 1.97557690E+02 5.63098800E-10
 1.97929800E+02 5.90719950E-10
 1.98302610E+02 6.11938200E-10
 1.98676130E+02 6.42820870E-10
 1.98877180E+02 6.55349090E-10
 1.99050350E+02 6.66320150E-10
 1.99425280E+02 6.96050480E-10
 1.99800910E+02 7.23601290E-10
 2.00177240E+02 7.52500240E-10
 2.00554290E+02 7.72643320E-10
 2.00688160E+02 1.16580380E-09
 2.00690170E+02 1.17146160E-09
 2.00932050E+02 1.80272230E-09
 2.01310520E+02 8.28220970E-10
 2.01590960E+02 8.57509280E-10
 2.01592990E+02 8.57743480E-10
 2.01689700E+02 8.69447220E-10
 2.02069600E+02 8.96198110E-10
 2.02358650E+02 9.36136900E-10
 2.02360700E+02 9.36243650E-10
 2.02450210E+02 9.48720430E-10
 2.02518850E+02 1.02649040E-09
 2.02520900E+02 1.02861550E-09
 2.02831540E+02 1.26950310E-09
 2.03213580E+02 1.02815310E-09
 2.03596350E+02 1.07046210E-09
 2.03979840E+02 1.11152380E-09
 2.04364050E+02 1.15482770E-09
