 TLUSTY Ostars, Lanz & Hubeny 2003
 T 27500. G 3.00000 Abundance P03
 Frequency   Eddington Hnu
   (Hz)    (ergs/s/cm2/Hz/sr)
 6.67944E+16  4.13724E-67
 6.67573E+16  4.37077E-67
 6.67202E+16  4.70313E-67
 6.66831E+16  5.06076E-67
 6.66461E+16  5.44558E-67
 6.66091E+16  5.85967E-67
 6.65721E+16  6.30524E-67
 6.65351E+16  6.78469E-67
 6.64982E+16  7.30061E-67
 6.64612E+16  7.85575E-67
 6.64243E+16  8.45311E-67
 6.63874E+16  9.09589E-67
 6.63506E+16  9.78755E-67
 6.63137E+16  1.05318E-66
 6.62769E+16  1.13326E-66
 6.62401E+16  1.21944E-66
 6.62033E+16  1.31217E-66
 6.61665E+16  1.41194E-66
 6.61298E+16  1.51931E-66
 6.60930E+16  1.63484E-66
 6.60563E+16  1.75915E-66
 6.60196E+16  1.89292E-66
 6.59830E+16  2.03686E-66
 6.59463E+16  2.19174E-66
 6.59097E+16  2.35841E-66
 6.58731E+16  2.53774E-66
 6.58365E+16  2.73071E-66
 6.57999E+16  2.93836E-66
 6.57634E+16  3.16179E-66
 6.57269E+16  3.40222E-66
 6.56904E+16  3.66092E-66
 6.56539E+16  3.93930E-66
 6.56174E+16  4.23885E-66
 6.55810E+16  4.56118E-66
 6.55445E+16  4.90801E-66
 6.55081E+16  5.28122E-66
 6.54718E+16  5.68281E-66
 6.54354E+16  6.11493E-66
 6.53991E+16  6.57992E-66
 6.53627E+16  7.08026E-66
 6.53264E+16  7.61865E-66
 6.52901E+16  8.19798E-66
 6.52539E+16  8.82136E-66
 6.52176E+16  9.49214E-66
 6.51814E+16  1.02139E-65
 6.51452E+16  1.09906E-65
 6.51090E+16  1.18263E-65
 6.50729E+16  1.27256E-65
 6.50367E+16  1.36933E-65
 6.50006E+16  1.47345E-65
 6.49645E+16  1.58550E-65
 6.49284E+16  1.70606E-65
 6.48924E+16  1.83579E-65
 6.48563E+16  1.97538E-65
 6.48203E+16  2.12559E-65
 6.47843E+16  2.28722E-65
 6.47483E+16  2.46115E-65
 6.47124E+16  2.64829E-65
 6.46764E+16  2.84967E-65
 6.46405E+16  3.06636E-65
 6.46046E+16  3.29953E-65
 6.45687E+16  3.55043E-65
 6.45329E+16  3.82041E-65
 6.44970E+16  4.11091E-65
 6.44612E+16  4.42351E-65
 6.44254E+16  4.75988E-65
 6.43896E+16  5.12182E-65
 6.43539E+16  5.51129E-65
 6.43181E+16  5.93037E-65
 6.42824E+16  6.37917E-65
 6.42467E+16  6.84824E-65
 6.42110E+16  7.35261E-65
 6.41753E+16  7.89414E-65
 6.41397E+16  8.47554E-65
 6.41041E+16  9.09977E-65
 6.40685E+16  9.76997E-65
 6.40329E+16  1.04895E-64
 6.39973E+16  1.12621E-64
 6.39618E+16  1.20915E-64
 6.39263E+16  1.29821E-64
 6.38908E+16  1.39382E-64
 6.38553E+16  1.49648E-64
 6.38198E+16  1.60669E-64
 6.37844E+16  1.72503E-64
 6.37489E+16  1.85208E-64
 6.37135E+16  1.98848E-64
 6.36781E+16  2.13493E-64
 6.36428E+16  2.29217E-64
 6.36074E+16  2.46099E-64
 6.35721E+16  2.64224E-64
 6.35368E+16  2.83685E-64
 6.35015E+16  3.04578E-64
 6.34662E+16  3.27010E-64
 6.34310E+16  3.51095E-64
 6.33958E+16  3.76953E-64
 6.33605E+16  4.04716E-64
 6.33254E+16  4.34523E-64
 6.32902E+16  4.66526E-64
 6.32550E+16  5.00885E-64
 6.32199E+16  5.37776E-64
 6.31848E+16  5.77383E-64
 6.31497E+16  6.19908E-64
 6.31146E+16  6.65564E-64
 6.30796E+16  7.14583E-64
 6.30445E+16  7.67212E-64
 6.30095E+16  8.23718E-64
 6.29745E+16  8.84385E-64
 6.29395E+16  9.49520E-64
 6.29046E+16  1.01945E-63
 6.28697E+16  1.09454E-63
 6.28347E+16  1.17515E-63
 6.27998E+16  1.26170E-63
 6.27650E+16  1.35462E-63
 6.27301E+16  1.45439E-63
 6.26953E+16  1.56151E-63
 6.26604E+16  1.67651E-63
 6.26256E+16  1.79999E-63
 6.25909E+16  1.93256E-63
 6.25561E+16  2.07489E-63
 6.25213E+16  2.22771E-63
 6.24866E+16  2.39178E-63
 6.24519E+16  2.56793E-63
 6.24172E+16  2.75706E-63
 6.23826E+16  2.96012E-63
 6.23479E+16  3.17813E-63
 6.23133E+16  3.41220E-63
 6.22787E+16  3.66351E-63
 6.22441E+16  3.93333E-63
 6.22095E+16  4.22302E-63
 6.21750E+16  4.53405E-63
 6.21404E+16  4.86799E-63
 6.21059E+16  5.22651E-63
 6.20714E+16  5.61145E-63
 6.20370E+16  6.02473E-63
 6.20025E+16  6.46846E-63
 6.19681E+16  6.94486E-63
 6.19337E+16  7.45635E-63
 6.18993E+16  8.00551E-63
 6.18649E+16  8.59512E-63
 6.18305E+16  9.22815E-63
 6.17962E+16  9.90954E-63
 6.17619E+16  1.06216E-62
 6.17276E+16  1.13783E-62
 6.16933E+16  1.21889E-62
 6.16590E+16  1.30573E-62
 6.16248E+16  1.39875E-62
 6.15905E+16  1.49841E-62
 6.15563E+16  1.60516E-62
 6.15221E+16  1.71952E-62
 6.14880E+16  1.84202E-62
 6.14538E+16  1.97325E-62
 6.14197E+16  2.11383E-62
 6.13856E+16  2.26443E-62
 6.13515E+16  2.42575E-62
 6.13174E+16  2.59857E-62
 6.12834E+16  2.78370E-62
 6.12493E+16  2.98203E-62
 6.12153E+16  3.19448E-62
 6.11813E+16  3.42206E-62
 6.11473E+16  3.66586E-62
 6.11134E+16  3.92703E-62
 6.10794E+16  4.20680E-62
 6.10455E+16  4.50651E-62
 6.10116E+16  4.82757E-62
 6.09777E+16  5.17150E-62
 6.09438E+16  5.53994E-62
 6.09100E+16  5.93462E-62
 6.08762E+16  6.35742E-62
 6.08423E+16  6.81035E-62
 6.08086E+16  7.29554E-62
 6.07748E+16  7.81530E-62
 6.07410E+16  8.37209E-62
 6.07073E+16  8.96854E-62
 6.06736E+16  9.60749E-62
 6.06399E+16  1.02920E-61
 6.06062E+16  1.10252E-61
 6.05725E+16  1.18107E-61
 6.05389E+16  1.26521E-61
 6.05053E+16  1.35535E-61
 6.04717E+16  1.45191E-61
 6.04381E+16  1.55535E-61
 6.04045E+16  1.66615E-61
 6.03710E+16  1.78486E-61
 6.03374E+16  1.91202E-61
 6.03039E+16  2.04824E-61
 6.02704E+16  2.19416E-61
 6.02370E+16  2.35048E-61
 6.02035E+16  2.51793E-61
 6.01701E+16  2.69732E-61
 6.01366E+16  2.88949E-61
 6.01032E+16  3.09534E-61
 6.00699E+16  3.31587E-61
 6.00365E+16  3.55210E-61
 6.00032E+16  3.80516E-61
 5.99698E+16  4.07626E-61
 5.99365E+16  4.36666E-61
 5.99032E+16  4.67776E-61
 5.98700E+16  5.01102E-61
 5.98367E+16  5.36802E-61
 5.98035E+16  5.75046E-61
 5.97703E+16  6.16014E-61
 5.97371E+16  6.59901E-61
 5.97039E+16  7.06914E-61
 5.96707E+16  7.57277E-61
 5.96376E+16  8.11228E-61
 5.96045E+16  8.69023E-61
 5.95714E+16  9.30935E-61
 5.95383E+16  9.97258E-61
 5.95052E+16  1.06831E-60
 5.94722E+16  1.14442E-60
 5.94391E+16  1.22595E-60
 5.94061E+16  1.31329E-60
 5.93731E+16  1.40685E-60
 5.93402E+16  1.50708E-60
 5.93072E+16  1.61445E-60
 5.92743E+16  1.72890E-60
 5.92413E+16  1.84775E-60
 5.92084E+16  1.97490E-60
 5.91755E+16  2.11080E-60
 5.91427E+16  2.25606E-60
 5.91098E+16  2.41131E-60
 5.90770E+16  2.57724E-60
 5.90442E+16  2.75460E-60
 5.90114E+16  2.94415E-60
 5.89786E+16  3.14675E-60
 5.89459E+16  3.36330E-60
 5.89131E+16  3.59474E-60
 5.88804E+16  3.84211E-60
 5.88477E+16  4.10651E-60
 5.88150E+16  4.38910E-60
 5.87824E+16  4.69113E-60
 5.87497E+16  5.01395E-60
 5.87171E+16  5.35898E-60
 5.86845E+16  5.72776E-60
 5.86519E+16  6.12192E-60
 5.86193E+16  6.54320E-60
 5.85867E+16  6.99346E-60
 5.85542E+16  7.47472E-60
 5.85217E+16  7.98909E-60
 5.84892E+16  8.53886E-60
 5.84567E+16  9.12646E-60
 5.84242E+16  9.75449E-60
 5.83918E+16  1.04257E-59
 5.83594E+16  1.11432E-59
 5.83269E+16  1.19100E-59
 5.82945E+16  1.27296E-59
 5.82622E+16  1.36056E-59
 5.82298E+16  1.45418E-59
 5.81975E+16  1.55425E-59
 5.81651E+16  1.66121E-59
 5.81328E+16  1.77553E-59
 5.81006E+16  1.89771E-59
 5.80683E+16  2.02830E-59
 5.80360E+16  2.16788E-59
 5.80038E+16  2.31706E-59
 5.79716E+16  2.47650E-59
 5.79394E+16  2.64693E-59
 5.79072E+16  2.82907E-59
 5.78750E+16  3.02375E-59
 5.78429E+16  3.23183E-59
 5.78108E+16  3.45423E-59
 5.77787E+16  3.69193E-59
 5.77466E+16  3.94599E-59
 5.77145E+16  4.21754E-59
 5.76825E+16  4.50777E-59
 5.76504E+16  4.81797E-59
 5.76184E+16  5.14951E-59
 5.75864E+16  5.50388E-59
 5.75544E+16  5.88263E-59
 5.75224E+16  6.28744E-59
 5.74905E+16  6.72011E-59
 5.74586E+16  7.18255E-59
 5.74267E+16  7.67681E-59
 5.73948E+16  8.20509E-59
 5.73629E+16  8.76973E-59
 5.73310E+16  9.37321E-59
 5.72992E+16  1.00182E-58
 5.72674E+16  1.07076E-58
 5.72356E+16  1.14445E-58
 5.72038E+16  1.22320E-58
 5.71720E+16  1.30738E-58
 5.71402E+16  1.39734E-58
 5.71085E+16  1.49350E-58
 5.70768E+16  1.59628E-58
 5.70451E+16  1.70612E-58
 5.70134E+16  1.82353E-58
 5.69817E+16  1.94902E-58
 5.69501E+16  2.08314E-58
 5.69185E+16  2.22649E-58
 5.68869E+16  2.37970E-58
 5.68553E+16  2.54346E-58
 5.68237E+16  2.71849E-58
 5.67921E+16  2.90556E-58
 5.67606E+16  3.10271E-58
 5.67291E+16  3.30804E-58
 5.66975E+16  3.52756E-58
 5.66661E+16  3.76163E-58
 5.66346E+16  4.01124E-58
 5.66031E+16  4.27742E-58
 5.65717E+16  4.56126E-58
 5.65403E+16  4.86393E-58
 5.65089E+16  5.18668E-58
 5.64775E+16  5.53086E-58
 5.64461E+16  5.89787E-58
 5.64148E+16  6.28924E-58
 5.63834E+16  6.70657E-58
 5.63521E+16  7.15160E-58
 5.63208E+16  7.62616E-58
 5.62895E+16  8.13221E-58
 5.62583E+16  8.67184E-58
 5.62270E+16  9.24728E-58
 5.61958E+16  9.86090E-58
 5.61646E+16  1.05152E-57
 5.61334E+16  1.12130E-57
 5.61022E+16  1.19571E-57
 5.60711E+16  1.27505E-57
 5.60399E+16  1.35966E-57
 5.60088E+16  1.44988E-57
 5.59777E+16  1.54609E-57
 5.59466E+16  1.64869E-57
 5.59155E+16  1.75809E-57
 5.58845E+16  1.87475E-57
 5.58534E+16  1.99915E-57
 5.58224E+16  2.13181E-57
 5.57914E+16  2.27327E-57
 5.57604E+16  2.42412E-57
 5.57295E+16  2.58498E-57
 5.56985E+16  2.75651E-57
 5.56676E+16  2.93942E-57
 5.56367E+16  3.13447E-57
 5.56058E+16  3.34247E-57
 5.55749E+16  3.56426E-57
 5.55440E+16  3.80078E-57
 5.55132E+16  4.05299E-57
 5.54823E+16  4.32193E-57
 5.54515E+16  4.60872E-57
 5.54207E+16  4.91454E-57
 5.53899E+16  5.24066E-57
 5.53592E+16  5.58841E-57
 5.53284E+16  5.95924E-57
 5.52977E+16  6.35468E-57
 5.52670E+16  6.77636E-57
 5.52363E+16  7.22602E-57
 5.52056E+16  7.70552E-57
 5.51749E+16  8.21684E-57
 5.51443E+16  8.76208E-57
 5.51137E+16  9.34351E-57
 5.50831E+16  9.96351E-57
 5.50525E+16  1.06247E-56
 5.50219E+16  1.13297E-56
 5.49913E+16  1.20815E-56
 5.49608E+16  1.28832E-56
 5.49303E+16  1.37381E-56
 5.48998E+16  1.46497E-56
 5.48693E+16  1.56218E-56
 5.48388E+16  1.66584E-56
 5.48083E+16  1.77638E-56
 5.47779E+16  1.89426E-56
 5.47475E+16  2.01996E-56
 5.47171E+16  2.15399E-56
 5.46867E+16  2.29693E-56
 5.46563E+16  2.44934E-56
 5.46259E+16  2.61188E-56
 5.45956E+16  2.78519E-56
 5.45653E+16  2.97001E-56
 5.45350E+16  3.16709E-56
 5.45047E+16  3.37725E-56
 5.44744E+16  3.60136E-56
 5.44442E+16  3.84033E-56
 5.44139E+16  4.09516E-56
 5.43837E+16  4.36691E-56
 5.43535E+16  4.65668E-56
 5.43233E+16  4.96569E-56
 5.42931E+16  5.29519E-56
 5.42630E+16  5.64379E-56
 5.42328E+16  6.00375E-56
 5.42027E+16  6.38722E-56
 5.41726E+16  6.79517E-56
 5.41425E+16  7.22918E-56
 5.41125E+16  7.69092E-56
 5.40824E+16  8.18214E-56
 5.40524E+16  8.70474E-56
 5.40224E+16  9.26072E-56
 5.39923E+16  9.85221E-56
 5.39624E+16  1.04815E-55
 5.39324E+16  1.11509E-55
 5.39024E+16  1.18631E-55
 5.38725E+16  1.26209E-55
 5.38426E+16  1.34270E-55
 5.38127E+16  1.42845E-55
 5.37828E+16  1.51969E-55
 5.37529E+16  1.61675E-55
 5.37231E+16  1.72002E-55
 5.36932E+16  1.82988E-55
 5.36634E+16  1.94675E-55
 5.36336E+16  2.07109E-55
 5.36038E+16  2.20337E-55
 5.35740E+16  2.34410E-55
 5.35443E+16  2.49382E-55
 5.35145E+16  2.65311E-55
 5.34848E+16  2.82256E-55
 5.34551E+16  3.00284E-55
 5.34254E+16  3.19463E-55
 5.33958E+16  3.39868E-55
 5.33661E+16  3.61575E-55
 5.33365E+16  3.84669E-55
 5.33068E+16  4.09238E-55
 5.32772E+16  4.35377E-55
 5.32476E+16  4.63185E-55
 5.32181E+16  4.92769E-55
 5.31885E+16  5.24242E-55
 5.31590E+16  5.57726E-55
 5.31294E+16  5.93348E-55
 5.30999E+16  6.31245E-55
 5.30704E+16  6.71564E-55
 5.30410E+16  7.14457E-55
 5.30115E+16  7.60090E-55
 5.29821E+16  8.08637E-55
 5.29526E+16  8.60285E-55
 5.29232E+16  9.15232E-55
 5.28938E+16  9.73689E-55
 5.28645E+16  1.03588E-54
 5.28351E+16  1.10204E-54
 5.28058E+16  1.17243E-54
 5.27764E+16  1.24731E-54
 5.27471E+16  1.32698E-54
 5.27178E+16  1.41173E-54
 5.26885E+16  1.50190E-54
 5.26593E+16  1.59783E-54
 5.26300E+16  1.69988E-54
 5.26008E+16  1.80846E-54
 5.25716E+16  1.92396E-54
 5.25424E+16  2.04685E-54
 5.25132E+16  2.17758E-54
 5.24840E+16  2.31667E-54
 5.24549E+16  2.46463E-54
 5.24258E+16  2.62205E-54
 5.23966E+16  2.78952E-54
 5.23675E+16  2.96769E-54
 5.23385E+16  3.15724E-54
 5.23094E+16  3.35890E-54
 5.22803E+16  3.57343E-54
 5.22513E+16  3.80167E-54
 5.22223E+16  4.04448E-54
 5.21933E+16  4.30281E-54
 5.21643E+16  4.57763E-54
 5.21353E+16  4.87001E-54
 5.21064E+16  5.18106E-54
 5.20774E+16  5.51197E-54
 5.20485E+16  5.86403E-54
 5.20196E+16  6.23857E-54
 5.19907E+16  6.63703E-54
 5.19618E+16  7.06094E-54
 5.19330E+16  7.51193E-54
 5.19041E+16  7.99172E-54
 5.18753E+16  8.50216E-54
 5.18465E+16  9.04519E-54
 5.18177E+16  9.62292E-54
 5.17889E+16  1.02375E-53
 5.17601E+16  1.08869E-53
 5.17314E+16  1.15544E-53
 5.17027E+16  1.22633E-53
 5.16739E+16  1.30158E-53
 5.16452E+16  1.38143E-53
 5.16166E+16  1.46619E-53
 5.15879E+16  1.55615E-53
 5.15592E+16  1.65163E-53
 5.15306E+16  1.75296E-53
 5.15020E+16  1.86052E-53
 5.14734E+16  1.97467E-53
 5.14448E+16  2.09582E-53
 5.14162E+16  2.22441E-53
 5.13877E+16  2.36089E-53
 5.13591E+16  2.50574E-53
 5.13306E+16  2.65948E-53
 5.13021E+16  2.82266E-53
 5.12736E+16  2.99584E-53
 5.12451E+16  3.17965E-53
 5.12167E+16  3.37474E-53
 5.11882E+16  3.58179E-53
 5.11598E+16  3.80155E-53
 5.11314E+16  4.03480E-53
 5.11030E+16  4.28235E-53
 5.10746E+16  4.54510E-53
 5.10462E+16  4.82396E-53
 5.10179E+16  5.11994E-53
 5.09895E+16  5.43407E-53
 5.09612E+16  5.76748E-53
 5.09329E+16  6.12134E-53
 5.09046E+16  6.49692E-53
 5.08764E+16  6.89553E-53
 5.08481E+16  7.31861E-53
 5.08199E+16  7.76764E-53
 5.07916E+16  8.24423E-53
 5.07634E+16  8.75005E-53
 5.07352E+16  9.28691E-53
 5.07071E+16  9.85671E-53
 5.06789E+16  1.04615E-52
 5.06507E+16  1.11033E-52
 5.06226E+16  1.17846E-52
 5.05945E+16  1.25076E-52
 5.05664E+16  1.32750E-52
 5.05383E+16  1.40895E-52
 5.05102E+16  1.49540E-52
 5.04822E+16  1.58715E-52
 5.04542E+16  1.68453E-52
 5.04261E+16  1.78788E-52
 5.03981E+16  1.89758E-52
 5.03701E+16  2.01400E-52
 5.03422E+16  2.13757E-52
 5.03142E+16  2.26872E-52
 5.02863E+16  2.40792E-52
 5.02583E+16  2.55566E-52
 5.02304E+16  2.71246E-52
 5.02025E+16  2.87888E-52
 5.01746E+16  3.05552E-52
 5.01468E+16  3.24299E-52
 5.01189E+16  3.44196E-52
 5.00911E+16  3.65314E-52
 5.00633E+16  3.87728E-52
 5.00354E+16  4.11517E-52
 5.00077E+16  4.36766E-52
 4.99799E+16  4.63563E-52
 4.99521E+16  4.92005E-52
 4.99244E+16  5.22192E-52
 4.98967E+16  5.54231E-52
 4.98689E+16  5.88236E-52
 4.98412E+16  6.24327E-52
 4.98136E+16  6.62633E-52
 4.97859E+16  7.03289E-52
 4.97582E+16  7.46439E-52
 4.97306E+16  7.92237E-52
 4.97030E+16  8.40845E-52
 4.96754E+16  8.92435E-52
 4.96478E+16  9.47190E-52
 4.96202E+16  1.00530E-51
 4.95927E+16  1.06699E-51
 4.95651E+16  1.13245E-51
 4.95376E+16  1.20193E-51
 4.95101E+16  1.27568E-51
 4.94826E+16  1.35394E-51
 4.94551E+16  1.43702E-51
 4.94276E+16  1.52518E-51
 4.94002E+16  1.61876E-51
 4.93727E+16  1.71808E-51
 4.93453E+16  1.82349E-51
 4.93179E+16  1.93537E-51
 4.92905E+16  2.05412E-51
 4.92631E+16  2.18000E-51
 4.92358E+16  2.30882E-51
 4.92084E+16  2.44461E-51
 4.91811E+16  2.58837E-51
 4.91538E+16  2.74059E-51
 4.91265E+16  2.90176E-51
 4.90992E+16  3.07241E-51
 4.90719E+16  3.25310E-51
 4.90447E+16  3.44441E-51
 4.90174E+16  3.64698E-51
 4.89902E+16  3.86145E-51
 4.89630E+16  4.08854E-51
 4.89358E+16  4.32899E-51
 4.89086E+16  4.58357E-51
 4.88815E+16  4.85313E-51
 4.88543E+16  5.13854E-51
 4.88272E+16  5.44073E-51
 4.88001E+16  5.76070E-51
 4.87730E+16  6.09948E-51
 4.87459E+16  6.45819E-51
 4.87188E+16  6.83799E-51
 4.86918E+16  7.24013E-51
 4.86647E+16  7.66592E-51
 4.86377E+16  8.11674E-51
 4.86107E+16  8.59408E-51
 4.85837E+16  9.09950E-51
 4.85567E+16  9.63463E-51
 4.85297E+16  1.02012E-50
 4.85028E+16  1.08012E-50
 4.84758E+16  1.14364E-50
 4.84489E+16  1.21089E-50
 4.84220E+16  1.28211E-50
 4.83951E+16  1.35751E-50
 4.83682E+16  1.43734E-50
 4.83414E+16  1.52187E-50
 4.83145E+16  1.61137E-50
 4.82877E+16  1.70613E-50
 4.82609E+16  1.80647E-50
 4.82341E+16  1.91271E-50
 4.82073E+16  2.02519E-50
 4.81805E+16  2.14429E-50
 4.81537E+16  2.27040E-50
 4.81270E+16  2.40392E-50
 4.81003E+16  2.54529E-50
 4.80735E+16  2.69498E-50
 4.80468E+16  2.85347E-50
 4.80202E+16  3.02128E-50
 4.79935E+16  3.19895E-50
 4.79668E+16  3.38708E-50
 4.79402E+16  3.58628E-50
 4.79136E+16  3.79718E-50
 4.78870E+16  4.02049E-50
 4.78604E+16  4.25693E-50
 4.78338E+16  4.50728E-50
 4.78072E+16  4.77235E-50
 4.77807E+16  5.05301E-50
 4.77541E+16  5.35017E-50
 4.77276E+16  5.66481E-50
 4.77011E+16  5.99796E-50
 4.76746E+16  6.35069E-50
 4.76481E+16  6.72418E-50
 4.76217E+16  7.11962E-50
 4.75952E+16  7.53832E-50
 4.75688E+16  7.98164E-50
 4.75424E+16  8.45104E-50
 4.75159E+16  8.94804E-50
 4.74896E+16  9.47427E-50
 4.74632E+16  1.00314E-49
 4.74368E+16  1.06214E-49
 4.74105E+16  1.12460E-49
 4.73841E+16  1.19074E-49
 4.73578E+16  1.26077E-49
 4.73315E+16  1.33491E-49
 4.73052E+16  1.41342E-49
 4.72790E+16  1.49654E-49
 4.72527E+16  1.58455E-49
 4.72265E+16  1.67773E-49
 4.72002E+16  1.77640E-49
 4.71740E+16  1.88087E-49
 4.71478E+16  1.99148E-49
 4.71216E+16  2.10860E-49
 4.70955E+16  2.23261E-49
 4.70693E+16  2.36390E-49
 4.70432E+16  2.50292E-49
 4.70170E+16  2.65012E-49
 4.69909E+16  2.80597E-49
 4.69648E+16  2.97099E-49
 4.69387E+16  3.14571E-49
 4.69127E+16  3.33071E-49
 4.68866E+16  3.52658E-49
 4.68606E+16  3.73398E-49
 4.68345E+16  3.95357E-49
 4.68085E+16  4.18608E-49
 4.67825E+16  4.43226E-49
 4.67566E+16  4.69219E-49
 4.67306E+16  4.95705E-49
 4.67046E+16  5.23581E-49
 4.66787E+16  5.53025E-49
 4.66528E+16  5.84124E-49
 4.66269E+16  6.16973E-49
 4.66010E+16  6.51669E-49
 4.65751E+16  6.88315E-49
 4.65492E+16  7.27023E-49
 4.65234E+16  7.67908E-49
 4.64975E+16  8.11091E-49
 4.64717E+16  8.56704E-49
 4.64459E+16  9.04881E-49
 4.64201E+16  9.55767E-49
 4.63943E+16  1.00952E-48
 4.63685E+16  1.06629E-48
 4.63428E+16  1.12625E-48
 4.63170E+16  1.18958E-48
 4.62913E+16  1.25648E-48
 4.62656E+16  1.32714E-48
 4.62399E+16  1.40177E-48
 4.62142E+16  1.48060E-48
 4.61886E+16  1.56386E-48
 4.61629E+16  1.65181E-48
 4.61373E+16  1.74470E-48
 4.61116E+16  1.84281E-48
 4.60860E+16  1.94644E-48
 4.60604E+16  2.05590E-48
 4.60349E+16  2.17152E-48
 4.60093E+16  2.29364E-48
 4.59837E+16  2.42262E-48
 4.59582E+16  2.55886E-48
 4.59327E+16  2.70275E-48
 4.59072E+16  2.85475E-48
 4.58817E+16  3.01528E-48
 4.58562E+16  3.18485E-48
 4.58307E+16  3.36395E-48
 4.58053E+16  3.55313E-48
 4.57798E+16  3.75294E-48
 4.57544E+16  3.96399E-48
 4.57290E+16  4.18690E-48
 4.57036E+16  4.42235E-48
 4.56782E+16  4.67105E-48
 4.56528E+16  4.93373E-48
 4.56275E+16  5.21118E-48
 4.56021E+16  5.50423E-48
 4.55768E+16  5.81376E-48
 4.55515E+16  6.14070E-48
 4.55262E+16  6.48603E-48
 4.55009E+16  6.85077E-48
 4.54756E+16  7.23603E-48
 4.54504E+16  7.64295E-48
 4.54251E+16  8.07276E-48
 4.53999E+16  8.52673E-48
 4.53747E+16  9.00624E-48
 4.53495E+16  9.51271E-48
 4.53243E+16  1.00477E-47
 4.52991E+16  1.06127E-47
 4.52740E+16  1.12095E-47
 4.52488E+16  1.18399E-47
 4.52237E+16  1.25057E-47
 4.51986E+16  1.32090E-47
 4.51735E+16  1.39518E-47
 4.51484E+16  1.47364E-47
 4.51233E+16  1.55651E-47
 4.50983E+16  1.64404E-47
 4.50732E+16  1.73649E-47
 4.50482E+16  1.83414E-47
 4.50232E+16  1.93729E-47
 4.49981E+16  2.04623E-47
 4.49732E+16  2.16130E-47
 4.49482E+16  2.28285E-47
 4.49232E+16  2.41122E-47
 4.48983E+16  2.54682E-47
 4.48733E+16  2.69004E-47
 4.48484E+16  2.84132E-47
 4.48235E+16  3.00110E-47
 4.47986E+16  3.16987E-47
 4.47737E+16  3.34813E-47
 4.47489E+16  3.53641E-47
 4.47240E+16  3.73528E-47
 4.46992E+16  3.94534E-47
 4.46743E+16  4.16721E-47
 4.46495E+16  4.40155E-47
 4.46247E+16  4.64907E-47
 4.45999E+16  4.91052E-47
 4.45752E+16  5.18666E-47
 4.45504E+16  5.47834E-47
 4.45257E+16  5.78641E-47
 4.45009E+16  6.11182E-47
 4.44762E+16  6.45552E-47
 4.44515E+16  6.81855E-47
 4.44268E+16  7.20199E-47
 4.44022E+16  7.60700E-47
 4.43775E+16  8.03478E-47
 4.43528E+16  8.48662E-47
 4.43282E+16  8.96387E-47
 4.43036E+16  9.46796E-47
 4.42790E+16  1.00004E-46
 4.42544E+16  1.05622E-46
 4.42298E+16  1.11328E-46
 4.42053E+16  1.17299E-46
 4.41807E+16  1.23590E-46
 4.41562E+16  1.30219E-46
 4.41316E+16  1.37203E-46
 4.41071E+16  1.44562E-46
