 TLUSTY Ostars, Lanz & Hubeny 2003
 T 32500. G 3.25000 Abundance P03
 Frequency   Eddington Hnu
   (Hz)    (ergs/s/cm2/Hz/sr)
 6.67944E+16  2.72634E-57
 6.67573E+16  2.84649E-57
 6.67202E+16  3.01512E-57
 6.66831E+16  3.19373E-57
 6.66461E+16  3.38293E-57
 6.66091E+16  3.58333E-57
 6.65721E+16  3.79561E-57
 6.65351E+16  4.02046E-57
 6.64982E+16  4.25863E-57
 6.64612E+16  4.51091E-57
 6.64243E+16  4.77813E-57
 6.63874E+16  5.06119E-57
 6.63506E+16  5.36101E-57
 6.63137E+16  5.67859E-57
 6.62769E+16  6.01499E-57
 6.62401E+16  6.37131E-57
 6.62033E+16  6.74875E-57
 6.61665E+16  7.14854E-57
 6.61298E+16  7.57202E-57
 6.60930E+16  8.02058E-57
 6.60563E+16  8.49572E-57
 6.60196E+16  8.99900E-57
 6.59830E+16  9.53209E-57
 6.59463E+16  1.00968E-56
 6.59097E+16  1.06949E-56
 6.58731E+16  1.13285E-56
 6.58365E+16  1.19996E-56
 6.57999E+16  1.27104E-56
 6.57634E+16  1.34634E-56
 6.57269E+16  1.42609E-56
 6.56904E+16  1.51057E-56
 6.56539E+16  1.60006E-56
 6.56174E+16  1.69485E-56
 6.55810E+16  1.79525E-56
 6.55445E+16  1.90160E-56
 6.55081E+16  2.01425E-56
 6.54718E+16  2.13357E-56
 6.54354E+16  2.25996E-56
 6.53991E+16  2.39384E-56
 6.53627E+16  2.53565E-56
 6.53264E+16  2.68586E-56
 6.52901E+16  2.84497E-56
 6.52539E+16  3.01351E-56
 6.52176E+16  3.19203E-56
 6.51814E+16  3.38112E-56
 6.51452E+16  3.58142E-56
 6.51090E+16  3.79358E-56
 6.50729E+16  4.01831E-56
 6.50367E+16  4.25635E-56
 6.50006E+16  4.50849E-56
 6.49645E+16  4.77558E-56
 6.49284E+16  5.05848E-56
 6.48924E+16  5.35814E-56
 6.48563E+16  5.67555E-56
 6.48203E+16  6.01177E-56
 6.47843E+16  6.36791E-56
 6.47483E+16  6.74514E-56
 6.47124E+16  7.14472E-56
 6.46764E+16  7.56797E-56
 6.46405E+16  8.01629E-56
 6.46046E+16  8.49117E-56
 6.45687E+16  8.99418E-56
 6.45329E+16  9.52700E-56
 6.44970E+16  1.00914E-55
 6.44612E+16  1.06892E-55
 6.44254E+16  1.13224E-55
 6.43896E+16  1.19931E-55
 6.43539E+16  1.27036E-55
 6.43181E+16  1.34562E-55
 6.42824E+16  1.42503E-55
 6.42467E+16  1.50727E-55
 6.42110E+16  1.59436E-55
 6.41753E+16  1.68649E-55
 6.41397E+16  1.78394E-55
 6.41041E+16  1.88702E-55
 6.40685E+16  1.99606E-55
 6.40329E+16  2.11140E-55
 6.39973E+16  2.23340E-55
 6.39618E+16  2.36245E-55
 6.39263E+16  2.49896E-55
 6.38908E+16  2.64335E-55
 6.38553E+16  2.79609E-55
 6.38198E+16  2.95766E-55
 6.37844E+16  3.12856E-55
 6.37489E+16  3.30934E-55
 6.37135E+16  3.50056E-55
 6.36781E+16  3.70283E-55
 6.36428E+16  3.91679E-55
 6.36074E+16  4.14311E-55
 6.35721E+16  4.38251E-55
 6.35368E+16  4.63574E-55
 6.35015E+16  4.90361E-55
 6.34662E+16  5.18695E-55
 6.34310E+16  5.48667E-55
 6.33958E+16  5.80370E-55
 6.33605E+16  6.13906E-55
 6.33254E+16  6.49379E-55
 6.32902E+16  6.86901E-55
 6.32550E+16  7.26592E-55
 6.32199E+16  7.68577E-55
 6.31848E+16  8.12987E-55
 6.31497E+16  8.59964E-55
 6.31146E+16  9.09654E-55
 6.30796E+16  9.62217E-55
 6.30445E+16  1.01782E-54
 6.30095E+16  1.07663E-54
 6.29745E+16  1.13884E-54
 6.29395E+16  1.20464E-54
 6.29046E+16  1.27425E-54
 6.28697E+16  1.34788E-54
 6.28347E+16  1.42576E-54
 6.27998E+16  1.50815E-54
 6.27650E+16  1.59529E-54
 6.27301E+16  1.68747E-54
 6.26953E+16  1.78498E-54
 6.26604E+16  1.88812E-54
 6.26256E+16  1.99722E-54
 6.25909E+16  2.11263E-54
 6.25561E+16  2.23470E-54
 6.25213E+16  2.36383E-54
 6.24866E+16  2.50041E-54
 6.24519E+16  2.64489E-54
 6.24172E+16  2.79772E-54
 6.23826E+16  2.95938E-54
 6.23479E+16  3.13038E-54
 6.23133E+16  3.31126E-54
 6.22787E+16  3.50260E-54
 6.22441E+16  3.70499E-54
 6.22095E+16  3.91907E-54
 6.21750E+16  4.14553E-54
 6.21404E+16  4.38506E-54
 6.21059E+16  4.63844E-54
 6.20714E+16  4.90647E-54
 6.20370E+16  5.18997E-54
 6.20025E+16  5.48986E-54
 6.19681E+16  5.80708E-54
 6.19337E+16  6.14263E-54
 6.18993E+16  6.49757E-54
 6.18649E+16  6.87301E-54
 6.18305E+16  7.27015E-54
 6.17962E+16  7.69110E-54
 6.17619E+16  8.12790E-54
 6.17276E+16  8.58694E-54
 6.16933E+16  9.07191E-54
 6.16590E+16  9.58428E-54
 6.16248E+16  1.01256E-53
 6.15905E+16  1.06974E-53
 6.15563E+16  1.13016E-53
 6.15221E+16  1.19399E-53
 6.14880E+16  1.26142E-53
 6.14538E+16  1.33267E-53
 6.14197E+16  1.40793E-53
 6.13856E+16  1.48745E-53
 6.13515E+16  1.57146E-53
 6.13174E+16  1.66021E-53
 6.12834E+16  1.75398E-53
 6.12493E+16  1.85304E-53
 6.12153E+16  1.95769E-53
 6.11813E+16  2.06826E-53
 6.11473E+16  2.18507E-53
 6.11134E+16  2.30848E-53
 6.10794E+16  2.43885E-53
 6.10455E+16  2.57660E-53
 6.10116E+16  2.72212E-53
 6.09777E+16  2.87586E-53
 6.09438E+16  3.03828E-53
 6.09100E+16  3.20987E-53
 6.08762E+16  3.39116E-53
 6.08423E+16  3.58268E-53
 6.08086E+16  3.78503E-53
 6.07748E+16  3.99880E-53
 6.07410E+16  4.22464E-53
 6.07073E+16  4.46324E-53
 6.06736E+16  4.71531E-53
 6.06399E+16  4.98162E-53
 6.06062E+16  5.26298E-53
 6.05725E+16  5.56022E-53
 6.05389E+16  5.87425E-53
 6.05053E+16  6.20601E-53
 6.04717E+16  6.55651E-53
 6.04381E+16  6.92681E-53
 6.04045E+16  7.31802E-53
 6.03710E+16  7.73133E-53
 6.03374E+16  8.16798E-53
 6.03039E+16  8.62929E-53
 6.02704E+16  9.11665E-53
 6.02370E+16  9.63154E-53
 6.02035E+16  1.01755E-52
 6.01701E+16  1.07502E-52
 6.01366E+16  1.13573E-52
 6.01032E+16  1.19988E-52
 6.00699E+16  1.26764E-52
 6.00365E+16  1.33924E-52
 6.00032E+16  1.41488E-52
 5.99698E+16  1.49478E-52
 5.99365E+16  1.57921E-52
 5.99032E+16  1.66840E-52
 5.98700E+16  1.76262E-52
 5.98367E+16  1.86217E-52
 5.98035E+16  1.96735E-52
 5.97703E+16  2.07846E-52
 5.97371E+16  2.19584E-52
 5.97039E+16  2.31986E-52
 5.96707E+16  2.45088E-52
 5.96376E+16  2.58930E-52
 5.96045E+16  2.73554E-52
 5.95714E+16  2.89004E-52
 5.95383E+16  3.05326E-52
 5.95052E+16  3.22570E-52
 5.94722E+16  3.40788E-52
 5.94391E+16  3.60035E-52
 5.94061E+16  3.80369E-52
 5.93731E+16  4.01852E-52
 5.93402E+16  4.24547E-52
 5.93072E+16  4.48525E-52
 5.92743E+16  4.73789E-52
 5.92413E+16  4.99942E-52
 5.92084E+16  5.27569E-52
 5.91755E+16  5.56723E-52
 5.91427E+16  5.87488E-52
 5.91098E+16  6.19953E-52
 5.90770E+16  6.54213E-52
 5.90442E+16  6.90365E-52
 5.90114E+16  7.28515E-52
 5.89786E+16  7.68774E-52
 5.89459E+16  8.11257E-52
 5.89131E+16  8.56088E-52
 5.88804E+16  9.03396E-52
 5.88477E+16  9.53319E-52
 5.88150E+16  1.00600E-51
 5.87824E+16  1.06159E-51
 5.87497E+16  1.12026E-51
 5.87171E+16  1.18216E-51
 5.86845E+16  1.24749E-51
 5.86519E+16  1.31643E-51
 5.86193E+16  1.38918E-51
 5.85867E+16  1.46594E-51
 5.85542E+16  1.54695E-51
 5.85217E+16  1.63244E-51
 5.84892E+16  1.72265E-51
 5.84567E+16  1.81785E-51
 5.84242E+16  1.91830E-51
 5.83918E+16  2.02431E-51
 5.83594E+16  2.13618E-51
 5.83269E+16  2.25422E-51
 5.82945E+16  2.37879E-51
 5.82622E+16  2.51025E-51
 5.82298E+16  2.64897E-51
 5.81975E+16  2.79535E-51
 5.81651E+16  2.94983E-51
 5.81328E+16  3.11284E-51
 5.81006E+16  3.28486E-51
 5.80683E+16  3.46638E-51
 5.80360E+16  3.65794E-51
 5.80038E+16  3.86008E-51
 5.79716E+16  4.07339E-51
 5.79394E+16  4.29849E-51
 5.79072E+16  4.53603E-51
 5.78750E+16  4.78669E-51
 5.78429E+16  5.05121E-51
 5.78108E+16  5.33035E-51
 5.77787E+16  5.62491E-51
 5.77466E+16  5.93575E-51
 5.77145E+16  6.26376E-51
 5.76825E+16  6.60990E-51
 5.76504E+16  6.97518E-51
 5.76184E+16  7.36063E-51
 5.75864E+16  7.76739E-51
 5.75544E+16  8.19662E-51
 5.75224E+16  8.64957E-51
 5.74905E+16  9.12756E-51
 5.74586E+16  9.63196E-51
 5.74267E+16  1.01642E-50
 5.73948E+16  1.07259E-50
 5.73629E+16  1.13186E-50
 5.73310E+16  1.19441E-50
 5.72992E+16  1.26042E-50
 5.72674E+16  1.33007E-50
 5.72356E+16  1.40357E-50
 5.72038E+16  1.48113E-50
 5.71720E+16  1.56298E-50
 5.71402E+16  1.64935E-50
 5.71085E+16  1.74050E-50
 5.70768E+16  1.83668E-50
 5.70451E+16  1.93818E-50
 5.70134E+16  2.04528E-50
 5.69817E+16  2.15831E-50
 5.69501E+16  2.27758E-50
 5.69185E+16  2.40344E-50
 5.68869E+16  2.53626E-50
 5.68553E+16  2.67641E-50
 5.68237E+16  2.82431E-50
 5.67921E+16  2.98039E-50
 5.67606E+16  3.14377E-50
 5.67291E+16  3.31332E-50
 5.66975E+16  3.49241E-50
 5.66661E+16  3.68117E-50
 5.66346E+16  3.88015E-50
 5.66031E+16  4.08987E-50
 5.65717E+16  4.31093E-50
 5.65403E+16  4.54395E-50
 5.65089E+16  4.78955E-50
 5.64775E+16  5.04843E-50
 5.64461E+16  5.32131E-50
 5.64148E+16  5.60893E-50
 5.63834E+16  5.91210E-50
 5.63521E+16  6.23165E-50
 5.63208E+16  6.56848E-50
 5.62895E+16  6.92351E-50
 5.62583E+16  7.29774E-50
 5.62270E+16  7.69219E-50
 5.61958E+16  8.10796E-50
 5.61646E+16  8.54621E-50
 5.61334E+16  9.00814E-50
 5.61022E+16  9.49504E-50
 5.60711E+16  1.00083E-49
 5.60399E+16  1.05492E-49
 5.60088E+16  1.11194E-49
 5.59777E+16  1.17204E-49
 5.59466E+16  1.23539E-49
 5.59155E+16  1.30217E-49
 5.58845E+16  1.37255E-49
 5.58534E+16  1.44674E-49
 5.58224E+16  1.52494E-49
 5.57914E+16  1.60736E-49
 5.57604E+16  1.69424E-49
 5.57295E+16  1.78582E-49
 5.56985E+16  1.88234E-49
 5.56676E+16  1.98408E-49
 5.56367E+16  2.09133E-49
 5.56058E+16  2.20437E-49
 5.55749E+16  2.32351E-49
 5.55440E+16  2.44910E-49
 5.55132E+16  2.58148E-49
 5.54823E+16  2.72101E-49
 5.54515E+16  2.86809E-49
 5.54207E+16  3.02311E-49
 5.53899E+16  3.18651E-49
 5.53592E+16  3.35875E-49
 5.53284E+16  3.54029E-49
 5.52977E+16  3.73165E-49
 5.52670E+16  3.93335E-49
 5.52363E+16  4.14595E-49
 5.52056E+16  4.37004E-49
 5.51749E+16  4.60625E-49
 5.51443E+16  4.85522E-49
 5.51137E+16  5.11765E-49
 5.50831E+16  5.39426E-49
 5.50525E+16  5.68583E-49
 5.50219E+16  5.99316E-49
 5.49913E+16  6.31709E-49
 5.49608E+16  6.65854E-49
 5.49303E+16  7.01844E-49
 5.48998E+16  7.39780E-49
 5.48693E+16  7.79765E-49
 5.48388E+16  8.21913E-49
 5.48083E+16  8.66338E-49
 5.47779E+16  9.13165E-49
 5.47475E+16  9.62522E-49
 5.47171E+16  1.01455E-48
 5.46867E+16  1.06939E-48
 5.46563E+16  1.12719E-48
 5.46259E+16  1.18811E-48
 5.45956E+16  1.25233E-48
 5.45653E+16  1.32002E-48
 5.45350E+16  1.39137E-48
 5.45047E+16  1.46657E-48
 5.44744E+16  1.54584E-48
 5.44442E+16  1.62940E-48
 5.44139E+16  1.71747E-48
 5.43837E+16  1.81030E-48
 5.43535E+16  1.90815E-48
 5.43233E+16  2.01129E-48
 5.42931E+16  2.12000E-48
 5.42630E+16  2.23413E-48
 5.42328E+16  2.35208E-48
 5.42027E+16  2.47643E-48
 5.41726E+16  2.60736E-48
 5.41425E+16  2.74522E-48
 5.41125E+16  2.89035E-48
 5.40824E+16  3.04317E-48
 5.40524E+16  3.20406E-48
 5.40224E+16  3.37346E-48
 5.39923E+16  3.55181E-48
 5.39624E+16  3.73960E-48
 5.39324E+16  3.93731E-48
 5.39024E+16  4.14548E-48
 5.38725E+16  4.36465E-48
 5.38426E+16  4.59541E-48
 5.38127E+16  4.83837E-48
 5.37828E+16  5.09417E-48
 5.37529E+16  5.36350E-48
 5.37231E+16  5.64707E-48
 5.36932E+16  5.94563E-48
 5.36634E+16  6.25998E-48
 5.36336E+16  6.59094E-48
 5.36038E+16  6.93940E-48
 5.35740E+16  7.30629E-48
 5.35443E+16  7.69257E-48
 5.35145E+16  8.09928E-48
 5.34848E+16  8.52749E-48
 5.34551E+16  8.97834E-48
 5.34254E+16  9.45302E-48
 5.33958E+16  9.95281E-48
 5.33661E+16  1.04790E-47
 5.33365E+16  1.10330E-47
 5.33068E+16  1.16164E-47
 5.32772E+16  1.22305E-47
 5.32476E+16  1.28771E-47
 5.32181E+16  1.35580E-47
 5.31885E+16  1.42748E-47
 5.31590E+16  1.50295E-47
 5.31294E+16  1.58241E-47
 5.30999E+16  1.66607E-47
 5.30704E+16  1.75416E-47
 5.30410E+16  1.84690E-47
 5.30115E+16  1.94454E-47
 5.29821E+16  2.04735E-47
 5.29526E+16  2.15559E-47
 5.29232E+16  2.26956E-47
 5.28938E+16  2.38955E-47
 5.28645E+16  2.51589E-47
 5.28351E+16  2.64890E-47
 5.28058E+16  2.78895E-47
 5.27764E+16  2.93640E-47
 5.27471E+16  3.09165E-47
 5.27178E+16  3.25511E-47
 5.26885E+16  3.42720E-47
 5.26593E+16  3.60840E-47
 5.26300E+16  3.79918E-47
 5.26008E+16  4.00004E-47
 5.25716E+16  4.21152E-47
 5.25424E+16  4.43419E-47
 5.25132E+16  4.66862E-47
 5.24840E+16  4.91545E-47
 5.24549E+16  5.17533E-47
 5.24258E+16  5.44895E-47
 5.23966E+16  5.73704E-47
 5.23675E+16  6.04035E-47
 5.23385E+16  6.35971E-47
 5.23094E+16  6.69595E-47
 5.22803E+16  7.04996E-47
 5.22513E+16  7.42269E-47
 5.22223E+16  7.81513E-47
 5.21933E+16  8.22832E-47
 5.21643E+16  8.66335E-47
 5.21353E+16  9.12138E-47
 5.21064E+16  9.60363E-47
 5.20774E+16  1.01114E-46
 5.20485E+16  1.06460E-46
 5.20196E+16  1.12088E-46
 5.19907E+16  1.18014E-46
 5.19618E+16  1.24254E-46
 5.19330E+16  1.30823E-46
 5.19041E+16  1.37740E-46
 5.18753E+16  1.45022E-46
 5.18465E+16  1.52689E-46
 5.18177E+16  1.60762E-46
 5.17889E+16  1.69261E-46
 5.17601E+16  1.78180E-46
 5.17314E+16  1.87376E-46
 5.17027E+16  1.97056E-46
 5.16739E+16  2.07236E-46
 5.16452E+16  2.17942E-46
 5.16166E+16  2.29201E-46
 5.15879E+16  2.41042E-46
 5.15592E+16  2.53494E-46
 5.15306E+16  2.66590E-46
 5.15020E+16  2.80363E-46
 5.14734E+16  2.94847E-46
 5.14448E+16  3.10079E-46
 5.14162E+16  3.26098E-46
 5.13877E+16  3.42945E-46
 5.13591E+16  3.60662E-46
 5.13306E+16  3.79294E-46
 5.13021E+16  3.98889E-46
 5.12736E+16  4.19496E-46
 5.12451E+16  4.41168E-46
 5.12167E+16  4.63959E-46
 5.11882E+16  4.87928E-46
 5.11598E+16  5.13135E-46
 5.11314E+16  5.39644E-46
 5.11030E+16  5.67523E-46
 5.10746E+16  5.96842E-46
 5.10462E+16  6.27675E-46
