 TLUSTY Ostars, Lanz & Hubeny 2003
 T 47500. G 4.50000 Abundance P03
 Frequency   Eddington Hnu
   (Hz)    (ergs/s/cm2/Hz/sr)
 6.67944E+16  3.29240E-36
 6.67573E+16  3.39256E-36
 6.67202E+16  3.53093E-36
 6.66831E+16  3.67496E-36
 6.66461E+16  3.82485E-36
 6.66091E+16  3.98087E-36
 6.65721E+16  4.14324E-36
 6.65351E+16  4.31224E-36
 6.64982E+16  4.48813E-36
 6.64612E+16  4.67120E-36
 6.64243E+16  4.86173E-36
 6.63874E+16  5.06003E-36
 6.63506E+16  5.26643E-36
 6.63137E+16  5.48124E-36
 6.62769E+16  5.70481E-36
 6.62401E+16  5.93751E-36
 6.62033E+16  6.17969E-36
 6.61665E+16  6.43175E-36
 6.61298E+16  6.69410E-36
 6.60930E+16  6.96714E-36
 6.60563E+16  7.25132E-36
 6.60196E+16  7.54710E-36
 6.59830E+16  7.85493E-36
 6.59463E+16  8.17533E-36
 6.59097E+16  8.50879E-36
 6.58731E+16  8.85586E-36
 6.58365E+16  9.21708E-36
 6.57999E+16  9.59303E-36
 6.57634E+16  9.98432E-36
 6.57269E+16  1.03916E-35
 6.56904E+16  1.08154E-35
 6.56539E+16  1.12566E-35
 6.56174E+16  1.17157E-35
 6.55810E+16  1.21936E-35
 6.55445E+16  1.26910E-35
 6.55081E+16  1.32086E-35
 6.54718E+16  1.37474E-35
 6.54354E+16  1.43081E-35
 6.53991E+16  1.48917E-35
 6.53627E+16  1.54991E-35
 6.53264E+16  1.61313E-35
 6.52901E+16  1.67893E-35
 6.52539E+16  1.74741E-35
 6.52176E+16  1.81869E-35
 6.51814E+16  1.89287E-35
 6.51452E+16  1.97008E-35
 6.51090E+16  2.05044E-35
 6.50729E+16  2.13407E-35
 6.50367E+16  2.22112E-35
 6.50006E+16  2.31171E-35
 6.49645E+16  2.40601E-35
 6.49284E+16  2.50414E-35
 6.48924E+16  2.60629E-35
 6.48563E+16  2.71259E-35
 6.48203E+16  2.82324E-35
 6.47843E+16  2.93839E-35
 6.47483E+16  3.05825E-35
 6.47124E+16  3.18299E-35
 6.46764E+16  3.31282E-35
 6.46405E+16  3.44795E-35
 6.46046E+16  3.58858E-35
 6.45687E+16  3.73496E-35
 6.45329E+16  3.88730E-35
 6.44970E+16  4.04586E-35
 6.44612E+16  4.21089E-35
 6.44254E+16  4.38265E-35
 6.43896E+16  4.56141E-35
 6.43539E+16  4.74746E-35
 6.43181E+16  4.94111E-35
 6.42824E+16  5.14153E-35
 6.42467E+16  5.34510E-35
 6.42110E+16  5.55679E-35
 6.41753E+16  5.77687E-35
 6.41397E+16  6.00566E-35
 6.41041E+16  6.24352E-35
 6.40685E+16  6.49079E-35
 6.40329E+16  6.74786E-35
 6.39973E+16  7.01511E-35
 6.39618E+16  7.29294E-35
 6.39263E+16  7.58178E-35
 6.38908E+16  7.88205E-35
 6.38553E+16  8.19422E-35
 6.38198E+16  8.51875E-35
 6.37844E+16  8.85614E-35
 6.37489E+16  9.20688E-35
 6.37135E+16  9.57152E-35
 6.36781E+16  9.95060E-35
 6.36428E+16  1.03447E-34
 6.36074E+16  1.07544E-34
 6.35721E+16  1.11803E-34
 6.35368E+16  1.16231E-34
 6.35015E+16  1.20835E-34
 6.34662E+16  1.25620E-34
 6.34310E+16  1.30595E-34
 6.33958E+16  1.35768E-34
 6.33605E+16  1.41145E-34
