 WMBASIC, Moont, Westmoquette 2004 (Pauldrach 2003) after SNC 2002
 Z/Z0 1.00 Teff 51.40 logg 3.88 R/R0 15.20 R 1.0572E+12
   Wavelength   Eddington Hnu
 (Angstroms) (erg/s/cm2/Hz/sr)
 5.00000000E+01 4.20312400E-41
 5.53001880E+01 1.85685180E-40
 6.18572940E+01 8.76640740E-39
 7.01785730E+01 2.08198770E-35
 7.14852590E+01 7.00466030E-35
 7.28415280E+01 2.41547150E-34
 7.35391460E+01 4.51726250E-34
 7.42502560E+01 8.47826260E-34
 7.42530130E+01 5.95316450E-36
 7.72377550E+01 8.55356300E-35
 8.04757400E+01 2.28213920E-33
 8.39970920E+01 7.43017160E-32
 8.58759150E+01 4.32052630E-31
 8.78407110E+01 2.52050100E-30
 8.78445690E+01 2.52898570E-30
 8.93431530E+01 9.21754880E-30
 9.08978860E+01 3.36931720E-29
 9.09020170E+01 3.38073810E-29
 9.25243130E+01 1.24666980E-28
 9.42100040E+01 4.60646520E-28
 9.42144420E+01 4.62204840E-28
 9.60831740E+01 1.86185090E-27
 9.80323440E+01 7.50852030E-27
 9.80371490E+01 7.53381670E-27
 9.86216300E+01 1.13169610E-26
 9.92180430E+01 1.70533200E-26
 9.92229650E+01 1.71096820E-26
 1.00018170E+02 2.93225460E-26
 1.00831310E+02 5.04008990E-26
 1.00831820E+02 5.04176780E-26
 1.00955720E+02 5.47111240E-26
 1.00956230E+02 5.47294900E-26
 1.01176410E+02 6.32516410E-26
 1.01176920E+02 6.32726120E-26
 1.02009210E+02 1.08696660E-25
 1.02009730E+02 1.08732920E-25
 1.03240150E+02 2.37942170E-25
 1.04501150E+02 5.20343030E-25
 1.04501690E+02 5.20517110E-25
 1.05314160E+02 8.52772580E-25
 1.06139920E+02 1.39697690E-24
 1.06140480E+02 1.39744350E-24
 1.06715730E+02 1.96149930E-24
 1.07297830E+02 2.75355850E-24
 1.07298410E+02 2.75447700E-24
 1.08067960E+02 4.28749150E-24
 1.08849220E+02 6.67340400E-24
 1.08849820E+02 6.67563040E-24
 1.11066990E+02 2.26032000E-23
 1.13377010E+02 7.63176580E-23
 1.13377660E+02 7.63429120E-23
 1.14496000E+02 1.35035850E-22
 1.15637300E+02 2.38750260E-22
 1.15637960E+02 2.38829130E-22
 1.16979650E+02 4.59661730E-22
 1.18353530E+02 8.84035040E-22
 1.18354230E+02 8.84326160E-22
 1.18360690E+02 8.87014800E-22
 1.18361390E+02 8.87306900E-22
 1.18952510E+02 1.16977190E-21
 1.19550290E+02 1.54235560E-21
 1.19551000E+02 1.54286270E-21
 1.21713390E+02 4.09399520E-21
 1.23956210E+02 1.08381130E-20
 1.23956980E+02 1.04320410E-20
 1.25291800E+02 1.82912100E-20
 1.26656480E+02 3.20510610E-20
 1.26657280E+02 3.20615060E-20
 1.26797720E+02 3.39415690E-20
 1.26798530E+02 3.37927660E-20
 1.27081660E+02 3.78909000E-20
 1.27082470E+02 3.77542990E-20
 1.27447660E+02 4.37253870E-20
 1.27448480E+02 4.37349320E-20
 1.27944040E+02 5.33002040E-20
 1.27944860E+02 5.32597390E-20
 1.28310670E+02 6.15669810E-20
 1.28311500E+02 6.14911010E-20
 1.29932340E+02 1.15640880E-19
 1.31595520E+02 2.17255390E-19
 1.31596380E+02 2.17325750E-19
 1.32580630E+02 3.13086830E-19
 1.33580600E+02 4.50975750E-19
 1.33581490E+02 4.51121850E-19
 1.34475920E+02 6.22130770E-19
 1.35383330E+02 8.57913790E-19
 1.35384240E+02 8.58185000E-19
 1.37035540E+02 1.52190880E-18
 1.38728580E+02 2.69637770E-18
 1.38729540E+02 2.69724260E-18
 1.39886210E+02 3.95221540E-18
 1.41063320E+02 5.78946420E-18
 1.41064320E+02 5.79131540E-18
 1.41853670E+02 7.45193740E-18
 1.41854680E+02 7.45431780E-18
 1.43685140E+02 1.32200980E-17
 1.45564520E+02 2.34188220E-17
 1.45565580E+02 2.34262640E-17
 1.48089090E+02 4.92310950E-17
 1.50702770E+02 1.03217140E-16
 1.50703910E+02 1.03249710E-16
 1.52594350E+02 1.73318550E-16
 1.54534020E+02 2.90616900E-16
 1.54535210E+02 2.92442240E-16
 1.55996320E+02 4.27530300E-16
 1.57486560E+02 6.24704900E-16
 1.57487800E+02 6.24717580E-16
 1.58750220E+02 8.56076130E-16
 1.60034310E+02 1.17278670E-15
 1.60035590E+02 1.17602630E-15
 1.60176710E+02 1.21699250E-15
 1.60224390E+02 1.23113750E-15
 1.60225670E+02 1.24465880E-15
 1.60470520E+02 1.31961730E-15
 1.60764870E+02 1.41117350E-15
