 WMBASIC, Moont, Westmoquette 2004 (Pauldrach 2003) after SNC 2002
 Z/Z0 1.00 Teff 45.70 logg 3.73 R/R0 18.40 R 1.2797E+12
   Wavelength   Eddington Hnu
 (Angstroms) (erg/s/cm2/Hz/sr)
 5.00000000E+01 9.68729560E-46
 5.48514390E+01 4.99986050E-45
 6.07455020E+01 2.00020350E-44
 6.80587560E+01 1.85929380E-43
 7.00045780E+01 6.09585710E-43
 7.20649380E+01 5.92755450E-42
 7.31412780E+01 2.53958830E-41
 7.42502560E+01 1.16969660E-40
 7.42530130E+01 7.85913550E-41
 7.90441730E+01 4.30168160E-38
 8.44998470E+01 2.37560510E-35
 9.07644620E+01 1.29254740E-32
 9.42585110E+01 2.99140410E-31
 9.80323440E+01 6.87575440E-30
 9.80371490E+01 6.90216040E-30
 9.94725570E+01 2.13206240E-29
 1.00955720E+02 6.60348480E-29
 1.00956230E+02 6.60601130E-29
 1.02697840E+02 2.38616530E-28
 1.04501150E+02 8.60746520E-28
 1.04501690E+02 8.61074950E-28
 1.05881020E+02 2.22784600E-27
 1.07297830E+02 5.76005660E-27
 1.07298410E+02 5.76224940E-27
 1.08067960E+02 9.54846620E-27
 1.08849220E+02 1.58233000E-26
 1.08849820E+02 1.58293200E-26
 1.11066990E+02 6.37398200E-26
 1.13377010E+02 2.56045800E-25
 1.13377660E+02 2.56142760E-25
 1.15811840E+02 1.04101330E-24
 1.18353530E+02 4.21867660E-24
 1.18354230E+02 4.22026670E-24
 1.18948900E+02 5.80183190E-24
 1.19550290E+02 7.97762770E-24
 1.19551000E+02 7.98063120E-24
 1.21713390E+02 2.44003110E-23
 1.23956210E+02 7.44478770E-23
 1.23956980E+02 2.75946650E-23
 1.25291800E+02 5.28054760E-23
 1.26656480E+02 1.01014420E-22
 1.26657280E+02 1.01052500E-22
 1.26797720E+02 1.07938330E-22
 1.26798530E+02 9.00202110E-23
 1.27081660E+02 1.02801640E-22
 1.27082470E+02 8.58671740E-23
 1.27447660E+02 1.01894110E-22
 1.27448480E+02 1.01932660E-22
 1.27944040E+02 1.28367390E-22
 1.27944860E+02 1.21851880E-22
 1.28310670E+02 1.44326530E-22
 1.28311500E+02 1.33534660E-22
 1.29932340E+02 2.79823110E-22
 1.31595520E+02 5.86066460E-22
 1.31596380E+02 5.86289070E-22
 1.32580630E+02 8.99771540E-22
 1.33580600E+02 1.38095780E-21
 1.33581490E+02 1.38148160E-21
 1.34475920E+02 2.01509170E-21
 1.35383330E+02 2.93967550E-21
 1.35384240E+02 2.94078880E-21
 1.38164970E+02 9.05659010E-21
 1.41063320E+02 2.78356930E-20
 1.41064320E+02 2.78461920E-20
 1.41853670E+02 3.74921200E-20
 1.41854680E+02 3.75062530E-20
 1.43685140E+02 7.37735330E-20
 1.45564520E+02 1.45030320E-19
 1.45565580E+02 1.45084840E-19
 1.48089090E+02 3.49501770E-19
 1.50702770E+02 8.40853100E-19
 1.50703910E+02 8.41168010E-19
 1.52594350E+02 1.55619970E-18
 1.54534020E+02 2.87764510E-18
 1.54535210E+02 2.89171110E-18
 1.55996320E+02 4.54562010E-18
 1.57486560E+02 7.14467880E-18
 1.57487800E+02 7.07902860E-18
 1.58750220E+02 1.03121950E-17
 1.60034310E+02 1.50224280E-17
 1.60035590E+02 1.50629150E-17
 1.60176710E+02 1.56925260E-17
 1.60224390E+02 1.59109070E-17
 1.60225670E+02 2.37652650E-18
 1.60470520E+02 2.54421000E-18
 1.60764870E+02 2.76069580E-18
 1.61059770E+02 2.99472340E-18
 1.61355200E+02 3.24886220E-18
 1.61651180E+02 3.52397000E-18
 1.61947700E+02 3.82115380E-18
 1.62147230E+02 4.03439900E-18
 1.62244760E+02 4.14267000E-18
 1.62542370E+02 4.49053620E-18
 1.62840520E+02 1.00739580E-16
 1.63139220E+02 5.27356210E-18
 1.63438470E+02 5.70818680E-18
 1.63738270E+02 6.18850910E-18
 1.64038610E+02 6.69338680E-18
 1.64116780E+02 6.83515800E-18
 1.64118130E+02 1.29171350E-18
 1.64339510E+02 1.36280020E-18
 1.64640960E+02 1.47754030E-18
 1.64942970E+02 1.60166240E-18
 1.65245520E+02 1.73585560E-18
 1.65548640E+02 1.88075690E-18
 1.65852300E+02 2.03762330E-18
 1.66156530E+02 2.20742970E-18
 1.66461310E+02 2.39061750E-18
 1.66766660E+02 2.49231690E-18
 1.67072560E+02 2.80272220E-18
 1.67379020E+02 3.03398150E-18
 1.67480830E+02 3.11441170E-18
 1.67686050E+02 3.28256030E-18
 1.67993640E+02 3.55279710E-18
 1.68301790E+02 3.84386820E-18
 1.68610510E+02 4.15892400E-18
 1.68919790E+02 4.49807010E-18
 1.69229640E+02 4.85530790E-18
 1.69540060E+02 5.25550600E-18
 1.69851050E+02 5.68533290E-18
 1.70162610E+02 6.13677180E-18
 1.70474750E+02 6.64018410E-18
 1.70787450E+02 7.17464590E-18
 1.70985680E+02 3.41974830E-16
 1.70987140E+02 3.44851250E-16
 1.71100730E+02 5.42700840E-16
 1.71113420E+02 5.20081490E-16
 1.71114880E+02 5.17940070E-16
 1.71414580E+02 7.55795070E-18
 1.71458910E+02 7.64067320E-18
 1.71460380E+02 6.58691360E-18
 1.71729010E+02 7.03718670E-18
 1.72044010E+02 7.60214620E-18
 1.72359600E+02 8.20590320E-18
 1.72433830E+02 8.35125660E-18
 1.72435320E+02 7.06336880E-18
 1.72510760E+02 7.19125670E-18
 1.72512240E+02 7.16557140E-18
 1.72675760E+02 7.44925510E-18
 1.72992500E+02 8.03698610E-18
 1.73309820E+02 8.71175710E-18
 1.73627730E+02 9.40881690E-18
 1.73777390E+02 9.75422500E-18
 1.73946220E+02 1.01579670E-17
 1.74265290E+02 1.09384520E-17
 1.74584940E+02 1.18324130E-17
 1.74905190E+02 1.27743540E-17
 1.75062760E+02 1.32598320E-17
 1.75064300E+02 1.32646360E-17
 1.75226020E+02 1.37807680E-17
 1.75547440E+02 1.46924840E-17
 1.75869450E+02 1.60011940E-17
 1.76192050E+02 1.72986050E-17
 1.76515240E+02 1.86536280E-17
