 WMBASIC, Moont, Westmoquette 2004 (Pauldrach 2003) after SNC 2002
 Z/Z0 1.00 Teff 34.60 logg 3.30 R/R0 24.64 R 1.7137E+12
   Wavelength   Eddington Hnu
 (Angstroms) (erg/s/cm2/Hz/sr)
 5.00000000E+01 3.12885430E-54
 5.44728350E+01 2.59483950E-53
 5.98245410E+01 1.98465040E-52
 6.63423760E+01 1.64321250E-51
 6.87842880E+01 3.28811890E-51
 7.14128330E+01 8.19587620E-51
 7.28039090E+01 2.67280250E-50
 7.42502560E+01 2.03094540E-49
 7.42530130E+01 5.59716220E-51
 8.06599260E+01 2.67573890E-47
 8.50000000E+01 1.14828530E-44
 8.82807830E+01 7.67941310E-43
 9.35000000E+01 3.44018570E-40
 9.74919540E+01 2.40347400E-38
 1.02858030E+02 4.39501870E-36
 1.08849220E+02 8.20523410E-34
 1.08849820E+02 8.20925210E-34
 1.11066990E+02 4.95051980E-33
 1.13377010E+02 2.99362700E-32
 1.13377660E+02 2.99509660E-32
 1.14859780E+02 9.15766890E-32
 1.16381840E+02 2.80377590E-31
 1.17944790E+02 8.59150210E-31
 1.18742110E+02 1.50441780E-30
 1.19550290E+02 2.63486270E-30
 1.19551000E+02 2.63616010E-30
 1.21713390E+02 1.13949800E-29
 1.23956210E+02 4.93469490E-29
 1.23956980E+02 4.90585130E-29
 1.25291800E+02 1.14544920E-28
 1.26656480E+02 2.67691140E-28
 1.26657280E+02 2.67823320E-28
 1.26797720E+02 2.91976060E-28
 1.26798530E+02 2.92002090E-28
 1.27081660E+02 3.47325120E-28
 1.27082470E+02 3.47385140E-28
 1.27447660E+02 4.34025220E-28
 1.27448480E+02 4.34239000E-28
 1.27944040E+02 5.86256810E-28
 1.27944860E+02 5.86503450E-28
 1.28310670E+02 7.30910710E-28
 1.28311500E+02 7.31200930E-28
 1.29932340E+02 1.91088920E-27
 1.31595520E+02 4.99846020E-27
 1.31596380E+02 5.00093190E-27
 1.33462550E+02 1.43023980E-26
 1.35383330E+02 4.09394790E-26
 1.35384240E+02 4.09597370E-26
 1.37200850E+02 1.07809100E-25
 1.39067840E+02 2.83943540E-25
 1.39068810E+02 2.84084100E-25
 1.40058470E+02 4.69731500E-25
 1.41063320E+02 7.77081990E-25
 1.41064320E+02 7.77466650E-25
 1.41853670E+02 1.14877920E-24
 1.41854680E+02 1.14934780E-24
 1.43685140E+02 2.79531120E-24
 1.45564520E+02 6.80053930E-24
 1.45565580E+02 6.80390390E-24
 1.47707840E+02 1.82282050E-23
 1.49915230E+02 4.88347190E-23
 1.52189590E+02 1.30746760E-22
 1.53352840E+02 2.13872210E-22
 1.54534020E+02 3.49768530E-22
 1.54535210E+02 3.41518290E-22
 1.55996320E+02 6.20848610E-22
 1.57486560E+02 1.12877270E-21
 1.57487800E+02 1.12926150E-21
 1.58750220E+02 1.85681610E-21
 1.60034310E+02 3.05365840E-21
 1.60035590E+02 3.06064030E-21
 1.60224390E+02 3.29056400E-21
 1.60225670E+02 3.17823730E-21
 1.62147230E+02 6.57152130E-21
 1.64116780E+02 1.35827830E-20
 1.64118130E+02 6.57106400E-22
 1.65325350E+02 1.01764860E-21
 1.66551860E+02 1.57634370E-21
 1.66553240E+02 1.57711800E-21
 1.68739650E+02 3.38442600E-21
 1.70985680E+02 7.25911880E-21
 1.70987140E+02 6.55826240E-21
 1.71113420E+02 6.84156620E-21
 1.71114880E+02 5.77490810E-21
 1.71458910E+02 6.47847500E-21
 1.71460380E+02 3.97347620E-21
 1.72433830E+02 5.49167300E-21
 1.72435320E+02 2.40803610E-21
 1.72510760E+02 2.46937010E-21
 1.72512240E+02 2.47056750E-21
 1.73777390E+02 3.75426090E-21
 1.75062760E+02 5.70661440E-21
 1.75064300E+02 5.70944220E-21
 1.77188030E+02 1.12478320E-20
 1.79365540E+02 2.21556720E-20
 1.79367150E+02 2.21620510E-20
 1.81856170E+02 4.71141110E-20
 1.84416950E+02 1.00115810E-19
 1.84418650E+02 1.00165210E-19
 1.85778830E+02 1.48166190E-19
 1.87160980E+02 2.19216100E-19
 1.87162730E+02 2.19245130E-19
 1.88738970E+02 3.40209270E-19
 1.88740750E+02 3.40376740E-19
 1.90123900E+02 4.97345310E-19
 1.90125710E+02 4.97589930E-19
 1.90853060E+02 6.05997140E-19
 1.90854880E+02 6.06291760E-19
 1.92241740E+02 8.79020470E-19
 1.92243590E+02 8.71821740E-19
 1.93566170E+02 1.23596120E-18
 1.93568040E+02 1.23656800E-18
 1.94617540E+02 1.62534890E-18
 1.94619430E+02 1.61978110E-18
 1.94836520E+02 1.71335470E-18
 1.94838420E+02 1.71419520E-18
 1.95961030E+02 2.28705980E-18
 1.97098590E+02 3.05226900E-18
 1.97100530E+02 3.05376440E-18
 1.98877180E+02 4.75945090E-18
 2.00688160E+02 7.41784540E-18
 2.00690170E+02 7.42147160E-18
 2.01590960E+02 9.22524480E-18
 2.01592990E+02 9.22975190E-18
 2.02358650E+02 1.10866350E-17
 2.02360700E+02 1.10920480E-17
 2.02518850E+02 1.15179470E-17
 2.02520900E+02 1.15235710E-17
 2.06508510E+02 2.91979460E-17
 2.10658520E+02 7.38344790E-17
 2.14978750E+02 1.86220770E-16
 2.17206010E+02 2.95436510E-16
 2.19479890E+02 4.68370440E-16
 2.19482300E+02 4.68580840E-16
 2.22502670E+02 8.50744660E-16
 2.25609880E+02 1.54335120E-15
 2.25612420E+02 6.89825360E-16
 2.25845330E+02 7.21247210E-16
 2.25847880E+02 7.15249380E-16
 2.26991880E+02 8.88976520E-16
 2.26994450E+02 8.89409590E-16
 2.27837820E+02 1.04248390E-15
 2.27840410E+02 1.07233620E-09
 2.28062080E+02 1.08747950E-09
 2.28506890E+02 1.49610050E-16
 2.28952570E+02 4.53893390E-11
 2.29399110E+02 1.70951120E-11
 2.29846530E+02 4.70400900E-13
 2.30294820E+02 3.86128380E-13
 2.30721440E+02 5.03390160E-12
 2.30743990E+02 5.28607760E-12
 2.31194030E+02 1.85888270E-12
 2.31644950E+02 1.86396920E-11
 2.32096740E+02 8.53560170E-12
 2.32549420E+02 2.25259030E-11
 2.33002980E+02 7.46264290E-12
 2.33457430E+02 3.02693090E-11
 2.33678980E+02 2.81347420E-11
 2.33681710E+02 2.81080560E-11
 2.33912760E+02 2.58156800E-11
 2.34368990E+02 8.47812610E-11
 2.34826100E+02 8.31137750E-11
 2.34985870E+02 6.91208040E-11
 2.35284100E+02 4.22613150E-11
 2.35742990E+02 4.95680340E-12
 2.36202790E+02 3.38529480E-11
 2.36307460E+02 2.63479250E-11
 2.36310250E+02 3.40159880E-12
 2.36663470E+02 3.48758920E-12
 2.37125060E+02 1.52306560E-11
 2.37587540E+02 1.94658070E-10
 2.37749710E+02 6.75112410E-10
 2.37752530E+02 6.83704130E-10
 2.38050930E+02 1.59517930E-09
 2.38515230E+02 1.21810240E-10
 2.38980420E+02 1.42245910E-09
 2.39446530E+02 1.31250610E-09
 2.39913540E+02 5.88359410E-09
 2.40381470E+02 1.24670720E-09
 2.40641950E+02 1.00162630E-09
 2.40850300E+02 7.99393800E-10
 2.41320060E+02 7.51744650E-10
 2.41790720E+02 3.64367910E-10
 2.42262310E+02 5.38427200E-10
 2.42734820E+02 6.49734860E-10
 2.43208240E+02 2.48890340E-10
 2.43605420E+02 1.86082530E-10
 2.43608390E+02 1.85721930E-10
 2.43682590E+02 1.73610410E-10
 2.44157870E+02 1.78680230E-09
 2.44634070E+02 4.40413460E-10
 2.45111210E+02 3.38795360E-09
 2.45413770E+02 1.38300520E-09
 2.45416780E+02 1.36266580E-09
 2.45589270E+02 1.85324050E-10
 2.46068260E+02 1.13214390E-09
 2.46548190E+02 5.90677520E-11
 2.47029060E+02 6.92290130E-10
 2.47510860E+02 1.99853670E-09
 2.47579110E+02 5.05708740E-09
 2.47582170E+02 5.19530060E-09
 2.47993600E+02 2.41752510E-08
 2.48477290E+02 3.76458880E-08
 2.48961910E+02 2.53948180E-08
 2.49447490E+02 5.85046070E-10
 2.49834420E+02 2.32373250E-10
 2.49837540E+02 2.95496110E-10
 2.49934010E+02 1.78967110E-10
 2.50421470E+02 3.54577870E-09
 2.50909890E+02 8.13785640E-09
 2.51399270E+02 1.45073800E-08
 2.51553820E+02 2.59482520E-08
 2.51889590E+02 5.15302670E-08
 2.52380880E+02 7.15002410E-08
 2.52873120E+02 8.92455750E-08
 2.53297040E+02 1.36299450E-08
 2.53300250E+02 1.30146750E-08
 2.53366320E+02 9.07592240E-10
 2.53860480E+02 3.15453320E-08
 2.54355610E+02 1.33065020E-07
 2.54600830E+02 6.89556080E-08
 2.54604070E+02 6.68875010E-08
 2.54851700E+02 1.41247200E-09
 2.55348760E+02 5.06623630E-08
 2.55846790E+02 7.10960500E-08
 2.56345790E+02 1.88406240E-07
 2.56735220E+02 2.27200040E-07
 2.56845760E+02 2.38507020E-07
 2.57346710E+02 1.93030360E-07
 2.57848640E+02 2.41174490E-07
 2.58351550E+02 7.39184100E-08
 2.58855430E+02 9.26916180E-08
 2.58905710E+02 8.96634020E-08
 2.58909060E+02 1.04529580E-07
 2.59360300E+02 7.18175300E-08
 2.59866150E+02 2.05729320E-07
 2.60372990E+02 7.94167530E-08
 2.60880820E+02 2.28518120E-08
 2.61010740E+02 1.75453850E-08
 2.61014140E+02 3.28089530E-08
 2.61378120E+02 3.95914790E-09
