 WMBASIC, Moont, Westmoquette 2004 (Pauldrach 2003) after SNC 2002
 Z/Z0 1.00 Teff 42.60 logg 3.67 R/R0 19.73 R 1.3722E+12
   Wavelength   Eddington Hnu
 (Angstroms) (erg/s/cm2/Hz/sr)
 5.00000000E+01 2.81029230E-43
 5.48514390E+01 3.20365850E-42
 6.07455020E+01 1.95607470E-41
 6.80587560E+01 6.85256240E-41
 7.00045780E+01 9.31369760E-41
 7.20649380E+01 1.44274620E-40
 7.31412780E+01 2.01222140E-40
 7.42502560E+01 3.22420570E-40
 7.42530130E+01 1.71735430E-39
 7.90441730E+01 1.44405250E-39
 8.44998470E+01 7.49572900E-38
 9.07644620E+01 6.52547130E-35
 9.42585110E+01 1.93233030E-33
 9.80323440E+01 5.70602530E-32
 9.80371490E+01 5.72971270E-32
 9.94725570E+01 1.93943050E-31
 1.00955720E+02 6.58879660E-31
 1.00956230E+02 6.59152450E-31
 1.02697840E+02 2.64728260E-30
 1.04501150E+02 1.06281680E-29
 1.04501690E+02 1.06325630E-29
 1.05881020E+02 2.98018960E-29
 1.07297830E+02 8.35219020E-29
 1.07298410E+02 8.35564090E-29
 1.08067960E+02 1.44561830E-28
 1.08849220E+02 2.50168410E-28
 1.08849820E+02 2.50271670E-28
 1.11066990E+02 1.13677690E-27
 1.13377010E+02 5.15754970E-27
 1.13377660E+02 5.15967460E-27
 1.15811840E+02 2.37443550E-26
 1.18353530E+02 1.09095930E-25
 1.18354230E+02 1.09140770E-25
 1.18948900E+02 1.54422550E-25
 1.19550290E+02 2.18555360E-25
 1.19551000E+02 2.18645120E-25
 1.21713390E+02 7.40288460E-25
 1.23956210E+02 2.50344380E-24
 1.23956980E+02 1.88601750E-24
 1.25291800E+02 3.82395490E-24
 1.26656480E+02 7.75197320E-24
 1.26657280E+02 7.75515750E-24
 1.26797720E+02 8.33268790E-24
 1.26798530E+02 8.09939780E-24
 1.27081660E+02 9.35742400E-24
 1.27082470E+02 9.13756170E-24
 1.27447660E+02 1.09984510E-23
 1.27448480E+02 1.10028250E-23
 1.27944040E+02 1.41246700E-23
 1.27944860E+02 1.40439700E-23
 1.28310670E+02 1.68661820E-23
 1.28311500E+02 1.67301770E-23
 1.29932340E+02 3.71832000E-23
 1.31595520E+02 8.26072540E-23
 1.31596380E+02 8.26411380E-23
 1.32580630E+02 1.31245510E-22
 1.33580600E+02 2.08460790E-22
 1.33581490E+02 2.08546180E-22
 1.34475920E+02 3.13539710E-22
 1.35383330E+02 4.71474550E-22
 1.35384240E+02 4.71667370E-22
 1.38164970E+02 1.59012210E-21
 1.41063320E+02 5.35084870E-21
 1.41064320E+02 5.35303020E-21
 1.41853670E+02 7.38277510E-21
 1.41854680E+02 7.38578340E-21
 1.43685140E+02 1.53455510E-20
 1.45564520E+02 3.18677790E-20
 1.45565580E+02 3.18807320E-20
 1.48089090E+02 8.24869780E-20
 1.50702770E+02 2.13159000E-19
 1.50703910E+02 2.13245330E-19
 1.52594350E+02 4.14815380E-19
 1.54534020E+02 8.06547980E-19
 1.54535210E+02 8.11248310E-19
 1.55996320E+02 1.32325580E-18
 1.57486560E+02 2.15821850E-18
 1.57487800E+02 2.14796660E-18
 1.58750220E+02 3.22654780E-18
 1.60034310E+02 4.84697140E-18
 1.60035590E+02 4.85929790E-18
 1.60224390E+02 5.15588500E-18
 1.60225670E+02 1.47666680E-18
 1.62147230E+02 2.62769140E-18
 1.64116780E+02 4.67157020E-18
 1.64118130E+02 5.06633590E-19
 1.67480830E+02 1.32267080E-18
 1.70985680E+02 3.44346710E-18
 1.70987140E+02 3.22062850E-18
 1.71113420E+02 3.33105560E-18
 1.71114880E+02 2.99168130E-18
 1.71458910E+02 3.27905420E-18
 1.71460380E+02 2.48226230E-18
 1.72433830E+02 3.21508150E-18
 1.72435320E+02 2.23600900E-18
 1.72510760E+02 2.28139930E-18
 1.72512240E+02 2.27759440E-18
 1.73777390E+02 3.18160040E-18
 1.75062760E+02 4.44465890E-18
 1.75064300E+02 4.44641670E-18
 1.77188030E+02 7.63767630E-18
 1.79365540E+02 1.31122480E-17
 1.79367150E+02 1.31148170E-17
 1.81856170E+02 2.39152960E-17
 1.84416950E+02 4.35739680E-17
 1.84418650E+02 4.35905380E-17
 1.85778830E+02 5.95178480E-17
 1.87160980E+02 8.12683990E-17
 1.87162730E+02 8.12762650E-17
 1.88738970E+02 1.15247370E-16
 1.88740750E+02 1.15292450E-16
 1.90123900E+02 1.55832360E-16
 1.90125710E+02 1.55891920E-16
 1.90853060E+02 1.82312260E-16
 1.90854880E+02 1.82381560E-16
 1.92241740E+02 2.44953610E-16
 1.92243590E+02 2.44804940E-16
 1.92420960E+02 2.54132580E-16
 1.92783400E+02 2.73611430E-16
 1.93146520E+02 2.91165520E-16
 1.93510330E+02 3.19173530E-16
 1.93566170E+02 3.22798810E-16
 1.93568040E+02 3.22920870E-16
 1.93874820E+02 3.43307620E-16
 1.94239990E+02 3.71053680E-16
 1.94605860E+02 4.00320950E-16
 1.94617540E+02 4.01284250E-16
 1.94619430E+02 4.00456880E-16
 1.94836520E+02 4.18724310E-16
 1.94838420E+02 4.18887480E-16
 1.94972410E+02 4.30560060E-16
 1.95339650E+02 4.64094760E-16
 1.95707590E+02 4.99319550E-16
 1.95961030E+02 5.25677510E-16
 1.96076220E+02 5.38118700E-16
 1.96445540E+02 5.80346470E-16
 1.96815560E+02 6.25420580E-16
 1.97098590E+02 6.62008790E-16
 1.97100530E+02 6.62266870E-16
 1.97186270E+02 6.73756020E-16
 1.97557690E+02 7.25548560E-16
 1.97929800E+02 7.81102200E-16
 1.98302610E+02 8.40974840E-16
 1.98676130E+02 9.05176480E-16
 1.98877180E+02 9.37351360E-16
 1.99050350E+02 9.64771220E-16
 1.99425280E+02 1.04786470E-15
 1.99800910E+02 1.10640300E-15
 2.00177240E+02 1.21188510E-15
 2.00554290E+02 1.31332610E-15
 2.00688160E+02 1.51640870E-15
 2.00690170E+02 1.51946200E-15
 2.00932050E+02 1.88586180E-15
 2.01310520E+02 1.50370730E-15
 2.01590960E+02 1.58928120E-15
 2.01592990E+02 1.58991800E-15
 2.01689700E+02 1.62050710E-15
 2.02069600E+02 1.74010180E-15
