 TLUSTY Ostars, Lanz & Hubeny 2003
 T 52500. G 4.75000 Abundance M03
 Frequency   Eddington Hnu
   (Hz)    (ergs/s/cm2/Hz/sr)
 6.67944E+16  1.18793E-30
 6.67573E+16  1.21414E-30
 6.67202E+16  1.25001E-30
 6.66831E+16  1.28694E-30
 6.66461E+16  1.32496E-30
 6.66091E+16  1.36410E-30
 6.65721E+16  1.40440E-30
 6.65351E+16  1.44589E-30
 6.64982E+16  1.48861E-30
 6.64612E+16  1.53259E-30
 6.64243E+16  1.57786E-30
 6.63874E+16  1.62448E-30
 6.63506E+16  1.67247E-30
 6.63137E+16  1.72188E-30
 6.62769E+16  1.77275E-30
 6.62401E+16  1.82512E-30
 6.62033E+16  1.87904E-30
 6.61665E+16  1.93455E-30
 6.61298E+16  1.99170E-30
 6.60930E+16  2.05055E-30
 6.60563E+16  2.11112E-30
 6.60196E+16  2.17349E-30
 6.59830E+16  2.23771E-30
 6.59463E+16  2.30381E-30
 6.59097E+16  2.37188E-30
 6.58731E+16  2.44195E-30
 6.58365E+16  2.51409E-30
 6.57999E+16  2.58836E-30
 6.57634E+16  2.66483E-30
 6.57269E+16  2.74356E-30
 6.56904E+16  2.82461E-30
 6.56539E+16  2.90806E-30
 6.56174E+16  2.99397E-30
 6.55810E+16  3.08242E-30
 6.55445E+16  3.17349E-30
 6.55081E+16  3.26724E-30
 6.54718E+16  3.36376E-30
 6.54354E+16  3.46314E-30
 6.53991E+16  3.56545E-30
 6.53627E+16  3.67079E-30
 6.53264E+16  3.77923E-30
 6.52901E+16  3.89088E-30
 6.52539E+16  4.00583E-30
 6.52176E+16  4.12417E-30
 6.51814E+16  4.24601E-30
 6.51452E+16  4.37145E-30
 6.51090E+16  4.50060E-30
 6.50729E+16  4.63356E-30
 6.50367E+16  4.77045E-30
 6.50006E+16  4.91138E-30
 6.49645E+16  5.05648E-30
 6.49284E+16  5.20586E-30
 6.48924E+16  5.35966E-30
 6.48563E+16  5.51800E-30
 6.48203E+16  5.68102E-30
 6.47843E+16  5.84885E-30
 6.47483E+16  6.02165E-30
 6.47124E+16  6.19954E-30
 6.46764E+16  6.38270E-30
 6.46405E+16  6.57126E-30
 6.46046E+16  6.76539E-30
 6.45687E+16  6.96526E-30
 6.45329E+16  7.17104E-30
 6.44970E+16  7.38289E-30
 6.44612E+16  7.60100E-30
 6.44254E+16  7.82556E-30
 6.43896E+16  8.05675E-30
 6.43539E+16  8.29477E-30
 6.43181E+16  8.53982E-30
 6.42824E+16  8.79529E-30
 6.42467E+16  9.06621E-30
 6.42110E+16  9.34637E-30
 6.41753E+16  9.63518E-30
 6.41397E+16  9.93292E-30
 6.41041E+16  1.02399E-29
 6.40685E+16  1.05563E-29
 6.40329E+16  1.08825E-29
 6.39973E+16  1.12188E-29
