 TLUSTY Ostars, Lanz & Hubeny 2003
 T 45000. G 4.75000 Abundance M03
 Frequency   Eddington Hnu
   (Hz)    (ergs/s/cm2/Hz/sr)
 6.67944E+16  1.03097E-37
 6.67573E+16  1.06607E-37
 6.67202E+16  1.11476E-37
 6.66831E+16  1.16567E-37
 6.66461E+16  1.21891E-37
 6.66091E+16  1.27459E-37
 6.65721E+16  1.33280E-37
 6.65351E+16  1.39368E-37
 6.64982E+16  1.45733E-37
 6.64612E+16  1.52390E-37
 6.64243E+16  1.59350E-37
 6.63874E+16  1.66628E-37
 6.63506E+16  1.74239E-37
 6.63137E+16  1.82197E-37
 6.62769E+16  1.90519E-37
 6.62401E+16  1.99221E-37
 6.62033E+16  2.08320E-37
 6.61665E+16  2.17835E-37
 6.61298E+16  2.27784E-37
 6.60930E+16  2.38188E-37
 6.60563E+16  2.49067E-37
 6.60196E+16  2.60443E-37
 6.59830E+16  2.72339E-37
 6.59463E+16  2.84778E-37
 6.59097E+16  2.97785E-37
 6.58731E+16  3.11386E-37
 6.58365E+16  3.25609E-37
 6.57999E+16  3.40481E-37
 6.57634E+16  3.56032E-37
 6.57269E+16  3.72293E-37
 6.56904E+16  3.89298E-37
 6.56539E+16  4.07079E-37
 6.56174E+16  4.25672E-37
 6.55810E+16  4.45114E-37
 6.55445E+16  4.65444E-37
 6.55081E+16  4.86703E-37
 6.54718E+16  5.08933E-37
 6.54354E+16  5.32178E-37
 6.53991E+16  5.56485E-37
 6.53627E+16  5.81902E-37
 6.53264E+16  6.08480E-37
 6.52901E+16  6.36272E-37
 6.52539E+16  6.65334E-37
 6.52176E+16  6.95722E-37
 6.51814E+16  7.27499E-37
 6.51452E+16  7.60727E-37
 6.51090E+16  7.95473E-37
 6.50729E+16  8.31806E-37
 6.50367E+16  8.69798E-37
 6.50006E+16  9.09525E-37
 6.49645E+16  9.51068E-37
 6.49284E+16  9.94507E-37
 6.48924E+16  1.03993E-36
 6.48563E+16  1.08743E-36
 6.48203E+16  1.13710E-36
 6.47843E+16  1.18903E-36
 6.47483E+16  1.24334E-36
 6.47124E+16  1.30013E-36
 6.46764E+16  1.35951E-36
 6.46405E+16  1.42161E-36
 6.46046E+16  1.48654E-36
 6.45687E+16  1.55444E-36
 6.45329E+16  1.62543E-36
 6.44970E+16  1.69967E-36
 6.44612E+16  1.77731E-36
 6.44254E+16  1.85848E-36
 6.43896E+16  1.94337E-36
 6.43539E+16  2.03213E-36
 6.43181E+16  2.12495E-36
 6.42824E+16  2.22153E-36
 6.42467E+16  2.32018E-36
 6.42110E+16  2.42328E-36
 6.41753E+16  2.53096E-36
 6.41397E+16  2.64342E-36
 6.41041E+16  2.76089E-36
 6.40685E+16  2.88357E-36
 6.40329E+16  3.01170E-36
 6.39973E+16  3.14552E-36
 6.39618E+16  3.28530E-36
 6.39263E+16  3.43128E-36
 6.38908E+16  3.58375E-36
 6.38553E+16  3.74299E-36
 6.38198E+16  3.90932E-36
 6.37844E+16  4.08303E-36
 6.37489E+16  4.26446E-36
 6.37135E+16  4.45395E-36
 6.36781E+16  4.65186E-36
 6.36428E+16  4.85857E-36
 6.36074E+16  5.07446E-36
 6.35721E+16  5.29995E-36
 6.35368E+16  5.53545E-36
 6.35015E+16  5.78142E-36
 6.34662E+16  6.03832E-36
 6.34310E+16  6.30663E-36
 6.33958E+16  6.58687E-36
 6.33605E+16  6.87956E-36
 6.33254E+16  7.18526E-36
 6.32902E+16  7.50454E-36
 6.32550E+16  7.83800E-36
 6.32199E+16  8.18629E-36
 6.31848E+16  8.55005E-36
 6.31497E+16  8.92997E-36
 6.31146E+16  9.32678E-36
 6.30796E+16  9.74121E-36
 6.30445E+16  1.01741E-35
 6.30095E+16  1.06262E-35
 6.29745E+16  1.10983E-35
 6.29395E+16  1.15915E-35
 6.29046E+16  1.21066E-35
 6.28697E+16  1.26445E-35
 6.28347E+16  1.32064E-35
 6.27998E+16  1.37932E-35
 6.27650E+16  1.44061E-35
 6.27301E+16  1.50463E-35
 6.26953E+16  1.57148E-35
 6.26604E+16  1.64131E-35
 6.26256E+16  1.71425E-35
 6.25909E+16  1.79042E-35
 6.25561E+16  1.86998E-35
 6.25213E+16  1.95307E-35
 6.24866E+16  2.03985E-35
 6.24519E+16  2.13050E-35
 6.24172E+16  2.22517E-35
 6.23826E+16  2.32404E-35
 6.23479E+16  2.42731E-35
 6.23133E+16  2.53517E-35
 6.22787E+16  2.64782E-35
 6.22441E+16  2.76548E-35
 6.22095E+16  2.88836E-35
 6.21750E+16  3.01671E-35
 6.21404E+16  3.15075E-35
 6.21059E+16  3.29076E-35
 6.20714E+16  3.43699E-35
 6.20370E+16  3.58971E-35
 6.20025E+16  3.74922E-35
 6.19681E+16  3.91582E-35
 6.19337E+16  4.08982E-35
 6.18993E+16  4.27155E-35
 6.18649E+16  4.46136E-35
 6.18305E+16  4.65960E-35
 6.17962E+16  4.86693E-35
 6.17619E+16  5.07831E-35
 6.17276E+16  5.29680E-35
 6.16933E+16  5.52470E-35
 6.16590E+16  5.76240E-35
 6.16248E+16  6.01033E-35
 6.15905E+16  6.26892E-35
 6.15563E+16  6.53864E-35
 6.15221E+16  6.81997E-35
 6.14880E+16  7.11340E-35
 6.14538E+16  7.41945E-35
 6.14197E+16  7.73867E-35
 6.13856E+16  8.07163E-35
 6.13515E+16  8.41891E-35
 6.13174E+16  8.78114E-35
 6.12834E+16  9.15894E-35
 6.12493E+16  9.55301E-35
 6.12153E+16  9.96403E-35
 6.11813E+16  1.03927E-34
 6.11473E+16  1.08399E-34
 6.11134E+16  1.13063E-34
 6.10794E+16  1.17927E-34
 6.10455E+16  1.23001E-34
 6.10116E+16  1.28293E-34
 6.09777E+16  1.33813E-34
 6.09438E+16  1.39570E-34
 6.09100E+16  1.45575E-34
 6.08762E+16  1.51839E-34
 6.08423E+16  1.58371E-34
 6.08086E+16  1.65185E-34
 6.07748E+16  1.72293E-34
 6.07410E+16  1.79705E-34
 6.07073E+16  1.87437E-34
 6.06736E+16  1.95502E-34
 6.06399E+16  2.03913E-34
 6.06062E+16  2.12687E-34
 6.05725E+16  2.21837E-34
 6.05389E+16  2.31382E-34
 6.05053E+16  2.41337E-34
 6.04717E+16  2.51721E-34
 6.04381E+16  2.62551E-34
 6.04045E+16  2.73847E-34
 6.03710E+16  2.85630E-34
 6.03374E+16  2.97919E-34
 6.03039E+16  3.10737E-34
 6.02704E+16  3.24106E-34
 6.02370E+16  3.38051E-34
 6.02035E+16  3.52596E-34
 6.01701E+16  3.67766E-34
 6.01366E+16  3.83589E-34
 6.01032E+16  4.00093E-34
 6.00699E+16  4.17307E-34
 6.00365E+16  4.35262E-34
 6.00032E+16  4.53989E-34
 5.99698E+16  4.73522E-34
 5.99365E+16  4.93895E-34
 5.99032E+16  5.15145E-34
 5.98700E+16  5.37309E-34
 5.98367E+16  5.60427E-34
 5.98035E+16  5.84539E-34
 5.97703E+16  6.09689E-34
 5.97371E+16  6.35921E-34
 5.97039E+16  6.63281E-34
 5.96707E+16  6.91819E-34
 5.96376E+16  7.21584E-34
 5.96045E+16  7.52631E-34
 5.95714E+16  7.85013E-34
 5.95383E+16  8.18788E-34
 5.95052E+16  8.54016E-34
 5.94722E+16  8.90760E-34
 5.94391E+16  9.29085E-34
 5.94061E+16  9.69059E-34
 5.93731E+16  1.01075E-33
 5.93402E+16  1.05424E-33
 5.93072E+16  1.09960E-33
 5.92743E+16  1.14661E-33
 5.92413E+16  1.19420E-33
 5.92084E+16  1.24375E-33
 5.91755E+16  1.29536E-33
 5.91427E+16  1.34912E-33
 5.91098E+16  1.40510E-33
 5.90770E+16  1.46341E-33
 5.90442E+16  1.52414E-33
 5.90114E+16  1.58738E-33
 5.89786E+16  1.65325E-33
 5.89459E+16  1.72186E-33
 5.89131E+16  1.79331E-33
 5.88804E+16  1.86773E-33
 5.88477E+16  1.94523E-33
 5.88150E+16  2.02595E-33
 5.87824E+16  2.11002E-33
 5.87497E+16  2.19758E-33
 5.87171E+16  2.28878E-33
 5.86845E+16  2.38375E-33
 5.86519E+16  2.48267E-33
 5.86193E+16  2.58570E-33
 5.85867E+16  2.69299E-33
 5.85542E+16  2.80475E-33
 5.85217E+16  2.92113E-33
 5.84892E+16  3.04235E-33
 5.84567E+16  3.16860E-33
 5.84242E+16  3.30009E-33
 5.83918E+16  3.43703E-33
 5.83594E+16  3.57966E-33
 5.83269E+16  3.72820E-33
 5.82945E+16  3.88291E-33
 5.82622E+16  4.04404E-33
 5.82298E+16  4.21185E-33
 5.81975E+16  4.38663E-33
 5.81651E+16  4.56866E-33
 5.81328E+16  4.75825E-33
 5.81006E+16  4.95570E-33
 5.80683E+16  5.16135E-33
 5.80360E+16  5.37553E-33
 5.80038E+16  5.59859E-33
 5.79716E+16  5.83092E-33
 5.79394E+16  6.07288E-33
 5.79072E+16  6.32489E-33
 5.78750E+16  6.58735E-33
 5.78429E+16  6.86071E-33
 5.78108E+16  7.14540E-33
 5.77787E+16  7.44192E-33
 5.77466E+16  7.75073E-33
 5.77145E+16  8.07236E-33
 5.76825E+16  8.40734E-33
 5.76504E+16  8.75622E-33
 5.76184E+16  9.11958E-33
 5.75864E+16  9.49801E-33
 5.75544E+16  9.89215E-33
 5.75224E+16  1.03026E-32
 5.74905E+16  1.07302E-32
 5.74586E+16  1.11754E-32
 5.74267E+16  1.16392E-32
 5.73948E+16  1.21222E-32
