 TLUSTY Ostars, Lanz & Hubeny 2003
 T 27500. G 4.00000 Abundance M03
 Frequency   Eddington Hnu
   (Hz)    (ergs/s/cm2/Hz/sr)
 6.67944E+16  1.55874E-69
 6.67573E+16  1.66106E-69
 6.67202E+16  1.80820E-69
 6.66831E+16  1.96837E-69
 6.66461E+16  2.14273E-69
 6.66091E+16  2.33253E-69
 6.65721E+16  2.53915E-69
 6.65351E+16  2.76407E-69
 6.64982E+16  3.00891E-69
 6.64612E+16  3.27544E-69
 6.64243E+16  3.56557E-69
 6.63874E+16  3.88141E-69
 6.63506E+16  4.22523E-69
 6.63137E+16  4.59950E-69
 6.62769E+16  5.00692E-69
 6.62401E+16  5.45043E-69
 6.62033E+16  5.93323E-69
 6.61665E+16  6.45880E-69
 6.61298E+16  7.03092E-69
 6.60930E+16  7.65372E-69
 6.60563E+16  8.33169E-69
 6.60196E+16  9.06971E-69
 6.59830E+16  9.87310E-69
 6.59463E+16  1.07477E-68
 6.59097E+16  1.16997E-68
 6.58731E+16  1.27360E-68
 6.58365E+16  1.38642E-68
 6.57999E+16  1.50923E-68
 6.57634E+16  1.64292E-68
 6.57269E+16  1.78845E-68
 6.56904E+16  1.94687E-68
 6.56539E+16  2.11932E-68
 6.56174E+16  2.30705E-68
 6.55810E+16  2.51141E-68
 6.55445E+16  2.73387E-68
 6.55081E+16  2.97603E-68
 6.54718E+16  3.23965E-68
 6.54354E+16  3.52662E-68
 6.53991E+16  3.83901E-68
 6.53627E+16  4.17907E-68
 6.53264E+16  4.54925E-68
 6.52901E+16  4.95222E-68
 6.52539E+16  5.39089E-68
 6.52176E+16  5.86841E-68
 6.51814E+16  6.38824E-68
 6.51452E+16  6.95411E-68
 6.51090E+16  7.57010E-68
 6.50729E+16  8.24066E-68
 6.50367E+16  8.97062E-68
 6.50006E+16  9.76523E-68
 6.49645E+16  1.06302E-67
 6.49284E+16  1.15719E-67
 6.48924E+16  1.25969E-67
 6.48563E+16  1.37127E-67
 6.48203E+16  1.49274E-67
 6.47843E+16  1.62497E-67
 6.47483E+16  1.76891E-67
 6.47124E+16  1.92560E-67
 6.46764E+16  2.09617E-67
 6.46405E+16  2.28184E-67
 6.46046E+16  2.48397E-67
 6.45687E+16  2.70400E-67
 6.45329E+16  2.94352E-67
 6.44970E+16  3.20426E-67
 6.44612E+16  3.48809E-67
 6.44254E+16  3.79707E-67
 6.43896E+16  4.13341E-67
 6.43539E+16  4.49955E-67
 6.43181E+16  4.89812E-67
 6.42824E+16  5.32889E-67
 6.42467E+16  5.78002E-67
 6.42110E+16  6.27010E-67
 6.41753E+16  6.80173E-67
 6.41397E+16  7.37844E-67
 6.41041E+16  8.00405E-67
 6.40685E+16  8.68270E-67
 6.40329E+16  9.41889E-67
 6.39973E+16  1.02175E-66
 6.39618E+16  1.10838E-66
 6.39263E+16  1.20236E-66
 6.38908E+16  1.30431E-66
