 TLUSTY Ostars, Lanz & Hubeny 2003
 T 27500. G 3.25000 Abundance M03
 Frequency   Eddington Hnu
   (Hz)    (ergs/s/cm2/Hz/sr)
 6.67944E+16  2.61663E-67
 6.67573E+16  2.77422E-67
 6.67202E+16  2.99944E-67
 6.66831E+16  3.24296E-67
 6.66461E+16  3.50624E-67
 6.66091E+16  3.79090E-67
 6.65721E+16  4.09867E-67
 6.65351E+16  4.43142E-67
 6.64982E+16  4.79119E-67
 6.64612E+16  5.18017E-67
 6.64243E+16  5.60073E-67
 6.63874E+16  6.05543E-67
 6.63506E+16  6.54705E-67
 6.63137E+16  7.07858E-67
 6.62769E+16  7.65327E-67
 6.62401E+16  8.27461E-67
 6.62033E+16  8.94639E-67
 6.61665E+16  9.67271E-67
 6.61298E+16  1.04580E-66
 6.60930E+16  1.13071E-66
 6.60563E+16  1.22250E-66
 6.60196E+16  1.32175E-66
 6.59830E+16  1.42906E-66
 6.59463E+16  1.54508E-66
 6.59097E+16  1.67052E-66
 6.58731E+16  1.80614E-66
 6.58365E+16  1.95278E-66
 6.57999E+16  2.11132E-66
 6.57634E+16  2.28273E-66
 6.57269E+16  2.46805E-66
 6.56904E+16  2.66843E-66
 6.56539E+16  2.88506E-66
 6.56174E+16  3.11929E-66
 6.55810E+16  3.37254E-66
 6.55445E+16  3.64634E-66
 6.55081E+16  3.94237E-66
 6.54718E+16  4.26244E-66
 6.54354E+16  4.60849E-66
 6.53991E+16  4.98264E-66
 6.53627E+16  5.38716E-66
 6.53264E+16  5.82452E-66
 6.52901E+16  6.29739E-66
 6.52539E+16  6.80865E-66
 6.52176E+16  7.36142E-66
 6.51814E+16  7.95907E-66
 6.51452E+16  8.60523E-66
 6.51090E+16  9.30386E-66
 6.50729E+16  1.00592E-65
 6.50367E+16  1.08759E-65
 6.50006E+16  1.17588E-65
 6.49645E+16  1.27135E-65
 6.49284E+16  1.37457E-65
 6.48924E+16  1.48616E-65
 6.48563E+16  1.60682E-65
 6.48203E+16  1.73727E-65
 6.47843E+16  1.87831E-65
 6.47483E+16  2.03081E-65
 6.47124E+16  2.19568E-65
 6.46764E+16  2.37394E-65
 6.46405E+16  2.56667E-65
 6.46046E+16  2.77505E-65
 6.45687E+16  3.00034E-65
 6.45329E+16  3.24393E-65
 6.44970E+16  3.50729E-65
 6.44612E+16  3.79203E-65
 6.44254E+16  4.09990E-65
 6.43896E+16  4.43275E-65
 6.43539E+16  4.79263E-65
 6.43181E+16  5.18172E-65
 6.42824E+16  5.59961E-65
 6.42467E+16  6.03552E-65
 6.42110E+16  6.50604E-65
 6.41753E+16  7.01324E-65
 6.41397E+16  7.55997E-65
 6.41041E+16  8.14933E-65
 6.40685E+16  8.78463E-65
 6.40329E+16  9.46946E-65
 6.39973E+16  1.02077E-64
 6.39618E+16  1.10035E-64
 6.39263E+16  1.18613E-64
 6.38908E+16  1.27859E-64
 6.38553E+16  1.37827E-64
 6.38198E+16  1.48572E-64
 6.37844E+16  1.60154E-64
 6.37489E+16  1.72639E-64
 6.37135E+16  1.86098E-64
 6.36781E+16  2.00606E-64
 6.36428E+16  2.16244E-64
 6.36074E+16  2.33102E-64
 6.35721E+16  2.51274E-64
 6.35368E+16  2.70863E-64
 6.35015E+16  2.91979E-64
 6.34662E+16  3.14741E-64
 6.34310E+16  3.39277E-64
 6.33958E+16  3.65727E-64
 6.33605E+16  3.94238E-64
 6.33254E+16  4.24972E-64
 6.32902E+16  4.58102E-64
 6.32550E+16  4.93814E-64
 6.32199E+16  5.32311E-64
 6.31848E+16  5.73809E-64
 6.31497E+16  6.18542E-64
 6.31146E+16  6.66762E-64
 6.30796E+16  7.18741E-64
 6.30445E+16  7.74773E-64
 6.30095E+16  8.35172E-64
 6.29745E+16  9.00280E-64
 6.29395E+16  9.70464E-64
 6.29046E+16  1.04612E-63
 6.28697E+16  1.12767E-63
 6.28347E+16  1.21558E-63
 6.27998E+16  1.31035E-63
 6.27650E+16  1.41250E-63
 6.27301E+16  1.52261E-63
 6.26953E+16  1.64131E-63
 6.26604E+16  1.76927E-63
 6.26256E+16  1.90720E-63
 6.25909E+16  2.05588E-63
 6.25561E+16  2.21615E-63
 6.25213E+16  2.38891E-63
 6.24866E+16  2.57515E-63
 6.24519E+16  2.77590E-63
 6.24172E+16  2.99230E-63
 6.23826E+16  3.22558E-63
 6.23479E+16  3.47704E-63
 6.23133E+16  3.74810E-63
 6.22787E+16  4.04029E-63
 6.22441E+16  4.35526E-63
 6.22095E+16  4.69479E-63
 6.21750E+16  5.06078E-63
 6.21404E+16  5.45531E-63
 6.21059E+16  5.88060E-63
 6.20714E+16  6.33903E-63
 6.20370E+16  6.83321E-63
 6.20025E+16  7.36591E-63
 6.19681E+16  7.94014E-63
 6.19337E+16  8.55914E-63
 6.18993E+16  9.22639E-63
 6.18649E+16  9.94566E-63
 6.18305E+16  1.07210E-62
 6.17962E+16  1.15590E-62
 6.17619E+16  1.24330E-62
 6.17276E+16  1.33626E-62
 6.16933E+16  1.43617E-62
 6.16590E+16  1.54354E-62
 6.16248E+16  1.65895E-62
 6.15905E+16  1.78298E-62
 6.15563E+16  1.91628E-62
 6.15221E+16  2.05955E-62
 6.14880E+16  2.21354E-62
 6.14538E+16  2.37903E-62
 6.14197E+16  2.55690E-62
 6.13856E+16  2.74807E-62
 6.13515E+16  2.95353E-62
 6.13174E+16  3.17435E-62
 6.12834E+16  3.41169E-62
 6.12493E+16  3.66676E-62
 6.12153E+16  3.94091E-62
 6.11813E+16  4.23555E-62
 6.11473E+16  4.55223E-62
 6.11134E+16  4.89257E-62
 6.10794E+16  5.25837E-62
 6.10455E+16  5.65151E-62
 6.10116E+16  6.07405E-62
 6.09777E+16  6.52818E-62
 6.09438E+16  7.01626E-62
 6.09100E+16  7.54084E-62
 6.08762E+16  8.10463E-62
 6.08423E+16  8.71057E-62
 6.08086E+16  9.36182E-62
 6.07748E+16  1.00618E-61
 6.07410E+16  1.08140E-61
 6.07073E+16  1.16226E-61
 6.06736E+16  1.24915E-61
 6.06399E+16  1.34254E-61
 6.06062E+16  1.44292E-61
 6.05725E+16  1.55080E-61
 6.05389E+16  1.66675E-61
 6.05053E+16  1.79136E-61
 6.04717E+16  1.92529E-61
 6.04381E+16  2.06924E-61
 6.04045E+16  2.22395E-61
 6.03710E+16  2.39022E-61
 6.03374E+16  2.56893E-61
 6.03039E+16  2.76099E-61
 6.02704E+16  2.96742E-61
 6.02370E+16  3.18928E-61
 6.02035E+16  3.42773E-61
 6.01701E+16  3.68401E-61
 6.01366E+16  3.95944E-61
 6.01032E+16  4.25547E-61
 6.00699E+16  4.57363E-61
 6.00365E+16  4.91558E-61
 6.00032E+16  5.28310E-61
 5.99698E+16  5.67809E-61
 5.99365E+16  6.10261E-61
 5.99032E+16  6.55888E-61
 5.98700E+16  7.04926E-61
 5.98367E+16  7.57630E-61
 5.98035E+16  8.14274E-61
 5.97703E+16  8.75154E-61
 5.97371E+16  9.40585E-61
 5.97039E+16  1.01091E-60
 5.96707E+16  1.08649E-60
 5.96376E+16  1.16772E-60
 5.96045E+16  1.25503E-60
 5.95714E+16  1.34886E-60
 5.95383E+16  1.44971E-60
 5.95052E+16  1.55809E-60
 5.94722E+16  1.67459E-60
 5.94391E+16  1.79979E-60
 5.94061E+16  1.93435E-60
 5.93731E+16  2.07897E-60
 5.93402E+16  2.23441E-60
 5.93072E+16  2.40146E-60
 5.92743E+16  2.57980E-60
 5.92413E+16  2.76441E-60
 5.92084E+16  2.96236E-60
 5.91755E+16  3.17449E-60
 5.91427E+16  3.40180E-60
 5.91098E+16  3.64540E-60
 5.90770E+16  3.90644E-60
 5.90442E+16  4.18617E-60
 5.90114E+16  4.48593E-60
 5.89786E+16  4.80716E-60
 5.89459E+16  5.15139E-60
 5.89131E+16  5.52026E-60
 5.88804E+16  5.91556E-60
 5.88477E+16  6.33916E-60
 5.88150E+16  6.79309E-60
 5.87824E+16  7.27953E-60
 5.87497E+16  7.80080E-60
 5.87171E+16  8.35939E-60
 5.86845E+16  8.95799E-60
 5.86519E+16  9.59945E-60
 5.86193E+16  1.02868E-59
 5.85867E+16  1.10235E-59
 5.85542E+16  1.18128E-59
 5.85217E+16  1.26587E-59
 5.84892E+16  1.35652E-59
 5.84567E+16  1.45365E-59
 5.84242E+16  1.55775E-59
 5.83918E+16  1.66929E-59
 5.83594E+16  1.78883E-59
 5.83269E+16  1.91692E-59
 5.82945E+16  2.05419E-59
 5.82622E+16  2.20128E-59
 5.82298E+16  2.35891E-59
 5.81975E+16  2.52783E-59
 5.81651E+16  2.70884E-59
 5.81328E+16  2.90281E-59
 5.81006E+16  3.11068E-59
 5.80683E+16  3.33342E-59
 5.80360E+16  3.57212E-59
 5.80038E+16  3.82791E-59
 5.79716E+16  4.10202E-59
 5.79394E+16  4.39576E-59
 5.79072E+16  4.71053E-59
 5.78750E+16  5.04784E-59
 5.78429E+16  5.40930E-59
 5.78108E+16  5.79665E-59
 5.77787E+16  6.21173E-59
 5.77466E+16  6.65654E-59
 5.77145E+16  7.13320E-59
 5.76825E+16  7.64399E-59
 5.76504E+16  8.19136E-59
 5.76184E+16  8.77792E-59
 5.75864E+16  9.40649E-59
 5.75544E+16  1.00801E-58
 5.75224E+16  1.08019E-58
 5.74905E+16  1.15754E-58
 5.74586E+16  1.24043E-58
 5.74267E+16  1.32925E-58
 5.73948E+16  1.42443E-58
 5.73629E+16  1.52643E-58
 5.73310E+16  1.63574E-58
 5.72992E+16  1.75287E-58
 5.72674E+16  1.87839E-58
 5.72356E+16  2.01290E-58
 5.72038E+16  2.15704E-58
 5.71720E+16  2.31150E-58
 5.71402E+16  2.47702E-58
 5.71085E+16  2.65439E-58
 5.70768E+16  2.84446E-58
 5.70451E+16  3.04815E-58
 5.70134E+16  3.26642E-58
 5.69817E+16  3.50032E-58
 5.69501E+16  3.75097E-58
 5.69185E+16  4.01957E-58
 5.68869E+16  4.30740E-58
 5.68553E+16  4.61584E-58
 5.68237E+16  4.94637E-58
 5.67921E+16  5.30057E-58
 5.67606E+16  5.67345E-58
 5.67291E+16  6.06093E-58
 5.66975E+16  6.47603E-58
 5.66661E+16  6.91955E-58
 5.66346E+16  7.39345E-58
 5.66031E+16  7.89981E-58
 5.65717E+16  8.44084E-58
 5.65403E+16  9.01893E-58
 5.65089E+16  9.63661E-58
 5.64775E+16  1.02966E-57
 5.64461E+16  1.10018E-57
 5.64148E+16  1.17553E-57
 5.63834E+16  1.25603E-57
 5.63521E+16  1.34206E-57
 5.63208E+16  1.43397E-57
 5.62895E+16  1.53218E-57
 5.62583E+16  1.63711E-57
 5.62270E+16  1.74923E-57
 5.61958E+16  1.86903E-57
 5.61646E+16  1.99704E-57
 5.61334E+16  2.13381E-57
 5.61022E+16  2.27995E-57
 5.60711E+16  2.43609E-57
 5.60399E+16  2.60293E-57
 5.60088E+16  2.78120E-57
 5.59777E+16  2.97168E-57
 5.59466E+16  3.17520E-57
 5.59155E+16  3.39266E-57
 5.58845E+16  3.62501E-57
 5.58534E+16  3.87328E-57
 5.58224E+16  4.13855E-57
 5.57914E+16  4.42198E-57
 5.57604E+16  4.72483E-57
 5.57295E+16  5.04842E-57
 5.56985E+16  5.39417E-57
 5.56676E+16  5.76360E-57
 5.56367E+16  6.15833E-57
 5.56058E+16  6.58010E-57
 5.55749E+16  7.03075E-57
 5.55440E+16  7.51227E-57
 5.55132E+16  8.02676E-57
 5.54823E+16  8.57649E-57
 5.54515E+16  9.16387E-57
 5.54207E+16  9.79147E-57
 5.53899E+16  1.04621E-56
 5.53592E+16  1.11786E-56
 5.53284E+16  1.19442E-56
 5.52977E+16  1.27622E-56
 5.52670E+16  1.36362E-56
 5.52363E+16  1.45701E-56
 5.52056E+16  1.55680E-56
 5.51749E+16  1.66342E-56
 5.51443E+16  1.77734E-56
 5.51137E+16  1.89907E-56
 5.50831E+16  2.02913E-56
 5.50525E+16  2.16810E-56
 5.50219E+16  2.31659E-56
 5.49913E+16  2.47524E-56
 5.49608E+16  2.64476E-56
 5.49303E+16  2.82589E-56
 5.48998E+16  3.01943E-56
 5.48693E+16  3.22622E-56
 5.48388E+16  3.44718E-56
 5.48083E+16  3.68327E-56
 5.47779E+16  3.93552E-56
 5.47475E+16  4.20505E-56
 5.47171E+16  4.49304E-56
 5.46867E+16  4.80076E-56
 5.46563E+16  5.12955E-56
 5.46259E+16  5.48086E-56
 5.45956E+16  5.85622E-56
 5.45653E+16  6.25730E-56
 5.45350E+16  6.68584E-56
 5.45047E+16  7.14374E-56
 5.44744E+16  7.63299E-56
 5.44442E+16  8.15575E-56
 5.44139E+16  8.71431E-56
 5.43837E+16  9.31113E-56
 5.43535E+16  9.94882E-56
 5.43233E+16  1.06302E-55
 5.42931E+16  1.13582E-55
 5.42630E+16  1.21283E-55
 5.42328E+16  1.29206E-55
 5.42027E+16  1.37657E-55
 5.41726E+16  1.46660E-55
 5.41425E+16  1.56252E-55
 5.41125E+16  1.66471E-55
 5.40824E+16  1.77359E-55
 5.40524E+16  1.88958E-55
 5.40224E+16  2.01317E-55
 5.39923E+16  2.14483E-55
 5.39624E+16  2.28511E-55
 5.39324E+16  2.43456E-55
 5.39024E+16  2.59379E-55
 5.38725E+16  2.76343E-55
 5.38426E+16  2.94417E-55
 5.38127E+16  3.13672E-55
 5.37828E+16  3.34187E-55
 5.37529E+16  3.56044E-55
 5.37231E+16  3.79331E-55
 5.36932E+16  4.04140E-55
 5.36634E+16  4.30572E-55
 5.36336E+16  4.58732E-55
 5.36038E+16  4.88735E-55
 5.35740E+16  5.20699E-55
 5.35443E+16  5.54754E-55
 5.35145E+16  5.91037E-55
 5.34848E+16  6.29692E-55
 5.34551E+16  6.70876E-55
 5.34254E+16  7.14753E-55
 5.33958E+16  7.61500E-55
 5.33661E+16  8.11304E-55
 5.33365E+16  8.64365E-55
 5.33068E+16  9.20897E-55
 5.32772E+16  9.81127E-55
