 TLUSTY Ostars, Lanz & Hubeny 2003
 T 35000. G 3.25000 Abundance M03
 Frequency   Eddington Hnu
   (Hz)    (ergs/s/cm2/Hz/sr)
 6.67944E+16  3.13650E-48
 6.67573E+16  3.26775E-48
 6.67202E+16  3.45148E-48
 6.66831E+16  3.64555E-48
 6.66461E+16  3.85052E-48
 6.66091E+16  4.06702E-48
 6.65721E+16  4.29569E-48
 6.65351E+16  4.53722E-48
 6.64982E+16  4.79233E-48
 6.64612E+16  5.06179E-48
 6.64243E+16  5.34639E-48
 6.63874E+16  5.64700E-48
 6.63506E+16  5.96450E-48
 6.63137E+16  6.29986E-48
 6.62769E+16  6.65408E-48
 6.62401E+16  7.02821E-48
 6.62033E+16  7.42338E-48
 6.61665E+16  7.84076E-48
 6.61298E+16  8.28162E-48
 6.60930E+16  8.74726E-48
 6.60563E+16  9.23908E-48
 6.60196E+16  9.75856E-48
 6.59830E+16  1.03072E-47
 6.59463E+16  1.08868E-47
 6.59097E+16  1.14989E-47
 6.58731E+16  1.21454E-47
 6.58365E+16  1.28283E-47
 6.57999E+16  1.35496E-47
 6.57634E+16  1.43114E-47
 6.57269E+16  1.51161E-47
 6.56904E+16  1.59660E-47
 6.56539E+16  1.68637E-47
 6.56174E+16  1.78119E-47
 6.55810E+16  1.88134E-47
 6.55445E+16  1.98712E-47
 6.55081E+16  2.09885E-47
 6.54718E+16  2.21686E-47
 6.54354E+16  2.34150E-47
 6.53991E+16  2.47316E-47
 6.53627E+16  2.61221E-47
 6.53264E+16  2.75909E-47
 6.52901E+16  2.91422E-47
 6.52539E+16  3.07808E-47
 6.52176E+16  3.25114E-47
 6.51814E+16  3.43394E-47
 6.51452E+16  3.62702E-47
 6.51090E+16  3.83095E-47
 6.50729E+16  4.04635E-47
 6.50367E+16  4.27386E-47
 6.50006E+16  4.51416E-47
 6.49645E+16  4.76797E-47
 6.49284E+16  5.03606E-47
 6.48924E+16  5.31922E-47
 6.48563E+16  5.61829E-47
 6.48203E+16  5.93419E-47
 6.47843E+16  6.26784E-47
 6.47483E+16  6.62026E-47
 6.47124E+16  6.99249E-47
 6.46764E+16  7.38565E-47
 6.46405E+16  7.80091E-47
 6.46046E+16  8.23953E-47
 6.45687E+16  8.70280E-47
 6.45329E+16  9.19212E-47
 6.44970E+16  9.70896E-47
 6.44612E+16  1.02549E-46
 6.44254E+16  1.08314E-46
 6.43896E+16  1.14405E-46
 6.43539E+16  1.20837E-46
 6.43181E+16  1.27631E-46
 6.42824E+16  1.34763E-46
 6.42467E+16  1.42079E-46
 6.42110E+16  1.49798E-46
 6.41753E+16  1.57936E-46
 6.41397E+16  1.66516E-46
 6.41041E+16  1.75562E-46
 6.40685E+16  1.85100E-46
 6.40329E+16  1.95156E-46
 6.39973E+16  2.05758E-46
 6.39618E+16  2.16936E-46
 6.39263E+16  2.28721E-46
 6.38908E+16  2.41147E-46
