 WMBASIC, Moont, Westmoquette 2004 (Pauldrach 2003) after SNC 2002
 Z/Z0 0.20 Teff 26.30 logg 4.00 R/R0 8.12 R 5.6475E+11
   Wavelength   Eddington Hnu
 (Angstroms) (erg/s/cm2/Hz/sr)
 5.00000000E+01 2.24354880E-54
 5.39800670E+01 1.82429310E-51
 5.86485720E+01 8.94719210E-49
 6.42010450E+01 2.39750540E-46
 6.72342620E+01 2.72886450E-45
 7.05683030E+01 2.66552630E-44
 7.23624730E+01 7.86920710E-44
 7.42502560E+01 2.23763980E-43
 7.42530130E+01 2.29084770E-43
 8.29011090E+01 1.02775020E-41
 8.60000000E+01 3.02065380E-41
 9.38336070E+01 3.26916730E-40
 9.96000000E+01 1.62661440E-39
 1.03800000E+02 4.91876290E-39
 1.08087540E+02 1.41349430E-38
 1.16971940E+02 9.58882550E-38
 1.21300000E+02 2.30233970E-37
 1.27447660E+02 2.08345860E-36
 1.27448480E+02 2.08436800E-36
 1.29343070E+02 6.21707750E-36
 1.31295690E+02 2.10104760E-35
 1.33308180E+02 7.54906640E-35
 1.34337740E+02 1.44781470E-34
 1.35383330E+02 2.78971970E-34
 1.35384240E+02 2.79131600E-34
 1.37200850E+02 8.58106550E-34
 1.39067840E+02 2.65652050E-33
 1.39068810E+02 2.65805850E-33
 1.42636710E+02 2.14786010E-32
 1.46393570E+02 1.76004880E-31
 1.50353690E+02 1.46050020E-30
 1.52415200E+02 4.22665290E-30
 1.54534020E+02 1.22690980E-29
 1.54535210E+02 4.10995450E-30
 1.57236080E+02 1.57717170E-29
 1.60034310E+02 6.07233880E-29
 1.60035590E+02 6.07496730E-29
 1.60224390E+02 6.64280340E-29
 1.60225670E+02 6.64678980E-29
 1.63326860E+02 2.80496210E-28
 1.66551860E+02 1.18814280E-27
 1.66553240E+02 1.18886720E-27
 1.69580520E+02 4.39650990E-27
 1.72721370E+02 1.63101470E-26
 1.75980760E+02 6.06595830E-26
 1.77657030E+02 1.17090190E-25
 1.79365540E+02 2.26152940E-25
 1.79367150E+02 2.26291830E-25
 1.80916590E+02 4.06889790E-25
 1.80918230E+02 4.07139960E-25
 1.83985820E+02 1.26502590E-24
 1.87160980E+02 3.93934400E-24
 1.87162730E+02 3.94169960E-24
 1.88988990E+02 7.45086360E-24
 1.90853060E+02 1.40992810E-23
 1.90854880E+02 1.41079850E-23
 1.92241740E+02 2.24996970E-23
 1.92243590E+02 2.25123760E-23
 1.93422340E+02 3.33045790E-23
 1.94617540E+02 4.93085360E-23
 1.94619430E+02 4.93217980E-23
 1.94836520E+02 5.29388770E-23
 1.94838420E+02 5.29716100E-23
 1.95961030E+02 7.61954900E-23
 1.97098590E+02 1.09682490E-22
 1.97100530E+02 1.09750350E-22
 1.98877180E+02 1.92295740E-22
 2.00688160E+02 3.37222240E-22
 2.00690170E+02 3.37431080E-22
 2.01029230E+02 3.74437910E-22
 2.01031250E+02 3.74669820E-22
 2.01590960E+02 4.44558350E-22
 2.01592990E+02 4.44833720E-22
 2.02358650E+02 5.61252810E-22
 2.02360700E+02 5.61600540E-22
 2.02518850E+02 5.89098150E-22
 2.02520900E+02 5.89463130E-22
 2.06041210E+02 1.67676190E-21
 2.09688270E+02 4.77554560E-21
 2.13466760E+02 1.36071420E-20
 2.15407540E+02 2.29712370E-20
 2.17383930E+02 3.87807880E-20
 2.17386300E+02 3.88048540E-20
 2.19479890E+02 6.68860140E-20
 2.19482300E+02 6.69275190E-20
 2.21038630E+02 9.96464800E-20
 2.22619670E+02 1.48448420E-19
 2.22622150E+02 1.48540530E-19
 2.23980340E+02 2.08251730E-19
 2.25357750E+02 2.92134940E-19
 2.25360290E+02 2.92316160E-19
 2.25609880E+02 3.10666100E-19
 2.25612420E+02 9.51485120E-20
 2.25845330E+02 1.00799150E-19
 2.25847880E+02 9.67629790E-20
 2.26991880E+02 1.28274940E-19
 2.26994450E+02 1.28356000E-19
 2.27837820E+02 1.57723220E-19
 2.27840410E+02 6.28268650E-14
 2.28062080E+02 6.43218390E-14
 2.28506890E+02 6.61459020E-14
 2.28952570E+02 3.72346460E-14
 2.29366480E+02 3.01057140E-15
 2.29369110E+02 2.78374200E-15
 2.29399110E+02 1.87837410E-16
 2.29846530E+02 5.35502740E-16
 2.30294820E+02 3.85727420E-16
 2.30743990E+02 7.88478280E-18
 2.31194030E+02 4.24673060E-15
 2.31502650E+02 4.64384470E-14
 2.31644950E+02 6.67607710E-14
 2.32096740E+02 1.82457760E-15
 2.32549420E+02 1.50015350E-13
 2.33002980E+02 7.63622280E-14
 2.33457430E+02 7.53957240E-14
 2.33678980E+02 4.11508450E-14
 2.33681710E+02 4.07194270E-14
 2.33912760E+02 3.36542710E-15
 2.34368990E+02 4.99413110E-13
 2.34826100E+02 1.55757700E-13
 2.34985870E+02 1.47974100E-13
 2.35284100E+02 1.32692090E-13
 2.35742990E+02 1.34102970E-13
 2.36202790E+02 1.28045230E-13
 2.36307460E+02 9.99572990E-14
 2.36310250E+02 1.03028600E-13
 2.36663470E+02 9.57729970E-17
 2.37125060E+02 9.21757770E-15
 2.37587540E+02 1.41916370E-13
 2.38050930E+02 1.72208560E-13
 2.38515230E+02 1.73818590E-13
 2.38980420E+02 1.83172380E-13
 2.39446530E+02 1.63998970E-13
 2.39900950E+02 1.88810330E-13
 2.39913540E+02 1.89523080E-13
 2.40381470E+02 1.60570830E-13
 2.40850300E+02 2.53302080E-13
 2.41320060E+02 2.02136700E-13
 2.41790720E+02 2.47809430E-13
 2.42262310E+02 5.49677820E-16
 2.42734820E+02 7.09154500E-15
 2.43208240E+02 2.40946200E-13
 2.43605420E+02 2.57459390E-13
 2.43608390E+02 2.57797250E-13
 2.43682590E+02 2.60979640E-13
 2.44157870E+02 3.81379950E-13
 2.44634070E+02 2.45261380E-13
 2.45111210E+02 3.59661420E-13
 2.45413770E+02 2.91356110E-13
 2.45416780E+02 2.90677430E-13
 2.45589270E+02 2.49927680E-13
 2.46068260E+02 3.04241060E-13
 2.46548190E+02 3.96745240E-13
 2.47029060E+02 3.09635900E-13
 2.47510860E+02 2.71626630E-13
 2.47579110E+02 2.68079840E-13
 2.47582170E+02 2.67961330E-13
 2.47993600E+02 2.45423710E-13
 2.48477290E+02 8.57912320E-13
 2.48961910E+02 7.59717350E-13
 2.49447490E+02 5.58621850E-13
 2.49834420E+02 5.29728430E-13
 2.49837540E+02 5.30186610E-13
 2.49934010E+02 5.22566350E-13
 2.50421470E+02 1.86483750E-13
 2.50909890E+02 1.52174760E-13
 2.51268590E+02 3.11528720E-13
 2.51399270E+02 3.71966340E-13
 2.51889590E+02 5.82281290E-13
 2.52380880E+02 5.64681720E-13
 2.52719320E+02 7.38644200E-13
 2.52722520E+02 7.40479130E-13
 2.52873120E+02 8.20977080E-13
 2.53297040E+02 7.79581090E-13
 2.53300250E+02 7.78529250E-13
 2.53366320E+02 7.71711380E-13
 2.53860480E+02 5.98395560E-13
 2.54355610E+02 4.11048460E-13
 2.54600830E+02 4.71146570E-13
 2.54604070E+02 4.64021780E-13
 2.54851700E+02 5.26005690E-13
 2.55348760E+02 9.65113780E-13
 2.55846790E+02 5.99518100E-15
 2.56345790E+02 2.79320680E-12
 2.56735220E+02 1.39461250E-12
 2.56845760E+02 9.80791550E-13
 2.57346710E+02 1.03290200E-12
 2.57848640E+02 1.09507890E-12
 2.58351550E+02 1.08892040E-12
 2.58855430E+02 1.15597470E-12
 2.58905710E+02 1.14869090E-12
 2.58909060E+02 1.28779210E-12
 2.59360300E+02 1.21126850E-12
 2.59866150E+02 1.32065170E-12
 2.60372990E+02 9.99140980E-13
 2.60880820E+02 1.70615850E-12
 2.61010740E+02 1.55890070E-12
 2.61014140E+02 1.54715230E-12
 2.61378120E+02 1.11882240E-12
 2.61381530E+02 8.86546930E-13
 2.61389640E+02 8.78711390E-13
 2.61899450E+02 1.27253100E-13
 2.62410260E+02 3.17407570E-13
 2.62922060E+02 2.08510410E-14
 2.63434860E+02 8.77911380E-14
 2.63948660E+02 1.89564430E-13
 2.64463470E+02 1.27626730E-12
 2.64575530E+02 2.20082640E-12
 2.64979270E+02 5.66888630E-12
 2.65496090E+02 1.65781900E-12
 2.66013910E+02 2.04410020E-13
 2.66532740E+02 3.17697510E-13
 2.67052580E+02 1.16450580E-12
 2.67573440E+02 2.05716960E-12
 2.67852140E+02 2.14337750E-12
 2.68095310E+02 2.22078720E-12
 2.68618200E+02 1.60915930E-12
 2.69142110E+02 1.41728510E-12
 2.69667040E+02 2.51970710E-12
 2.70193000E+02 3.29883010E-12
 2.70719980E+02 2.81935990E-12
 2.71210930E+02 2.50158920E-12
 2.71247990E+02 2.47647020E-12
 2.71777030E+02 2.97633280E-12
 2.72307100E+02 3.18632340E-12
 2.72838200E+02 3.25951260E-12
 2.72922110E+02 3.24886490E-12
 2.73370350E+02 3.18726700E-12
 2.73903520E+02 3.21730030E-12
 2.74437740E+02 1.15559690E-12
 2.74655030E+02 1.10449750E-12
 2.74658800E+02 9.86768130E-13
 2.74973000E+02 9.17549080E-13
 2.75509310E+02 3.88353660E-12
 2.76046660E+02 3.87987900E-12
 2.76585060E+02 2.01115620E-12
 2.77124500E+02 2.61518480E-12
 2.77383510E+02 3.75169100E-12
 2.77665010E+02 5.03478550E-12
 2.78206560E+02 4.55296890E-12
 2.78749170E+02 3.61669830E-12
 2.79292840E+02 1.59620770E-12
 2.79837570E+02 1.79128770E-12
 2.80166740E+02 2.50911750E-12
 2.80170670E+02 3.18866400E-12
 2.80383360E+02 3.79971720E-12
 2.80930220E+02 6.92124010E-12
 2.81478140E+02 5.84872490E-12
 2.82027140E+02 1.07678920E-10
 2.82577200E+02 1.24911490E-11
 2.83128330E+02 2.17649200E-11
 2.83305060E+02 2.15887020E-11
 2.83680540E+02 2.11864720E-11
 2.84233830E+02 1.29359950E-11
 2.84788200E+02 8.89270550E-12
 2.85343650E+02 8.75565490E-12
 2.85900180E+02 1.69510670E-11
 2.86457800E+02 1.04886720E-11
 2.86514480E+02 1.05166310E-11
 2.86518580E+02 1.05189930E-11
 2.87016500E+02 1.07664780E-11
 2.87576290E+02 8.60919770E-12
 2.88137180E+02 1.29734450E-11
 2.88699160E+02 1.37411940E-11
 2.89262230E+02 1.35050470E-11
 2.89826410E+02 1.31353470E-11
 2.90391680E+02 1.53365950E-12
 2.90958060E+02 5.46677930E-12
 2.91525540E+02 1.52651770E-11
 2.92094130E+02 1.66155580E-11
 2.92663830E+02 5.68786350E-11
 2.92892620E+02 4.17116090E-11
 2.93234640E+02 1.81386680E-11
 2.93806560E+02 1.74384520E-11
 2.94379600E+02 1.64909220E-11
 2.94953750E+02 1.17763410E-11
 2.95529020E+02 2.30917430E-11
 2.96000000E+02 2.16312490E-11
 2.96105420E+02 2.12886190E-11
 2.96682940E+02 1.55518400E-11
 2.97261590E+02 2.40458810E-11
 2.97841370E+02 2.19576730E-11
 2.98422270E+02 2.34875330E-11
 2.99004310E+02 1.87899510E-11
 2.99561200E+02 4.29621140E-11
 2.99565690E+02 4.18776060E-11
 2.99587490E+02 4.28310570E-11
 3.00171800E+02 2.25827620E-11
