 WMBASIC, Moont, Westmoquette 2004 (Pauldrach 2003) after SNC 2002
 Z/Z0 0.20 Teff 45.70 logg 4.00 R/R0 10.36 R 7.2055E+11
   Wavelength   Eddington Hnu
 (Angstroms) (erg/s/cm2/Hz/sr)
 5.00000000E+01 1.36434550E-29
 5.53001880E+01 1.35995770E-26
 6.18572940E+01 1.41859270E-23
 7.01785730E+01 1.37583540E-20
 7.14852590E+01 3.49430730E-20
 7.28415280E+01 8.88872150E-20
 7.35391460E+01 1.41924340E-19
 7.42502560E+01 2.26857410E-19
 7.42530130E+01 1.28340450E-19
 7.72377550E+01 8.26370500E-19
 8.04757400E+01 5.30681920E-18
 8.39970920E+01 3.40194150E-17
 8.58759150E+01 8.62110540E-17
 8.78407110E+01 2.18910200E-16
 8.78445690E+01 2.11498960E-16
 8.87928230E+01 3.26495450E-16
 8.97658010E+01 5.05295250E-16
 8.97698300E+01 5.06826210E-16
 9.03282960E+01 6.48695460E-16
 9.08978860E+01 8.32054060E-16
 9.09020170E+01 8.30274580E-16
 9.25243130E+01 1.66207300E-15
 9.42100040E+01 3.34725930E-15
 9.42144420E+01 3.35303100E-15
 9.60831740E+01 7.12450850E-15
 9.80323440E+01 1.53008430E-14
 9.80371490E+01 1.29707620E-14
 9.83013530E+01 1.43423590E-14
 9.83061840E+01 1.43692710E-14
 9.92180430E+01 2.02715580E-14
 9.92229650E+01 1.93522060E-14
 1.00018170E+02 2.58818180E-14
 1.00831310E+02 3.47186220E-14
 1.00831820E+02 3.45471910E-14
 1.00955720E+02 3.61134780E-14
 1.00956230E+02 3.49934780E-14
 1.01176410E+02 3.78423290E-14
 1.01176920E+02 3.72494350E-14
 1.02009210E+02 4.98764180E-14
 1.02009730E+02 4.93745940E-14
 1.03240150E+02 7.53839670E-14
 1.04501150E+02 1.15395130E-13
 1.04501690E+02 1.16490680E-13
 1.05314160E+02 1.52622860E-13
 1.06139920E+02 2.00236190E-13
 1.06140480E+02 2.00262130E-13
 1.06715730E+02 2.41536430E-13
 1.07297830E+02 2.91556360E-13
 1.07298410E+02 2.90280770E-13
 1.08067960E+02 3.71473970E-13
 1.08849220E+02 4.76035890E-13
 1.08849820E+02 9.47502360E-13
 1.11066990E+02 1.88047500E-12
 1.13377010E+02 3.75568310E-12
 1.13377660E+02 4.29895250E-12
 1.14496000E+02 5.87441070E-12
 1.15637300E+02 8.03434520E-12
 1.15637960E+02 8.03582910E-12
 1.16979650E+02 1.15332360E-11
 1.18353530E+02 1.65779530E-11
 1.18354230E+02 1.65766440E-11
 1.18360690E+02 1.66046670E-11
 1.18361390E+02 1.66076980E-11
 1.18952510E+02 1.93722840E-11
 1.19550290E+02 2.26081660E-11
 1.19551000E+02 2.54940100E-11
 1.21713390E+02 4.39266550E-11
 1.23956210E+02 7.60064890E-11
 1.23956980E+02 7.27186890E-11
 1.24737770E+02 8.72860780E-11
 1.24738550E+02 8.73922170E-11
 1.25689800E+02 1.08873790E-10
 1.26656480E+02 1.35726890E-10
 1.26657280E+02 1.12696260E-10
 1.26797720E+02 1.16373850E-10
 1.26798530E+02 1.13304400E-10
 1.27081660E+02 1.20803020E-10
 1.27082470E+02 1.17501330E-10
 1.27447660E+02 1.27513970E-10
 1.27448480E+02 8.53323010E-11
 1.27598120E+02 8.82282260E-11
 1.27598940E+02 8.81730210E-11
 1.27944040E+02 9.51994830E-11
 1.27944860E+02 9.27460260E-11
 1.28310670E+02 1.00524430E-10
 1.28311500E+02 9.59807320E-11
 1.29932340E+02 1.36083150E-10
 1.31595520E+02 1.92928810E-10
 1.31596380E+02 1.92309970E-10
 1.32580630E+02 2.35430730E-10
 1.33580600E+02 2.88253740E-10
 1.33581490E+02 2.75123130E-10
 1.34475920E+02 3.28972920E-10
 1.35383330E+02 3.93415820E-10
 1.35384240E+02 2.82173190E-10
 1.37035540E+02 3.89134110E-10
 1.38728580E+02 5.36503320E-10
 1.38729540E+02 5.36600020E-10
 1.39886210E+02 6.65102270E-10
 1.41063320E+02 8.24363400E-10
 1.41064320E+02 6.19602910E-10
 1.43355700E+02 9.27745420E-10
 1.45723810E+02 1.38832250E-09
 1.48171480E+02 2.07599020E-09
 1.49426410E+02 2.53789020E-09
 1.50702770E+02 3.10200350E-09
 1.50703910E+02 3.09524700E-09
 1.52594350E+02 4.13995640E-09
 1.54534020E+02 5.53630350E-09
 1.54535210E+02 5.53724400E-09
 1.55996320E+02 6.86240450E-09
 1.57486560E+02 8.50458170E-09
 1.57487800E+02 7.60004280E-09
 1.58750220E+02 9.10166770E-09
 1.60034310E+02 1.09006600E-08
 1.60035590E+02 1.09048000E-08
 1.60176710E+02 1.11212260E-08
 1.60224390E+02 1.11952370E-08
 1.60225670E+02 4.45701050E-09
 1.60470520E+02 3.22593650E-09
 1.60764870E+02 3.85858920E-09
 1.61059770E+02 5.36896930E-09
 1.61355200E+02 4.89333830E-09
 1.61651180E+02 3.89454390E-09
 1.61947700E+02 3.73172530E-09
 1.62147230E+02 4.23220260E-09
