 WMBASIC, Moont, Westmoquette 2004 (Pauldrach 2003) after SNC 2002
 Z/Z0 0.20 Teff 50.00 logg 4.00 R/R0 9.80 R 6.8160E+11
   Wavelength   Eddington Hnu
 (Angstroms) (erg/s/cm2/Hz/sr)
 5.00000000E+01 2.02954190E-27
 5.53001880E+01 9.81395430E-25
 6.18572940E+01 5.60054480E-22
 7.01785730E+01 3.02954000E-19
 7.14852590E+01 7.13283710E-19
 7.28415280E+01 1.68437390E-18
 7.35391460E+01 2.59273210E-18
 7.42502560E+01 3.99699550E-18
 7.42530130E+01 3.37199960E-18
 7.72377550E+01 1.85317210E-17
 8.04757400E+01 1.01933000E-16
 8.39970920E+01 5.63172330E-16
 8.58759150E+01 1.32971440E-15
 8.78407110E+01 3.15666170E-15
 8.78445690E+01 2.86896200E-15
 8.87928230E+01 4.28783120E-15
 8.97658010E+01 6.42868910E-15
 8.97698300E+01 6.51245920E-15
 9.03282960E+01 8.18967190E-15
 9.08978860E+01 1.03224200E-14
 9.09020170E+01 1.02070590E-14
 9.25243130E+01 1.94837020E-14
 9.42100040E+01 3.75037050E-14
 9.42144420E+01 3.75727050E-14
 9.60831740E+01 7.63009160E-14
 9.80323440E+01 1.57112880E-13
 9.80371490E+01 1.34316220E-13
 9.83013530E+01 1.47755760E-13
 9.83061840E+01 1.48056380E-13
 9.92180430E+01 2.05316820E-13
 9.92229650E+01 1.80929260E-13
 1.00018170E+02 2.37733500E-13
 1.00831310E+02 3.13411240E-13
 1.00831820E+02 3.09087080E-13
 1.00955720E+02 3.22237680E-13
 1.00956230E+02 3.08465480E-13
 1.01176410E+02 3.31984800E-13
 1.01176920E+02 3.15279320E-13
 1.02009210E+02 4.14013770E-13
 1.02009730E+02 4.01462490E-13
 1.03240150E+02 5.94919590E-13
 1.04501150E+02 8.84222920E-13
 1.04501690E+02 9.03841860E-13
 1.05314160E+02 1.16229090E-12
 1.06139920E+02 1.49682320E-12
 1.06140480E+02 1.49713320E-12
 1.06715730E+02 1.78284240E-12
 1.07297830E+02 2.12485540E-12
 1.07298410E+02 2.10374050E-12
 1.08067960E+02 2.64771180E-12
 1.08849220E+02 3.33695760E-12
 1.08849820E+02 8.02115200E-12
 1.11066990E+02 1.51506820E-11
 1.13377010E+02 2.87907310E-11
 1.13377660E+02 3.46166690E-11
 1.14496000E+02 4.60551520E-11
 1.15637300E+02 6.13054650E-11
 1.15637960E+02 6.13160620E-11
 1.16979650E+02 8.52587400E-11
 1.18353530E+02 1.18653450E-10
 1.18354230E+02 1.18602690E-10
 1.18360690E+02 1.18785130E-10
 1.18361390E+02 1.18804340E-10
 1.18952510E+02 1.36666550E-10
 1.19550290E+02 1.57266190E-10
 1.19551000E+02 2.02215430E-10
 1.21713390E+02 3.30263050E-10
 1.23956210E+02 5.40028280E-10
 1.23956980E+02 5.44659860E-10
 1.24737770E+02 6.42652750E-10
 1.24738550E+02 6.44635020E-10
 1.25689800E+02 7.86428220E-10
 1.26656480E+02 9.59614850E-10
 1.26657280E+02 8.40351980E-10
 1.26797720E+02 8.64880210E-10
 1.26798530E+02 8.54974730E-10
 1.27081660E+02 9.05678550E-10
 1.27082470E+02 8.86721040E-10
 1.27447660E+02 9.54560040E-10
 1.27448480E+02 5.96841220E-10
 1.27598120E+02 6.15207900E-10
 1.27598940E+02 6.14369940E-10
 1.27944040E+02 6.58663110E-10
 1.27944860E+02 6.42720680E-10
 1.28310670E+02 6.91586030E-10
 1.28311500E+02 6.60197430E-10
 1.29932340E+02 9.08053940E-10
 1.31595520E+02 1.24855700E-09
 1.31596380E+02 1.24435070E-09
 1.32580630E+02 1.49636280E-09
 1.33580600E+02 1.79939930E-09
 1.33581490E+02 1.67607040E-09
 1.34475920E+02 1.97257390E-09
 1.35383330E+02 2.32160240E-09
 1.35384240E+02 1.50299770E-09
 1.37035540E+02 2.02034410E-09
 1.38728580E+02 2.71500460E-09
 1.38729540E+02 2.71545680E-09
 1.39886210E+02 3.30848220E-09
 1.41063320E+02 4.03084700E-09
 1.41064320E+02 2.90554940E-09
 1.43355700E+02 4.20962380E-09
 1.45723810E+02 6.09512700E-09
 1.48171480E+02 8.81797230E-09
 1.49426410E+02 1.06029670E-08
 1.50702770E+02 1.27466430E-08
 1.50703910E+02 1.26858180E-08
 1.52594350E+02 1.65639850E-08
 1.54534020E+02 2.16217580E-08
 1.54535210E+02 2.13563870E-08
 1.55996320E+02 2.59957860E-08
 1.57486560E+02 3.16404880E-08
 1.57487800E+02 2.85576220E-08
 1.58750220E+02 3.36735160E-08
 1.60034310E+02 3.97059600E-08
 1.60035590E+02 3.96765110E-08
 1.60176710E+02 4.03950130E-08
 1.60224390E+02 4.06404330E-08
 1.60225670E+02 2.10933410E-08
 1.60470520E+02 1.93261630E-08
 1.60764870E+02 2.03870050E-08
