 WMBASIC, Moont, Westmoquette 2004 (Pauldrach 2003) after SNC 2002
 Z/Z0 0.20 Teff 40.00 logg 4.00 R/R0 10.61 R 7.3793E+11
   Wavelength   Eddington Hnu
 (Angstroms) (erg/s/cm2/Hz/sr)
 5.00000000E+01 9.55863500E-35
 5.48514390E+01 1.68541510E-31
 6.07455020E+01 2.86803240E-28
 6.80587560E+01 4.64878080E-25
 7.00045780E+01 2.54095110E-24
 7.20649380E+01 1.38529830E-23
 7.31412780E+01 3.23233980E-23
 7.42502560E+01 7.54060630E-23
 7.42530130E+01 4.86528790E-23
 7.90441730E+01 1.44926860E-21
 8.44998470E+01 4.25582500E-20
 9.07644620E+01 1.22763320E-18
 9.42585110E+01 6.54902440E-18
 9.80323440E+01 3.47914000E-17
 9.80371490E+01 3.47984990E-17
 9.94725570E+01 6.34555460E-17
 1.00955720E+02 1.15894860E-16
 1.00956230E+02 1.15912270E-16
 1.02697840E+02 2.29840190E-16
 1.04501150E+02 4.55624310E-16
 1.04501690E+02 4.55740820E-16
 1.05881020E+02 7.56979080E-16
 1.07297830E+02 1.25737160E-15
 1.07298410E+02 1.25759130E-15
 1.08067960E+02 1.64737770E-15
 1.08849220E+02 2.15834590E-15
 1.08849820E+02 2.74310530E-15
 1.11066990E+02 5.79133350E-15
 1.13377010E+02 1.22156140E-14
 1.13377660E+02 1.10155560E-14
 1.15811840E+02 2.35345950E-14
 1.18353530E+02 5.04107000E-14
 1.18354230E+02 5.04210020E-14
 1.18948900E+02 6.00023580E-14
 1.19550290E+02 7.14339850E-14
 1.19551000E+02 7.37480580E-14
 1.21713390E+02 1.36255760E-13
 1.23956210E+02 2.52706300E-13
 1.23956980E+02 2.28247930E-13
 1.25291800E+02 3.24576050E-13
 1.26656480E+02 4.62109900E-13
 1.26657280E+02 4.15574650E-13
 1.26797720E+02 4.30885710E-13
 1.26798530E+02 4.22468390E-13
 1.27081660E+02 4.54187020E-13
 1.27082470E+02 4.47399760E-13
 1.27447660E+02 4.90796650E-13
 1.27448480E+02 3.60772970E-13
 1.27944040E+02 4.08114720E-13
 1.27944860E+02 4.03648590E-13
 1.28310670E+02 4.41753070E-13
 1.28311500E+02 4.33353150E-13
