 WMBASIC, Moont, Westmoquette 2004 (Pauldrach 2003) after SNC 2002
 Z/Z0 0.20 Teff 25.00 logg 4.00 R/R0 7.07 R 4.9172E+11
   Wavelength   Eddington Hnu
 (Angstroms) (erg/s/cm2/Hz/sr)
 5.00000000E+01 4.38899170E-56
 5.34837490E+01 3.14308580E-53
 5.74893160E+01 1.54944500E-50
 6.21434350E+01 4.74030660E-48
 6.57151460E+01 1.59968790E-46
 6.97224650E+01 4.03614550E-45
 7.19151640E+01 1.81552100E-44
 7.42502560E+01 7.62599460E-44
 7.42530130E+01 7.77778040E-44
 8.10000000E+01 2.40795820E-42
 8.53333920E+01 1.51302070E-41
 9.09000000E+01 1.22322990E-40
 9.61000000E+01 6.90824080E-40
 1.00305760E+02 2.46073720E-39
 1.05600000E+02 1.06152740E-38
 1.10400000E+02 3.55659020E-38
 1.14000000E+02 8.22930440E-38
 1.17800000E+02 1.88069640E-37
 1.21650180E+02 4.15375580E-37
 1.24800000E+02 8.15398130E-37
 1.28400000E+02 2.33991380E-36
 1.32400000E+02 1.57855020E-35
 1.36134440E+02 1.41742050E-34
 1.39800000E+02 1.25529200E-33
 1.43300000E+02 9.42559550E-33
 1.47200000E+02 8.13140900E-32
 1.51000000E+02 6.06476850E-31
 1.54534020E+02 3.64472790E-30
 1.54535210E+02 1.32240050E-30
 1.57236080E+02 4.99496980E-30
 1.60034310E+02 1.89626460E-29
 1.60035590E+02 1.89725690E-29
 1.60224390E+02 2.07279430E-29
 1.60225670E+02 2.07403410E-29
 1.64616180E+02 1.54155410E-28
 1.69255510E+02 1.15862700E-27
 1.74163930E+02 8.80452340E-27
 1.76726470E+02 2.43747520E-26
 1.79365540E+02 6.76765470E-26
 1.79367150E+02 6.77181190E-26
 1.80916590E+02 1.21796380E-25
 1.80918230E+02 1.21871340E-25
 1.83620910E+02 3.32079850E-25
 1.86407310E+02 9.07993350E-25
 1.89279570E+02 2.48972340E-24
 1.90749160E+02 4.12707650E-24
 1.92241740E+02 6.84598410E-24
 1.92243590E+02 6.85006160E-24
 1.93422340E+02 1.01644110E-23
 1.94617540E+02 1.50980420E-23
 1.94619430E+02 1.50828170E-23
 1.95850210E+02 2.25648860E-23
 1.97098590E+02 3.37938520E-23
 1.97100530E+02 3.38149720E-23
 1.98877180E+02 5.95991400E-23
 2.00688160E+02 1.05194130E-22
 2.00690170E+02 1.05260060E-22
 2.01029230E+02 1.16950970E-22
 2.01031250E+02 1.17024280E-22
 2.02358650E+02 1.76189750E-22
 2.02360700E+02 1.76300310E-22
 2.03566670E+02 2.54587080E-22
 2.04789200E+02 3.67984220E-22
 2.04791300E+02 3.68195080E-22
 2.07799050E+02 8.95842430E-22
 2.10898700E+02 2.18474400E-21
 2.14092210E+02 5.33662000E-21
 2.15725520E+02 8.34534730E-21
 2.17383930E+02 1.30549930E-20
 2.17386300E+02 1.30632580E-20
 2.18149610E+02 1.60158740E-20
 2.18151990E+02 1.60260140E-20
 2.19479890E+02 2.27709900E-20
 2.19482300E+02 2.27854200E-20
 2.21038630E+02 3.42155710E-20
 2.22619670E+02 5.14246560E-20
 2.22622150E+02 5.14572810E-20
 2.23980340E+02 7.26998400E-20
 2.25357750E+02 1.02792660E-19
 2.25360290E+02 1.02857930E-19
 2.25609880E+02 1.09472630E-19
 2.25612420E+02 3.36158060E-20
 2.25845330E+02 3.56611040E-20
 2.25847880E+02 3.43946670E-20
 2.26991880E+02 4.59026500E-20
 2.26994450E+02 4.59323540E-20
 2.27837820E+02 5.67232190E-20
 2.27840410E+02 2.05406410E-14
 2.28062080E+02 2.10596410E-14
 2.28506890E+02 2.18719860E-14
 2.28952570E+02 1.19081290E-14
 2.29366480E+02 1.03726430E-15
 2.29369110E+02 9.65020560E-16
 2.29399110E+02 1.38064370E-16
 2.29846530E+02 4.92255480E-16
 2.30294820E+02 6.84819610E-17
 2.30743990E+02 1.73263990E-19
 2.31194030E+02 5.84067240E-16
 2.31502650E+02 1.54623060E-14
 2.31644950E+02 2.26487510E-14
 2.32096740E+02 1.47470260E-16
 2.32549420E+02 4.20365930E-14
 2.33002980E+02 3.34374870E-14
 2.33457430E+02 2.75722740E-14
 2.33678980E+02 1.47239910E-14
 2.33681710E+02 1.45618990E-14
 2.33912760E+02 5.06541510E-16
 2.34368990E+02 1.46902890E-13
 2.34826100E+02 4.91114730E-14
 2.34985870E+02 4.79688820E-14
 2.35284100E+02 4.56967010E-14
 2.35742990E+02 4.71362020E-14
 2.36202790E+02 4.48112470E-14
 2.36307460E+02 3.50058310E-14
 2.36310250E+02 3.61591010E-14
 2.36663470E+02 4.32789650E-17
