 WMBASIC, Moont, Westmoquette 2004 (Pauldrach 2003) after SNC 2002
 Z/Z0 2.00 Teff 28.10 logg 3.08 R/R0 27.77 R 1.9314E+12
   Wavelength   Eddington Hnu
 (Angstroms) (erg/s/cm2/Hz/sr)
 5.00000000E+01 1.03307240E-67
 6.24448220E+01 3.52846280E-63
 8.31374340E+01 2.09960600E-58
 9.35000000E+01 1.09487690E-53
 9.77000000E+01 3.92414840E-51
 1.02000000E+02 9.67289760E-49
 1.05600000E+02 6.80339160E-47
 1.10400000E+02 1.26152250E-44
 1.14000000E+02 4.69347350E-43
 1.17800000E+02 1.66232390E-41
 1.21300000E+02 3.61378840E-40
 1.24340780E+02 4.52791730E-39
 1.25103210E+02 8.36451130E-39
 1.25875050E+02 1.54465680E-38
 1.26264560E+02 2.09880000E-38
 1.26656480E+02 2.85149250E-38
 1.26657280E+02 2.85327580E-38
 1.27447660E+02 5.26212000E-38
 1.27448480E+02 5.26540890E-38
 1.29343070E+02 2.21194890E-37
 1.31295690E+02 9.28002260E-37
 1.33308180E+02 3.88581300E-36
 1.34337740E+02 7.94572480E-36
 1.35383330E+02 1.62396240E-35
 1.35384240E+02 1.62497200E-35
 1.37200850E+02 5.47613180E-35
 1.39067840E+02 1.84405200E-34
 1.39068810E+02 1.84519570E-34
 1.40058470E+02 3.46431410E-34
 1.41063320E+02 6.50582580E-34
 1.41064320E+02 6.50985650E-34
 1.44205920E+02 4.40207690E-33
 1.47491730E+02 2.96889180E-32
 1.50930770E+02 1.99596540E-31
 1.52711150E+02 5.16925460E-31
 1.54534020E+02 1.33774210E-30
 1.54535210E+02 1.27236380E-30
 1.57236080E+02 4.99234900E-30
 1.60034310E+02 1.95711900E-29
 1.60035590E+02 1.95832090E-29
 1.60224390E+02 2.14360850E-29
 1.60225670E+02 2.14492490E-29
 1.62147230E+02 5.31673040E-29
 1.64116780E+02 1.31782630E-28
 1.64118130E+02 2.38833680E-29
 1.65325350E+02 4.14101630E-29
 1.66551860E+02 7.18304120E-29
 1.66553240E+02 7.18748280E-29
 1.68739650E+02 1.88003260E-28
 1.70985680E+02 4.91792970E-28
 1.70987140E+02 4.86394510E-28
 1.71113420E+02 5.13024640E-28
 1.71114880E+02 5.04686450E-28
 1.71458910E+02 5.83342960E-28
 1.71460380E+02 5.63438220E-28
 1.72433830E+02 8.46269650E-28
 1.72435320E+02 8.21936560E-28
 1.75831390E+02 3.27887230E-27
 1.79365540E+02 1.30729380E-26
 1.79367150E+02 1.30810050E-26
 1.80916590E+02 2.35730460E-26
 1.80918230E+02 2.35875860E-26
 1.83985820E+02 7.34632240E-26
 1.87160980E+02 2.28738750E-25
 1.87162730E+02 2.27989980E-25
 1.88738970E+02 3.94903130E-25
 1.88740750E+02 3.95146240E-25
 1.89790130E+02 5.66677360E-25
 1.90853060E+02 8.13088220E-25
 1.90854880E+02 8.13574080E-25
 1.92241740E+02 1.29510880E-24
 1.92243590E+02 1.29584330E-24
 1.93566170E+02 2.00602460E-24
 1.93568040E+02 2.00725800E-24
 1.94617540E+02 2.82692170E-24
 1.94619430E+02 2.58161480E-24
 1.94836520E+02 2.77020000E-24
 1.94838420E+02 2.77190620E-24
 1.97884440E+02 7.33058990E-24
 2.01029230E+02 1.93824730E-23
 2.01031250E+02 1.93943900E-23
 2.01590960E+02 2.29831790E-23
 2.01592990E+02 2.29973080E-23
 2.02358650E+02 2.89642080E-23
 2.02360700E+02 2.89820100E-23
 2.02518850E+02 3.03895470E-23
 2.02520900E+02 3.04082250E-23
 2.06041210E+02 8.57050250E-23
 2.09688270E+02 2.41437550E-22
 2.13466760E+02 6.79334590E-22
 2.15407540E+02 1.13898100E-21
 2.17383930E+02 1.90899500E-21
 2.17386300E+02 1.91016290E-21
 2.19479890E+02 3.26655720E-21
 2.19482300E+02 3.26855410E-21
 2.22379990E+02 6.75083540E-21
 2.25357750E+02 1.39412800E-20
 2.25360290E+02 1.39497860E-20
 2.25609880E+02 1.48105970E-20
 2.25612420E+02 1.49482830E-20
 2.25845330E+02 1.58042750E-20
 2.25847880E+02 1.46005990E-20
 2.27837820E+02 2.33992350E-20
 2.27840410E+02 1.12562750E-17
 2.28062080E+02 1.18467630E-17
 2.28506890E+02 1.11281400E-17
 2.28952570E+02 1.06687040E-17
 2.29399110E+02 1.50750370E-21
 2.29846530E+02 1.70071820E-17
 2.30294820E+02 1.44782750E-17
 2.30743990E+02 1.35465190E-17
 2.31194030E+02 2.36579820E-17
 2.31644950E+02 2.52187790E-17
 2.31995360E+02 2.78104520E-17
 2.32096740E+02 2.87252760E-17
 2.32549420E+02 1.23579290E-16
 2.33002980E+02 2.80457850E-17
 2.33457430E+02 3.39326780E-17
 2.33912760E+02 4.40232460E-17
 2.34368990E+02 4.86956740E-17
 2.34826100E+02 5.38038610E-17
 2.35284100E+02 4.96371090E-17
 2.35742990E+02 6.56614180E-17
 2.36202790E+02 6.67478000E-17
 2.36307460E+02 6.93663830E-17
 2.36310250E+02 7.38543970E-17
 2.36663470E+02 8.67602640E-17
 2.37125060E+02 1.01187070E-16
 2.37587540E+02 1.14116080E-16
 2.37749710E+02 1.16840880E-16
 2.37752530E+02 1.15325530E-16
 2.38050930E+02 1.19860630E-16
 2.38515230E+02 1.38524360E-16
 2.38980420E+02 1.76542050E-16
 2.39446530E+02 1.65408620E-16
 2.39913540E+02 1.80322720E-16
 2.40381470E+02 1.89080010E-16
 2.40641950E+02 2.04851700E-16
 2.40850300E+02 2.13636510E-16
 2.41320060E+02 2.26070800E-16
 2.41790720E+02 2.16305740E-16
 2.42262310E+02 2.91083870E-16
 2.42734820E+02 3.24801690E-16
 2.43208240E+02 3.58200830E-16
 2.43605420E+02 3.74282230E-16
 2.43608390E+02 3.37125060E-16
 2.43682590E+02 3.40464390E-16
 2.44157870E+02 3.81191010E-16
 2.44634070E+02 3.98581330E-16
 2.45111210E+02 4.34441020E-16
 2.45413770E+02 4.68944500E-16
 2.45416780E+02 4.65426740E-16
 2.45589270E+02 5.01054200E-16
 2.46068260E+02 5.55143380E-16
 2.46548190E+02 5.59076960E-16
 2.47029060E+02 1.39850960E-15
 2.47510860E+02 7.40806910E-16
 2.47579110E+02 7.53709150E-16
 2.47582170E+02 7.42201580E-16
 2.47993600E+02 8.01722290E-16
 2.48477290E+02 9.06019260E-16
 2.48961910E+02 9.68142240E-16
 2.49447490E+02 1.09089150E-15
 2.49834420E+02 1.10510820E-15
 2.49837540E+02 1.10549250E-15
 2.49934010E+02 1.11721550E-15
 2.50421470E+02 1.15332060E-15
 2.50909890E+02 1.45115900E-15
 2.51399270E+02 1.26267470E-15
 2.51553820E+02 1.32472050E-15
 2.51889590E+02 1.76268910E-15
 2.52380880E+02 1.94338810E-15
 2.52873120E+02 2.14320510E-15
 2.53297040E+02 2.18271750E-15
 2.53300250E+02 2.18353920E-15
 2.53366320E+02 2.20092120E-15
 2.53860480E+02 1.72497560E-15
 2.54355610E+02 2.82676900E-15
 2.54600830E+02 2.88934330E-15
 2.54604070E+02 2.88988810E-15
 2.54851700E+02 2.94546440E-15
 2.55348760E+02 3.37739580E-15
 2.55846790E+02 3.71636890E-15
 2.56345790E+02 4.04321410E-15
 2.56735220E+02 4.37675520E-15
 2.56845760E+02 4.52888320E-15
 2.57346710E+02 4.72503240E-15
 2.57848640E+02 5.45859870E-15
 2.58351550E+02 5.70577110E-15
 2.58855430E+02 6.53355160E-15
 2.58905710E+02 2.12987040E-14
 2.58909060E+02 2.89222380E-14
 2.59360300E+02 6.79307230E-15
 2.59866150E+02 1.56694790E-14
 2.60372990E+02 1.99001260E-14
 2.60880820E+02 7.13686870E-15
 2.61010740E+02 5.41420700E-15
 2.61014140E+02 5.57030190E-15
 2.61378120E+02 2.13689330E-16
 2.61381530E+02 2.10374310E-15
 2.61389640E+02 2.10500710E-15
 2.61899450E+02 6.28351620E-14
 2.62410260E+02 5.76949610E-16
 2.62922060E+02 5.07787230E-16
 2.63434860E+02 3.56489400E-15
 2.63948660E+02 7.69380940E-14
 2.64463470E+02 6.82566670E-13
 2.64575530E+02 6.73635310E-13
 2.64979270E+02 6.39919190E-13
 2.65496090E+02 8.94911290E-14
 2.66013910E+02 1.02836640E-14
 2.66532740E+02 6.06568460E-15
 2.67052580E+02 1.47128460E-13
 2.67573440E+02 5.97345220E-13
 2.67852140E+02 2.90971500E-13
 2.68095310E+02 1.35204010E-14
 2.68618200E+02 1.83941680E-14
 2.69142110E+02 8.90686790E-13
 2.69667040E+02 6.48376650E-12
 2.70193000E+02 1.54892290E-12
 2.70719980E+02 6.71195060E-13
 2.71210930E+02 1.95019430E-12
 2.71247990E+02 2.05034520E-12
 2.71777030E+02 2.37855470E-12
 2.72307100E+02 1.91713960E-12
 2.72838200E+02 2.15302420E-13
 2.72922110E+02 2.77333510E-13
 2.73370350E+02 6.21452970E-13
 2.73903520E+02 2.44257560E-14
 2.74437740E+02 4.83865010E-14
 2.74655030E+02 9.76779880E-14
 2.74658800E+02 1.22876560E-13
 2.74973000E+02 2.15183850E-13
 2.75509310E+02 3.51184400E-13
 2.76046660E+02 1.11378650E-13
 2.76585060E+02 5.88243490E-13
 2.77124500E+02 2.46740460E-12
 2.77383510E+02 2.41471240E-12
 2.77665010E+02 2.35423560E-12
 2.78206560E+02 8.67266360E-13
 2.78749170E+02 4.47413120E-14
 2.79292840E+02 1.07572660E-13
 2.79837570E+02 6.43881030E-13
 2.80166740E+02 1.07981800E-12
 2.80170670E+02 2.19051400E-11
 2.80383360E+02 2.22114220E-11
 2.80930220E+02 6.67017620E-13
 2.81478140E+02 2.89581720E-12
 2.82027140E+02 3.50059610E-12
 2.82577200E+02 5.07620900E-13
 2.83128330E+02 1.93541060E-11
 2.83305060E+02 2.24934130E-11
 2.83680540E+02 2.93819370E-11
 2.84233830E+02 6.54013250E-11
 2.84788200E+02 1.27229430E-11
 2.85343650E+02 3.94662660E-12
 2.85900180E+02 9.53535820E-12
 2.86457800E+02 4.93429280E-11
 2.86514480E+02 4.45323490E-11
 2.86518580E+02 4.49400080E-11
 2.87016500E+02 4.59356710E-13
 2.87576290E+02 1.96268940E-11
 2.88137180E+02 4.96141110E-10
 2.88699160E+02 1.00983760E-10
 2.89262230E+02 1.31396520E-10
 2.89826410E+02 4.16104870E-13
 2.90391680E+02 1.04332320E-11
 2.90958060E+02 2.11897340E-13
 2.91525540E+02 4.03917850E-12
 2.92094130E+02 3.70437300E-11
 2.92663830E+02 9.05469670E-11
 2.92892620E+02 8.87576240E-11
 2.93234640E+02 8.59603120E-11
 2.93806560E+02 1.89328560E-11
 2.94379600E+02 1.66911930E-11
 2.94953750E+02 5.41065410E-11
 2.95529020E+02 6.25900270E-11
 2.96000000E+02 3.91238360E-10
 2.96105420E+02 4.67245840E-10
 2.96682940E+02 4.46369350E-10
 2.97261590E+02 3.36656270E-10
 2.97841370E+02 1.32837290E-10
 2.98422270E+02 6.17060170E-11
 2.99004310E+02 5.02159330E-11
 2.99561200E+02 1.16720250E-11
 2.99565690E+02 3.08974510E-11
 2.99587490E+02 2.66497050E-11
 2.99930480E+02 3.37380800E-11
 2.99934970E+02 3.38327490E-11
 3.00171800E+02 3.88807230E-11
 3.00757250E+02 1.26017910E-10
 3.01343850E+02 3.37555540E-11
