 WMBASIC, Moont, Westmoquette 2004 (Pauldrach 2003) after SNC 2002
 Z/Z0 2.00 Teff 25.00 logg 2.95 R/R0 26.87 R 1.8688E+12
   Wavelength   Eddington Hnu
 (Angstroms) (erg/s/cm2/Hz/sr)
 5.00000000E+01 1.89612900E-66
 5.34837490E+01 3.42378090E-64
 5.74893160E+01 4.64327240E-62
 6.21434350E+01 4.42861160E-60
 6.57151460E+01 7.65348870E-59
 6.97224650E+01 1.11530090E-57
 7.19151640E+01 3.97191240E-57
 7.42502560E+01 1.34016500E-56
 7.42530130E+01 1.37275700E-56
 8.10000000E+01 2.24600030E-55
 8.53333920E+01 8.36402430E-55
 9.09000000E+01 2.89597070E-54
 9.61000000E+01 6.49276510E-54
 1.00305760E+02 1.13590640E-53
 1.05600000E+02 3.12385170E-52
 1.10400000E+02 8.33632290E-50
 1.14000000E+02 4.72730470E-48
 1.17800000E+02 2.60700150E-46
 1.21650180E+02 1.17255680E-44
 1.24800000E+02 2.20716190E-43
 1.28400000E+02 5.27017690E-42
 1.32400000E+02 1.45235660E-40
 1.36134440E+02 2.67626100E-39
 1.39800000E+02 3.99356430E-38
 1.43300000E+02 4.61193920E-37
 1.47200000E+02 6.10740650E-36
 1.51000000E+02 6.62143940E-35
 1.54534020E+02 5.44420910E-34
 1.54535210E+02 2.69634490E-34
 1.57236080E+02 1.27660690E-33
 1.60034310E+02 6.03641580E-33
 1.60035590E+02 6.04063050E-33
 1.60224390E+02 6.69463310E-33
 1.60225670E+02 6.69930790E-33
 1.64616180E+02 6.82903430E-32
 1.69255510E+02 6.93721210E-31
 1.74163930E+02 7.01980850E-30
 1.76726470E+02 2.23002430E-29
 1.79365540E+02 7.07832970E-29
 1.79367150E+02 7.08323970E-29
 1.80916590E+02 1.37329430E-28
 1.80918230E+02 1.37424660E-28
 1.83620910E+02 4.24358560E-28
 1.86407310E+02 1.31040990E-27
 1.89279570E+02 4.04393910E-27
 1.90749160E+02 7.10239340E-27
 1.92241740E+02 1.24721550E-26
 1.92243590E+02 1.24807790E-26
 1.93422340E+02 1.93485960E-26
 1.94617540E+02 3.00137730E-26
 1.94619430E+02 1.86223990E-26
 1.95850210E+02 2.92407610E-26
 1.97098590E+02 4.59442230E-26
 1.97100530E+02 4.59763300E-26
 1.98877180E+02 8.66045670E-26
 2.00688160E+02 1.63238410E-25
 2.00690170E+02 1.63352460E-25
 2.01029230E+02 1.83699970E-25
 2.01031250E+02 1.83828320E-25
 2.02358650E+02 2.89971070E-25
 2.02360700E+02 2.90173650E-25
 2.03566670E+02 4.36754370E-25
 2.04789200E+02 6.57818660E-25
 2.04791300E+02 6.48800090E-25
 2.07799050E+02 1.74143440E-24
 2.10898700E+02 4.67636730E-24
 2.14092210E+02 1.25542760E-23
 2.15725520E+02 2.05674800E-23
 2.17383930E+02 3.36923240E-23
 2.17386300E+02 3.37158420E-23
 2.18149610E+02 4.22066560E-23
 2.18151990E+02 4.22346450E-23
 2.19479890E+02 6.21904500E-23
 2.19482300E+02 6.22338480E-23
 2.21038630E+02 9.73595480E-23
 2.22619670E+02 1.52401650E-22
 2.22622150E+02 1.52507950E-22
 2.23980340E+02 2.22966080E-22
 2.25357750E+02 3.26175560E-22
 2.25360290E+02 3.26402970E-22
 2.25609880E+02 3.49518820E-22
 2.25612420E+02 3.67285270E-22
 2.25845330E+02 3.91408060E-22
 2.25847880E+02 3.28408710E-22
 2.26991880E+02 4.48746290E-22
 2.26994450E+02 4.49060280E-22
 2.27837820E+02 5.64116080E-22
 2.27840410E+02 2.25143920E-19
 2.28062080E+02 2.38204500E-19
 2.28506890E+02 3.81035940E-19
 2.28952570E+02 2.84458540E-19
 2.29366480E+02 3.05151130E-19
 2.29369110E+02 3.05342530E-19
 2.29399110E+02 3.07553680E-19
 2.29846530E+02 3.32982050E-19
 2.30294820E+02 4.13187360E-19
 2.30743990E+02 2.80077150E-19
 2.31194030E+02 5.10447160E-19
 2.31502650E+02 4.02808820E-19
 2.31644950E+02 4.18143710E-19
 2.32096740E+02 6.49744760E-19
 2.32549420E+02 6.41572950E-19
 2.33002980E+02 7.33400140E-19
 2.33457430E+02 7.69999930E-19
 2.33678980E+02 8.15177920E-19
 2.33681710E+02 8.15750450E-19
 2.33912760E+02 9.99578810E-19
 2.34368990E+02 1.16043930E-18
 2.34826100E+02 1.28084230E-18
 2.34985870E+02 1.35098090E-18
 2.35284100E+02 1.45775410E-18
 2.35742990E+02 1.46192730E-18
 2.36202790E+02 1.79818790E-18
 2.36307460E+02 1.73065420E-18
 2.36310250E+02 1.83351560E-18
 2.36663470E+02 1.84594840E-18
 2.37125060E+02 2.16863060E-18
 2.37587540E+02 2.76876320E-18
 2.38050930E+02 2.92083280E-18
 2.38515230E+02 3.44278730E-18
 2.38980420E+02 3.88970290E-18
 2.39446530E+02 4.11072860E-18
 2.39900950E+02 3.14521720E-18
 2.39913540E+02 3.12243420E-18
 2.40381470E+02 4.34040840E-18
 2.40850300E+02 6.01772840E-18
 2.41320060E+02 6.62280670E-18
 2.41790720E+02 7.41548110E-18
 2.42262310E+02 8.27916460E-18
 2.42734820E+02 9.28572190E-18
 2.43208240E+02 1.01542150E-17
 2.43605420E+02 1.13141640E-17
 2.43608390E+02 1.06767670E-17
 2.43682590E+02 1.09431960E-17
 2.44157870E+02 1.22113630E-17
 2.44634070E+02 1.35521920E-17
 2.45111210E+02 1.15936720E-17
 2.45413770E+02 1.37187420E-17
 2.45416780E+02 1.37151410E-17
 2.45589270E+02 1.61769050E-17
 2.46068260E+02 1.64638460E-17
 2.46548190E+02 2.12554930E-17
 2.47029060E+02 2.31100360E-17
 2.47510860E+02 1.99190930E-17
 2.47579110E+02 1.95204740E-17
 2.47582170E+02 1.94730460E-17
 2.47993600E+02 1.97135430E-17
 2.48477290E+02 3.18534000E-17
 2.48961910E+02 3.60694160E-17
 2.49447490E+02 3.84880900E-17
 2.49834420E+02 4.26509080E-17
 2.49837540E+02 4.26983270E-17
 2.49934010E+02 4.39447440E-17
 2.50421470E+02 2.46123570E-17
 2.50909890E+02 5.45615930E-17
 2.51268590E+02 5.91331580E-17
 2.51399270E+02 6.11536240E-17
 2.51889590E+02 6.73817720E-17
 2.52380880E+02 7.63160350E-17
 2.52719320E+02 8.17574540E-17
 2.52722520E+02 8.13083500E-17
 2.52873120E+02 8.39027670E-17
 2.53297040E+02 7.75321490E-17
 2.53300250E+02 7.75504530E-17
 2.53366320E+02 7.79682260E-17
