 WMBASIC, Moont, Westmoquette 2004 (Pauldrach 2003) after SNC 2002
 Z/Z0 2.00 Teff 40.00 logg 3.51 R/R0 21.47 R 1.4933E+12
   Wavelength   Eddington Hnu
 (Angstroms) (erg/s/cm2/Hz/sr)
 5.00000000E+01 8.31031990E-52
 5.39979250E+01 2.47007560E-50
 5.86907500E+01 9.04976810E-49
 6.42768940E+01 1.21233530E-46
 6.72896990E+01 2.63753890E-44
 7.05988270E+01 1.18744080E-41
 7.23785180E+01 2.57639720E-40
 7.42502560E+01 5.57394510E-39
 7.42530130E+01 1.62785660E-43
 8.28169820E+01 4.16981020E-38
 8.60000000E+01 2.25438990E-36
 9.36183240E+01 1.01249630E-32
 9.96000000E+01 2.92912470E-30
 1.03800000E+02 1.04313540E-28
 1.07659770E+02 2.15138230E-27
 1.16388060E+02 9.30162410E-25
 1.21300000E+02 1.89113800E-23
 1.26656480E+02 3.81346100E-22
 1.26657280E+02 3.81509760E-22
 1.27447660E+02 5.81005760E-22
 1.27448480E+02 5.81046210E-22
 1.29343070E+02 1.55755740E-21
 1.31295690E+02 4.16939340E-21
 1.33308180E+02 1.11399550E-20
 1.34337740E+02 1.81958720E-20
 1.35383330E+02 2.97061820E-20
 1.35384240E+02 2.97186820E-20
 1.37200850E+02 6.83363530E-20
 1.39067840E+02 1.56965280E-19
 1.39068810E+02 1.57031860E-19
 1.40058470E+02 2.41688680E-19
 1.41063320E+02 3.71983270E-19
 1.41064320E+02 3.72140910E-19
 1.44205920E+02 1.37459310E-18
 1.47491730E+02 5.05810030E-18
 1.50930770E+02 1.85293800E-17
 1.52711150E+02 3.54026220E-17
 1.54534020E+02 6.75588040E-17
 1.54535210E+02 6.92229120E-17
 1.57236080E+02 1.74850790E-16
 1.60034310E+02 4.40642660E-16
 1.60035590E+02 4.44662780E-16
 1.60224390E+02 4.72666070E-16
 1.60225670E+02 4.97063750E-16
 1.62147230E+02 9.17371450E-16
 1.64116780E+02 1.69156260E-15
 1.64118130E+02 9.94824870E-17
 1.65325350E+02 1.43723690E-16
 1.66551860E+02 2.07626560E-16
 1.66553240E+02 2.07712250E-16
 1.68739650E+02 3.94432530E-16
 1.70985680E+02 7.48163770E-16
 1.70987140E+02 6.63083340E-16
 1.71113420E+02 6.87012560E-16
 1.71114880E+02 5.57583030E-16
 1.71458910E+02 6.13962010E-16
 1.71460380E+02 3.10392920E-16
 1.72433830E+02 4.06874060E-16
 1.72435320E+02 3.42406540E-17
 1.75831390E+02 8.83000020E-17
 1.79365540E+02 2.27297240E-16
 1.79367150E+02 2.27257960E-16
 1.80916590E+02 3.39769490E-16
 1.80918230E+02 3.29475810E-16
 1.83985820E+02 7.15779930E-16
 1.87160980E+02 1.55313350E-15
 1.87162730E+02 1.55306930E-15
 1.88738970E+02 2.25806280E-15
 1.88740750E+02 2.25900940E-15
 1.89790130E+02 2.88761390E-15
 1.90853060E+02 3.69203850E-15
 1.90854880E+02 3.69355470E-15
 1.92241740E+02 5.06763340E-15
 1.92243590E+02 4.96784530E-15
 1.92420960E+02 5.17121780E-15
 1.92783400E+02 5.57558580E-15
 1.93146520E+02 6.07690340E-15
 1.93510330E+02 6.55286360E-15
 1.93566170E+02 6.63326870E-15
 1.93568040E+02 6.63599170E-15
 1.93874820E+02 7.09847080E-15
 1.94239990E+02 7.76514760E-15
 1.94605860E+02 8.41488560E-15
 1.94617540E+02 8.43648410E-15
