 WMBASIC, Moont, Westmoquette 2004 (Pauldrach 2003) after SNC 2002
 Z/Z0 2.00 Teff 32.30 logg 3.23 R/R0 25.15 R 1.7492E+12
   Wavelength   Eddington Hnu
 (Angstroms) (erg/s/cm2/Hz/sr)
 5.00000000E+01 5.38959230E-69
 5.39979250E+01 6.67257790E-68
 5.86907500E+01 6.09316660E-67
 6.42768940E+01 4.62396500E-66
 6.72896990E+01 1.64343310E-64
 7.05988270E+01 1.04229250E-61
 7.23785180E+01 3.23840940E-60
 7.42502560E+01 1.10889110E-58
 7.42530130E+01 1.08746700E-59
 8.28169820E+01 6.15073860E-53
 8.60000000E+01 8.89982210E-51
 9.36183240E+01 3.24963300E-46
 9.96000000E+01 3.94365550E-43
 1.03800000E+02 3.50792110E-41
 1.07659770E+02 1.58348160E-39
 1.16388060E+02 3.37166040E-36
 1.21300000E+02 1.53048590E-34
 1.26656480E+02 6.92959470E-33
 1.26657280E+02 6.93337880E-33
 1.27447660E+02 1.18325080E-32
 1.27448480E+02 1.18389670E-32
 1.29343070E+02 4.14711620E-32
 1.31295690E+02 1.45133650E-31
 1.33308180E+02 5.07112660E-31
 1.34337740E+02 9.47334200E-31
 1.35383330E+02 1.76895020E-30
 1.35384240E+02 1.76991080E-30
 1.37200850E+02 5.11539140E-30
 1.39067840E+02 1.47727290E-29
 1.39068810E+02 1.47807330E-29
 1.40058470E+02 2.56225500E-29
 1.41063320E+02 4.44237900E-29
 1.41064320E+02 4.44478210E-29
 1.44205920E+02 2.35766650E-28
 1.47491730E+02 1.24635400E-27
 1.50930770E+02 6.56097420E-27
 1.52711150E+02 1.50280800E-26
 1.54534020E+02 3.43819090E-26
 1.54535210E+02 3.47464870E-26
 1.57236080E+02 1.14022340E-25
 1.60034310E+02 3.73380760E-25
 1.60035590E+02 3.73580110E-25
 1.60224390E+02 4.04065290E-25
 1.60225670E+02 4.04280590E-25
 1.62147230E+02 8.88383870E-25
 1.64116780E+02 1.95071070E-24
 1.64118130E+02 1.55374550E-25
 1.65325350E+02 2.51116770E-25
 1.66551860E+02 4.05929270E-25
 1.66553240E+02 4.06148080E-25
 1.68739650E+02 9.38834540E-25
 1.70985680E+02 2.16885790E-24
 1.70987140E+02 2.07276880E-24
 1.71113420E+02 2.17127310E-24
 1.71114880E+02 2.02476770E-24
 1.71458910E+02 2.29734030E-24
 1.71460380E+02 1.95245230E-24
 1.72433830E+02 2.78670120E-24
 1.72435320E+02 2.36242490E-24
 1.75831390E+02 7.95451150E-24
 1.79365540E+02 2.67332700E-23
 1.79367150E+02 2.67477190E-23
 1.80916590E+02 4.47991820E-23
 1.80918230E+02 4.48233730E-23
 1.83985820E+02 1.21126200E-22
 1.87160980E+02 3.26913100E-22
 1.87162730E+02 3.27171340E-22
 1.88738970E+02 5.28630500E-22
 1.88740750E+02 5.28914670E-22
 1.89790130E+02 7.24583060E-22
 1.90853060E+02 9.92981890E-22
 1.90854880E+02 9.93514510E-22
 1.92241740E+02 1.49049280E-21
 1.92243590E+02 1.49129210E-21
 1.93566170E+02 2.18309030E-21
 1.93568040E+02 2.18426070E-21
 1.94617540E+02 2.94406900E-21
 1.94619430E+02 2.95667110E-21
 1.94836520E+02 3.14363540E-21
 1.94838420E+02 3.14531920E-21
 1.95961030E+02 4.30898150E-21
 1.97098590E+02 5.90512070E-21
 1.97100530E+02 5.90827950E-21
 1.98877180E+02 9.59155390E-21
 2.00688160E+02 1.55716340E-20
 2.00690170E+02 1.55799460E-20
 2.01029230E+02 1.70419750E-20
 2.01031250E+02 1.70510700E-20
 2.01590960E+02 1.97583900E-20
 2.01592990E+02 1.97689310E-20
 2.02358650E+02 2.41504710E-20
 2.02360700E+02 2.41633500E-20
 2.02518850E+02 2.51784060E-20
 2.02520900E+02 2.51918330E-20
 2.06041210E+02 6.18793260E-20
 2.09688270E+02 1.51800340E-19
 2.13466760E+02 3.71694430E-19
 2.15407540E+02 5.81205730E-19
 2.17383930E+02 9.08366190E-19
