 WMBASIC, Moont, Westmoquette 2004 (Pauldrach 2003) after SNC 2002
 Z/Z0 2.00 Teff 34.60 logg 3.30 R/R0 24.64 R 1.7137E+12
   Wavelength   Eddington Hnu
 (Angstroms) (erg/s/cm2/Hz/sr)
 5.00000000E+01 3.20763790E-66
 5.43370910E+01 3.18376860E-65
 5.94980600E+01 3.16303830E-64
 6.57423040E+01 5.82771610E-61
 6.83530450E+01 1.23512150E-58
 7.11797140E+01 2.72021860E-56
 7.26825700E+01 4.12045890E-55
 7.42502560E+01 6.35196760E-54
 7.42530130E+01 9.63453940E-56
 8.12611220E+01 1.02593600E-50
 8.60000000E+01 1.02195690E-47
 8.97339960E+01 1.45976670E-45
 9.61000000E+01 2.90578840E-42
 1.00179430E+02 2.28653590E-40
 1.06370420E+02 9.08473050E-38
 1.13377010E+02 3.58550850E-35
 1.13377660E+02 3.58735210E-35
 1.15848830E+02 2.47986440E-34
 1.18430830E+02 1.71231840E-33
 1.21130540E+02 1.18005750E-32
 1.22527090E+02 3.09535150E-32
 1.23956210E+02 8.11448030E-32
 1.23956980E+02 8.11845740E-32
 1.25291800E+02 1.95676310E-31
 1.26656480E+02 4.71612500E-31
 1.26657280E+02 4.71853710E-31
 1.26797720E+02 5.15993050E-31
 1.26798530E+02 5.16256250E-31
 1.27081660E+02 6.17859900E-31
 1.27082470E+02 6.18175190E-31
 1.27447660E+02 7.78432680E-31
 1.27448480E+02 7.78830310E-31
 1.27944040E+02 1.06254080E-30
 1.27944860E+02 1.06308360E-30
 1.28310670E+02 1.33493000E-30
 1.28311500E+02 1.33561190E-30
 1.30008640E+02 3.77533070E-30
 1.31752150E+02 1.06672890E-29
 1.33543060E+02 3.01115660E-29
 1.34456900E+02 5.05718180E-29
 1.35383330E+02 8.49122510E-29
 1.35384240E+02 8.49554810E-29
 1.37200850E+02 2.29800060E-28
 1.39067840E+02 6.21268620E-28
 1.39068810E+02 6.21584270E-28
 1.40058470E+02 1.04136220E-27
 1.41063320E+02 1.74499370E-27
