 WMBASIC, Moont, Westmoquette 2004 (Pauldrach 2003) after SNC 2002
 Z/Z0 2.00 Teff 37.15 logg 3.40 R/R0 23.56 R 1.6386E+12
   Wavelength   Eddington Hnu
 (Angstroms) (erg/s/cm2/Hz/sr)
 5.00000000E+01 3.93841850E-61
 5.44728350E+01 4.97984590E-60
 5.98245410E+01 4.07720380E-59
 6.63423760E+01 3.72611470E-57
 6.87842880E+01 4.94206090E-55
 7.14128330E+01 6.93437990E-53
 7.28039090E+01 8.22718270E-52
 7.42502560E+01 9.76659170E-51
 7.42530130E+01 7.73832200E-52
 8.06599260E+01 2.15393700E-47
 8.50000000E+01 9.20087530E-45
 8.82807830E+01 6.03418120E-43
 9.35000000E+01 2.55360890E-40
 9.74919540E+01 1.67804600E-38
 1.02858030E+02 2.77224660E-36
 1.08849220E+02 4.52585220E-34
 1.08849820E+02 4.52800420E-34
 1.11066990E+02 2.58641890E-33
 1.13377010E+02 1.47473850E-32
 1.13377660E+02 1.47543800E-32
 1.14859780E+02 4.33935360E-32
 1.16381840E+02 1.27552670E-31
 1.17944790E+02 3.74526030E-31
 1.18742110E+02 6.41494260E-31
 1.19550290E+02 1.09843760E-30
 1.19551000E+02 1.09895640E-30
 1.21713390E+02 4.46760110E-30
 1.23956210E+02 1.81306360E-29
 1.23956980E+02 1.81347550E-29
 1.25291800E+02 4.07154300E-29
 1.26656480E+02 9.13808500E-29
 1.26657280E+02 9.14237910E-29
 1.26797720E+02 9.92525810E-29
 1.26798530E+02 9.92975160E-29
 1.27081660E+02 1.17117680E-28
 1.27082470E+02 1.17171090E-28
 1.27447660E+02 1.44805900E-28
 1.27448480E+02 1.44873870E-28
 1.27944040E+02 1.92709800E-28
 1.27944860E+02 1.92799650E-28
 1.28310670E+02 2.37646190E-28
 1.28311500E+02 2.37756690E-28
 1.29932340E+02 5.91690420E-28
 1.31595520E+02 1.47146140E-27
 1.31596380E+02 1.47215020E-27
 1.33462550E+02 3.97686760E-27
 1.35383330E+02 1.07317770E-26
 1.35384240E+02 1.07367850E-26
 1.37200850E+02 2.67240890E-26
 1.39067840E+02 6.64549370E-26
 1.39068810E+02 6.64858540E-26
 1.40058470E+02 1.06639130E-25
 1.41063320E+02 1.71053640E-25
 1.41064320E+02 1.71133080E-25
 1.41853670E+02 2.46818310E-25
 1.41854680E+02 2.46932870E-25
 1.43685140E+02 5.67877560E-25
 1.45564520E+02 1.30482180E-24
 1.45565580E+02 1.30542550E-24
 1.47707840E+02 3.27840890E-24
 1.49915230E+02 8.22253800E-24
 1.52189590E+02 2.05849170E-23
 1.53352840E+02 3.25470050E-23
 1.54534020E+02 5.14352650E-23
 1.54535210E+02 5.17950670E-23
 1.55996320E+02 9.02781020E-23
 1.57486560E+02 1.57306890E-22
 1.57487800E+02 1.57375790E-22
 1.58750220E+02 2.49707690E-22
 1.60034310E+02 3.96174470E-22
 1.60035590E+02 3.97619770E-22
 1.60224390E+02 4.25250480E-22
 1.60225670E+02 4.22539170E-22
 1.62147230E+02 8.29076200E-22
 1.64116780E+02 1.62546420E-21
 1.64118130E+02 3.06993160E-22
 1.65325350E+02 4.63010700E-22
 1.66551860E+02 6.98388200E-22
 1.66553240E+02 6.98710350E-22
 1.68739650E+02 1.43113960E-21
 1.70985680E+02 2.92932050E-21
 1.70987140E+02 2.85917810E-21
 1.71113420E+02 2.97497090E-21
 1.71114880E+02 2.86752990E-21
 1.71458910E+02 3.19434310E-21
 1.71460380E+02 2.94077230E-21
 1.72433830E+02 3.98357080E-21
 1.72435320E+02 3.67199930E-21
 1.72510760E+02 3.75900330E-21
 1.72512240E+02 3.76073800E-21
 1.73777390E+02 5.55182180E-21
 1.75062760E+02 8.19688960E-21
 1.75064300E+02 8.20066820E-21
 1.77188030E+02 1.54071630E-20
 1.79365540E+02 2.89326740E-20
 1.79367150E+02 2.89459320E-20
 1.81856170E+02 5.83284850E-20
 1.84416950E+02 1.17446880E-19
 1.84418650E+02 1.17500680E-19
 1.85778830E+02 1.68992160E-19
 1.87160980E+02 2.43075720E-19
 1.87162730E+02 2.43234840E-19
 1.88738970E+02 3.65646850E-19
 1.88740750E+02 3.65813830E-19
 1.90123900E+02 5.20034960E-19
 1.90125710E+02 5.20272190E-19
 1.90853060E+02 6.24626550E-19
 1.90854880E+02 6.24908420E-19
 1.92241740E+02 8.81886770E-19
 1.92243590E+02 8.79659800E-19
 1.92420960E+02 9.18929970E-19
 1.92783400E+02 9.96105960E-19
 1.93146520E+02 1.09736020E-18
 1.93510330E+02 1.18624260E-18
 1.93566170E+02 1.20445030E-18
 1.93568040E+02 1.20506590E-18
 1.93874820E+02 1.31010960E-18
 1.94239990E+02 1.42996650E-18
 1.94605860E+02 1.56046640E-18
 1.94617540E+02 1.56492270E-18
 1.94619430E+02 1.56965450E-18
 1.94836520E+02 1.65494710E-18
 1.94838420E+02 1.65571200E-18
 1.94972410E+02 1.71057550E-18
 1.95339650E+02 1.86613140E-18
 1.95707590E+02 2.03726720E-18
 1.95961030E+02 2.15664780E-18
 1.96076220E+02 2.21306510E-18
 1.96445540E+02 2.42492970E-18
 1.96815560E+02 2.64247840E-18
 1.97098590E+02 2.82664510E-18
 1.97100530E+02 2.82795040E-18
 1.97186270E+02 2.88614850E-18
 1.97557690E+02 3.14012310E-18
 1.97929800E+02 3.43065220E-18
 1.98302610E+02 3.73520890E-18
 1.98676130E+02 4.06623810E-18
 1.98877180E+02 4.25433320E-18
 1.99050350E+02 4.42292860E-18
 1.99425280E+02 4.83699150E-18
 1.99800910E+02 4.49370220E-18
 2.00177240E+02 5.08747820E-18
 2.00554290E+02 6.24205810E-18
 2.00688160E+02 6.42933840E-18
 2.00690170E+02 6.43219610E-18
 2.00932050E+02 6.78436940E-18
 2.01310520E+02 7.39894260E-18
 2.01590960E+02 7.87287220E-18
 2.01592990E+02 7.87640940E-18
 2.01689700E+02 8.04652040E-18
 2.02069600E+02 8.74407060E-18
 2.02358650E+02 9.32494580E-18
 2.02360700E+02 9.32918830E-18
 2.02450210E+02 9.51645780E-18
 2.02518850E+02 9.65971000E-18
 2.02520900E+02 9.66402170E-18
 2.02831540E+02 1.03390790E-17
 2.03213580E+02 1.09842030E-17
 2.03596350E+02 1.20039470E-17
 2.03979840E+02 1.32985800E-17
 2.04364050E+02 1.44773470E-17
 2.04748980E+02 1.57124900E-17
 2.05134640E+02 1.70920880E-17
 2.05521020E+02 1.85634080E-17
 2.05908140E+02 2.01646770E-17
 2.06295980E+02 2.18676360E-17
 2.06508510E+02 2.28886880E-17
 2.06684550E+02 2.37686670E-17
 2.07073860E+02 2.57850100E-17
 2.07463890E+02 2.34094940E-17
 2.07854660E+02 1.14871320E-17
 2.08246170E+02 3.28923360E-17
 2.08638420E+02 3.57335440E-17
 2.09031400E+02 3.87685800E-17
 2.09425130E+02 4.20505480E-17
 2.09819590E+02 4.55402400E-17
 2.10214800E+02 4.93510040E-17
 2.10610760E+02 5.35045720E-17
 2.10658520E+02 5.40223930E-17
 2.11007460E+02 5.79525570E-17
 2.11404900E+02 6.28097100E-17
 2.11803100E+02 6.80946390E-17
 2.12202040E+02 7.37462520E-17
 2.12601740E+02 7.98617380E-17
 2.13002190E+02 8.64509950E-17
 2.13403400E+02 9.21184100E-17
 2.13805350E+02 1.01292520E-16
 2.14208070E+02 1.09456580E-16
 2.14611550E+02 1.18507070E-16
 2.14978750E+02 1.27224780E-16
 2.15015780E+02 1.28136900E-16
 2.15420780E+02 1.38733230E-16
 2.15826540E+02 1.50000170E-16
 2.16233060E+02 1.62187040E-16
 2.16640350E+02 1.75272390E-16
 2.17048410E+02 1.89506640E-16
 2.17206010E+02 1.95228980E-16
 2.17457230E+02 2.04690580E-16
 2.17866830E+02 2.21170020E-16
 2.18277200E+02 2.39010400E-16
 2.18688340E+02 2.58160920E-16
 2.19100250E+02 2.78720550E-16
 2.19479890E+02 2.99028650E-16
 2.19482300E+02 2.99153610E-16
 2.19512940E+02 3.00852860E-16
 2.19926410E+02 3.24902020E-16
 2.20340650E+02 3.50734010E-16
 2.20755680E+02 3.78511510E-16
 2.21171490E+02 3.98276920E-16
 2.21588080E+02 4.40465690E-16
 2.22005460E+02 4.75207240E-16
 2.22423620E+02 5.08937170E-16
 2.22502670E+02 5.16931530E-16
 2.22842570E+02 5.52708460E-16
 2.23262310E+02 5.95898990E-16
 2.23682840E+02 6.42346840E-16
 2.24104160E+02 6.92284420E-16
 2.24526270E+02 7.46017250E-16
 2.24949180E+02 8.03765940E-16
 2.25372890E+02 8.65815980E-16
 2.25609880E+02 9.02517380E-16
 2.25612420E+02 7.22416760E-16
 2.25797400E+02 7.46287930E-16
 2.25845330E+02 7.52440190E-16
 2.25847880E+02 7.38369090E-16
 2.26222700E+02 7.87335570E-16
 2.26648810E+02 8.49474190E-16
 2.26991880E+02 8.97305290E-16
 2.26994450E+02 8.97673950E-16
 2.27075710E+02 9.09376210E-16
 2.27503430E+02 9.85307920E-16
 2.27837820E+02 1.03551430E-15
 2.27840410E+02 9.28148920E-13
 2.27931940E+02 9.26922940E-13
 2.28361270E+02 1.74588430E-13
 2.28791400E+02 1.35578400E-13
 2.29222350E+02 3.51932030E-13
 2.29654100E+02 9.27399120E-14
 2.30086670E+02 2.94238830E-13
 2.30520060E+02 7.60395030E-14
 2.30721440E+02 1.31918390E-13
 2.30954260E+02 1.63616810E-12
 2.31389270E+02 4.64544740E-13
 2.31825110E+02 2.24068610E-12
 2.32261770E+02 7.33200390E-13
 2.32699250E+02 8.20450530E-13
 2.33137550E+02 9.56597670E-13
 2.33576680E+02 3.19965350E-12
 2.33678980E+02 2.98114990E-12
 2.33681710E+02 2.97698380E-12
 2.34016640E+02 2.69234250E-12
 2.34457430E+02 3.30837080E-12
 2.34899040E+02 1.85034010E-12
 2.34985870E+02 1.86039620E-12
 2.35341490E+02 1.99342110E-12
 2.35784770E+02 3.06379250E-12
 2.36228890E+02 4.84681020E-12
 2.36307460E+02 4.92169090E-12
 2.36310250E+02 1.18937800E-11
 2.36673840E+02 1.26338000E-11
 2.37119630E+02 1.77617930E-10
 2.37566270E+02 2.69550590E-10
 2.37749710E+02 2.85131680E-10
 2.37752530E+02 2.85392870E-10
 2.38013740E+02 3.07645960E-10
 2.38462050E+02 3.35779730E-10
 2.38911210E+02 2.17929870E-10
 2.39361220E+02 1.66775440E-10
 2.39812070E+02 2.41793190E-10
 2.40263770E+02 3.54128200E-10
 2.40641950E+02 2.22409440E-10
 2.40716330E+02 1.96408510E-10
 2.41169730E+02 1.86530180E-10
 2.41623990E+02 8.79080400E-11
 2.42079110E+02 2.17350270E-10
 2.42535080E+02 1.31125380E-10
 2.42991910E+02 2.86022700E-10
 2.43449600E+02 1.80987890E-10
 2.43605420E+02 2.19696610E-10
 2.43608390E+02 2.19077820E-10
 2.43908150E+02 2.93363670E-10
 2.44367570E+02 3.83317580E-10
 2.44827850E+02 2.18329290E-10
 2.45289000E+02 3.67515910E-10
 2.45413770E+02 3.24095060E-10
 2.45416780E+02 3.22797430E-10
 2.45751020E+02 2.05952320E-10
 2.46213910E+02 2.98774410E-10
 2.46677670E+02 1.68336370E-10
 2.47142310E+02 2.05911780E-10
 2.47579110E+02 2.60364600E-10
 2.47582170E+02 2.60250180E-10
 2.47607810E+02 2.63461860E-10
 2.48074200E+02 5.34765860E-10
 2.48541460E+02 5.36751020E-10
 2.49009610E+02 4.67005770E-10
 2.49478640E+02 1.60758650E-10
 2.49834420E+02 7.39983940E-11
 2.49837540E+02 3.58038910E-10
 2.49948550E+02 3.58598060E-10
 2.50419340E+02 6.38653120E-10
 2.50891020E+02 1.07132020E-09
 2.51363590E+02 1.15826880E-09
 2.51553820E+02 1.37389450E-09
 2.51837050E+02 1.69647950E-09
 2.52311400E+02 2.06729380E-09
 2.52786650E+02 1.80379910E-09
 2.53262790E+02 1.85271970E-09
 2.53297040E+02 2.04801180E-09
 2.53300250E+02 2.14712450E-09
 2.53739830E+02 4.76330070E-09
 2.54217760E+02 1.36002600E-08
 2.54600830E+02 4.25203600E-09
 2.54604070E+02 4.44193100E-09
 2.54696600E+02 2.02645670E-09
 2.55176340E+02 1.34592260E-09
 2.55656980E+02 1.78327590E-09
 2.56138530E+02 2.31350040E-09
 2.56620980E+02 3.92554040E-09
 2.56735220E+02 3.83192310E-09
 2.57104340E+02 3.52809890E-09
 2.57588620E+02 4.65051390E-09
 2.58073800E+02 4.41337540E-09
 2.58559900E+02 4.48858430E-09
 2.58905710E+02 1.49492170E-09
 2.58909060E+02 2.83046130E-09
 2.59046920E+02 2.83906620E-09
 2.59534850E+02 4.06288040E-09
 2.60023700E+02 1.07290850E-08
 2.60513470E+02 2.00022440E-09
 2.61004170E+02 1.59185150E-09
 2.61010740E+02 1.57076910E-09
 2.61014140E+02 3.30259390E-12
 2.61378120E+02 6.90425960E-09
 2.61381530E+02 2.18263690E-10
 2.61495790E+02 2.18601230E-10
 2.61988330E+02 9.87562160E-12
 2.62481800E+02 2.52707440E-10
 2.62976210E+02 1.41540720E-09
 2.63471540E+02 7.95514330E-10
 2.63967810E+02 4.30408760E-09
 2.64465010E+02 9.30247810E-09
 2.64575530E+02 3.29433640E-08
 2.64963150E+02 1.16248570E-07
 2.65462220E+02 2.26191940E-09
 2.65962240E+02 4.36275870E-09
 2.66463200E+02 3.22209300E-08
 2.66965100E+02 3.66407970E-08
 2.67467940E+02 1.52278140E-07
 2.67852140E+02 1.64977920E-07
 2.67971740E+02 1.68949320E-07
 2.68476480E+02 7.04853300E-08
 2.68982170E+02 2.92715500E-07
 2.69488820E+02 7.13937670E-07
 2.69996420E+02 5.75475770E-07
 2.70504980E+02 6.82560880E-07
 2.71014490E+02 4.12142900E-07
 2.71210930E+02 5.03038780E-07
 2.71524960E+02 6.49034100E-07
 2.72036400E+02 1.55285090E-06
 2.72548800E+02 2.06476450E-06
 2.72922110E+02 8.24808880E-06
 2.73062160E+02 1.05788020E-05
 2.73576490E+02 1.85468040E-08
 2.74091790E+02 1.73593370E-08
 2.74608060E+02 3.88188170E-08
 2.74655030E+02 4.80747830E-08
 2.74658800E+02 5.25830920E-08
 2.75125310E+02 1.52080130E-07
 2.75643520E+02 2.95612440E-09
 2.76162720E+02 9.83453660E-07
 2.76682890E+02 2.14399540E-06
 2.77204040E+02 2.67073020E-06
 2.77383510E+02 2.23277880E-06
 2.77726170E+02 1.39266030E-06
 2.78249290E+02 4.09749380E-09
 2.78773390E+02 6.61830080E-10
 2.79298480E+02 3.57343630E-09
 2.79824550E+02 1.05859370E-07
 2.80166740E+02 3.73752620E-08
 2.80170670E+02 3.80134470E-08
 2.80351620E+02 2.08959060E-10
 2.80879680E+02 3.29388390E-09
 2.81408740E+02 1.25947030E-09
 2.81938790E+02 1.70861490E-09
 2.82469840E+02 9.48026940E-08
 2.83001890E+02 4.82046910E-07
 2.83305060E+02 5.06850730E-07
 2.83534950E+02 5.25742090E-07
 2.84069000E+02 2.42523690E-08
 2.84604070E+02 7.15678230E-10
 2.85140140E+02 5.86185410E-09
 2.85677220E+02 6.72553720E-08
 2.86215310E+02 3.09117150E-07
 2.86514480E+02 1.60334800E-07
 2.86518580E+02 1.85246820E-07
 2.86754420E+02 4.73534390E-08
 2.87294540E+02 1.72030660E-06
 2.87835680E+02 1.39089550E-07
 2.88377830E+02 2.70239490E-07
 2.88921010E+02 1.07911240E-06
 2.89465220E+02 3.72126930E-09
 2.90010440E+02 3.74271630E-08
 2.90556700E+02 8.91117150E-10
 2.91030630E+02 6.61468200E-09
 2.91103980E+02 7.50461720E-09
 2.91652290E+02 1.07479520E-06
 2.92201640E+02 3.44203550E-06
 2.92752020E+02 1.59262490E-06
 2.93303440E+02 1.24012590E-06
 2.93855900E+02 8.56779830E-08
 2.94409390E+02 3.88069920E-07
 2.94963930E+02 2.32925290E-06
 2.95519520E+02 3.18169740E-06
 2.95691420E+02 2.96011530E-06
 2.95695790E+02 2.95509910E-06
 2.96076150E+02 2.46242420E-06
 2.96633830E+02 1.35879600E-06
 2.97192560E+02 5.53685000E-07
 2.97613730E+02 1.21188590E-06
 2.97752340E+02 1.42948170E-06
 2.98313180E+02 1.67453030E-06
 2.98875070E+02 2.48676080E-06
 2.99438020E+02 2.67540640E-07
 2.99561200E+02 3.46906710E-07
 2.99565690E+02 5.87045410E-07
 2.99930480E+02 9.82886250E-07
 2.99934970E+02 9.90384730E-07
 3.00002030E+02 1.06358370E-06
 3.00567110E+02 3.45925940E-06
 3.01133250E+02 3.39716270E-07
 3.01700450E+02 1.27867830E-08
 3.02141460E+02 4.92522570E-09
 3.02268720E+02 2.64696050E-09
 3.02838070E+02 1.90106340E-07
 3.03408480E+02 2.53044140E-07
 3.03979970E+02 9.48753210E-10
 3.04385280E+02 8.72020850E-08
 3.04389910E+02 8.81990000E-08
 3.04552540E+02 1.22956480E-07
 3.05126190E+02 3.37269820E-07
 3.05700910E+02 3.48934100E-06
 3.06276720E+02 4.60423710E-09
 3.06853610E+02 1.72252620E-08
 3.07431590E+02 1.07167720E-06
 3.08010660E+02 1.29284600E-08
 3.08590820E+02 1.07072640E-07
 3.08844150E+02 1.27836350E-06
 3.09172070E+02 2.80067210E-06
 3.09754420E+02 4.07672690E-09
 3.10337860E+02 6.31478220E-09
 3.10922400E+02 6.31622660E-09
 3.11508050E+02 2.34821800E-08
 3.12094790E+02 1.24386480E-08
 3.12682640E+02 6.47295460E-09
 3.13271600E+02 5.23291200E-09
 3.13435610E+02 5.57281300E-08
 3.13440520E+02 5.79608670E-08
 3.13588740E+02 1.04271520E-07
 3.13593660E+02 1.05810540E-07
 3.13861670E+02 1.89790320E-07
 3.14452850E+02 9.23951550E-07
 3.15045140E+02 9.05924510E-07
 3.15638550E+02 1.06345460E-06
 3.16233080E+02 2.16345450E-06
 3.16351530E+02 2.59088830E-06
 3.16828720E+02 4.31962400E-06
 3.17425490E+02 1.43050580E-06
 3.18023380E+02 1.65698760E-07
 3.18622400E+02 8.29038040E-07
 3.19163430E+02 1.31834510E-07
 3.19168530E+02 1.31770400E-07
 3.19222550E+02 5.82381530E-08
 3.19823830E+02 1.17138940E-07
 3.20426240E+02 1.80246350E-08
 3.20800100E+02 3.33168810E-08
 3.20805250E+02 3.36762460E-08
 3.21029780E+02 4.29359830E-08
 3.21634460E+02 1.33980270E-08
 3.22240280E+02 2.47041990E-08
 3.22847240E+02 5.28281420E-08
 3.23455350E+02 5.75149500E-08
 3.24064600E+02 8.20041290E-08
 3.24233030E+02 6.78276290E-08
 3.24675000E+02 3.04887280E-08
 3.25286540E+02 5.90705210E-07
 3.25899240E+02 1.48235830E-07
 3.26513100E+02 1.37064210E-08
 3.27128100E+02 1.08131990E-07
 3.27740230E+02 2.06063980E-07
 3.27744270E+02 2.06713440E-07
 3.27745600E+02 2.11633260E-07
 3.27954120E+02 8.61809960E-07
 3.27959500E+02 8.91559200E-07
 3.28361600E+02 2.16849820E-06
 3.28839200E+02 1.48436640E-06
 3.28844600E+02 1.50195880E-06
 3.28980090E+02 1.30380630E-06
 3.29599750E+02 1.27004920E-06
 3.30220570E+02 3.61963380E-08
 3.30842560E+02 3.15784160E-07
 3.30968620E+02 4.11595230E-07
 3.31465730E+02 7.90787210E-07
 3.32090070E+02 1.46250900E-06
 3.32715580E+02 2.80869220E-06
 3.33125800E+02 1.10589750E-06
 3.33131340E+02 1.08286750E-06
 3.33342270E+02 2.04126170E-07
 3.33970150E+02 1.40042320E-06
 3.34599200E+02 4.03613630E-07
 3.35229440E+02 1.43547570E-07
 3.35860870E+02 8.33487410E-08
 3.36493480E+02 1.05538670E-06
 3.37127290E+02 5.01335560E-08
 3.37447320E+02 8.61586920E-07
 3.37762290E+02 1.66298480E-06
 3.38398490E+02 4.45934840E-07
 3.39035890E+02 1.41750680E-07
 3.39674490E+02 4.08153890E-07
 3.40314290E+02 1.59247300E-06
 3.40955290E+02 1.19560430E-06
 3.41597500E+02 4.98876300E-07
 3.41882450E+02 5.85504480E-07
 3.41888290E+02 6.04482430E-07
 3.42240920E+02 7.15162730E-07
 3.42885560E+02 1.11485990E-06
 3.43531410E+02 9.74754610E-07
 3.44178470E+02 2.26947390E-06
 3.44826750E+02 2.40879830E-06
 3.45476260E+02 2.87673090E-06
 3.46126990E+02 1.93701800E-06
 3.46778940E+02 3.70087260E-06
 3.46988970E+02 5.28649920E-06
 3.47432120E+02 8.64283210E-06
 3.48086530E+02 1.23324540E-05
 3.48742180E+02 1.08998800E-05
 3.49399060E+02 9.93991090E-06
 3.50057170E+02 7.08392490E-06
 3.50716530E+02 1.19058920E-06
 3.51377130E+02 2.05529750E-06
 3.52038970E+02 3.12154220E-06
 3.52250350E+02 3.60635180E-06
 3.52256560E+02 3.71499410E-06
 3.52702060E+02 4.76678960E-06
 3.53366400E+02 1.58013470E-06
 3.54031990E+02 2.38058180E-06
 3.54698830E+02 4.80439200E-06
 3.55366930E+02 5.99428730E-06
 3.56036290E+02 6.89949700E-06
 3.56567800E+02 3.00768040E-06
 3.56706900E+02 1.98592670E-06
 3.57378790E+02 1.25506920E-06
 3.58051930E+02 4.09516630E-06
 3.58726350E+02 7.29091600E-07
 3.59402030E+02 6.75262830E-07
 3.60078990E+02 2.31753780E-06
 3.60757220E+02 1.15954600E-06
 3.60992390E+02 1.64179540E-06
 3.61436730E+02 2.55575900E-06
 3.62117530E+02 5.83094470E-06
 3.62799600E+02 5.46410770E-07
 3.63482960E+02 5.33927030E-06
 3.64167600E+02 1.41737240E-05
