 WMBASIC, Moont, Westmoquette 2004 (Pauldrach 2003) after SNC 2002
 Z/Z0 2.00 Teff 51.40 logg 3.88 R/R0 15.20 R 1.0572E+12
   Wavelength   Eddington Hnu
 (Angstroms) (erg/s/cm2/Hz/sr)
 5.00000000E+01 1.01787940E-46
 5.48514390E+01 5.49758770E-47
 6.07455020E+01 4.42538070E-46
 6.80587560E+01 9.07996540E-41
 7.00045780E+01 1.53576280E-39
 7.20649380E+01 2.58804880E-38
 7.31412780E+01 1.06078760E-37
 7.42502560E+01 4.34307860E-37
 7.42530130E+01 4.50157720E-37
 7.90441730E+01 1.23419720E-34
 8.44998470E+01 3.31310780E-32
 9.07644620E+01 8.62149910E-30
 9.42585110E+01 1.37139290E-28
 9.80323440E+01 2.15800430E-27
 9.80371490E+01 2.16528230E-27
 9.86216300E+01 3.25270860E-27
 9.92180430E+01 4.90139950E-27
 9.92229650E+01 4.91790800E-27
 1.00018170E+02 8.42752770E-27
 1.00831310E+02 1.44832580E-26
 1.00831820E+02 1.44881200E-26
 1.00955720E+02 1.57214130E-26
 1.00956230E+02 1.57266910E-26
 1.01176410E+02 1.81745120E-26
 1.01176920E+02 1.81806110E-26
 1.02009210E+02 3.12246640E-26
 1.02009730E+02 3.12351320E-26
 1.03240150E+02 6.83198160E-26
 1.04501150E+02 1.49316600E-25
 1.04501690E+02 1.49366510E-25
 1.05314160E+02 2.44605090E-25
 1.06139920E+02 4.00514550E-25
 1.06140480E+02 4.00648180E-25
 1.06715730E+02 5.62170400E-25
 1.07297830E+02 7.88892080E-25
 1.07298410E+02 7.89154930E-25
 1.08067960E+02 1.22775460E-24
 1.08849220E+02 1.90998290E-24
 1.08849820E+02 1.91061850E-24
 1.11066990E+02 6.45912980E-24
 1.13377010E+02 2.17712920E-23
 1.13377660E+02 2.17784930E-23
 1.15811840E+02 7.40944700E-23
 1.18353530E+02 2.51229770E-22
 1.18354230E+02 2.51312360E-22
 1.18948900E+02 3.31722020E-22
 1.19550290E+02 4.37913280E-22
 1.19551000E+02 4.38057040E-22
 1.21713390E+02 1.16048790E-21
 1.23956210E+02 3.06710570E-21
 1.23956980E+02 3.06082250E-21
 1.25291800E+02 5.36187180E-21
 1.26656480E+02 9.38686070E-21
 1.26657280E+02 9.38991490E-21
 1.26797720E+02 9.93961070E-21
 1.26798530E+02 9.94005320E-21
 1.27081660E+02 1.11434470E-20
 1.27082470E+02 1.11444650E-20
 1.27447660E+02 1.29039230E-20
 1.27448480E+02 1.29082890E-20
 1.27944040E+02 1.57263550E-20
 1.27944860E+02 1.57304670E-20
 1.28310670E+02 1.81796990E-20
 1.28311500E+02 1.81839080E-20
 1.29932340E+02 3.41611120E-20
 1.31595520E+02 6.41120360E-20
 1.31596380E+02 6.41327640E-20
 1.32580630E+02 9.23365570E-20
 1.33580600E+02 1.32924130E-19
 1.33581490E+02 1.32967080E-19
 1.34475920E+02 1.83276200E-19
 1.35383330E+02 2.52606130E-19
 1.35384240E+02 2.52687210E-19
 1.38164970E+02 6.56413580E-19
 1.41063320E+02 1.69963740E-18
 1.41064320E+02 1.70018010E-18
 1.41853670E+02 2.18687980E-18
 1.41854680E+02 2.18757740E-18
 1.43685140E+02 3.87641550E-18
 1.45564520E+02 6.86142120E-18
 1.45565580E+02 6.86359880E-18
 1.48089090E+02 1.44098440E-17
 1.50702770E+02 3.01835810E-17
 1.50703910E+02 3.01930930E-17
 1.52594350E+02 5.06525350E-17
 1.54534020E+02 8.48850000E-17
 1.54535210E+02 8.59913010E-17
 1.55996320E+02 1.25641430E-16
 1.57486560E+02 1.83485740E-16
 1.57487800E+02 1.83468340E-16
 1.58750220E+02 2.51304050E-16
 1.60034310E+02 3.44130680E-16
 1.60035590E+02 3.46022370E-16
 1.60176710E+02 3.58057500E-16
 1.60224390E+02 3.62212870E-16
 1.60225670E+02 3.73971180E-16
 1.60470520E+02 3.96584840E-16
 1.60764870E+02 4.02092400E-16
 1.61059770E+02 4.56950680E-16
 1.61355200E+02 4.88862620E-16
 1.61651180E+02 5.46800470E-16
 1.61947700E+02 5.67828550E-16
 1.62147230E+02 5.92558180E-16
 1.62244760E+02 6.05116840E-16
 1.62542370E+02 7.87672220E-16
 1.62840520E+02 6.95652560E-16
 1.63139220E+02 7.44839450E-16
 1.63438470E+02 7.98146020E-16
 1.63738270E+02 8.53467740E-16
 1.64038610E+02 9.16434890E-16
 1.64116780E+02 9.33279630E-16
 1.64118130E+02 1.16753160E-16
