 TLUSTY Ostars, Lanz & Hubeny 2003
 T 32500. G 3.25000 P00 TLUSTY,
 Frequency   Eddington Hnu
   (Hz)    (ergs/s/cm2/Hz/sr)
 6.67944E+16  2.29381E-56
 6.67573E+16  2.39763E-56
 6.67202E+16  2.54354E-56
 6.66831E+16  2.69832E-56
 6.66461E+16  2.86252E-56
 6.66091E+16  3.03671E-56
 6.65721E+16  3.22150E-56
 6.65351E+16  3.41753E-56
 6.64982E+16  3.62550E-56
 6.64612E+16  3.84612E-56
 6.64243E+16  4.08017E-56
 6.63874E+16  4.32846E-56
 6.63506E+16  4.59185E-56
 6.63137E+16  4.87128E-56
 6.62769E+16  5.16771E-56
 6.62401E+16  5.48218E-56
 6.62033E+16  5.81578E-56
 6.61665E+16  6.16969E-56
 6.61298E+16  6.54513E-56
 6.60930E+16  6.94342E-56
 6.60563E+16  7.36594E-56
 6.60196E+16  7.81418E-56
 6.59830E+16  8.28969E-56
 6.59463E+16  8.79414E-56
 6.59097E+16  9.32929E-56
 6.58731E+16  9.89700E-56
 6.58365E+16  1.04993E-55
 6.57999E+16  1.11382E-55
 6.57634E+16  1.18160E-55
 6.57269E+16  1.25350E-55
 6.56904E+16  1.32978E-55
 6.56539E+16  1.41070E-55
 6.56174E+16  1.49654E-55
 6.55810E+16  1.58761E-55
 6.55445E+16  1.68422E-55
 6.55081E+16  1.78671E-55
 6.54718E+16  1.89544E-55
 6.54354E+16  2.01078E-55
 6.53991E+16  2.13314E-55
 6.53627E+16  2.26295E-55
 6.53264E+16  2.40065E-55
 6.52901E+16  2.54674E-55
 6.52539E+16  2.70171E-55
 6.52176E+16  2.86612E-55
 6.51814E+16  3.04053E-55
 6.51452E+16  3.22555E-55
 6.51090E+16  3.42184E-55
 6.50729E+16  3.63006E-55
 6.50367E+16  3.85096E-55
 6.50006E+16  4.08530E-55
 6.49645E+16  4.33391E-55
 6.49284E+16  4.59764E-55
 6.48924E+16  4.87741E-55
 6.48563E+16  5.17422E-55
 6.48203E+16  5.48908E-55
 6.47843E+16  5.82311E-55
 6.47483E+16  6.17746E-55
 6.47124E+16  6.55337E-55
 6.46764E+16  6.95216E-55
 6.46405E+16  7.37522E-55
 6.46046E+16  7.82402E-55
 6.45687E+16  8.30013E-55
 6.45329E+16  8.80521E-55
 6.44970E+16  9.34103E-55
 6.44612E+16  9.90946E-55
 6.44254E+16  1.05125E-54
 6.43896E+16  1.11522E-54
 6.43539E+16  1.18308E-54
 6.43181E+16  1.25508E-54
 6.42824E+16  1.33108E-54
 6.42467E+16  1.40959E-54
 6.42110E+16  1.49283E-54
 6.41753E+16  1.58098E-54
 6.41397E+16  1.67434E-54
 6.41041E+16  1.77321E-54
 6.40685E+16  1.87792E-54
 6.40329E+16  1.98882E-54
 6.39973E+16  2.10626E-54
 6.39618E+16  2.23063E-54
 6.39263E+16  2.36235E-54
 6.38908E+16  2.50185E-54
 6.38553E+16  2.64959E-54
 6.38198E+16  2.80605E-54
 6.37844E+16  2.97175E-54
 6.37489E+16  3.14724E-54
 6.37135E+16  3.33308E-54
 6.36781E+16  3.52991E-54
 6.36428E+16  3.73835E-54
 6.36074E+16  3.95910E-54
 6.35721E+16  4.19289E-54
 6.35368E+16  4.44049E-54
 6.35015E+16  4.70270E-54
 6.34662E+16  4.98040E-54
 6.34310E+16  5.27450E-54
 6.33958E+16  5.58596E-54
 6.33605E+16  5.91582E-54
 6.33254E+16  6.26516E-54
 6.32902E+16  6.63512E-54
 6.32550E+16  7.02693E-54
 6.32199E+16  7.44188E-54
 6.31848E+16  7.88133E-54
 6.31497E+16  8.34673E-54
 6.31146E+16  8.83961E-54
 6.30796E+16  9.36160E-54
 6.30445E+16  9.91441E-54
 6.30095E+16  1.04999E-53
 6.29745E+16  1.11199E-53
 6.29395E+16  1.17765E-53
 6.29046E+16  1.24720E-53
 6.28697E+16  1.32084E-53
 6.28347E+16  1.39884E-53
 6.27998E+16  1.48144E-53
 6.27650E+16  1.56892E-53
 6.27301E+16  1.66157E-53
 6.26953E+16  1.75969E-53
 6.26604E+16  1.86360E-53
 6.26256E+16  1.97365E-53
 6.25909E+16  2.09019E-53
 6.25561E+16  2.21362E-53
 6.25213E+16  2.34434E-53
 6.24866E+16  2.48277E-53
 6.24519E+16  2.62938E-53
 6.24172E+16  2.78465E-53
 6.23826E+16  2.94909E-53
 6.23479E+16  3.12323E-53
 6.23133E+16  3.30766E-53
 6.22787E+16  3.50298E-53
 6.22441E+16  3.70984E-53
 6.22095E+16  3.92891E-53
 6.21750E+16  4.16091E-53
 6.21404E+16  4.40662E-53
 6.21059E+16  4.66683E-53
 6.20714E+16  4.94242E-53
 6.20370E+16  5.23427E-53
 6.20025E+16  5.54336E-53
