 TLUSTY Ostars, Lanz & Hubeny 2003
 T 30000. G 4.00000 P00 TLUSTY,
 Frequency   Eddington Hnu
   (Hz)    (ergs/s/cm2/Hz/sr)
 6.67944E+16  1.83318E-62
 6.67573E+16  1.93568E-62
 6.67202E+16  2.08146E-62
 6.66831E+16  2.23823E-62
 6.66461E+16  2.40680E-62
 6.66091E+16  2.58807E-62
 6.65721E+16  2.78300E-62
 6.65351E+16  2.99260E-62
 6.64982E+16  3.21799E-62
 6.64612E+16  3.46036E-62
 6.64243E+16  3.72098E-62
 6.63874E+16  4.00123E-62
 6.63506E+16  4.30258E-62
 6.63137E+16  4.62663E-62
 6.62769E+16  4.97509E-62
 6.62401E+16  5.34980E-62
 6.62033E+16  5.75272E-62
 6.61665E+16  6.18599E-62
 6.61298E+16  6.65190E-62
 6.60930E+16  7.15289E-62
 6.60563E+16  7.69161E-62
 6.60196E+16  8.27091E-62
 6.59830E+16  8.89385E-62
 6.59463E+16  9.56369E-62
 6.59097E+16  1.02840E-61
 6.58731E+16  1.10585E-61
 6.58365E+16  1.18914E-61
 6.57999E+16  1.27870E-61
 6.57634E+16  1.37501E-61
 6.57269E+16  1.47857E-61
 6.56904E+16  1.58993E-61
 6.56539E+16  1.70968E-61
 6.56174E+16  1.83844E-61
 6.55810E+16  1.97691E-61
 6.55445E+16  2.12580E-61
 6.55081E+16  2.28590E-61
 6.54718E+16  2.45807E-61
 6.54354E+16  2.64320E-61
 6.53991E+16  2.84228E-61
 6.53627E+16  3.05634E-61
 6.53264E+16  3.28654E-61
 6.52901E+16  3.53406E-61
 6.52539E+16  3.80024E-61
 6.52176E+16  4.08645E-61
 6.51814E+16  4.39423E-61
 6.51452E+16  4.72518E-61
 6.51090E+16  5.08106E-61
 6.50729E+16  5.46375E-61
 6.50367E+16  5.87525E-61
 6.50006E+16  6.31775E-61
 6.49645E+16  6.79358E-61
 6.49284E+16  7.30525E-61
 6.48924E+16  7.85545E-61
 6.48563E+16  8.44709E-61
 6.48203E+16  9.08329E-61
 6.47843E+16  9.76740E-61
 6.47483E+16  1.05030E-60
 6.47124E+16  1.12941E-60
 6.46764E+16  1.21447E-60
 6.46405E+16  1.30594E-60
 6.46046E+16  1.40430E-60
 6.45687E+16  1.51006E-60
 6.45329E+16  1.62380E-60
 6.44970E+16  1.74609E-60
 6.44612E+16  1.87760E-60
 6.44254E+16  2.01901E-60
 6.43896E+16  2.17108E-60
 6.43539E+16  2.33459E-60
 6.43181E+16  2.51043E-60
 6.42824E+16  2.69818E-60
 6.42467E+16  2.89300E-60
 6.42110E+16  3.10212E-60
 6.41753E+16  3.32637E-60
 6.41397E+16  3.56682E-60
 6.41041E+16  3.82466E-60
 6.40685E+16  4.10113E-60
 6.40329E+16  4.39759E-60
 6.39973E+16  4.71548E-60
 6.39618E+16  5.05635E-60
 6.39263E+16  5.42186E-60
 6.38908E+16  5.81379E-60
 6.38553E+16  6.23405E-60
 6.38198E+16  6.68469E-60
 6.37844E+16  7.16791E-60
 6.37489E+16  7.68606E-60
 6.37135E+16  8.24166E-60
 6.36781E+16  8.83743E-60
 6.36428E+16  9.47626E-60
 6.36074E+16  1.01613E-59
 6.35721E+16  1.08958E-59
 6.35368E+16  1.16834E-59
 6.35015E+16  1.25280E-59
 6.34662E+16  1.34336E-59
 6.34310E+16  1.44047E-59
 6.33958E+16  1.54460E-59
 6.33605E+16  1.65625E-59
 6.33254E+16  1.77598E-59
 6.32902E+16  1.90436E-59
 6.32550E+16  2.04202E-59
 6.32199E+16  2.18963E-59
 6.31848E+16  2.34791E-59
 6.31497E+16  2.51764E-59
 6.31146E+16  2.69963E-59
 6.30796E+16  2.89478E-59
 6.30445E+16  3.10403E-59
 6.30095E+16  3.32841E-59
 6.29745E+16  3.56902E-59
 6.29395E+16  3.82701E-59
 6.29046E+16  4.10365E-59
 6.28697E+16  4.40029E-59
 6.28347E+16  4.71838E-59
 6.27998E+16  5.05946E-59
 6.27650E+16  5.42519E-59
