 TLUSTY Ostars, Lanz & Hubeny 2003
 T 35000. G 3.50000 P00 TLUSTY,
 Frequency   Eddington Hnu
   (Hz)    (ergs/s/cm2/Hz/sr)
 6.67944E+16  2.84730E-51
 6.67573E+16  2.96877E-51
 6.67202E+16  3.13897E-51
 6.66831E+16  3.31893E-51
 6.66461E+16  3.50920E-51
 6.66091E+16  3.71038E-51
 6.65721E+16  3.92310E-51
 6.65351E+16  4.14801E-51
 6.64982E+16  4.38581E-51
 6.64612E+16  4.63725E-51
 6.64243E+16  4.90310E-51
 6.63874E+16  5.18419E-51
 6.63506E+16  5.48140E-51
 6.63137E+16  5.79565E-51
 6.62769E+16  6.12791E-51
 6.62401E+16  6.47922E-51
 6.62033E+16  6.85068E-51
 6.61665E+16  7.24342E-51
 6.61298E+16  7.65869E-51
 6.60930E+16  8.09776E-51
 6.60563E+16  8.56200E-51
 6.60196E+16  9.05286E-51
 6.59830E+16  9.57186E-51
 6.59463E+16  1.01206E-50
 6.59097E+16  1.07008E-50
 6.58731E+16  1.13143E-50
 6.58365E+16  1.19629E-50
 6.57999E+16  1.26488E-50
 6.57634E+16  1.33739E-50
 6.57269E+16  1.41406E-50
 6.56904E+16  1.49513E-50
 6.56539E+16  1.58085E-50
 6.56174E+16  1.67148E-50
 6.55810E+16  1.76730E-50
 6.55445E+16  1.86862E-50
 6.55081E+16  1.97575E-50
 6.54718E+16  2.08902E-50
 6.54354E+16  2.20878E-50
 6.53991E+16  2.33541E-50
 6.53627E+16  2.46930E-50
 6.53264E+16  2.61086E-50
 6.52901E+16  2.76054E-50
 6.52539E+16  2.91881E-50
 6.52176E+16  3.08614E-50
 6.51814E+16  3.26307E-50
 6.51452E+16  3.45014E-50
 6.51090E+16  3.64793E-50
 6.50729E+16  3.85707E-50
 6.50367E+16  4.07819E-50
 6.50006E+16  4.31200E-50
 6.49645E+16  4.55920E-50
 6.49284E+16  4.82058E-50
 6.48924E+16  5.09694E-50
 6.48563E+16  5.38915E-50
 6.48203E+16  5.69811E-50
 6.47843E+16  6.02478E-50
 6.47483E+16  6.37018E-50
 6.47124E+16  6.73538E-50
 6.46764E+16  7.12152E-50
 6.46405E+16  7.52979E-50
 6.46046E+16  7.96147E-50
 6.45687E+16  8.41790E-50
 6.45329E+16  8.90050E-50
 6.44970E+16  9.41076E-50
 6.44612E+16  9.95028E-50
 6.44254E+16  1.05207E-49
 6.43896E+16  1.11239E-49
 6.43539E+16  1.17616E-49
 6.43181E+16  1.24359E-49
 6.42824E+16  1.31444E-49
