 TLUSTY Ostars, Lanz & Hubeny 2003
 T 50000. G 4.50000 P00 TLUSTY,
 Frequency   Eddington Hnu
   (Hz)    (ergs/s/cm2/Hz/sr)
 6.67944E+16  2.07160E-33
 6.67573E+16  2.12985E-33
 6.67202E+16  2.21011E-33
 6.66831E+16  2.29340E-33
 6.66461E+16  2.37983E-33
 6.66091E+16  2.46952E-33
 6.65721E+16  2.56258E-33
 6.65351E+16  2.65916E-33
 6.64982E+16  2.75937E-33
 6.64612E+16  2.86336E-33
 6.64243E+16  2.97126E-33
 6.63874E+16  3.08324E-33
 6.63506E+16  3.19943E-33
 6.63137E+16  3.32001E-33
 6.62769E+16  3.44512E-33
 6.62401E+16  3.57495E-33
 6.62033E+16  3.70968E-33
 6.61665E+16  3.84948E-33
 6.61298E+16  3.99455E-33
 6.60930E+16  4.14509E-33
 6.60563E+16  4.30130E-33
 6.60196E+16  4.46339E-33
 6.59830E+16  4.63160E-33
 6.59463E+16  4.80615E-33
 6.59097E+16  4.98727E-33
 6.58731E+16  5.17522E-33
 6.58365E+16  5.37025E-33
 6.57999E+16  5.57263E-33
 6.57634E+16  5.78264E-33
 6.57269E+16  6.00056E-33
 6.56904E+16  6.22670E-33
 6.56539E+16  6.46135E-33
 6.56174E+16  6.70485E-33
 6.55810E+16  6.95753E-33
 6.55445E+16  7.21973E-33
 6.55081E+16  7.49181E-33
 6.54718E+16  7.77414E-33
 6.54354E+16  8.06712E-33
 6.53991E+16  8.37113E-33
 6.53627E+16  8.68660E-33
 6.53264E+16  9.01396E-33
 6.52901E+16  9.35366E-33
 6.52539E+16  9.70616E-33
 6.52176E+16  1.00719E-32
 6.51814E+16  1.04515E-32
 6.51452E+16  1.08454E-32
 6.51090E+16  1.12541E-32
 6.50729E+16  1.16782E-32
 6.50367E+16  1.21183E-32
 6.50006E+16  1.25750E-32
 6.49645E+16  1.30489E-32
 6.49284E+16  1.35407E-32
 6.48924E+16  1.40509E-32
 6.48563E+16  1.45805E-32
 6.48203E+16  1.51299E-32
 6.47843E+16  1.57001E-32
 6.47483E+16  1.62918E-32
 6.47124E+16  1.69058E-32
 6.46764E+16  1.75429E-32
 6.46405E+16  1.82040E-32
 6.46046E+16  1.88900E-32
 6.45687E+16  1.96019E-32
 6.45329E+16  2.03406E-32
 6.44970E+16  2.11071E-32
 6.44612E+16  2.19026E-32
 6.44254E+16  2.27280E-32
 6.43896E+16  2.35845E-32
 6.43539E+16  2.44733E-32
 6.43181E+16  2.53956E-32
 6.42824E+16  2.63493E-32
 6.42467E+16  2.73216E-32
 6.42110E+16  2.83304E-32
 6.41753E+16  2.93765E-32
 6.41397E+16  3.04612E-32
 6.41041E+16  3.15859E-32
 6.40685E+16  3.27522E-32
 6.40329E+16  3.39615E-32
 6.39973E+16  3.52155E-32
 6.39618E+16  3.65157E-32
 6.39263E+16  3.78640E-32
 6.38908E+16  3.92621E-32
 6.38553E+16  4.07118E-32
 6.38198E+16  4.22150E-32
 6.37844E+16  4.37737E-32
 6.37489E+16  4.53900E-32
 6.37135E+16  4.70659E-32
 6.36781E+16  4.88038E-32
 6.36428E+16  5.06058E-32
 6.36074E+16  5.24743E-32
 6.35721E+16  5.44118E-32
 6.35368E+16  5.64209E-32
 6.35015E+16  5.85042E-32
 6.34662E+16  6.06643E-32
 6.34310E+16  6.29043E-32
 6.33958E+16  6.52269E-32
 6.33605E+16  6.76353E-32
 6.33254E+16  7.01326E-32
 6.32902E+16  7.27222E-32
 6.32550E+16  7.54073E-32
 6.32199E+16  7.81916E-32
 6.31848E+16  8.10787E-32
 6.31497E+16  8.40724E-32
 6.31146E+16  8.71766E-32
 6.30796E+16  9.03955E-32
 6.30445E+16  9.37332E-32
 6.30095E+16  9.71941E-32
 6.29745E+16  1.00783E-31
 6.29395E+16  1.04504E-31
 6.29046E+16  1.08363E-31
 6.28697E+16  1.12364E-31
 6.28347E+16  1.16513E-31
 6.27998E+16  1.20815E-31
 6.27650E+16  1.25276E-31
 6.27301E+16  1.29901E-31
 6.26953E+16  1.34698E-31
 6.26604E+16  1.39671E-31
 6.26256E+16  1.44828E-31
 6.25909E+16  1.50176E-31
 6.25561E+16  1.55721E-31
 6.25213E+16  1.61471E-31
 6.24866E+16  1.67433E-31
 6.24519E+16  1.73615E-31
 6.24172E+16  1.80025E-31
 6.23826E+16  1.86672E-31
 6.23479E+16  1.93565E-31
 6.23133E+16  2.00712E-31
 6.22787E+16  2.08123E-31
 6.22441E+16  2.15808E-31
 6.22095E+16  2.23776E-31
 6.21750E+16  2.32038E-31
 6.21404E+16  2.40606E-31
 6.21059E+16  2.49490E-31
 6.20714E+16  2.58702E-31
 6.20370E+16  2.68254E-31
 6.20025E+16  2.78159E-31
 6.19681E+16  2.88430E-31
 6.19337E+16  2.99079E-31
 6.18993E+16  3.10123E-31
 6.18649E+16  3.21573E-31
 6.18305E+16  3.33447E-31
 6.17962E+16  3.45773E-31
 6.17619E+16  3.58325E-31
 6.17276E+16  3.71245E-31
 6.16933E+16  3.84631E-31
 6.16590E+16  3.98499E-31
 6.16248E+16  4.12867E-31
 6.15905E+16  4.27754E-31
 6.15563E+16  4.43177E-31
 6.15221E+16  4.59156E-31
 6.14880E+16  4.75712E-31
 6.14538E+16  4.92864E-31
 6.14197E+16  5.10635E-31
 6.13856E+16  5.29046E-31
 6.13515E+16  5.48122E-31
 6.13174E+16  5.67885E-31
 6.12834E+16  5.88361E-31
 6.12493E+16  6.09575E-31
 6.12153E+16  6.31554E-31
 6.11813E+16  6.54326E-31
 6.11473E+16  6.77918E-31
 6.11134E+16  7.02361E-31
 6.10794E+16  7.27686E-31
 6.10455E+16  7.53923E-31
 6.10116E+16  7.81107E-31
 6.09777E+16  8.09271E-31
 6.09438E+16  8.38450E-31
 6.09100E+16  8.68682E-31
 6.08762E+16  9.00003E-31
 6.08423E+16  9.32454E-31
 6.08086E+16  9.66074E-31
 6.07748E+16  1.00091E-30
 6.07410E+16  1.03700E-30
 6.07073E+16  1.07439E-30
 6.06736E+16  1.11313E-30
 6.06399E+16  1.15326E-30
 6.06062E+16  1.19484E-30
 6.05725E+16  1.23792E-30
 6.05389E+16  1.28256E-30
 6.05053E+16  1.32880E-30
 6.04717E+16  1.37671E-30
 6.04381E+16  1.42635E-30
 6.04045E+16  1.47778E-30
 6.03710E+16  1.53107E-30
 6.03374E+16  1.58627E-30
 6.03039E+16  1.64347E-30
 6.02704E+16  1.70272E-30
 6.02370E+16  1.76412E-30
 6.02035E+16  1.82772E-30
 6.01701E+16  1.89363E-30
 6.01366E+16  1.96190E-30
 6.01032E+16  2.03264E-30
 6.00699E+16  2.10593E-30
 6.00365E+16  2.18186E-30
 6.00032E+16  2.26053E-30
 5.99698E+16  2.34204E-30
 5.99365E+16  2.42648E-30
 5.99032E+16  2.51397E-30
 5.98700E+16  2.60462E-30
 5.98367E+16  2.69853E-30
 5.98035E+16  2.79583E-30
 5.97703E+16  2.89664E-30
 5.97371E+16  3.00108E-30
 5.97039E+16  3.10929E-30
 5.96707E+16  3.22140E-30
 5.96376E+16  3.33755E-30
 5.96045E+16  3.45789E-30
 5.95714E+16  3.58257E-30
 5.95383E+16  3.71174E-30
 5.95052E+16  3.84557E-30
 5.94722E+16  3.98423E-30
 5.94391E+16  4.12788E-30
 5.94061E+16  4.27672E-30
 5.93731E+16  4.43092E-30
 5.93402E+16  4.59069E-30
 5.93072E+16  4.75621E-30
 5.92743E+16  4.92688E-30
 5.92413E+16  5.09971E-30
 5.92084E+16  5.27860E-30
 5.91755E+16  5.46377E-30
 5.91427E+16  5.65543E-30
 5.91098E+16  5.85381E-30
 5.90770E+16  6.05915E-30
 5.90442E+16  6.27169E-30
 5.90114E+16  6.49169E-30
 5.89786E+16  6.71941E-30
 5.89459E+16  6.95512E-30
 5.89131E+16  7.19909E-30
 5.88804E+16  7.45162E-30
 5.88477E+16  7.71301E-30
 5.88150E+16  7.98357E-30
 5.87824E+16  8.26362E-30
 5.87497E+16  8.55350E-30
 5.87171E+16  8.85354E-30
 5.86845E+16  9.16410E-30
 5.86519E+16  9.48556E-30
 5.86193E+16  9.81830E-30
 5.85867E+16  1.01627E-29
 5.85542E+16  1.05192E-29
 5.85217E+16  1.08882E-29
 5.84892E+16  1.12701E-29
 5.84567E+16  1.16655E-29
 5.84242E+16  1.20747E-29
 5.83918E+16  1.24982E-29
 5.83594E+16  1.29367E-29
 5.83269E+16  1.33904E-29
 5.82945E+16  1.38602E-29
 5.82622E+16  1.43464E-29
 5.82298E+16  1.48496E-29
 5.81975E+16  1.53705E-29
 5.81651E+16  1.59097E-29
 5.81328E+16  1.64677E-29
 5.81006E+16  1.70454E-29
 5.80683E+16  1.76433E-29
 5.80360E+16  1.82622E-29
 5.80038E+16  1.89028E-29
 5.79716E+16  1.95659E-29
 5.79394E+16  2.02523E-29
 5.79072E+16  2.09627E-29
 5.78750E+16  2.16980E-29
 5.78429E+16  2.24591E-29
 5.78108E+16  2.32470E-29
 5.77787E+16  2.40624E-29
 5.77466E+16  2.49065E-29
 5.77145E+16  2.57802E-29
 5.76825E+16  2.66845E-29
 5.76504E+16  2.76205E-29
 5.76184E+16  2.85894E-29
 5.75864E+16  2.95923E-29
 5.75544E+16  3.06303E-29
 5.75224E+16  3.17048E-29
 5.74905E+16  3.28169E-29
 5.74586E+16  3.39681E-29
 5.74267E+16  3.51596E-29
 5.73948E+16  3.63930E-29
 5.73629E+16  3.76696E-29
 5.73310E+16  3.89910E-29
 5.72992E+16  4.03587E-29
 5.72674E+16  4.17744E-29
