 TLUSTY Ostars, Lanz & Hubeny 2003
 T 27500. G 3.75000 P00 TLUSTY,
 Frequency   Eddington Hnu
   (Hz)    (ergs/s/cm2/Hz/sr)
 6.67944E+16  1.27966E-68
 6.67573E+16  1.35981E-68
 6.67202E+16  1.47466E-68
 6.66831E+16  1.59921E-68
 6.66461E+16  1.73429E-68
 6.66091E+16  1.88077E-68
 6.65721E+16  2.03962E-68
 6.65351E+16  2.21189E-68
 6.64982E+16  2.39872E-68
 6.64612E+16  2.60132E-68
 6.64243E+16  2.82103E-68
 6.63874E+16  3.05930E-68
 6.63506E+16  3.31770E-68
 6.63137E+16  3.59792E-68
 6.62769E+16  3.90181E-68
 6.62401E+16  4.23136E-68
 6.62033E+16  4.58875E-68
 6.61665E+16  4.97633E-68
 6.61298E+16  5.39664E-68
 6.60930E+16  5.85245E-68
 6.60563E+16  6.34677E-68
 6.60196E+16  6.88283E-68
 6.59830E+16  7.46417E-68
 6.59463E+16  8.09461E-68
 6.59097E+16  8.77830E-68
 6.58731E+16  9.51974E-68
 6.58365E+16  1.03238E-67
 6.57999E+16  1.11958E-67
 6.57634E+16  1.21414E-67
 6.57269E+16  1.31669E-67
 6.56904E+16  1.42790E-67
 6.56539E+16  1.54850E-67
 6.56174E+16  1.67929E-67
 6.55810E+16  1.82113E-67
 6.55445E+16  1.97495E-67
 6.55081E+16  2.14175E-67
 6.54718E+16  2.32265E-67
 6.54354E+16  2.51883E-67
 6.53991E+16  2.73158E-67
 6.53627E+16  2.96229E-67
 6.53264E+16  3.21249E-67
 6.52901E+16  3.48383E-67
 6.52539E+16  3.77808E-67
 6.52176E+16  4.09718E-67
 6.51814E+16  4.44324E-67
 6.51452E+16  4.81853E-67
 6.51090E+16  5.22551E-67
 6.50729E+16  5.66687E-67
 6.50367E+16  6.14551E-67
 6.50006E+16  6.66457E-67
 6.49645E+16  7.22748E-67
 6.49284E+16  7.83793E-67
 6.48924E+16  8.49994E-67
 6.48563E+16  9.21787E-67
 6.48203E+16  9.99643E-67
 6.47843E+16  1.08407E-66
 6.47483E+16  1.17564E-66
 6.47124E+16  1.27494E-66
 6.46764E+16  1.38262E-66
 6.46405E+16  1.49940E-66
 6.46046E+16  1.62604E-66
 6.45687E+16  1.76338E-66
 6.45329E+16  1.91232E-66
 6.44970E+16  2.07384E-66
 6.44612E+16  2.24900E-66
 6.44254E+16  2.43896E-66
 6.43896E+16  2.64496E-66
 6.43539E+16  2.86836E-66
 6.43181E+16  3.11062E-66
 6.42824E+16  3.37158E-66
 6.42467E+16  3.64435E-66
 6.42110E+16  3.93964E-66
 6.41753E+16  4.25885E-66
 6.41397E+16  4.60392E-66
 6.41041E+16  4.97695E-66
 6.40685E+16  5.38021E-66
 6.40329E+16  5.81615E-66
 6.39973E+16  6.28740E-66
 6.39618E+16  6.79684E-66
 6.39263E+16  7.34756E-66
 6.38908E+16  7.94289E-66
 6.38553E+16  8.58647E-66
 6.38198E+16  9.28219E-66
 6.37844E+16  1.00343E-65
 6.37489E+16  1.08473E-65
 6.37135E+16  1.17262E-65
 6.36781E+16  1.26763E-65
 6.36428E+16  1.37034E-65
 6.36074E+16  1.48138E-65
 6.35721E+16  1.60141E-65
 6.35368E+16  1.73116E-65
 6.35015E+16  1.87143E-65
 6.34662E+16  2.02306E-65
 6.34310E+16  2.18698E-65
 6.33958E+16  2.36418E-65
 6.33605E+16  2.55574E-65
 6.33254E+16  2.76282E-65
 6.32902E+16  2.98668E-65
 6.32550E+16  3.22867E-65
 6.32199E+16  3.49028E-65
 6.31848E+16  3.77308E-65
 6.31497E+16  4.07879E-65
 6.31146E+16  4.40928E-65
 6.30796E+16  4.76654E-65
 6.30445E+16  5.15275E-65
 6.30095E+16  5.57026E-65
 6.29745E+16  6.02159E-65
 6.29395E+16  6.50949E-65
 6.29046E+16  7.03692E-65
 6.28697E+16  7.60709E-65
 6.28347E+16  8.22346E-65
 6.27998E+16  8.88977E-65
 6.27650E+16  9.61006E-65
 6.27301E+16  1.03887E-64
 6.26953E+16  1.12305E-64
 6.26604E+16  1.21404E-64
 6.26256E+16  1.31241E-64
 6.25909E+16  1.41875E-64
 6.25561E+16  1.53370E-64
 6.25213E+16  1.65797E-64
 6.24866E+16  1.79231E-64
 6.24519E+16  1.93753E-64
 6.24172E+16  2.09452E-64
 6.23826E+16  2.26423E-64
 6.23479E+16  2.44769E-64
 6.23133E+16  2.64602E-64
 6.22787E+16  2.86041E-64
 6.22441E+16  3.09218E-64
 6.22095E+16  3.34272E-64
 6.21750E+16  3.61356E-64
 6.21404E+16  3.90635E-64
 6.21059E+16  4.22287E-64
 6.20714E+16  4.56503E-64
 6.20370E+16  4.93491E-64
 6.20025E+16  5.33476E-64
 6.19681E+16  5.76701E-64
 6.19337E+16  6.23429E-64
 6.18993E+16  6.73942E-64
 6.18649E+16  7.28549E-64
 6.18305E+16  7.87579E-64
 6.17962E+16  8.51566E-64
 6.17619E+16  9.18430E-64
 6.17276E+16  9.89706E-64
 6.16933E+16  1.06651E-63
 6.16590E+16  1.14928E-63
 6.16248E+16  1.23847E-63
 6.15905E+16  1.33458E-63
 6.15563E+16  1.43815E-63
 6.15221E+16  1.54976E-63
 6.14880E+16  1.67003E-63
 6.14538E+16  1.79963E-63
 6.14197E+16  1.93930E-63
 6.13856E+16  2.08980E-63
 6.13515E+16  2.25198E-63
 6.13174E+16  2.42674E-63
 6.12834E+16  2.61507E-63
 6.12493E+16  2.81801E-63
 6.12153E+16  3.03671E-63
 6.11813E+16  3.27237E-63
 6.11473E+16  3.52632E-63
 6.11134E+16  3.79999E-63
 6.10794E+16  4.09489E-63
 6.10455E+16  4.41267E-63
 6.10116E+16  4.75512E-63
 6.09777E+16  5.12414E-63
 6.09438E+16  5.52180E-63
 6.09100E+16  5.95033E-63
 6.08762E+16  6.41210E-63
 6.08423E+16  6.90972E-63
 6.08086E+16  7.44595E-63
 6.07748E+16  8.02380E-63
 6.07410E+16  8.64649E-63
 6.07073E+16  9.31750E-63
 6.06736E+16  1.00406E-62
 6.06399E+16  1.08198E-62
 6.06062E+16  1.16595E-62
 6.05725E+16  1.25643E-62
 6.05389E+16  1.35394E-62
 6.05053E+16  1.45901E-62
 6.04717E+16  1.57224E-62
 6.04381E+16  1.69425E-62
 6.04045E+16  1.82573E-62
 6.03710E+16  1.96742E-62
 6.03374E+16  2.12010E-62
 6.03039E+16  2.28463E-62
 6.02704E+16  2.46193E-62
 6.02370E+16  2.65299E-62
 6.02035E+16  2.85888E-62
 6.01701E+16  3.08075E-62
 6.01366E+16  3.31983E-62
 6.01032E+16  3.57747E-62
 6.00699E+16  3.85510E-62
 6.00365E+16  4.15427E-62
 6.00032E+16  4.47667E-62
 5.99698E+16  4.82408E-62
 5.99365E+16  5.19846E-62
 5.99032E+16  5.60188E-62
 5.98700E+16  6.03662E-62
 5.98367E+16  6.50510E-62
 5.98035E+16  7.00993E-62
 5.97703E+16  7.55394E-62
 5.97371E+16  8.14016E-62
 5.97039E+16  8.77188E-62
 5.96707E+16  9.45263E-62
 5.96376E+16  1.01862E-61
 5.96045E+16  1.09767E-61
 5.95714E+16  1.18286E-61
 5.95383E+16  1.27465E-61
 5.95052E+16  1.37357E-61
 5.94722E+16  1.48017E-61
 5.94391E+16  1.59504E-61
 5.94061E+16  1.71882E-61
 5.93731E+16  1.85221E-61
 5.93402E+16  1.99595E-61
