 WMBASIC, Moont, Westmoquette 2004 (Pauldrach 2003) after SNC 2002
 Z/Z0 0.20 Teff 37.15 logg 3.40 R/R0 23.56 R 1.6386E+12
   Wavelength   Eddington Hnu
 (Angstroms) (erg/s/cm2/Hz/sr)
 5.00000000E+01 1.20983160E-37
 5.44728350E+01 4.10562710E-35
 5.98245410E+01 9.02425910E-33
 6.63423760E+01 1.11696860E-30
 6.87842880E+01 4.63970790E-30
 7.14128330E+01 1.79549490E-29
 7.28039090E+01 3.46326010E-29
 7.42502560E+01 6.67919690E-29
 7.42530130E+01 9.48501080E-29
 8.06599260E+01 7.00521440E-28
 8.50000000E+01 1.73768600E-27
 8.82807830E+01 2.86038240E-27
 9.35000000E+01 4.84695410E-27
 9.74919540E+01 6.09685700E-27
 1.02858030E+02 6.95760030E-27
 1.08849220E+02 8.38063500E-27
 1.08849820E+02 9.17190080E-27
 1.11066990E+02 1.40498710E-26
 1.13377010E+02 3.56167450E-26
 1.13377660E+02 3.53520330E-26
 1.14859780E+02 7.72039440E-26
 1.16381840E+02 1.81284140E-25
 1.17944790E+02 4.39011640E-25
 1.18742110E+02 6.86575390E-25
 1.19550290E+02 1.07537290E-24
 1.19551000E+02 1.07581330E-24
 1.21713390E+02 3.47945070E-24
 1.23956210E+02 1.12533650E-23
 1.23956980E+02 3.42858500E-24
 1.25291800E+02 6.74192600E-24
 1.26656480E+02 1.32510760E-23
 1.26657280E+02 1.32562780E-23
 1.26797720E+02 1.41984550E-23
 1.26798530E+02 1.12951890E-23
 1.27081660E+02 1.29640770E-23
 1.27082470E+02 1.02274770E-23
 1.27447660E+02 1.22072470E-23
 1.27448480E+02 1.22131900E-23
 1.27944040E+02 1.55005060E-23
 1.27944860E+02 1.44556070E-23
 1.28310670E+02 1.72158160E-23
 1.28311500E+02 1.54924310E-23
 1.29932340E+02 3.31943900E-23
 1.31595520E+02 7.10565300E-23
 1.31596380E+02 7.10843100E-23
 1.33462550E+02 1.62998750E-22
 1.35383330E+02 3.73331460E-22
 1.35384240E+02 3.73476660E-22
 1.37200850E+02 7.99482070E-22
 1.39067840E+02 1.71001720E-21
 1.39068810E+02 1.71068110E-21
 1.40058470E+02 2.53763230E-21
 1.41063320E+02 3.76466330E-21
 1.41064320E+02 3.76612280E-21
 1.41853670E+02 5.11287220E-21
 1.41854680E+02 5.11485330E-21
 1.43685140E+02 1.02523950E-20
 1.45564520E+02 2.05408150E-20
 1.45565580E+02 2.05487550E-20
 1.47707840E+02 4.43621940E-20
 1.49915230E+02 9.57195930E-20
 1.52189590E+02 2.06347510E-19
 1.53352840E+02 3.02870120E-19
 1.54534020E+02 4.44447210E-19
