 WMBASIC, Moont, Westmoquette 2004 (Pauldrach 2003) after SNC 2002
 Z/Z0 0.20 Teff 45.70 logg 3.73 R/R0 18.40 R 1.2797E+12
   Wavelength   Eddington Hnu
 (Angstroms) (erg/s/cm2/Hz/sr)
 5.00000000E+01 4.51993970E-31
 5.48514390E+01 6.40687590E-29
 6.07455020E+01 1.03653620E-26
 6.80587560E+01 2.06562850E-24
 7.00045780E+01 7.57400460E-24
 7.20649380E+01 2.99248480E-23
 7.31412780E+01 6.21630520E-23
 7.42502560E+01 1.34630300E-22
 7.42530130E+01 1.82928900E-22
 7.90441730E+01 1.89824190E-21
 8.44998470E+01 2.12158130E-20
 9.07644620E+01 2.98707980E-19
 9.42585110E+01 1.32545210E-18
 9.80323440E+01 6.86833560E-18
 9.80371490E+01 5.92158060E-18
 9.86216300E+01 7.67062680E-18
 9.92180430E+01 1.00003550E-17
 9.92229650E+01 8.49989330E-18
 1.00018170E+02 1.20711140E-17
 1.00831310E+02 1.73193420E-17
 1.00831820E+02 1.70259190E-17
 1.00955720E+02 1.79912700E-17
 1.00956230E+02 1.76241720E-17
 1.01176410E+02 1.94442440E-17
 1.01176920E+02 1.88392860E-17
 1.02009210E+02 2.73402930E-17
 1.02009730E+02 2.67948950E-17
 1.03240150E+02 4.66286450E-17
 1.04501150E+02 8.25715120E-17
 1.04501690E+02 8.25305530E-17
 1.05314160E+02 1.19433280E-16
 1.06139920E+02 1.74000180E-16
 1.06140480E+02 1.74006430E-16
 1.06715730E+02 2.26203360E-16
 1.07297830E+02 2.94982740E-16
 1.07298410E+02 2.94837290E-16
 1.08067960E+02 4.18749480E-16
 1.08849220E+02 5.97630770E-16
 1.08849820E+02 1.30407790E-15
 1.11066990E+02 3.16470770E-15
 1.13377010E+02 8.03895890E-15
 1.13377660E+02 1.17521970E-14
 1.15811840E+02 2.76077450E-14
 1.18353530E+02 6.90742490E-14
 1.18354230E+02 6.90926910E-14
 1.18948900E+02 8.58487540E-14
 1.19550290E+02 1.07002560E-13
 1.19551000E+02 1.11344060E-13
 1.21713390E+02 2.43101200E-13
 1.23956210E+02 5.49384850E-13
 1.23956980E+02 3.55901290E-13
 1.25291800E+02 5.56648390E-13
 1.26656480E+02 8.82028920E-13
 1.26657280E+02 9.20111500E-13
 1.26797720E+02 9.64080070E-13
 1.26798530E+02 8.72504890E-13
 1.27081660E+02 9.56262400E-13
 1.27082470E+02 8.72942160E-13
 1.27447660E+02 9.79859410E-13
 1.27448480E+02 7.00470290E-12
 1.27944040E+02 7.60925750E-12
 1.27944860E+02 7.38350280E-12
 1.28310670E+02 7.82718660E-12
 1.28311500E+02 7.41171750E-12
 1.29932340E+02 9.36464530E-12
 1.31595520E+02 1.18592530E-11
 1.31596380E+02 1.23585930E-11
 1.32580630E+02 1.41799920E-11
 1.33580600E+02 1.62957510E-11
 1.33581490E+02 1.89478520E-11
 1.34475920E+02 2.13401800E-11
 1.35383330E+02 2.40671270E-11
 1.35384240E+02 2.98687990E-11
 1.38164970E+02 4.02978470E-11
 1.41063320E+02 5.41079620E-11
 1.41064320E+02 4.45185750E-11
 1.41853670E+02 4.81983840E-11
 1.41854680E+02 4.74120210E-11
 1.43685140E+02 5.69349960E-11
 1.45564520E+02 6.87818350E-11
 1.45565580E+02 6.85614470E-11
 1.48089090E+02 8.91581310E-11
 1.50702770E+02 1.19579870E-10
 1.50703910E+02 1.19413690E-10
 1.52594350E+02 1.50780330E-10
 1.54534020E+02 1.95981080E-10
 1.54535210E+02 2.13413750E-10
 1.55996320E+02 2.59762330E-10
 1.57486560E+02 3.22265450E-10
 1.57487800E+02 3.32990360E-10
 1.58750220E+02 4.01492000E-10
 1.60034310E+02 4.91276370E-10
 1.60035590E+02 6.11086390E-10
 1.60176710E+02 6.24156350E-10
 1.60224390E+02 6.28654960E-10
 1.60225670E+02 1.26007610E-08
 1.60470520E+02 1.87097790E-11
 1.60764870E+02 6.79342950E-10
 1.61059770E+02 3.02141590E-10
 1.61355200E+02 2.27752730E-09
 1.61651180E+02 2.71803000E-09
 1.61947700E+02 1.52101510E-09
 1.62147230E+02 8.16703280E-10
 1.62244760E+02 4.61316310E-10
 1.62542370E+02 1.24832810E-08
 1.62840520E+02 2.09354470E-08
 1.63139220E+02 2.14301440E-08
 1.63438470E+02 1.87473890E-08
 1.63738270E+02 6.59529210E-09
 1.64038610E+02 4.24752830E-10
 1.64116780E+02 1.18431070E-09
 1.64118130E+02 1.17418650E-09
 1.64339510E+02 3.34886710E-09
 1.64640960E+02 7.24710780E-09
 1.64942970E+02 1.07561450E-08
 1.65245520E+02 8.97460170E-09
 1.65548640E+02 8.44856920E-09
 1.65852300E+02 8.24022190E-10
 1.66156530E+02 1.61226630E-09
 1.66461310E+02 8.00331570E-09
 1.66766660E+02 1.62600910E-08
 1.67072560E+02 1.61214200E-08
 1.67379020E+02 4.92059390E-10
 1.67480830E+02 2.28427270E-09
 1.67686050E+02 6.00505160E-09
 1.67993640E+02 1.33216910E-08
 1.68301790E+02 1.52775060E-08
 1.68610510E+02 6.62921140E-09
 1.68919790E+02 9.00800930E-09
 1.69229640E+02 2.73084960E-08
 1.69540060E+02 3.91442380E-08
 1.69851050E+02 3.07621870E-08
 1.70162610E+02 3.39716230E-10
 1.70474750E+02 9.79817990E-09
 1.70787450E+02 3.56649010E-09
 1.70985680E+02 1.04520680E-08
 1.70987140E+02 1.05013840E-08
 1.71100730E+02 1.45603360E-08
 1.71113420E+02 1.40242370E-08
 1.71114880E+02 1.39535940E-08
 1.71414580E+02 9.23598600E-10
 1.71458910E+02 8.01615080E-10
 1.71460380E+02 7.96585370E-10
 1.71729010E+02 3.64109790E-11
 1.72044010E+02 3.06766020E-10
 1.72359600E+02 1.05754900E-08
 1.72433830E+02 1.78218100E-08
 1.72435320E+02 1.79507270E-08
 1.72510760E+02 2.54083600E-08
 1.72512240E+02 2.49604360E-08
 1.72675760E+02 4.10916370E-08
 1.72992500E+02 2.20348600E-09
 1.73309820E+02 2.41855940E-09
 1.73627730E+02 8.82234940E-09
 1.73777390E+02 1.05712880E-08
 1.73946220E+02 1.25979050E-08
 1.74265290E+02 3.86349390E-09
 1.74584940E+02 9.38515020E-09
 1.74905190E+02 2.69682310E-08
 1.75062760E+02 2.88050110E-08
 1.75064300E+02 2.88238370E-08
 1.75226020E+02 3.07558590E-08
 1.75547440E+02 8.04160130E-09
 1.75869450E+02 2.31458040E-09
 1.76192050E+02 1.50752310E-09
 1.76515240E+02 5.56259540E-09
 1.76839020E+02 3.01342320E-09
 1.77163400E+02 7.93281720E-09
 1.77188030E+02 8.31929590E-09
 1.77488380E+02 1.31592730E-08
 1.77813940E+02 6.41879070E-10
 1.78140110E+02 1.25466530E-08
 1.78466880E+02 3.24408160E-08
 1.78794240E+02 9.59574730E-08
 1.79122210E+02 3.37007110E-08
 1.79365540E+02 1.03161200E-08
 1.79367150E+02 1.02878240E-08
 1.79450770E+02 1.92420650E-09
 1.79779940E+02 3.41054560E-10
 1.80109710E+02 2.95022340E-09
 1.80440090E+02 1.15625270E-10
 1.80771080E+02 3.23118100E-11
 1.81102670E+02 3.26041240E-11
 1.81434870E+02 2.50882970E-09
 1.81767670E+02 3.66335710E-10
 1.81856170E+02 3.96328800E-10
 1.82101090E+02 4.81435910E-10
 1.82435120E+02 1.29289750E-09
 1.82769770E+02 1.27733240E-08
 1.83105020E+02 5.38554740E-09
 1.83440900E+02 1.50964410E-08
 1.83777390E+02 3.29281950E-08
 1.84114490E+02 5.82026210E-09
 1.84416950E+02 4.51766820E-09
 1.84418650E+02 4.51347130E-09
 1.84452210E+02 4.36482370E-09
 1.84790560E+02 3.32823750E-09
 1.85129520E+02 1.28306790E-08
 1.85469110E+02 3.82116170E-10
 1.85778830E+02 1.50769850E-08
 1.85809320E+02 1.65603110E-08
 1.86150150E+02 1.53971220E-09
 1.86491610E+02 4.93638470E-09
 1.86833690E+02 7.97644380E-09
 1.87160980E+02 1.67277910E-08
