 WMBASIC, Moont, Westmoquette 2004 (Pauldrach 2003) after SNC 2002
 Z/Z0 0.20 Teff 28.10 logg 3.08 R/R0 27.77 R 1.9314E+12
   Wavelength   Eddington Hnu
 (Angstroms) (erg/s/cm2/Hz/sr)
 5.00000000E+01 7.80424440E-60
 6.24448220E+01 3.60935900E-53
 8.31374340E+01 1.51184350E-48
 9.35000000E+01 2.65589930E-46
 9.77000000E+01 3.59744530E-44
 1.02000000E+02 4.13970420E-42
 1.05600000E+02 1.68021860E-40
 1.10400000E+02 1.65238970E-38
 1.14000000E+02 4.06744870E-37
 1.17800000E+02 9.78918520E-36
 1.21300000E+02 1.55064500E-34
 1.24340780E+02 1.51592990E-33
 1.25103210E+02 2.64090700E-33
 1.25875050E+02 4.60215870E-33
 1.26264560E+02 6.07597330E-33
 1.26656480E+02 8.02238010E-33
 1.26657280E+02 8.02693040E-33
 1.27447660E+02 1.39886770E-32
 1.27448480E+02 1.39966160E-32
 1.29343070E+02 5.16122790E-32
 1.31295690E+02 1.90732640E-31
 1.33308180E+02 7.05937530E-31
 1.34337740E+02 1.35886920E-30
 1.35383330E+02 2.61663380E-30
 1.35384240E+02 2.61812570E-30
 1.37200850E+02 7.98753930E-30
 1.39067840E+02 2.44048650E-29
 1.39068810E+02 2.44188030E-29
 1.40058470E+02 4.36257590E-29
 1.41063320E+02 7.80004800E-29
 1.41064320E+02 7.80450570E-29
 1.44205920E+02 4.56116470E-28
 1.47491730E+02 2.67008470E-27
 1.50930770E+02 1.56356470E-26
 1.52711150E+02 3.78305780E-26
 1.54534020E+02 9.15064490E-26
 1.54535210E+02 9.12693980E-26
 1.57236080E+02 3.25143170E-25
 1.60034310E+02 1.15745950E-24
 1.60035590E+02 1.15823510E-24
 1.60224390E+02 1.25974600E-24
 1.60225670E+02 1.26046520E-24
 1.62147230E+02 2.92980360E-24
 1.64116780E+02 6.80736500E-24
 1.64118130E+02 1.83685060E-25
 1.65325350E+02 3.04477060E-25
 1.66551860E+02 5.04813950E-25
 1.66553240E+02 5.05100420E-25
 1.68739650E+02 1.22031630E-24
 1.70985680E+02 2.94594330E-24
 1.70987140E+02 2.59579040E-24
 1.71113420E+02 2.72565250E-24
 1.71114880E+02 2.19320650E-24
 1.71458910E+02 2.50417440E-24
 1.71460380E+02 1.25531630E-24
 1.72433830E+02 1.82100750E-24
 1.72435320E+02 2.82729870E-25
 1.75831390E+02 9.98199480E-25
 1.79365540E+02 3.52430300E-24
 1.79367150E+02 3.52624300E-24
 1.80916590E+02 6.03455550E-24
 1.80918230E+02 6.03795080E-24
 1.83985820E+02 1.70218490E-23
 1.87160980E+02 4.79722470E-23
 1.87162730E+02 4.79949350E-23
 1.88738970E+02 7.92120680E-23
 1.88740750E+02 7.92565410E-23
 1.89790130E+02 1.10110850E-22
 1.90853060E+02 1.53043740E-22
 1.90854880E+02 1.53129560E-22
 1.92241740E+02 2.33966980E-22
 1.92243590E+02 2.33989330E-22
 1.93566170E+02 3.48506930E-22
 1.93568040E+02 3.48702240E-22
 1.94617540E+02 4.76438050E-22
 1.94619430E+02 4.76081470E-22
 1.94836520E+02 5.07611020E-22
 1.94838420E+02 5.07895380E-22
 1.97884440E+02 1.22979770E-21
 2.01029230E+02 2.97591520E-21
 2.01031250E+02 2.97757780E-21
 2.01590960E+02 3.47421140E-21
 2.01592990E+02 3.47615190E-21
 2.02358650E+02 4.28660940E-21
 2.02360700E+02 4.28900280E-21
 2.02518850E+02 4.47780820E-21
 2.02520900E+02 4.48030820E-21
 2.06041210E+02 1.14807220E-20
 2.09688270E+02 2.93881010E-20
 2.13466760E+02 7.50988270E-20
 2.15407540E+02 1.19970780E-19
 2.17383930E+02 1.91566970E-19
 2.17386300E+02 1.91673140E-19
 2.19479890E+02 3.11637590E-19
 2.19482300E+02 3.11809990E-19
 2.22379990E+02 6.01363220E-19
 2.25357750E+02 1.15935220E-18
 2.25360290E+02 1.15999230E-18
 2.25609880E+02 1.22458550E-18
