 WMBASIC, Moont, Westmoquette 2004 (Pauldrach 2003) after SNC 2002
 Z/Z0 0.20 Teff 51.40 logg 3.88 R/R0 15.20 R 1.0572E+12
   Wavelength   Eddington Hnu
 (Angstroms) (erg/s/cm2/Hz/sr)
 5.00000000E+01 6.32074970E-29
 5.53001880E+01 1.01490030E-26
 6.18572940E+01 2.06514250E-24
 7.01785730E+01 9.34720480E-22
 7.14852590E+01 2.43677010E-21
 7.28415280E+01 6.63416900E-21
 7.35391460E+01 1.11378600E-20
 7.42502560E+01 1.89234900E-20
 7.42530130E+01 1.46178200E-20
 7.72377550E+01 7.58873530E-20
 8.04757400E+01 4.44297670E-19
 8.39970920E+01 3.06116190E-18
 8.58759150E+01 8.67305790E-18
 8.78407110E+01 2.60149790E-17
 8.78445690E+01 2.26828790E-17
 8.87928230E+01 3.85826990E-17
 8.97658010E+01 6.65873220E-17
 8.97698300E+01 6.68692510E-17
 9.03282960E+01 9.14472910E-17
 9.08978860E+01 1.25827960E-16
 9.09020170E+01 1.24865840E-16
 9.25243130E+01 3.09363930E-16
 9.42100040E+01 7.89369820E-16
 9.42144420E+01 7.91211930E-16
 9.60831740E+01 2.20941040E-15
 9.80323440E+01 6.33848180E-15
 9.80371490E+01 8.17717760E-15
 9.83013530E+01 9.38771560E-15
 9.83061840E+01 9.41103640E-15
 9.92180430E+01 1.51177400E-14
 9.92229650E+01 7.18909180E-15
 1.00018170E+02 1.07559040E-14
 1.00831310E+02 1.61969830E-14
 1.00831820E+02 1.45129140E-14
 1.00955720E+02 1.54397070E-14
 1.00956230E+02 1.56535570E-14
 1.01176410E+02 1.74665190E-14
 1.01176920E+02 1.31823510E-14
 1.02009210E+02 1.98404420E-14
 1.02009730E+02 1.53735580E-14
 1.03240150E+02 2.78865560E-14
 1.04501150E+02 5.09666990E-14
 1.04501690E+02 5.15898550E-14
 1.05314160E+02 7.57189350E-14
 1.06139920E+02 1.11412480E-13
 1.06140480E+02 1.11133160E-13
 1.06715730E+02 1.45097750E-13
 1.07297830E+02 1.89656780E-13
 1.07298410E+02 1.88983240E-13
 1.08067960E+02 2.68423860E-13
 1.08849220E+02 3.81807230E-13
 1.08849820E+02 2.31086940E-12
 1.11066990E+02 5.56078490E-12
 1.13377010E+02 1.37182510E-11
 1.13377660E+02 2.73110970E-11
 1.14496000E+02 3.87400730E-11
 1.15637300E+02 5.53374970E-11
 1.15637960E+02 5.53495920E-11
 1.16979650E+02 8.41490140E-11
 1.18353530E+02 1.29171410E-10
 1.18354230E+02 1.29112540E-10
 1.18360690E+02 1.29372690E-10
 1.18361390E+02 1.29400550E-10
 1.18952510E+02 1.55570010E-10
 1.19550290E+02 1.87392190E-10
 1.19551000E+02 2.50385590E-10
 1.21713390E+02 4.52717210E-10
 1.23956210E+02 8.46635300E-10
 1.23956980E+02 7.36445470E-10
 1.24737770E+02 8.91439950E-10
 1.24738550E+02 8.99858720E-10
 1.25689800E+02 1.13661860E-09
 1.26656480E+02 1.44413560E-09
 1.26657280E+02 2.00477600E-09
 1.26797720E+02 2.07272560E-09
 1.26798530E+02 1.99044680E-09
 1.27081660E+02 2.12350660E-09
 1.27082470E+02 2.05729340E-09
 1.27447660E+02 2.22985570E-09
 1.27448480E+02 3.77809380E-09
 1.27598120E+02 3.88718220E-09
 1.27598940E+02 3.90083980E-09
 1.27944040E+02 4.16477490E-09
 1.27944860E+02 4.00835550E-09
 1.28310670E+02 4.29030290E-09
 1.28311500E+02 4.01447490E-09
 1.29932340E+02 5.35569290E-09
 1.31595520E+02 7.15685870E-09
 1.31596380E+02 7.71685260E-09
 1.32580630E+02 9.13076670E-09
 1.33580600E+02 1.08118960E-08
 1.33581490E+02 1.10165370E-08
 1.34475920E+02 1.27867950E-08
 1.35383330E+02 1.48510710E-08
 1.35384240E+02 1.10062870E-08
 1.37035540E+02 1.43236490E-08
 1.38728580E+02 1.86358600E-08
 1.38729540E+02 1.86390710E-08
 1.39886210E+02 2.22244230E-08
 1.41063320E+02 2.64997950E-08
 1.41064320E+02 1.75979080E-08
 1.43355700E+02 2.44840160E-08
 1.45723810E+02 3.40519670E-08
 1.48171480E+02 4.73461250E-08
 1.49426410E+02 5.58286410E-08
 1.50702770E+02 6.58357310E-08
 1.50703910E+02 6.53763870E-08
 1.52594350E+02 8.30720870E-08
 1.54534020E+02 1.05629420E-07
 1.54535210E+02 1.05117790E-07
 1.55996320E+02 1.25549010E-07
