#"E (kev)" "Fv (kev/s/cm^2/kev)"
2.7142863904553885e-07 1.478939267277694e+22
2.739457516178313e-07 1.5064736623582478e+22
2.765099864223664e-07 1.5348184902976433e+22
2.790598985778583e-07 1.56325801333584e+22
2.815933520374848e-07 1.5917684791795979e+22
2.8423832968548866e-07 1.621767116349429e+22
2.868671234860481e-07 1.6519062638991283e+22
2.895449962840509e-07 1.6829934805010287e+22
2.9220450048920346e-07 1.71399806749728e+22
2.949133133057186e-07 1.7458814057687313e+22
2.976014173847825e-07 1.7779503202365268e+22
3.0041169711311335e-07 1.8116406024636887e+22
3.031273660095671e-07 1.844484636709818e+22
3.0596801703505746e-07 1.879211371006717e+22
3.0878554232880985e-07 1.9139838587299755e+22
3.116554406121974e-07 1.949801546990285e+22
3.144994446329932e-07 1.985478227620724e+22
3.1747704940561877e-07 2.023294624715029e+22
3.203460648275647e-07 2.0599946903610544e+22
3.2335165730444563e-07 2.0989699244878683e+22
3.263283295836818e-07 2.137623133411819e+22
3.2936031565626706e-07 2.17761819069734e+22
3.3236011494164423e-07 2.2174119853610875e+22
3.3550576232481283e-07 2.259644580382185e+22
3.3861907998830734e-07 2.301646662153775e+22
3.41696587462726e-07 2.343831755091855e+22
3.4492641342150627e-07 2.3883330184880497e+22
3.480225270903669e-07 2.431416177750533e+22
3.5127415319285333e-07 2.477086901642738e+22
3.5458711319724434e-07 2.5238844590720524e+22
3.578599103193418e-07 2.570819150613919e+22
3.610885649235035e-07 2.617270683148234e+22
3.644830520203167e-07 2.666861190631182e+22
3.6783288143408183e-07 2.7161323053224355e+22
3.712448560972944e-07 2.7667741426866763e+22
3.7472072155758324e-07 2.8187423305026958e+22
3.781470006330869e-07 2.8705348801449567e+22
3.816365146346226e-07 2.9237906588849903e+22
3.8519103044928846e-07 2.978356537360095e+22
3.886905730191598e-07 3.0328161572644815e+22
3.923783393665902e-07 3.0906666462799473e+22
3.9601031250467857e-07 3.1479133474102274e+22
3.9958141999264346e-07 3.2051675428574363e+22
4.033486050315858e-07 3.265700734535954e+22
4.070539071775453e-07 3.3261001632231847e+22
4.1082791691296625e-07 3.388080333676115e+22
4.146725631942373e-07 3.4519050119245556e+22
4.1844867085232985e-07 3.514874008582337e+22
4.222941828036617e-07 3.5798081422407443e+22
4.262110302566671e-07 3.6465655369216054e+22
4.302012167396526e-07 3.7151580650122148e+22
4.3411487371489084e-07 3.783017420906992e+22
4.382551427330124e-07 3.855557116527163e+22
4.423174007405198e-07 3.927264875372584e+22
4.462950752076108e-07 3.9983788389869426e+22
4.505084637171961e-07 4.074180018495323e+22
4.546355108380938e-07 4.149218023010074e+22
4.5883887170013237e-07 4.226289925478074e+22
4.631206827462329e-07 4.305393227937305e+22
4.6730708439817624e-07 4.383483958657237e+22
4.717491669494897e-07 4.4673719803916545e+22
4.760937486865533e-07 4.550004292648204e+22
4.80519097241347e-07 4.635323041699553e+22
4.848379480567245e-07 4.718652910213021e+22
4.894281298134746e-07 4.8083807395294174e+22
4.939093587090598e-07 4.8971103682163965e+22
4.984734066199911e-07 4.987847651999152e+22
5.031225908666497e-07 5.0816388995900796e+22
5.078593160364953e-07 5.1773728006070075e+22
5.124743118864758e-07 5.271947233950925e+22
5.171739512618416e-07 5.3690912349384646e+22
5.219605843824813e-07 5.469016059576136e+22
5.268366492896637e-07 5.5714154474967075e+22
5.318046759867801e-07 5.67728695699523e+22
5.366350817807777e-07 5.780907055014141e+22
5.415540415002872e-07 5.887362985231773e+22
5.465640128093207e-07 5.996867264515093e+22
5.516675451654772e-07 6.1094498956443264e+22
5.568672841459416e-07 6.224992747950948e+22
5.61911371864655e-07 6.338194799113701e+22
5.670476732528144e-07 6.4546233353825925e+22
5.722787403492427e-07 6.574284614705212e+22
5.776072202407626e-07 6.6974180150931186e+22
5.830358595287397e-07 6.823899791176068e+22
5.882884348398094e-07 6.947368216764724e+22
5.939206840962939e-07 7.081034899780023e+22
5.993721299889652e-07 7.211538219023865e+22
6.049245778045626e-07 7.3457693126893324e+22
6.105808607663179e-07 7.48368692388364e+22
6.160378893133854e-07 7.61817240920183e+22
6.219049168306556e-07 7.763861846661777e+22
6.275671770749408e-07 7.90592101164261e+22
6.333334911062573e-07 8.052156111364508e+22
6.392067537749397e-07 8.201922100710988e+22
6.451899683188549e-07 8.356195290305361e+22
6.512862514840725e-07 8.514806918874879e+22
6.571505874349354e-07 8.66899259884347e+22
6.631214906879519e-07 8.827187949549317e+22
6.692018927061262e-07 8.990033637570623e+22
6.753948334660632e-07 9.156960256191691e+22
6.81703466525911e-07 9.328791603752083e+22
6.881310643800101e-07 9.505681454194283e+22
6.946810241193494e-07 9.687446030903588e+22
7.009606265972645e-07 9.863381435653955e+22
7.073547942287105e-07 1.0044219071425319e+23
7.138666910685604e-07 1.0229942687796202e+23
7.20499598767223e-07 1.0420750431557741e+23
7.272569220850868e-07 1.0617391725360665e+23
7.341421947202118e-07 1.0819519671453821e+23
7.407166024341242e-07 1.1013948313301996e+23
7.474098247452758e-07 1.1213725465987367e+23
7.546838862999744e-07 1.1432983420299674e+23
7.616330933561436e-07 1.1644756441468618e+23
7.687114678297137e-07 1.1862070505827568e+23
7.754376931732238e-07 1.2070665174535415e+23
7.827762202379546e-07 1.2300050126342421e+23
7.902549739344955e-07 1.2536431830790673e+23
7.97365237196117e-07 1.2762997200693936e+23
8.046046102964707e-07 1.2995821772557976e+23
8.119766420662028e-07 1.3234849300912839e+23
8.194850126005006e-07 1.3480789213805047e+23
8.27133539384772e-07 1.3733665256042868e+23
8.349261837665936e-07 1.3993742455291614e+23
8.428670577969822e-07 1.4261267065344145e+23
8.503771823695394e-07 1.4516668302775336e+23
8.586161308492443e-07 1.4798965251696255e+23
8.664108303611438e-07 1.5068918172816657e+23
8.743483503010276e-07 1.534648165238886e+23
8.82432652259714e-07 1.563142880308337e+23
8.906678457122455e-07 1.592485906230496e+23
8.990581949834478e-07 1.622634991999294e+23
9.069446703780395e-07 1.6512387777740236e+23
9.156459845587882e-07 1.6830592984247784e+23
9.238274825593135e-07 1.713269638580263e+23
9.328573752459835e-07 1.7469079195287055e+23
9.413507656124112e-07 1.7788436350929237e+23
9.500002366593859e-07 1.811717795612379e+23
9.588101306624096e-07 1.8454005784703674e+23
9.677849524782824e-07 1.8801298752338127e+23
9.761607467168827e-07 1.9127444546787113e+23
9.85464899981857e-07 1.949572280195271e+23
9.949481227563416e-07 1.9871194719797744e+23
1.0038028390591892e-06 2.0227425832247018e+23
1.0128165788384964e-06 2.0592628877201082e+23
1.0228361987445655e-06 2.1000562531536725e+23
1.032196596570015e-06 2.1388007190954184e+23
1.0417298984694862e-06 2.178532883425059e+23
1.0514409398958968e-06 2.219210992143332e+23
1.0613347383038135e-06 2.2612273232402118e+23
1.0704920699544072e-06 2.3004817007811508e+23
1.0807493981508345e-06 2.3446831923861006e+23
1.090246317291e-06 2.3860123488801153e+23
1.1008875856940178e-06 2.4328789098950136e+23
1.110743338475522e-06 2.4766958727759035e+23
1.1207771536379026e-06 2.5215849149680826e+23
1.1320258294499618e-06 2.572594278685597e+23
1.1424496400342154e-06 2.619960880133797e+23
1.1530672017445707e-06 2.6689569742432047e+23
1.162793166895181e-06 2.7142346683813064e+23
1.1737940483227605e-06 2.7658609542332944e+23
1.1850050707518223e-06 2.8189085942937803e+23
1.195279681191867e-06 2.8679578175963993e+23
1.2069069154447063e-06 2.924095681828813e+23
1.2175665447273387e-06 2.9759876136778296e+23
1.2296336066175994e-06 3.0350556960793536e+23
1.240700309077158e-06 3.090169735033384e+23
1.2522207398840917e-06 3.1476083245585524e+23
1.2638283682155018e-06 3.206440763717343e+23
1.2755220613520694e-06 3.265899499045779e+23
1.2873005904515026e-06 3.326527694892943e+23
1.2991626273059246e-06 3.388133462858696e+23
1.3112453065706595e-06 3.4514312271892174e+23
1.323272513947481e-06 3.5151934019340384e+23
1.3355223994371992e-06 3.580471317247337e+23
1.3480012049947394e-06 3.647639993262463e+23
1.3604170055670592e-06 3.7151580650122146e+23
1.3730636443970317e-06 3.78462378735702e+23
1.3856380490028568e-06 3.85418451359886e+23
1.398444893008519e-06 3.92598040024956e+23
1.4114906815439797e-06 3.999500166129427e+23
1.4244550046810078e-06 4.073116197891059e+23
1.4376596860685492e-06 4.1491186407600895e+23
1.4509417718128384e-06 4.226160540528701e+23
1.4644715640665227e-06 4.3052175899620735e+23
1.477903882164572e-06 4.3844896541905504e+23
1.4915848870848259e-06 4.466146892522563e+23
1.5055215496628538e-06 4.549928036937634e+23
1.5193488967391111e-06 4.6339891979100115e+23
1.5334325906280534e-06 4.7203705312270504e+23
1.5475867644719446e-06 4.8076850637405e+23
1.562004669617472e-06 4.8976879132643475e+23
1.5764934041641144e-06 4.989216495128512e+23
1.5910493832741191e-06 5.0818539143858475e+23
1.605668835352864e-06 5.175466407756291e+23
1.6205594423682838e-06 5.271794722513726e+23
1.6355131941433667e-06 5.369639395715206e+23
1.650745488394303e-06 5.469991133462567e+23
1.6660404311496684e-06 5.5721323701958585e+23
1.6813935615627564e-06 5.6750380439559606e+23
1.697032292541592e-06 5.781165824883388e+23
1.7127282013765295e-06 5.8887405842592775e+23
1.728476329168512e-06 5.9973198028439524e+23
1.7445167450466227e-06 6.109396766408933e+23
1.7606077892396168e-06 6.222526940091513e+23
1.7769984375209941e-06 6.338906725261208e+23
1.7934378564283869e-06 6.456747241517672e+23
1.8099202174721486e-06 6.575877228986511e+23
1.8267083466978182e-06 6.698619976217829e+23
1.8435368634133106e-06 6.8224553104444e+23
1.8606783279501468e-06 6.949933407051036e+23
1.877857286328376e-06 7.078874114875137e+23
1.8953564147222088e-06 7.211508216355676e+23
1.912889776560527e-06 7.345311778339855e+23
1.930450146378027e-06 7.480989850752807e+23
1.948335912495537e-06 7.620171308638754e+23
1.9662445468734675e-06 7.760896629467761e+23
1.9844854591765163e-06 7.905583488046413e+23
2.0030679836570197e-06 8.054406904369854e+23
2.0213429603733433e-06 8.201882723669444e+23
2.040289934348229e-06 8.356642188939046e+23
2.058911896908659e-06 8.509452149648932e+23
2.078224973328573e-06 8.669907667485492e+23
2.0971945724766024e-06 8.82904121333362e+23
2.116874780885784e-06 8.995584673414403e+23
2.1361919922127376e-06 9.160278629139697e+23
2.156239675142784e-06 9.33323756241779e+23
2.1759037339129394e-06 9.504148845312406e+23
2.196318479513468e-06 9.683227603182052e+23
2.216327811856302e-06 9.860438726383059e+23
2.237108382757227e-06 1.0046375478267009e+24
2.2578713540985587e-06 1.023367046233076e+24
2.2786047916935868e-06 1.0422626822117989e+24
2.299722537677772e-06 1.061653354580099e+24
2.3208011767249496e-06 1.0812202263867105e+24
2.3422697924809475e-06 1.1013011997728845e+24
2.3641393084549505e-06 1.1219901536301448e+24
2.385962132840688e-06 1.1427851160415166e+24
2.408191593705664e-06 1.164178622815638e+24
2.4303629952539826e-06 1.1856816998642644e+24
2.4529464394566192e-06 1.207859450825607e+24
2.4754595153175536e-06 1.2301166457666183e+24
2.498389667896009e-06 1.2530052618182078e+24
2.5217485956852803e-06 1.276558863337032e+24
2.5450262750300675e-06 1.3002302247412428e+24
2.568205980288052e-06 1.324034282938156e+24
2.5923533411557833e-06 1.3490408663858207e+24
2.616407231288819e-06 1.3741913982966252e+24
2.6403496681786724e-06 1.3994567515976335e+24
2.6647343408014564e-06 1.425443219843978e+24
2.6895736160354607e-06 1.4521258634877082e+24
2.714286390455388e-06 1.478939267277694e+24
2.739457516178313e-06 1.5064736623582476e+24
2.765099864223664e-06 1.5348184902976433e+24
2.790598985778583e-06 1.56325801333584e+24
2.8159335203748477e-06 1.5917677915653947e+24
2.8423832968548867e-06 1.621767116349429e+24
2.868671234860481e-06 1.6519062638991283e+24
2.8954499628405087e-06 1.6829934805010288e+24
2.922045004892035e-06 1.713997379881933e+24
2.9491331330571854e-06 1.7458814057687313e+24
2.976014173847824e-06 1.777950320236527e+24
3.004116971131133e-06 1.8116406024636888e+24
3.0312736600956705e-06 1.844484636709818e+24
3.059680170350575e-06 1.879211371006717e+24
3.0878554232880982e-06 1.9139838587299757e+24
3.116554406121974e-06 1.9498015469902693e+24
3.1449944463299315e-06 1.985478227620724e+24
3.1747704940561875e-06 2.023294624715029e+24
3.203460648275647e-06 2.0599946903610545e+24
3.233516573044457e-06 2.0989699244878685e+24
3.2632832958368175e-06 2.1376231334118192e+24
3.29360315656267e-06 2.1776181906973403e+24
3.3236011494164426e-06 2.2174119853610877e+24
3.355057623248129e-06 2.2596445803821849e+24
3.386190799883073e-06 2.3016466621537748e+24
3.4169658746272594e-06 2.343831755091855e+24
3.449264134215063e-06 2.3883330184880498e+24
3.480225270903669e-06 2.4314161777505326e+24
3.5127415319285334e-06 2.4770869016427376e+24
3.5458711319724436e-06 2.523884459072053e+24
3.5785991031934176e-06 2.5708191506139193e+24
3.610885649235035e-06 2.6172706831482344e+24
3.6448305202031668e-06 2.666861190631182e+24
3.6783288143408182e-06 2.716132305322436e+24
3.7124485609729446e-06 2.7667741426866766e+24
3.747207215575832e-06 2.818742330502696e+24
3.7814700063308684e-06 2.8705348801449566e+24
3.8163651463462256e-06 2.9237906588849903e+24
3.851910304492885e-06 2.9783565373601194e+24
3.886905730191597e-06 3.0328161572644816e+24
3.9237833936659015e-06 3.0906666462799473e+24
3.960103125046786e-06 3.1479133474102277e+24
3.995814199926435e-06 3.205167542857436e+24
4.033486050315858e-06 3.265700734535954e+24
4.070539071775453e-06 3.3261001632231845e+24
4.108279169129662e-06 3.388080333676115e+24
4.146725631942373e-06 3.451905011924556e+24
4.184486708523299e-06 3.514874008582337e+24
4.222941828036617e-06 3.5798081422407447e+24
4.2621103025666715e-06 3.646565536921605e+24
4.302012167396526e-06 3.7151580650122146e+24
4.341148737148908e-06 3.783017420907023e+24
4.382551427330124e-06 3.8555571165271625e+24
4.423174007405198e-06 3.9272648753725837e+24
4.462950752076108e-06 3.9983788389869424e+24
4.505084637171961e-06 4.074180018495323e+24
4.546355108380938e-06 4.1492180230100746e+24
4.5883887170013235e-06 4.226289925478073e+24
4.631206827462329e-06 4.3053932279373043e+24
4.6730708439817624e-06 4.383483958657237e+24
4.717491669494898e-06 4.4673719803916543e+24
4.760937486865534e-06 4.550004292648204e+24
4.80519097241347e-06 4.6353230416995527e+24
4.8483794805672445e-06 4.718652910213021e+24
4.894281298134746e-06 4.8083807395294173e+24
4.939093587090597e-06 4.897110368216396e+24
4.984734066199912e-06 4.987847651999152e+24
5.031225908666497e-06 5.08163889959008e+24
5.078593160364953e-06 5.177372800607008e+24
5.124743118864759e-06 5.271947233950924e+24
5.171739512618416e-06 5.369091234938465e+24
5.219605843824813e-06 5.469016059576136e+24
5.268366492896637e-06 5.571415447496708e+24
5.318046759867801e-06 5.67728695699523e+24
5.366350817807777e-06 5.78090705501414e+24
5.415540415002873e-06 5.887362985231773e+24
5.465640128093207e-06 5.996867264515093e+24
5.516675451654771e-06 6.170456381253026e+24
5.568672841459417e-06 6.580422864773514e+24
5.619113718646549e-06 6.97393722113753e+24
5.6704767325281446e-06 7.370582926907752e+24
5.722787403492427e-06 7.770424887512994e+24
5.776072202407626e-06 8.17366245338107e+24
5.8303585952873965e-06 8.580228570832864e+24
5.882884348398094e-06 8.969714408163032e+24
5.939206840962939e-06 9.383414506660952e+24
5.9937212998896524e-06 9.77987998014276e+24
6.0492457780456266e-06 1.0180067805790305e+25
6.105808607663179e-06 1.058392934919974e+25
6.160378893133853e-06 1.09703364125972e+25
6.219049168306557e-06 1.138195166617593e+25
6.275671770749409e-06 1.177591532305321e+25
6.333334911062572e-06 1.2174033086955713e+25
6.392067537749398e-06 1.2575691023648191e+25
6.451899683188549e-06 1.2981840334374565e+25
6.512862514840725e-06 1.3392343581314564e+25
6.571505874349353e-06 1.3784413700992988e+25
6.631214906879519e-06 1.418046837804173e+25
6.692018927061262e-06 1.4581199908702635e+25
6.7539483346606315e-06 1.4985990921666837e+25
6.81703466525911e-06 1.539569909373689e+25
6.8813106438001e-06 1.5810453625738477e+25
6.946810241193494e-06 1.6230095978107167e+25
7.009606265972644e-06 1.662991694422597e+25
7.073547942287104e-06 1.703461681068215e+25
7.138666910685604e-06 1.7444233376702443e+25
7.2049959876722295e-06 1.7858947356507059e+25
7.272569220850868e-06 1.827945769451018e+25
7.341421947202118e-06 1.8705488064268744e+25
7.407166024341242e-06 1.9109816311926734e+25
7.474098247452759e-06 1.951951618069483e+25
7.546838862999745e-06 1.996265850011305e+25
7.616330933561437e-06 2.038435576932226e+25
7.687114678297138e-06 2.081158938966577e+25
7.754376931732238e-06 2.1216098796948838e+25
7.827762202379545e-06 2.1657757513766236e+25
7.902549739344956e-06 2.210662954134133e+25
7.97365237196117e-06 2.253162634084853e+25
8.046046102964708e-06 2.296291473362781e+25
8.119766420662029e-06 2.3400608421962206e+25
8.194850126005006e-06 2.384521565870509e+25
8.27133539384772e-06 2.4296951109019587e+25
8.349261837665935e-06 2.4756149399616466e+25
8.428670577969824e-06 2.5222842072849894e+25
8.503771823695394e-06 2.5663557038645676e+25
8.586161308492443e-06 2.6145310987320763e+25
8.664108303611439e-06 2.660055363063429e+25
8.743483503010276e-06 2.7063520936646473e+25
8.82432652259714e-06 2.753437071336065e+25
8.906678457122455e-06 2.806651737252195e+25
8.99058194983448e-06 2.8652599077174875e+25
9.069446703780395e-06 2.9201205647163357e+25
9.156459845587883e-06 2.980426457071608e+25
9.238274825593134e-06 3.036954544009721e+25
9.328573752459835e-06 3.099102451248479e+25
9.413507656124113e-06 3.1573816418486206e+25
9.500002366593858e-06 3.216624935365572e+25
9.588101306624096e-06 3.2767158470103676e+25
9.677849524782825e-06 3.3378545170077905e+25
9.761607467168829e-06 3.394687875757604e+25
9.85464899981857e-06 3.4579754030292327e+25
9.949481227563417e-06 3.5219965678864255e+25
1.0038028390591894e-05 3.5819198165164936e+25
1.0128165788384964e-05 3.642758516362315e+25
1.0228361987445657e-05 3.7101230235004227e+25
1.032196596570015e-05 3.7732342650821645e+25
1.0417298984694862e-05 3.8501285491599075e+25
1.0514409398958966e-05 3.930818950324465e+25
1.0613347383038135e-05 4.012871170353828e+25
1.0704920699544073e-05 4.088539260765221e+25
1.0807493981508344e-05 4.1728469946039916e+25
1.090246317291e-05 4.250671182190701e+25
1.1008875856940179e-05 4.337686842097098e+25
1.1107433384755221e-05 4.418027347207547e+25
1.1207771536379025e-05 4.499507790740386e+25
1.1320258294499616e-05 4.590798139866073e+25
1.1424496400342155e-05 4.674776598484053e+25
1.1530672017445707e-05 4.7604540658624495e+25
1.162793166895181e-05 4.838778598255712e+25
1.1737940483227607e-05 4.927163984041955e+25
1.1850050707518224e-05 5.016979078024333e+25
1.1952796811918672e-05 5.0991864544865885e+25
1.2069069154447062e-05 5.1921763104189246e+25
1.2175665447273385e-05 5.27728913917747e+25
1.2296336066175995e-05 5.373312877602062e+25
1.2407003090771581e-05 5.461739950644668e+25
1.2522207398840916e-05 5.580875717795194e+25
1.2638283682155017e-05 5.70076805300899e+25
1.2755220613520696e-05 5.820688054771306e+25
1.2873005904515024e-05 5.9411402120025475e+25
1.2991626273059245e-05 6.061949985433639e+25
1.3112453065706594e-05 6.184489041925769e+25
1.3232725139474808e-05 6.306203190433176e+25
1.3355223994371992e-05 6.4294755529927116e+25
1.3480012049947392e-05 6.5547307291279724e+25
1.3604170055670592e-05 6.67899623416271e+25
1.3730636443970319e-05 6.8052843469303645e+25
1.3856380490028569e-05 6.930360862851349e+25
1.398444893008519e-05 7.05770999418898e+25
1.4114906815439796e-05 7.186855053069121e+25
1.424455004681008e-05 7.314819746683255e+25
1.4376596860685493e-05 7.445224666507311e+25
1.4509417718128382e-05 7.5760440353202765e+25
1.4644715640665226e-05 7.708941806072235e+25
1.4779038821645717e-05 7.840764916216814e+25
1.4915848870848256e-05 7.975027857403932e+25
1.5055215496628541e-05 8.111507404438924e+25
1.519348896739111e-05 8.246960895103225e+25
1.5334325906280535e-05 8.384804211318818e+25
1.5475867644719448e-05 8.522979401026417e+25
1.5620046696174718e-05 8.707423273090977e+25
1.5764934041641144e-05 8.904944259940895e+25
1.591049383274119e-05 9.102234044884939e+25
1.605668835352864e-05 9.299133979374574e+25
1.6205594423682837e-05 9.498789011187485e+25
1.6355131941433668e-05 9.698685061908601e+25
1.650745488394303e-05 9.901076495786778e+25
1.6660404311496683e-05 1.010391170538249e+26
1.6813935615627565e-05 1.0306194765086054e+26
1.6970322925415922e-05 1.0511799442550324e+26
1.7127282013765297e-05 1.0717360260190506e+26
1.728476329168512e-05 1.092264303822454e+26
1.7445167450466226e-05 1.1131556818813437e+26
1.760607789239617e-05 1.1340094383656884e+26
1.776998437520994e-05 1.1551981415290063e+26
1.7934378564283868e-05 1.1764079351451454e+26
1.8099202174721487e-05 1.1976024231089535e+26
1.826708346697818e-05 1.2191665467809286e+26
1.8435368634133105e-05 1.2407145092223225e+26
1.860678327950147e-05 1.2626368385513058e+26
1.877857286328376e-05 1.284558280587338e+26
1.895356414722209e-05 1.3068796557626742e+26
1.9128897765605272e-05 1.3291673987143047e+26
1.930450146378027e-05 1.3515107832319159e+26
1.948335912495537e-05 1.3742174721937236e+26
1.9662445468734677e-05 1.396951377810967e+26
1.9844854591765163e-05 1.4200805006273514e+26
2.0030679836570197e-05 1.4436553234804308e+26
2.021342960373343e-05 1.4667998445997625e+26
2.040289934348229e-05 1.4908318960553325e+26
2.0589118969086592e-05 1.5143959906723019e+26
2.0782249733285726e-05 1.5467954153492003e+26
2.0971945724766023e-05 1.5850724066295467e+26
2.116874780885784e-05 1.6245458212972413e+26
2.1361919922127373e-05 1.663009521158404e+26
2.156239675142784e-05 1.702740069081132e+26
2.1759037339129394e-05 1.7414343843544727e+26
2.196318479513468e-05 1.781402250820104e+26
2.216327811856302e-05 1.8203439022789993e+26
2.2371083827572267e-05 1.8605901720045303e+26
2.2578713540985585e-05 1.9005786668363534e+26
2.278604791693587e-05 1.9403523336616343e+26
2.2997225376777723e-05 1.9806210113049063e+26
2.3208011767249497e-05 2.0206648215050838e+26
2.3422697924809478e-05 2.0612503517513253e+26
2.3641393084549505e-05 2.1024626257256147e+26
2.3859621328406886e-05 2.14339001528041e+26
2.4081915937056637e-05 2.184923539547968e+26
2.4303629952539823e-05 2.2261679413197363e+26
2.4529464394566193e-05 2.2681236284534694e+26
2.475459515317554e-05 2.3097498112603174e+26
2.498389667896009e-05 2.3520272459066905e+26
2.5217485956852804e-05 2.394995469669161e+26
2.545026275030068e-05 2.437687181739674e+26
2.5682059802880522e-05 2.4801058952995413e+26
2.5923533411557836e-05 2.5241788055408067e+26
2.616407231288819e-05 2.568005512348907e+26
2.6403496681786724e-05 2.6115241561253564e+26
2.6647343408014564e-05 2.655823798494662e+26
2.6895736160354605e-05 2.700834082005444e+26
2.7142863904553883e-05 2.745567822654024e+26
2.739457516178313e-05 2.7910582729896494e+26
2.7650998642236638e-05 2.8373903268123562e+26
2.790598985778583e-05 2.8834300417503197e+26
2.815933520374848e-05 2.9291095212198663e+26
2.8423832968548864e-05 2.9767547610278724e+26
2.8686712348604812e-05 3.024139190933463e+26
2.8954499628405086e-05 3.072502194750022e+26
2.922045004892035e-05 3.120396971883825e+26
2.9491331330571855e-05 3.1691866408571486e+26
2.9760141738478244e-05 3.217790597425822e+26
3.0041169711311335e-05 3.26846219771307e+26
3.0312736600956707e-05 3.317462455171725e+26
3.059680170350574e-05 3.368811576719809e+26
3.087855423288099e-05 3.4198003874243776e+26
3.1165544061219745e-05 3.505761060495986e+26
3.144994446329932e-05 3.6214912550772626e+26
3.1747704940561877e-05 3.7416266576415894e+26
3.203460648275647e-05 3.856229936693951e+26
3.233516573044457e-05 3.975358931144142e+26
3.2632832958368175e-05 4.0919859184779995e+26
3.2936031565626704e-05 4.209973723860498e+26
3.3236011494164424e-05 4.325580143626704e+26
