#"E (kev)" "Fv (kev/s/cm^2/kev)"
2.689573616035461e-07 1.666417079944979e+22
2.7142863904553885e-07 1.6967553372073228e+22
2.739457516178313e-07 1.7288512807300378e+22
2.765099864223664e-07 1.761172536673073e+22
2.790598985778583e-07 1.793903352337115e+22
2.815933520374848e-07 1.8265518600407508e+22
2.8423832968548866e-07 1.8608537967889171e+22
2.868671234860481e-07 1.8954338625337944e+22
2.895449962840509e-07 1.9308563532669503e+22
2.9220450048920346e-07 1.9667887564904332e+22
2.949133133057186e-07 2.003168238326114e+22
2.976014173847825e-07 2.03980980090318e+22
3.0041169711311335e-07 2.0788447088691743e+22
3.031273660095671e-07 2.1164927068750075e+22
3.0596801703505746e-07 2.1565244014691657e+22
3.0878554232880985e-07 2.196528792512562e+22
3.116554406121974e-07 2.237217209860844e+22
3.144994446329932e-07 2.2784230625651185e+22
3.1747704940561877e-07 2.3215774958572087e+22
3.203460648275647e-07 2.3639617812729793e+22
3.2335165730444563e-07 2.408403774871333e+22
3.263283295836818e-07 2.4527883386532422e+22
3.2936031565626706e-07 2.4984068692100906e+22
3.3236011494164423e-07 2.5446157476872105e+22
3.3550576232481283e-07 2.5928671023678395e+22
3.3861907998830734e-07 2.641099275833787e+22
3.41696587462726e-07 2.6894155723981374e+22
3.4492641342150627e-07 2.7402459060806145e+22
3.480225270903669e-07 2.790164426581717e+22
3.5127415319285333e-07 2.842496921767516e+22
3.5458711319724434e-07 2.8959830743776592e+22
3.578599103193418e-07 2.950132142426769e+22
3.610885649235035e-07 3.0035416842641823e+22
3.644830520203167e-07 3.059867268759267e+22
3.6783288143408183e-07 3.1164690176261222e+22
3.712448560972944e-07 3.1747684385272285e+22
3.7472072155758324e-07 3.234577761249987e+22
3.781470006330869e-07 3.2934326371283576e+22
3.816365146346226e-07 3.3546405880173173e+22
3.8519103044928846e-07 3.417753391631749e+22
3.886905730191598e-07 3.4799769183408443e+22
3.923783393665902e-07 3.546507717908233e+22
3.9601031250467857e-07 3.6123337683983246e+22
3.9958141999264346e-07 3.6776880310823185e+22
4.033486050315858e-07 3.7476987549727513e+22
4.070539071775453e-07 3.8166554273229274e+22
4.1082791691296625e-07 3.887945993389209e+22
4.146725631942373e-07 3.960715612006052e+22
4.1844867085232985e-07 4.033477832120407e+22
4.222941828036617e-07 4.107795715163411e+22
4.262110302566671e-07 4.1843250065210425e+22
4.302012167396526e-07 4.2627011497361186e+22
4.3411487371489084e-07 4.3407324879774565e+22
4.382551427330124e-07 4.423807040488858e+22
4.423174007405198e-07 4.506502353946779e+22
4.462950752076108e-07 4.588204971982066e+22
4.505084637171961e-07 4.67519611790113e+22
4.546355108380938e-07 4.761064342239145e+22
4.5883887170013237e-07 4.849442676347533e+22
4.631206827462329e-07 4.940407730810405e+22
4.6730708439817624e-07 5.0301311914922826e+22
4.717491669494897e-07 5.126227625127677e+22
4.760937486865533e-07 5.220921388567088e+22
4.80519097241347e-07 5.318558345709017e+22
4.848379480567245e-07 5.414558987612126e+22
4.894281298134746e-07 5.517488171797884e+22
4.939093587090598e-07 5.618945816263531e+22
4.984734066199911e-07 5.723653210983818e+22
5.031225908666497e-07 5.830721078634047e+22
5.078593160364953e-07 5.941004376892695e+22
5.124743118864758e-07 6.049605484836524e+22
5.171739512618416e-07 6.160884948536843e+22
5.219605843824813e-07 6.275763123265157e+22
5.268366492896637e-07 6.393086123102899e+22
5.318046759867801e-07 6.514237322621683e+22
5.366350817807777e-07 6.633334719745551e+22
5.415540415002872e-07 6.755532344872772e+22
5.465640128093207e-07 6.881255541019706e+22
5.516675451654772e-07 7.010117213410691e+22
5.568672841459416e-07 7.142807314163884e+22
5.61911371864655e-07 7.272830270827996e+22
5.670476732528144e-07 7.406455523374662e+22
5.722787403492427e-07 7.543767423293642e+22
5.776072202407626e-07 7.684581670927826e+22
5.830358595287397e-07 7.829994723088255e+22
5.882884348398094e-07 7.97158327463928e+22
5.939206840962939e-07 8.124902196577492e+22
5.993721299889652e-07 8.275485332396436e+22
6.049245778045626e-07 8.428746139086356e+22
6.105808607663179e-07 8.587300316862938e+22
6.160378893133854e-07 8.741788149283048e+22
6.219049168306556e-07 8.909075201737407e+22
6.275671770749408e-07 9.07177534642941e+22
6.333334911062573e-07 9.239599357580674e+22
6.392067537749397e-07 9.41146603291885e+22
6.451899683188549e-07 9.588483154005456e+22
6.512862514840725e-07 9.770804513643468e+22
6.571505874349354e-07 9.947143237503323e+22
6.631214906879519e-07 1.0128831845703872e+23
6.692018927061262e-07 1.0315126885408495e+23
6.753948334660632e-07 1.050753467386603e+23
6.81703466525911e-07 1.0704586684454591e+23
6.881310643800101e-07 1.0907536522454395e+23
6.946810241193494e-07 1.11155254184125e+23
7.009606265972645e-07 1.1317774207133055e+23
7.073547942287105e-07 1.1525004166500465e+23
7.138666910685604e-07 1.1737776281698374e+23
7.20499598767223e-07 1.1956955460900816e+23
7.272569220850868e-07 1.2183630420457574e+23
7.341421947202118e-07 1.2414961270034617e+23
7.407166024341242e-07 1.2637727491873091e+23
7.474098247452758e-07 1.2867541041898345e+23
7.546838862999744e-07 1.3119761967215646e+23
7.616330933561436e-07 1.3364743863339197e+23
7.687114678297137e-07 1.3612035748572809e+23
7.754376931732238e-07 1.3850065080335418e+23
7.827762202379546e-07 1.4110585793533265e+23
7.902549739344955e-07 1.438370327574543e+23
7.97365237196117e-07 1.4643427610321313e+23
8.046046102964707e-07 1.4911732965196528e+23
8.119766420662028e-07 1.5185746210895375e+23
8.194850126005006e-07 1.5470031666285766e+23
8.27133539384772e-07 1.5757729936335366e+23
8.349261837665936e-07 1.605757339227643e+23
8.428670577969822e-07 1.6366212221529505e+23
8.503771823695394e-07 1.6657136555859978e+23
8.586161308492443e-07 1.6980345651503698e+23
8.664108303611438e-07 1.729203052297068e+23
8.743483503010276e-07 1.760633978830599e+23
8.82432652259714e-07 1.7937225488687437e+23
8.906678457122455e-07 1.8274501743395757e+23
8.990581949834478e-07 1.861692764567201e+23
9.069446703780395e-07 1.8944706434912344e+23
9.156459845587882e-07 1.931367744667045e+23
9.238274825593135e-07 1.9658179916851106e+23
9.328573752459835e-07 2.0044536018714976e+23
9.413507656124112e-07 2.0410611115630683e+23
9.500002366593859e-07 2.0788584941341818e+23
9.588101306624096e-07 2.1174672735218234e+23
9.677849524782824e-07 2.1574897813533457e+23
9.761607467168827e-07 2.195057320708696e+23
9.85464899981857e-07 2.2370945872658243e+23
9.949481227563416e-07 2.280090044973579e+23
1.0038028390591892e-06 2.3212958748310843e+23
1.0128165788384964e-06 2.363034256714981e+23
1.0228361987445655e-06 2.4098792421558436e+23
1.032196596570015e-06 2.4541180973140766e+23
1.0417298984694862e-06 2.4996293964498843e+23
1.0514409398958968e-06 2.546367035893007e+23
1.0613347383038135e-06 2.5946450839501396e+23
1.0704920699544072e-06 2.639769402987327e+23
1.0807493981508345e-06 2.6905882969255556e+23
1.090246317291e-06 2.7382303520470696e+23
1.1008875856940178e-06 2.7917049501512982e+23
1.110743338475522e-06 2.8420065227585496e+23
1.1207771536379026e-06 2.8933464369137774e+23
1.1320258294499618e-06 2.951649671275144e+23
1.1424496400342154e-06 3.0062739990770186e+23
1.1530672017445707e-06 3.0624118129535496e+23
1.162793166895181e-06 3.114292272000152e+23
1.1737940483227605e-06 3.1737872975023645e+23
1.1850050707518223e-06 3.234604569301362e+23
1.195279681191867e-06 3.290773119713495e+23
1.2069069154447063e-06 3.3554033376955545e+23
1.2175665447273387e-06 3.414545587984842e+23
1.2296336066175994e-06 3.4830005359527556e+23
1.240700309077158e-06 3.5456952803198905e+23
1.2522207398840917e-06 3.6117357954253995e+23
1.2638283682155018e-06 3.67906377901246e+23
1.2755220613520694e-06 3.74779836029955e+23
1.2873005904515026e-06 3.8169964187024307e+23
1.2991626273059246e-06 3.887949806863501e+23
1.3112453065706595e-06 3.960581685846005e+23
1.323272513947481e-06 4.0335582561702505e+23
1.3355223994371992e-06 4.108186508669656e+23
1.3480012049947394e-06 4.1855780406961804e+23
1.3604170055670592e-06 4.262701149736119e+23
1.3730636443970317e-06 4.342813441721267e+23
1.3856380490028568e-06 4.4224044846870526e+23
1.398444893008519e-06 4.504536258580204e+23
1.4114906815439797e-06 4.588863959375171e+23
1.4244550046810078e-06 4.674057828360251e+23
1.4376596860685492e-06 4.760937814836187e+23
1.4509417718128384e-06 4.8494120549248826e+23
1.4644715640665227e-06 4.9403579282375745e+23
1.477903882164572e-06 5.031131513181162e+23
1.4915848870848259e-06 5.12485950396361e+23
1.5055215496628538e-06 5.22091757519569e+23
1.5193488967391111e-06 5.317205592364728e+23
1.5334325906280534e-06 5.416122391131857e+23
1.5475867644719446e-06 5.516480222851188e+23
1.562004669617472e-06 5.620076364794379e+23
1.5764934041641144e-06 5.724948649101647e+23
1.5910493832741191e-06 5.8308130570419234e+23
1.605668835352864e-06 5.938471272421554e+23
1.6205594423682838e-06 6.049107116206611e+23
1.6355131941433667e-06 6.161459927623796e+23
1.650745488394303e-06 6.276506348085645e+23
1.6660404311496684e-06 6.393377082435001e+23
1.6813935615627564e-06 6.512256202960287e+23
1.697032292541592e-06 6.633599100364051e+23
1.7127282013765295e-06 6.756858175862642e+23
1.728476329168512e-06 6.88166563026594e+23
1.7445167450466227e-06 7.010113400061357e+23
1.7606077892396168e-06 7.139940845364053e+23
1.7769984375209941e-06 7.273566097915855e+23
1.7934378564283869e-06 7.408758681842413e+23
1.8099202174721486e-06 7.545522410501877e+23
1.8267083466978182e-06 7.685911429634217e+23
1.8435368634133106e-06 7.82845812751547e+23
1.8606783279501468e-06 7.974794891036222e+23
1.877857286328376e-06 8.122342284202361e+23
1.8953564147222088e-06 8.274281300042738e+23
1.912889776560527e-06 8.428474246932437e+23
1.930450146378027e-06 8.584057964793907e+23
1.948335912495537e-06 8.744087380464927e+23
1.9662445468734675e-06 8.905607174235939e+23
1.9844854591765163e-06 9.0715417013249e+23
2.0030679836570197e-06 9.24199819377793e+23
2.0213429603733433e-06 9.41146603291885e+23
2.040289934348229e-06 9.58857131904634e+23
2.058911896908659e-06 9.764630637029484e+23
2.078224973328573e-06 9.948373276613022e+23
2.0971945724766024e-06 1.0130951276357913e+24
2.116874780885784e-06 1.0321844777405766e+24
2.1361919922127376e-06 1.0511224791908889e+24
2.156239675142784e-06 1.0709365175008078e+24
2.1759037339129394e-06 1.0905727347373516e+24
2.196318479513468e-06 1.1111570919606041e+24
2.216327811856302e-06 1.1314221255570701e+24
2.237108382757227e-06 1.1528338839670609e+24
2.2578713540985587e-06 1.1743294526946311e+24
2.2786047916935868e-06 1.1958645506383991e+24
2.299722537677772e-06 1.218264939400068e+24
2.3208011767249496e-06 1.240641570886283e+24
2.3422697924809475e-06 1.2636777086681623e+24
2.3641393084549505e-06 1.2873404664096686e+24
2.385962132840688e-06 1.3110816375449766e+24
2.408191593705664e-06 1.335756528083994e+24
2.4303629952539826e-06 1.3605654115004545e+24
2.4529464394566192e-06 1.3860029934682523e+24
2.4754595153175536e-06 1.4117277908604673e+24
2.498389667896009e-06 1.4379335449513399e+24
2.5217485956852803e-06 1.4650529696195532e+24
2.5450262750300675e-06 1.4918001033807496e+24
2.568205980288052e-06 1.5191765715485148e+24
2.5923533411557833e-06 1.5482023169833562e+24
2.616407231288819e-06 1.5769353645584432e+24
2.6403496681786724e-06 1.605789878601705e+24
2.6647343408014564e-06 1.6356879542178492e+24
2.6895736160354607e-06 1.6664170799449792e+24
2.714286390455388e-06 1.6967553372073227e+24
2.739457516178313e-06 1.7288512807300378e+24
2.765099864223664e-06 1.7611725366730732e+24
2.790598985778583e-06 1.793903352337115e+24
2.8159335203748477e-06 1.8265518600407508e+24
2.8423832968548867e-06 1.860853796788917e+24
2.868671234860481e-06 1.8954338625337943e+24
2.8954499628405087e-06 1.9308563532669505e+24
2.922045004892035e-06 1.9667887564904333e+24
2.9491331330571854e-06 2.0031682383261302e+24
2.976014173847824e-06 2.03980980090318e+24
3.004116971131133e-06 2.078844708869174e+24
3.0312736600956705e-06 2.1164927068750077e+24
3.059680170350575e-06 2.1565244014691657e+24
3.0878554232880982e-06 2.1965287925125618e+24
3.116554406121974e-06 2.237217209860844e+24
3.1449944463299315e-06 2.2784230625651183e+24
3.1747704940561875e-06 2.3215774958572084e+24
3.203460648275647e-06 2.3639617812729793e+24
3.233516573044457e-06 2.4084037748713328e+24
3.2632832958368175e-06 2.4527883386532425e+24
3.29360315656267e-06 2.4984068692100904e+24
3.3236011494164426e-06 2.544615747687211e+24
3.355057623248129e-06 2.592867102367839e+24
3.386190799883073e-06 2.641099275833787e+24
3.4169658746272594e-06 2.689415572398137e+24
3.449264134215063e-06 2.7402459060806144e+24
3.480225270903669e-06 2.790164426581717e+24
3.5127415319285334e-06 2.8424969217674925e+24
3.5458711319724436e-06 2.8959830743776593e+24
3.5785991031934176e-06 2.9501321424267695e+24
3.610885649235035e-06 3.0035416842641824e+24
3.6448305202031668e-06 3.0598672687592666e+24
3.6783288143408182e-06 3.116469017626122e+24
3.7124485609729446e-06 3.1747684385272285e+24
3.747207215575832e-06 3.234577761249987e+24
3.7814700063308684e-06 3.2934326371283576e+24
3.8163651463462256e-06 3.354640588017317e+24
3.851910304492885e-06 3.417753391631749e+24
3.886905730191597e-06 3.4799769183408444e+24
3.9237833936659015e-06 3.546507717908233e+24
3.960103125046786e-06 3.612333768398324e+24
3.995814199926435e-06 3.677688031082318e+24
4.033486050315858e-06 3.747698754972751e+24
4.070539071775453e-06 3.8166554273229273e+24
4.108279169129662e-06 3.8879459933891775e+24
4.146725631942373e-06 3.960715612006052e+24
4.184486708523299e-06 4.0334778321204067e+24
4.222941828036617e-06 4.107795715163411e+24
4.2621103025666715e-06 4.184325006521042e+24
4.302012167396526e-06 4.262701149736119e+24
4.341148737148908e-06 4.3407324879774566e+24
4.382551427330124e-06 4.423807040488858e+24
4.423174007405198e-06 4.5065023539467794e+24
4.462950752076108e-06 4.5882049719820663e+24
4.505084637171961e-06 4.6751961179011293e+24
4.546355108380938e-06 4.7610643422391447e+24
4.5883887170013235e-06 4.849442676347533e+24
4.631206827462329e-06 4.940407730810405e+24
4.6730708439817624e-06 5.030131191492282e+24
4.717491669494898e-06 5.126227625127678e+24
4.760937486865534e-06 5.220921388567089e+24
4.80519097241347e-06 5.318558345709017e+24
4.8483794805672445e-06 5.414558987612126e+24
4.894281298134746e-06 5.517488171797883e+24
4.939093587090597e-06 5.618945816263532e+24
4.984734066199912e-06 5.723653210983818e+24
5.031225908666497e-06 5.830721078634047e+24
5.078593160364953e-06 5.941004376892695e+24
5.124743118864759e-06 6.049605484836524e+24
5.171739512618416e-06 6.160884948536844e+24
5.219605843824813e-06 6.275763123265157e+24
5.268366492896637e-06 6.393086123102899e+24
5.318046759867801e-06 6.514237322621683e+24
5.366350817807777e-06 6.633334719745552e+24
5.415540415002873e-06 6.755532344872772e+24
5.465640128093207e-06 6.881255541019706e+24
5.516675451654771e-06 7.081417257474801e+24
5.568672841459417e-06 7.56025002675932e+24
5.619113718646549e-06 8.019875103981078e+24
5.6704767325281446e-06 8.483109744719694e+24
5.722787403492427e-06 8.950032856799891e+24
5.776072202407626e-06 9.420413507225355e+24
5.8303585952873965e-06 9.895398261337526e+24
5.882884348398094e-06 1.0350094176444792e+25
5.939206840962939e-06 1.0832969818454167e+25
5.9937212998896524e-06 1.129662726291603e+25
6.0492457780456266e-06 1.1762943396268027e+25
6.105808607663179e-06 1.2234581740735226e+25
6.160378893133853e-06 1.2685636082816485e+25
6.219049168306557e-06 1.3166004683707453e+25
6.275671770749409e-06 1.3625285846877502e+25
6.333334911062572e-06 1.408968773645579e+25
6.392067537749398e-06 1.455811339596382e+25
6.451899683188549e-06 1.5031707508321594e+25
6.512862514840725e-06 1.551062480279479e+25
6.571505874349353e-06 1.5967046806660518e+25
6.631214906879519e-06 1.6428836425906283e+25
6.692018927061262e-06 1.6895231212044606e+25
6.7539483346606315e-06 1.7367716915311516e+25
6.81703466525911e-06 1.7844887524466135e+25
6.8813106438001e-06 1.8327932585765743e+25
6.946810241193494e-06 1.8816003751172897e+25
7.009606265972644e-06 1.9281873193147496e+25
7.073547942287104e-06 1.975272911267677e+25
7.138666910685604e-06 2.022912186914702e+25
7.2049959876722295e-06 2.0711929026836608e+25
7.272569220850868e-06 2.120222891835142e+25
7.341421947202118e-06 2.169716790911802e+25
7.407166024341242e-06 2.216708594781419e+25
7.474098247452759e-06 2.2644068766273244e+25
7.546838862999745e-06 2.3159860889615596e+25
7.616330933561437e-06 2.3652032678475527e+25
7.687114678297138e-06 2.4146471160547617e+25
7.754376931732238e-06 2.46151634318977e+25
7.827762202379545e-06 2.5123631925636675e+25
7.902549739344956e-06 2.5644822774409055e+25
7.97365237196117e-06 2.61362012091817e+25
8.046046102964708e-06 2.663604545424391e+25
8.119766420662029e-06 2.714169154205136e+25
8.194850126005006e-06 2.7657634788765625e+25
8.27133539384772e-06 2.817700194415435e+25
8.349261837665935e-06 2.8708703227974854e+25
8.428670577969824e-06 2.9249139808357703e+25
8.503771823695394e-06 2.9753533060638446e+25
8.586161308492443e-06 3.0310488795148626e+25
8.664108303611439e-06 3.083744947494164e+25
8.743483503010276e-06 3.136732697551683e+25
8.82432652259714e-06 3.191370836528928e+25
8.906678457122455e-06 3.252890199026595e+25
8.99058194983448e-06 3.320278566617557e+25
9.069446703780395e-06 3.3836559697820434e+25
9.156459845587883e-06 3.453706176427982e+25
9.238274825593134e-06 3.518781469223611e+25
9.328573752459835e-06 3.5905842198881576e+25
9.413507656124113e-06 3.657824308729204e+25
9.500002366593858e-06 3.7262605204225327e+25
9.588101306624096e-06 3.795508450914543e+25
9.677849524782825e-06 3.866189532268718e+25
9.761607467168829e-06 3.931863269261822e+25
9.85464899981857e-06 4.0045505274448485e+25
9.949481227563417e-06 4.07822944568966e+25
1.0038028390591894e-05 4.147555780488556e+25
1.0128165788384964e-05 4.217423461925581e+25
1.0228361987445657e-05 4.294995961176607e+25
1.032196596570015e-05 4.367362883829555e+25
1.0417298984694862e-05 4.456101160341575e+25
1.0514409398958966e-05 4.549383071757353e+25
1.0613347383038135e-05 4.6442256976252575e+25
1.0704920699544073e-05 4.731710748989573e+25
1.0807493981508344e-05 4.829120828869587e+25
1.090246317291e-05 4.9191281232195004e+25
1.1008875856940179e-05 5.019198377037064e+25
1.1107433384755221e-05 5.111903905216468e+25
1.1207771536379025e-05 5.205638255987403e+25
1.1320258294499616e-05 5.310606405887024e+25
1.1424496400342155e-05 5.4076430573621705e+25
1.1530672017445707e-05 5.506218213697402e+25
1.162793166895181e-05 5.596308638025813e+25
1.1737940483227607e-05 5.69824790057691e+25
1.1850050707518224e-05 5.801550586851874e+25
1.1952796811918672e-05 5.895976837406509e+25
1.2069069154447062e-05 6.0030977432116635e+25
1.2175665447273385e-05 6.100506726359942e+25
1.2296336066175995e-05 6.211516490234005e+25
1.2407003090771581e-05 6.312501160271989e+25
1.2522207398840916e-05 6.450274443554139e+25
1.2638283682155017e-05 6.588547776996318e+25
1.2755220613520696e-05 6.727467947469932e+25
1.2873005904515024e-05 6.8660986974557915e+25
1.2991626273059245e-05 7.0057290200299536e+25
1.3112453065706594e-05 7.147042152964061e+25
1.3232725139474808e-05 7.2871313137788e+25
1.3355223994371992e-05 7.428952463953349e+25
1.3480012049947392e-05 7.5735051823306075e+25
1.3604170055670592e-05 7.716254520642251e+25
1.3730636443970319e-05 7.862035033120808e+25
1.3856380490028569e-05 8.005724437254443e+25
1.398444893008519e-05 8.152001096844271e+25
1.4114906815439796e-05 8.300477414273873e+25
1.424455004681008e-05 8.448287087658193e+25
1.4376596860685493e-05 8.597802564553043e+25
1.4509417718128382e-05 8.748142395398483e+25
1.4644715640665226e-05 8.900978279074057e+25
1.4779038821645717e-05 9.052116264460159e+25
1.4915848870848256e-05 9.20621079923641e+25
1.5055215496628541e-05 9.362657970814547e+25
1.519348896739111e-05 9.517825724939757e+25
1.5334325906280535e-05 9.675604430853666e+25
1.5475867644719448e-05 9.834099681329115e+25
1.5620046696174718e-05 1.0047135084055624e+26
1.5764934041641144e-05 1.0275034065221567e+26
1.591049383274119e-05 1.050231532593556e+26
1.605668835352864e-05 1.0729702809770894e+26
1.6205594423682837e-05 1.0960053218111046e+26
1.6355131941433668e-05 1.119052644562753e+26
1.650745488394303e-05 1.1423761989678038e+26
1.6660404311496683e-05 1.1657081554214874e+26
1.6813935615627565e-05 1.1890791126592747e+26
1.6970322925415922e-05 1.2126998309814035e+26
1.7127282013765297e-05 1.2363508288301752e+26
1.728476329168512e-05 1.2599831175127072e+26
1.7445167450466226e-05 1.2839900169186368e+26
1.760607789239617e-05 1.3079663176454482e+26
1.776998437520994e-05 1.3323257965657394e+26
1.7934378564283868e-05 1.3566812281774587e+26
1.8099202174721487e-05 1.3810226251195347e+26
1.826708346697818e-05 1.4057346719779062e+26
1.8435368634133105e-05 1.4304991936929518e+26
1.860678327950147e-05 1.4556408651385727e+26
1.877857286328376e-05 1.4807414638097861e+26
1.895356414722209e-05 1.5062890409156615e+26
1.9128897765605272e-05 1.5318930644275718e+26
1.930450146378027e-05 1.5574759091711723e+26
1.948335912495537e-05 1.583500905646885e+26
1.9662445468734677e-05 1.6095158187125725e+26
1.9844854591765163e-05 1.6359730326975377e+26
2.0030679836570197e-05 1.662894422227614e+26
2.021342960373343e-05 1.6893763451557652e+26
2.040289934348229e-05 1.716796532330751e+26
2.0589118969086592e-05 1.7437786847784684e+26
2.0782249733285726e-05 1.7810342367647312e+26
2.0971945724766023e-05 1.8252928241196622e+26
2.116874780885784e-05 1.8708787619528713e+26
2.1361919922127373e-05 1.9153508064570138e+26
2.156239675142784e-05 1.9611886739531163e+26
2.1759037339129394e-05 2.0058891070799458e+26
2.196318479513468e-05 2.052027755198936e+26
2.216327811856302e-05 2.0968886592025818e+26
2.2371083827572267e-05 2.14338500888341e+26
2.2578713540985585e-05 2.1894926097424443e+26
2.278604791693587e-05 2.235162809786615e+26
2.2997225376777723e-05 2.281702803050057e+26
2.3208011767249497e-05 2.3277365120690525e+26
2.3422697924809478e-05 2.3744638081495927e+26
2.3641393084549505e-05 2.421792741546533e+26
2.3859621328406886e-05 2.4687396075289117e+26
2.4081915937056637e-05 2.516647191365665e+26
2.4303629952539823e-05 2.564195696691451e+26
2.4529464394566193e-05 2.6123751659147894e+26
2.475459515317554e-05 2.6603723257699377e+26
2.498389667896009e-05 2.708856186585498e+26
2.5217485956852804e-05 2.7582595475618302e+26
2.545026275030068e-05 2.8068250518785252e+26
2.5682059802880522e-05 2.8555395755154474e+26
2.5923533411557836e-05 2.9064022474276577e+26
2.616407231288819e-05 2.9565007718200176e+26
2.6403496681786724e-05 3.006235451423899e+26
2.6647343408014564e-05 3.0570315137774745e+26
2.6895736160354605e-05 3.10866544428668e+26
2.7142863904553883e-05 3.15943214572724e+26
2.739457516178313e-05 3.211983167550808e+26
2.7650998642236638e-05 3.264752952654182e+26
2.790598985778583e-05 3.317462457164297e+26
2.815933520374848e-05 3.369623436053996e+26
2.8423832968548864e-05 3.423931699744424e+26
2.8686712348604812e-05 3.478027575170341e+26
2.8954499628405086e-05 3.532991329944281e+26
2.922045004892035e-05 3.587988413829677e+26
2.9491331330571855e-05 3.643457857421306e+26
2.9760141738478244e-05 3.69869023654954e+26
3.0041169711311335e-05 3.756842032048262e+26
3.0312736600956707e-05 3.8126221145583857e+26
3.059680170350574e-05 3.871310494405717e+26
3.087855423288099e-05 3.929474816286435e+26
3.1165544061219745e-05 4.028324136674976e+26
3.144994446329932e-05 4.162988659911592e+26
3.1747704940561877e-05 4.302205060494765e+26
3.203460648275647e-05 4.435471251831594e+26
3.233516573044457e-05 4.5734051750900035e+26
3.2632832958368175e-05 4.7087222259476405e+26
3.2936031565626704e-05 4.845254230194736e+26
3.3236011494164424e-05 4.979812259612666e+26
3.355057623248129e-05 5.1190262932742956e+26
