#"E (kev)" "Fv (kev/s/cm^2/kev)"
1.8435368634133107e-07 1.0247333746361397e+22
1.8606783279501472e-07 1.0439004744980808e+22
1.877857286328376e-07 1.0632476197407741e+22
1.895356414722209e-07 1.0831530742665936e+22
1.9128897765605273e-07 1.1032881006953909e+22
1.9304501463780272e-07 1.123640097788195e+22
1.948335912495537e-07 1.1445721477893532e+22
1.9662445468734676e-07 1.1657329658012558e+22
1.9844854591765164e-07 1.1874273578741855e+22
2.0030679836570198e-07 1.2097525072869739e+22
2.0213429603733432e-07 1.2319237112337655e+22
2.040289934348229e-07 1.255167541079943e+22
2.058911896908659e-07 1.2781213537895916e+22
2.078224973328573e-07 1.3022615220682546e+22
2.0971945724766025e-07 1.3260817777966981e+22
2.1168747808857839e-07 1.351128847839039e+22
2.136191992212738e-07 1.3760518677737691e+22
2.1562396751427842e-07 1.4019157797133974e+22
2.1759037339129395e-07 1.4275375181939329e+22
2.196318479513468e-07 1.4544875546004385e+22
2.2163278118563024e-07 1.481135626694085e+22
2.237108382757227e-07 1.5091189145789935e+22
2.2578713540985587e-07 1.5372580550370465e+22
2.278604791693587e-07 1.5655174120745111e+22
2.299722537677772e-07 1.5945675492821079e+22
2.3208011767249495e-07 1.6239109187853259e+22
2.3422697924809479e-07 1.654253418748674e+22
2.3641393084549503e-07 1.6852171411204893e+22
2.3859621328406886e-07 1.7163580859313375e+22
2.408191593705664e-07 1.748481428354993e+22
2.4303629952539824e-07 1.780856273371562e+22
2.4529464394566194e-07 1.8142813460773783e+22
2.4754595153175537e-07 1.8479023747361426e+22
2.4983896678960086e-07 1.8820416090514234e+22
2.5217485956852805e-07 1.9176396973859257e+22
2.5450262750300677e-07 1.9528251212076996e+22
2.568205980288052e-07 1.9886535669013826e+22
2.5923533411557833e-07 2.0264300183730954e+22
2.616407231288819e-07 2.064112726579857e+22
2.640349668178672e-07 2.1019515301639448e+22
2.664734340801456e-07 2.1409330522613134e+22
2.689573616035461e-07 2.1812282516600814e+22
2.7142863904553885e-07 2.2211954055631786e+22
2.739457516178313e-07 2.2628052357356863e+22
2.765099864223664e-07 2.3054619098547434e+22
2.790598985778583e-07 2.348001283001865e+22
2.815933520374848e-07 2.390882948630574e+22
2.8423832968548866e-07 2.4359588125859778e+22
2.868671234860481e-07 2.4813444741300385e+22
2.895449962840509e-07 2.527618958822795e+22
2.9220450048920346e-07 2.5744846206877187e+22
2.949133133057186e-07 2.622437846374368e+22
2.976014173847825e-07 2.6701530684768316e+22
3.0041169711311335e-07 2.7209877692425903e+22
3.031273660095671e-07 2.770487179755716e+22
3.0596801703505746e-07 2.8227856148506444e+22
3.0878554232880985e-07 2.8751205075389006e+22
3.116554406121974e-07 2.928570073950956e+22
3.144994446329932e-07 2.982466108489213e+22
3.1747704940561877e-07 3.039091990555632e+22
3.203460648275647e-07 3.0943476207221905e+22
3.2335165730444563e-07 3.1524250843255325e+22
3.263283295836818e-07 3.21088937483011e+22
3.2936031565626706e-07 3.2704941399451783e+22
3.3236011494164423e-07 3.3307712241994096e+22
3.3550576232481283e-07 3.394002699280079e+22
3.3861907998830734e-07 3.45719771649503e+22
3.41696587462726e-07 3.52036973722587e+22
3.4492641342150627e-07 3.5871617369434548e+22
3.480225270903669e-07 3.6519923073189763e+22
3.5127415319285333e-07 3.7204766969148473e+22
3.5458711319724434e-07 3.790980661568977e+22
3.578599103193418e-07 3.861421246255001e+22
3.610885649235035e-07 3.931407136565379e+22
3.644830520203167e-07 4.005532576313515e+22
3.6783288143408183e-07 4.079566030231711e+22
3.712448560972944e-07 4.155693657746471e+22
3.7472072155758324e-07 4.2337935587679345e+22
3.781470006330869e-07 4.311245445680095e+22
3.816365146346226e-07 4.391350151653002e+22
3.8519103044928846e-07 4.473676166277443e+22
3.886905730191598e-07 4.5553704325276915e+22
3.923783393665902e-07 4.642332383564866e+22
3.9601031250467857e-07 4.728599018897084e+22
3.9958141999264346e-07 4.814298782006781e+22
4.033486050315858e-07 4.905578832506345e+22
4.070539071775453e-07 4.9959741735720125e+22
4.1082791691296625e-07 5.089018220598878e+22
4.146725631942373e-07 5.184525693109685e+22
4.1844867085232985e-07 5.279615116336671e+22
4.222941828036617e-07 5.377042138899512e+22
4.262110302566671e-07 5.4771733954548935e+22
4.302012167396526e-07 5.5800290778266735e+22
4.3411487371489084e-07 5.6820204302568685e+22
4.382551427330124e-07 5.790940634103159e+22
4.423174007405198e-07 5.89886395120383e+22
4.462950752076108e-07 6.005814499104614e+22
4.505084637171961e-07 6.1197238130541335e+22
4.546355108380938e-07 6.2319786905789866e+22
4.5883887170013237e-07 6.3479359978752484e+22
4.631206827462329e-07 6.4668925672823225e+22
4.6730708439817624e-07 6.584469161771178e+22
4.717491669494897e-07 6.710146306104902e+22
4.760937486865533e-07 6.834343450434566e+22
4.80519097241347e-07 6.961871155160886e+22
4.848379480567245e-07 7.087601022904053e+22
4.894281298134746e-07 7.222504047185979e+22
4.939093587090598e-07 7.355338698977187e+22
4.984734066199911e-07 7.491927382393238e+22
5.031225908666497e-07 7.632317212342338e+22
5.078593160364953e-07 7.776876318550124e+22
5.124743118864758e-07 7.918738109150499e+22
5.171739512618416e-07 8.064566133894624e+22
5.219605843824813e-07 8.214911187265435e+22
5.268366492896637e-07 8.368651676896558e+22
5.318046759867801e-07 8.527178234279861e+22
5.366350817807777e-07 8.682773397753908e+22
5.415540415002872e-07 8.842785376960697e+22
5.465640128093207e-07 9.007302044617187e+22
5.516675451654772e-07 9.176320783280034e+22
5.568672841459416e-07 9.349953770387172e+22
5.61911371864655e-07 9.520246849578002e+22
5.670476732528144e-07 9.69494870529362e+22
5.722787403492427e-07 9.874789614900655e+22
5.776072202407626e-07 1.0059200276239122e+23
5.830358595287397e-07 1.0249460264200224e+23
5.882884348398094e-07 1.0434909879545235e+23
5.939206840962939e-07 1.0635599789878148e+23
5.993721299889652e-07 1.0831911025458342e+23
6.049245778045626e-07 1.103359109282527e+23
6.105808607663179e-07 1.1241044765126749e+23
6.160378893133854e-07 1.1442907683361797e+23
6.219049168306556e-07 1.1661483043157172e+23
6.275671770749408e-07 1.1874644140107334e+23
6.333334911062573e-07 1.2094118792459577e+23
6.392067537749397e-07 1.2319237112337655e+23
6.451899683188549e-07 1.2551634839863731e+23
6.512862514840725e-07 1.2789347553399279e+23
6.571505874349354e-07 1.3020960784395331e+23
6.631214906879519e-07 1.3258439420001255e+23
6.692018927061262e-07 1.350160678250273e+23
6.753948334660632e-07 1.375338846834908e+23
6.81703466525911e-07 1.4011104736364102e+23
6.881310643800101e-07 1.4276695701962001e+23
6.946810241193494e-07 1.4549488673083604e+23
7.009606265972645e-07 1.481431514716514e+23
7.073547942287105e-07 1.5086234252613409e+23
7.138666910685604e-07 1.5365414815596815e+23
7.20499598767223e-07 1.56502790589015e+23
7.272569220850868e-07 1.5946308736347153e+23
7.341421947202118e-07 1.6250791762938492e+23
7.407166024341242e-07 1.6543362248793416e+23
7.474098247452758e-07 1.684363449294186e+23
7.546838862999744e-07 1.7174172133361802e+23
7.616330933561436e-07 1.7491229915340015e+23
7.687114678297137e-07 1.781847028186459e+23
7.754376931732238e-07 1.8130124463744507e+23
7.827762202379546e-07 1.8474343682089934e+23
7.902549739344955e-07 1.8828902904662818e+23
7.97365237196117e-07 1.9168277169806285e+23
8.046046102964707e-07 1.95183316980403e+23
8.119766420662028e-07 1.9878062314844737e+23
8.194850126005006e-07 2.0248965285525872e+23
8.27133539384772e-07 2.0627558981342856e+23
8.349261837665936e-07 2.1018344165601012e+23
8.428670577969822e-07 2.1422529742107287e+23
8.503771823695394e-07 2.180470208881383e+23
8.586161308492443e-07 2.22283533352168e+23
8.664108303611438e-07 2.263402994307805e+23
8.743483503010276e-07 2.3048018928060334e+23
8.82432652259714e-07 2.3477767400372217e+23
8.906678457122455e-07 2.3919746260716806e+23
8.990581949834478e-07 2.4371073268449013e+23
9.069446703780395e-07 2.480103974032014e+23
9.156459845587882e-07 2.5280370084775207e+23
9.238274825593135e-07 2.5732211241814196e+23
9.328573752459835e-07 2.6239137330020713e+23
9.413507656124112e-07 2.6716289550161517e+23
9.500002366593859e-07 2.7210337621747733e+23
9.588101306624096e-07 2.7719224954939267e+23
9.677849524782824e-07 2.8240261148853587e+23
9.761607467168827e-07 2.873177960940527e+23
9.85464899981857e-07 2.9281669817052358e+23
9.949481227563416e-07 2.984591317816773e+23
1.0038028390591892e-06 3.0382452349361994e+23
1.0128165788384964e-06 3.0929637200410305e+23
1.0228361987445655e-06 3.154489343711142e+23
1.032196596570015e-06 3.212416676260844e+23
1.0417298984694862e-06 3.271878040626338e+23
1.0514409398958968e-06 3.333225114773512e+23
1.0613347383038135e-06 3.3962537348207796e+23
1.0704920699544072e-06 3.455440450469662e+23
1.0807493981508345e-06 3.521771212483117e+23
1.090246317291e-06 3.584196502639307e+23
1.1008875856940178e-06 3.654296066421223e+23
1.110743338475522e-06 3.720139789489396e+23
1.1207771536379026e-06 3.787297115336647e+23
1.1320258294499618e-06 3.86380072549703e+23
1.1424496400342154e-06 3.9352841899457004e+23
1.1530672017445707e-06 4.0086913176028454e+23
1.162793166895181e-06 4.076803650644154e+23
1.1737940483227605e-06 4.154286760595334e+23
1.1850050707518223e-06 4.234134392280155e+23
1.195279681191867e-06 4.307799902945102e+23
1.2069069154447063e-06 4.392019853517255e+23
1.2175665447273387e-06 4.469609719267465e+23
1.2296336066175994e-06 4.5591513866850455e+23
1.240700309077158e-06 4.641288007711207e+23
1.2522207398840917e-06 4.72780760408578e+23
1.2638283682155018e-06 4.815987058696196e+23
1.2755220613520694e-06 4.905711389268603e+23
1.2873005904515026e-06 4.996382687919322e+23
1.2991626273059246e-06 5.0890412170598934e+23
1.3112453065706595e-06 5.1842280479881375e+23
1.323272513947481e-06 5.2796841057186115e+23
1.3355223994371992e-06 5.3777604510359435e+23
1.3480012049947394e-06 5.479030686378927e+23
1.3604170055670592e-06 5.580034499828649e+23
1.3730636443970317e-06 5.684669136077104e+23
1.3856380490028568e-06 5.789154949556674e+23
1.398444893008519e-06 5.896557387411849e+23
1.4114906815439797e-06 6.007014428218925e+23
1.4244550046810078e-06 6.117907092651706e+23
1.4376596860685492e-06 6.231904279295718e+23
1.4509417718128384e-06 6.3475667459943e+23
1.4644715640665227e-06 6.466749166604297e+23
1.477903882164572e-06 6.585876059014394e+23
1.4915848870848259e-06 6.708215912307953e+23
1.5055215496628538e-06 6.834286613558887e+23
1.5193488967391111e-06 6.960310013245454e+23
1.5334325906280534e-06 7.089789799644788e+23
1.5475867644719446e-06 7.22123512869266e+23
1.562004669617472e-06 7.356706333812045e+23
1.5764934041641144e-06 7.493807670183414e+23
1.5910493832741191e-06 7.632432194624637e+23
1.605668835352864e-06 7.773449846580716e+23
1.6205594423682838e-06 7.918228073664768e+23
1.6355131941433667e-06 8.065212839535404e+23
1.650745488394303e-06 8.216065123440105e+23
1.6660404311496684e-06 8.369122449941508e+23
1.6813935615627564e-06 8.52425226215127e+23
1.697032292541592e-06 8.683394302090066e+23
1.7127282013765295e-06 8.844810373654355e+23
1.728476329168512e-06 9.008020356746133e+23
1.7445167450466227e-06 9.176303208768001e+23
1.7606077892396168e-06 9.34618908220862e+23
1.7769984375209941e-06 9.5209232822173e+23
1.7934378564283869e-06 9.69803434394578e+23
1.8099202174721486e-06 9.876851256822792e+23
1.8267083466978182e-06 1.0061085985610576e+24
1.8435368634133106e-06 1.0247333746361396e+24
1.8606783279501468e-06 1.0439004744980808e+24
1.877857286328376e-06 1.0632476197407742e+24
1.8953564147222088e-06 1.0831530742665935e+24
1.912889776560527e-06 1.1032881006953907e+24
1.930450146378027e-06 1.123640097788195e+24
1.948335912495537e-06 1.1445721477893532e+24
1.9662445468734675e-06 1.1657329658012558e+24
1.9844854591765163e-06 1.1874273578741855e+24
2.0030679836570197e-06 1.209752507286974e+24
2.0213429603733433e-06 1.2319237112337655e+24
2.040289934348229e-06 1.255167541079943e+24
2.058911896908659e-06 1.2781213537895918e+24
2.078224973328573e-06 1.3022615220682544e+24
2.0971945724766024e-06 1.326081777796698e+24
2.116874780885784e-06 1.3511288478390388e+24
2.1361919922127376e-06 1.3760518677737692e+24
2.156239675142784e-06 1.4019157797133974e+24
2.1759037339129394e-06 1.4275375181939328e+24
2.196318479513468e-06 1.4544875546004385e+24
2.216327811856302e-06 1.481135626694085e+24
2.237108382757227e-06 1.5091189145789934e+24
2.2578713540985587e-06 1.5372580550370464e+24
2.2786047916935868e-06 1.5655174120745238e+24
2.299722537677772e-06 1.5945675492821077e+24
2.3208011767249496e-06 1.623910918785326e+24
2.3422697924809475e-06 1.6542534187486741e+24
2.3641393084549505e-06 1.6852171411204895e+24
2.385962132840688e-06 1.7163580859313375e+24
2.408191593705664e-06 1.748481428354993e+24
2.4303629952539826e-06 1.780856273371562e+24
2.4529464394566192e-06 1.814281346077378e+24
2.4754595153175536e-06 1.8479023747361428e+24
2.498389667896009e-06 1.8820416090514234e+24
2.5217485956852803e-06 1.9176396973859258e+24
2.5450262750300675e-06 1.9528251212076997e+24
2.568205980288052e-06 1.9886530246998915e+24
2.5923533411557833e-06 2.0264300183730955e+24
2.616407231288819e-06 2.064112726579857e+24
2.6403496681786724e-06 2.1019515301639448e+24
2.6647343408014564e-06 2.1409330522613134e+24
2.6895736160354607e-06 2.1812282516600815e+24
2.714286390455388e-06 2.2211954055631786e+24
2.739457516178313e-06 2.262805235735686e+24
2.765099864223664e-06 2.3054619098547435e+24
2.790598985778583e-06 2.348001283001865e+24
2.8159335203748477e-06 2.390882948630574e+24
2.8423832968548867e-06 2.435953390537131e+24
2.868671234860481e-06 2.4813444741300384e+24
2.8954499628405087e-06 2.527618958822795e+24
2.922045004892035e-06 2.574484620687719e+24
2.9491331330571854e-06 2.6224378463743684e+24
2.976014173847824e-06 2.6701530684768317e+24
3.004116971131133e-06 2.7209877692425906e+24
3.0312736600956705e-06 2.770487179755716e+24
3.059680170350575e-06 2.822785614850644e+24
3.0878554232880982e-06 2.875120507538901e+24
3.116554406121974e-06 2.928570073950956e+24
3.1449944463299315e-06 2.982466108489213e+24
3.1747704940561875e-06 3.0390919905556323e+24
3.203460648275647e-06 3.0943476207221903e+24
3.233516573044457e-06 3.1524196624862037e+24
3.2632832958368175e-06 3.21088937483011e+24
3.29360315656267e-06 3.270494139945178e+24
3.3236011494164426e-06 3.33077122419941e+24
3.355057623248129e-06 3.394002699280079e+24
3.386190799883073e-06 3.45719771649503e+24
3.4169658746272594e-06 3.52036973722587e+24
3.449264134215063e-06 3.5871617369434546e+24
3.480225270903669e-06 3.6519923073189765e+24
3.5127415319285334e-06 3.7204766969148474e+24
3.5458711319724436e-06 3.790980661568977e+24
3.5785991031934176e-06 3.861421246255001e+24
3.610885649235035e-06 3.9314071365653796e+24
3.6448305202031668e-06 4.005532576313515e+24
3.6783288143408182e-06 4.079566030231712e+24
3.7124485609729446e-06 4.155693657746471e+24
3.747207215575832e-06 4.233793558767935e+24
3.7814700063308684e-06 4.3112454456800953e+24
3.8163651463462256e-06 4.3913501516530027e+24
3.851910304492885e-06 4.4736761662774427e+24
3.886905730191597e-06 4.555370432527692e+24
3.9237833936659015e-06 4.642332383564866e+24
3.960103125046786e-06 4.728599018897084e+24
3.995814199926435e-06 4.814298782006781e+24
4.033486050315858e-06 4.905578832506344e+24
4.070539071775453e-06 4.995974173572013e+24
4.108279169129662e-06 5.089018220598878e+24
4.146725631942373e-06 5.184525693109685e+24
4.184486708523299e-06 5.27961511633667e+24
4.222941828036617e-06 5.377042138899512e+24
4.2621103025666715e-06 5.477173395454894e+24
4.302012167396526e-06 5.580029077826674e+24
4.341148737148908e-06 5.682020430256869e+24
4.382551427330124e-06 5.790940634103159e+24
4.423174007405198e-06 5.89886395120383e+24
4.462950752076108e-06 6.005814499104614e+24
4.505084637171961e-06 6.119723813054134e+24
4.546355108380938e-06 6.231978690578986e+24
4.5883887170013235e-06 6.347935997875248e+24
4.631206827462329e-06 6.466892567282322e+24
4.6730708439817624e-06 6.584469161771179e+24
4.717491669494898e-06 6.710146306104902e+24
4.760937486865534e-06 6.834343450434566e+24
4.80519097241347e-06 6.961871155160886e+24
4.8483794805672445e-06 7.087601022904052e+24
4.894281298134746e-06 7.222504047185978e+24
4.939093587090597e-06 7.355338698977127e+24
4.984734066199912e-06 7.491927382393237e+24
5.031225908666497e-06 7.632317212342339e+24
5.078593160364953e-06 7.776876318550124e+24
5.124743118864759e-06 7.918738109150499e+24
5.171739512618416e-06 8.064566133894624e+24
5.219605843824813e-06 8.214911187265435e+24
5.268366492896637e-06 8.368651676896558e+24
5.318046759867801e-06 8.527178234279861e+24
5.366350817807777e-06 8.682773397753908e+24
5.415540415002873e-06 8.842785376960697e+24
5.465640128093207e-06 9.007302044617188e+24
5.516675451654771e-06 9.251689843052724e+24
5.568672841459417e-06 9.789065621977146e+24
5.619113718646549e-06 1.0305780043961157e+25
5.6704767325281446e-06 1.0826897313650389e+25
5.722787403492427e-06 1.1353160699049075e+25
5.776072202407626e-06 1.18839678960571e+25
5.8303585952873965e-06 1.242062199423422e+25
5.882884348398094e-06 1.2935114682645269e+25
5.939206840962939e-06 1.3482181331836708e+25
5.9937212998896524e-06 1.4007550081748863e+25
6.0492457780456266e-06 1.4538281392924098e+25
6.105808607663179e-06 1.5074782446525763e+25
6.160378893133853e-06 1.5588358816497746e+25
6.219049168306557e-06 1.6135980414671953e+25
6.275671770749409e-06 1.6660860766633079e+25
6.333334911062572e-06 1.7192059781669017e+25
6.392067537749398e-06 1.7728905376357277e+25
6.451899683188549e-06 1.8273007287634278e+25
6.512862514840725e-06 1.8822457262558298e+25
6.571505874349353e-06 1.934845888459242e+25
6.631214906879519e-06 1.988032287501918e+25
6.692018927061262e-06 2.0417890143203353e+25
6.7539483346606315e-06 2.09640634946199e+25
6.81703466525911e-06 2.1516165069543497e+25
6.8813106438001e-06 2.2076160784907058e+25
6.946810241193494e-06 2.264335097482515e+25
7.009606265972644e-06 2.3185275750738456e+25
7.073547942287104e-06 2.3734208000296148e+25
7.138666910685604e-06 2.4290493458762063e+25
7.2049959876722295e-06 2.485256557131766e+25
7.272569220850868e-06 2.542561700640615e+25
7.341421947202118e-06 2.600705547459522e+25
7.407166024341242e-06 2.6559415929010236e+25
7.474098247452759e-06 2.7119410477258696e+25
7.546838862999745e-06 2.772709641396164e+25
7.616330933561437e-06 2.8304031899898186e+25
7.687114678297138e-06 2.889097940569345e+25
7.754376931732238e-06 2.9445051924032323e+25
7.827762202379545e-06 3.0051469262001836e+25
7.902549739344956e-06 3.066827189009755e+25
7.97365237196117e-06 3.125243726884632e+25
8.046046102964708e-06 3.184733669204366e+25
8.119766420662029e-06 3.2452359161974886e+25
8.194850126005006e-06 3.3068408830351956e+25
8.27133539384772e-06 3.369221163997031e+25
8.349261837665935e-06 3.432847656574478e+25
8.428670577969824e-06 3.4978186433983147e+25
8.503771823695394e-06 3.5588433206694144e+25
8.586161308492443e-06 3.6258120719543424e+25
8.664108303611439e-06 3.6892071252679906e+25
8.743483503010276e-06 3.753476547399162e+25
8.82432652259714e-06 3.819329142399121e+25
8.906678457122455e-06 3.892948933234403e+25
8.99058194983448e-06 3.973142923622596e+25
9.069446703780395e-06 4.048504351677752e+25
9.156459845587883e-06 4.131545935356144e+25
9.238274825593134e-06 4.209112800743126e+25
9.328573752459835e-06 4.294906786517748e+25
9.413507656124113e-06 4.3750746948283415e+25
9.500002366593858e-06 4.456920057921424e+25
9.588101306624096e-06 4.540283493133086e+25
9.677849524782825e-06 4.624879714580234e+25
9.761607467168829e-06 4.7038284100554e+25
9.85464899981857e-06 4.791349838103989e+25
9.949481227563417e-06 4.880312496839736e+25
1.0038028390591894e-05 4.963844091274118e+25
1.0128165788384964e-05 5.048433971147079e+25
1.0228361987445657e-05 5.142549479411367e+25
1.032196596570015e-05 5.2304237300404585e+25
1.0417298984694862e-05 5.335662922610011e+25
1.0514409398958966e-05 5.446317293190707e+25
1.0613347383038135e-05 5.55867054213152e+25
1.0704920699544073e-05 5.66272059547005e+25
1.0807493981508344e-05 5.778434295850661e+25
1.090246317291e-05 5.885804380607201e+25
1.1008875856940179e-05 6.005343881526953e+25
1.1107433384755221e-05 6.116167156458943e+25
1.1207771536379025e-05 6.228338937317446e+25
1.1320258294499616e-05 6.3543575909133995e+25
1.1424496400342155e-05 6.4709013702774025e+25
1.1530672017445707e-05 6.58942069573248e+25
1.162793166895181e-05 6.698167055548834e+25
1.1737940483227607e-05 6.8208039502057624e+25
1.1850050707518224e-05 6.94583806818695e+25
1.1952796811918672e-05 7.060224849050332e+25
1.2069069154447062e-05 7.189702384545561e+25
1.2175665447273385e-05 7.308070334343764e+25
1.2296336066175995e-05 7.442978142468032e+25
1.2407003090771581e-05 7.565980513747088e+25
1.2522207398840916e-05 7.728532637143287e+25
1.2638283682155017e-05 7.891910804343298e+25
1.2755220613520696e-05 8.056092809447871e+25
1.2873005904515024e-05 8.220423073838083e+25
1.2991626273059245e-05 8.38594723662329e+25
1.3112453065706594e-05 8.554057313905956e+25
1.3232725139474808e-05 8.720815799113371e+25
1.3355223994371992e-05 8.890234724552685e+25
1.3480012049947392e-05 9.062922158223545e+25
1.3604170055670592e-05 9.233711818931465e+25
1.3730636443970319e-05 9.408102187732884e+25
1.3856380490028569e-05 9.580896711976979e+25
1.398444893008519e-05 9.756590385474518e+25
1.4114906815439796e-05 9.93536865445113e+25
1.424455004681008e-05 1.0112984038997891e+26
1.4376596860685493e-05 1.0293767165960453e+26
1.4509417718128382e-05 1.0475439014201143e+26
1.4644715640665226e-05 1.0660660792939813e+26
1.4779038821645717e-05 1.0844256643303648e+26
1.4915848870848256e-05 1.1031090132127055e+26
1.5055215496628541e-05 1.1221733523820799e+26
1.519348896739111e-05 1.1410732771328028e+26
1.5334325906280535e-05 1.1603246283441092e+26
1.5475867644719448e-05 1.1796960779817143e+26
1.5620046696174718e-05 1.2048573736202776e+26
1.5764934041641144e-05 1.2316158752727967e+26
1.591049383274119e-05 1.258354235226125e+26
1.605668835352864e-05 1.285157839870552e+26
1.6205594423682837e-05 1.3123494048649185e+26
1.6355131941433668e-05 1.3395848184433576e+26
1.650745488394303e-05 1.3672172366543868e+26
1.6660404311496683e-05 1.3948977778823994e+26
1.6813935615627565e-05 1.4226166154890653e+26
1.6970322925415922e-05 1.4507452173499505e+26
1.7127282013765297e-05 1.4789276532867655e+26
1.728476329168512e-05 1.5071177937714986e+26
1.7445167450466226e-05 1.5358261529850175e+26
1.760607789239617e-05 1.5645216786089415e+26
1.776998437520994e-05 1.593712509576847e+26
1.7934378564283868e-05 1.6229738242176966e+26
1.8099202174721487e-05 1.6522326883006795e+26
1.826708346697818e-05 1.6820407687003893e+26
1.8435368634133105e-05 1.711888258766559e+26
1.860678327950147e-05 1.7422768044132323e+26
1.877857286328376e-05 1.772669947117981e+26
1.895356414722209e-05 1.803655832554537e+26
1.9128897765605272e-05 1.8346833480248063e+26
1.930450146378027e-05 1.8657661123043436e+26
1.948335912495537e-05 1.8974336093796586e+26
1.9662445468734677e-05 1.9291601677196937e+26
1.9844854591765163e-05 1.9614417423551274e+26
2.0030679836570197e-05 1.9943504444599183e+26
2.021342960373343e-05 2.026771057909856e+26
2.040289934348229e-05 2.0604643389498455e+26
2.0589118969086592e-05 2.093489500956238e+26
2.0782249733285726e-05 2.137709706507427e+26
2.0971945724766023e-05 2.1890831429064298e+26
2.116874780885784e-05 2.2422191402956892e+26
2.1361919922127373e-05 2.2941893983974635e+26
2.156239675142784e-05 2.3476549232142104e+26
2.1759037339129394e-05 2.3998522056629534e+26
2.196318479513468e-05 2.4539227188309607e+26
2.216327811856302e-05 2.5066772717751796e+26
2.2371083827572267e-05 2.5612868823371095e+26
2.2578713540985585e-05 2.615557209212928e+26
2.278604791693587e-05 2.669471569838775e+26
2.2997225376777723e-05 2.7241716347355355e+26
2.3208011767249497e-05 2.778665536714448e+26
2.3422697924809478e-05 2.83419394604718e+26
2.3641393084549505e-05 2.8903478828411122e+26
2.3859621328406886e-05 2.9461910968362648e+26
2.4081915937056637e-05 3.0030339677925656e+26
2.4303629952539823e-05 3.059634347487981e+26
2.4529464394566193e-05 3.117287400001768e+26
2.475459515317554e-05 3.174645682758757e+26
2.498389667896009e-05 3.232556441134405e+26
2.5217485956852804e-05 3.291942588844028e+26
2.545026275030068e-05 3.35042251223349e+26
2.5682059802880522e-05 3.4090388925258724e+26
2.5923533411557836e-05 3.470148481699624e+26
2.616407231288819e-05 3.5306659130136034e+26
2.6403496681786724e-05 3.590850369895619e+26
2.6647343408014564e-05 3.652200223024013e+26
2.6895736160354605e-05 3.714894565001714e+26
2.7142863904553883e-05 3.7767438628349893e+26
2.739457516178313e-05 3.8402761776162676e+26
2.7650998642236638e-05 3.9048659884530014e+26
2.790598985778583e-05 3.9688684392034526e+26
2.815933520374848e-05 4.0326940312434e+26
2.8423832968548864e-05 4.099271259393357e+26
2.8686712348604812e-05 4.165663808086592e+26
2.8954499628405086e-05 4.232986272409862e+26
2.922045004892035e-05 4.300371370011691e+26
2.9491331330571855e-05 4.368906681847184e+26
2.9760141738478244e-05 4.4366873549432564e+26
3.0041169711311335e-05 4.508156648078158e+26
3.0312736600956707e-05 4.5772658822514604e+26
3.059680170350574e-05 4.649757005513691e+26
3.087855423288099e-05 4.721731229391571e+26
3.1165544061219745e-05 4.8368802799567464e+26
3.144994446329932e-05 4.989453396788216e+26
3.1747704940561877e-05 5.147583982868457e+26
3.203460648275647e-05 5.298867506102249e+26
3.233516573044457e-05 5.455725252595968e+26
3.2632832958368175e-05 5.610307549186491e+26
3.2936031565626704e-05 5.766013906804829e+26
3.3236011494164424e-05 5.919701912526492e+26
3.355057623248129e-05 6.079091704250621e+26
