#"E (kev)" "Fv (kev/s/cm^2/kev)"
3.9601031250467857e-07 6.71573081480174e+21
3.9958141999264346e-07 6.837375192621376e+21
4.033486050315858e-07 6.967156741415111e+21
4.070539071775453e-07 7.095814533770987e+21
4.1082791691296625e-07 7.22778682223378e+21
4.146725631942373e-07 7.363341445407386e+21
4.1844867085232985e-07 7.498468109583455e+21
4.222941828036617e-07 7.636990058670939e+21
4.262110302566671e-07 7.779417163731224e+21
4.302012167396526e-07 7.925848110997738e+21
4.3411487371489084e-07 8.070153623668415e+21
4.382551427330124e-07 8.225495413989873e+21
4.423174007405198e-07 8.378388781618526e+21
4.462950752076108e-07 8.529398913985598e+21
4.505084637171961e-07 8.691495312295493e+21
4.546355108380938e-07 8.851548188207488e+21
4.5883887170013237e-07 9.016008516222588e+21
4.631206827462329e-07 9.184619903718167e+21
4.6730708439817624e-07 9.35107909358402e+21
4.717491669494897e-07 9.530301380474073e+21
4.760937486865533e-07 9.706060997095122e+21
4.80519097241347e-07 9.888176439481554e+21
4.848379480567245e-07 1.0066243379298113e+22
4.894281298134746e-07 1.025805141197195e+22
4.939093587090598e-07 1.0447029013720815e+22
4.984734066199911e-07 1.0640519538413824e+22
5.031225908666497e-07 1.0840772869254896e+22
5.078593160364953e-07 1.104497572806533e+22
5.124743118864758e-07 1.124723195903087e+22
5.171739512618416e-07 1.145411365950637e+22
5.219605843824813e-07 1.1667481962374131e+22
5.268366492896637e-07 1.1886371318339755e+22
5.318046759867801e-07 1.2111389280952063e+22
5.366350817807777e-07 1.2332794158075355e+22
5.415540415002872e-07 1.2559465605815786e+22
5.465640128093207e-07 1.2792769583836171e+22
5.516675451654772e-07 1.3032930558116968e+22
5.568672841459416e-07 1.3279614933808907e+22
5.61911371864655e-07 1.352106236615229e+22
5.670476732528144e-07 1.3769828639072462e+22
5.722787403492427e-07 1.4025364334114192e+22
5.776072202407626e-07 1.4287476787004138e+22
5.830358595287397e-07 1.45575606741086e+22
5.882884348398094e-07 1.482044534384775e+22
5.939206840962939e-07 1.510624400226841e+22
5.993721299889652e-07 1.538403784273696e+22
6.049245778045626e-07 1.5669931653895972e+22
6.105808607663179e-07 1.596622029848323e+22
6.160378893133854e-07 1.6253324599537017e+22
6.219049168306556e-07 1.6562151834568993e+22
6.275671770749408e-07 1.6864841923900962e+22
6.333334911062573e-07 1.7175943307939736e+22
6.392067537749397e-07 1.749567608225798e+22
6.451899683188549e-07 1.7825694688802373e+22
6.512862514840725e-07 1.816593336573438e+22
6.571505874349354e-07 1.8493660590347628e+22
6.631214906879519e-07 1.8830104982900422e+22
6.692018927061262e-07 1.9177139512769287e+22
6.753948334660632e-07 1.9533660397352593e+22
6.81703466525911e-07 1.990228958215728e+22
6.881310643800101e-07 2.0278062120638293e+22
6.946810241193494e-07 2.0667453841227968e+22
7.009606265972645e-07 2.104190974614682e+22
7.073547942287105e-07 2.142846429364142e+22
7.138666910685604e-07 2.182411652451392e+22
7.20499598767223e-07 2.2231619081826006e+22
7.272569220850868e-07 2.265018900725255e+22
7.341421947202118e-07 2.3080871267460138e+22
7.407166024341242e-07 2.3496634652236993e+22
7.474098247452758e-07 2.3920643506915565e+22
7.546838862999744e-07 2.4389162339545437e+22
7.616330933561436e-07 2.484225266930821e+22
7.687114678297137e-07 2.5307836723954813e+22
7.754376931732238e-07 2.5749115524801544e+22
7.827762202379546e-07 2.624225884509897e+22
7.902549739344955e-07 2.674529158877535e+22
7.97365237196117e-07 2.7226761978908624e+22
8.046046102964707e-07 2.7724837942391067e+22
8.119766420662028e-07 2.823372566742646e+22
8.194850126005006e-07 2.8759731753741925e+22
8.27133539384772e-07 2.9294898456597356e+22
8.349261837665936e-07 2.9851284127304416e+22
8.428670577969822e-07 3.042327228005986e+22
8.503771823695394e-07 3.0970700449810236e+22
8.586161308492443e-07 3.157502733941232e+22
8.664108303611438e-07 3.214966806669697e+22
8.743483503010276e-07 3.273831339746582e+22
8.82432652259714e-07 3.3344997764922476e+22
8.906678457122455e-07 3.397287363056164e+22
8.990581949834478e-07 3.4616456859165103e+22
9.069446703780395e-07 3.5226088908769074e+22
9.156459845587882e-07 3.5903855573291827e+22
9.238274825593135e-07 3.6545889211316976e+22
9.328573752459835e-07 3.726744819824329e+22
9.413507656124112e-07 3.7948072222925055e+22
9.500002366593859e-07 3.864836229386051e+22
9.588101306624096e-07 3.93718175859541e+22
9.677849524782824e-07 4.0111135076406595e+22
9.761607467168827e-07 4.081000291974834e+22
9.85464899981857e-07 4.158876695609342e+22
9.949481227563416e-07 4.239329886133155e+22
1.0038028390591892e-06 4.315057797021936e+22
1.0128165788384964e-06 4.393050951698257e+22
1.0228361987445655e-06 4.479847397940128e+22
1.032196596570015e-06 4.562433764372849e+22
1.0417298984694862e-06 4.647177656063486e+22
1.0514409398958968e-06 4.734134222538995e+22
1.0613347383038135e-06 4.823712235067379e+22
1.0704920699544072e-06 4.907250458012723e+22
1.0807493981508345e-06 5.002144242594128e+22
1.090246317291e-06 5.090166835530749e+22
1.1008875856940178e-06 5.190363488998588e+22
1.110743338475522e-06 5.28365186574219e+22
1.1207771536379026e-06 5.3794707442364595e+22
1.1320258294499618e-06 5.487955656927378e+22
1.1424496400342154e-06 5.589350404170164e+22
1.1530672017445707e-06 5.6939045216357775e+22
1.162793166895181e-06 5.790038479443148e+22
1.1737940483227605e-06 5.900271022796477e+22
1.1850050707518223e-06 6.013672135300214e+22
1.195279681191867e-06 6.1180956425569306e+22
1.2069069154447063e-06 6.238089785695013e+22
1.2175665447273387e-06 6.348475997811703e+22
1.2296336066175994e-06 6.474859681241617e+22
1.240700309077158e-06 6.59210434876095e+22
1.2522207398840917e-06 6.715386225169406e+22
1.2638283682155018e-06 6.839944069791662e+22
1.2755220613520694e-06 6.967266873565154e+22
1.2873005904515026e-06 7.096341012010202e+22
1.2991626273059246e-06 7.227808590583373e+22
1.3112453065706595e-06 7.363126175603297e+22
1.323272513947481e-06 7.498878171152004e+22
1.3355223994371992e-06 7.637747290435632e+22
1.3480012049947394e-06 7.7813391081152e+22
1.3604170055670592e-06 7.925848110997738e+22
1.3730636443970317e-06 8.073269457212127e+22
1.3856380490028568e-06 8.22231281831592e+22
1.398444893008519e-06 8.375151036263839e+22
1.4114906815439797e-06 8.532430087705666e+22
1.4244550046810078e-06 8.689249256399914e+22
1.4376596860685492e-06 8.850894803833831e+22
1.4509417718128384e-06 9.015575396082476e+22
1.4644715640665227e-06 9.184525088461269e+22
1.477903882164572e-06 9.353547827749688e+22
1.4915848870848259e-06 9.527485476355059e+22
1.5055215496628538e-06 9.706060997095122e+22
1.5193488967391111e-06 9.886287876235594e+22
1.5334325906280534e-06 1.006986667015363e+23
1.5475867644719446e-06 1.0256463901752935e+23
1.562004669617472e-06 1.0448028444852488e+23
1.5764934041641144e-06 1.0643485240735873e+23
1.5910493832741191e-06 1.084096508053451e+23
1.605668835352864e-06 1.1041113941764255e+23
1.6205594423682838e-06 1.1246250758973195e+23
1.6355131941433667e-06 1.1455065682844876e+23
1.650745488394303e-06 1.1668951765410162e+23
1.6660404311496684e-06 1.1887216579458534e+23
1.6813935615627564e-06 1.210642651019896e+23
1.697032292541592e-06 1.2333219536379924e+23
1.7127282013765295e-06 1.2561966430828621e+23
1.728476329168512e-06 1.2793927173238882e+23
1.7445167450466227e-06 1.3032628046809827e+23
1.7606077892396168e-06 1.3274542818007425e+23
1.7769984375209941e-06 1.3522492169695822e+23
1.7934378564283869e-06 1.37736771875941e+23
1.8099202174721486e-06 1.40283197567898e+23
1.8267083466978182e-06 1.4289985064163592e+23
1.8435368634133106e-06 1.4555430407667314e+23
1.8606783279501468e-06 1.4827150130292655e+23
1.877857286328376e-06 1.5101565007335473e+23
1.8953564147222088e-06 1.538366649233176e+23
1.912889776560527e-06 1.56690950907607e+23
1.930450146378027e-06 1.5957803010757117e+23
1.948335912495537e-06 1.625561465381703e+23
1.9662445468734675e-06 1.6557477045383872e+23
1.9844854591765163e-06 1.6863924739526515e+23
2.0030679836570197e-06 1.7181939895435572e+23
2.0213429603733433e-06 1.7495610777479416e+23
2.040289934348229e-06 1.7825903506886603e+23
2.058911896908659e-06 1.8153346164099552e+23
2.078224973328573e-06 1.849673080631178e+23
2.0971945724766024e-06 1.8834505532672477e+23
2.116874780885784e-06 1.9190157259794028e+23
2.1361919922127376e-06 1.954362732072871e+23
2.156239675142784e-06 1.9911406663031896e+23
2.1759037339129394e-06 2.0275474846613876e+23
2.196318479513468e-06 2.065674196423422e+23
2.216327811856302e-06 2.1037680185707446e+23
2.237108382757227e-06 2.1430753220170973e+23
2.2578713540985587e-06 2.1831506619400442e+23
2.2786047916935868e-06 2.2233729033341505e+23
2.299722537677772e-06 2.2649849578831837e+23
2.3208011767249496e-06 2.306669172748893e+23
2.3422697924809475e-06 2.3496221051233932e+23
2.3641393084549505e-06 2.3934467464346914e+23
2.385962132840688e-06 2.4379424423318426e+23
2.408191593705664e-06 2.4836180000765277e+23
2.4303629952539826e-06 2.5293743466441726e+23
2.4529464394566192e-06 2.5768193034533767e+23
2.4754595153175536e-06 2.6243577852155865e+23
2.498389667896009e-06 2.6728648975099215e+23
2.5217485956852803e-06 2.7231028665863033e+23
2.5450262750300675e-06 2.7736855920079908e+23
2.568205980288052e-06 2.8240849716796777e+23
2.5923533411557833e-06 2.8780142840043606e+23
2.616407231288819e-06 2.931648828184134e+23
2.6403496681786724e-06 2.9852154865779683e+23
2.6647343408014564e-06 3.040697471321738e+23
2.6895736160354607e-06 3.0978387227473674e+23
2.714286390455388e-06 3.155097848085537e+23
2.739457516178313e-06 3.213791938444214e+23
2.765099864223664e-06 3.2739632401936037e+23
2.790598985778583e-06 3.334586849886549e+23
2.8159335203748477e-06 3.395528286392097e+23
2.8423832968548867e-06 3.459820014015574e+23
2.868671234860481e-06 3.523824715193746e+23
2.8954499628405087e-06 3.590342020570619e+23
2.922045004892035e-06 3.6563646047577394e+23
2.9491331330571854e-06 3.724425716971423e+23
2.976014173847824e-06 3.792613735314381e+23
3.004116971131133e-06 3.8647914023736966e+23
3.0312736600956705e-06 3.935186934142125e+23
3.059680170350575e-06 4.0089032466587745e+23
3.0878554232880982e-06 4.0834217850223776e+23
3.116554406121974e-06 4.1594957425847724e+23
3.1449944463299315e-06 4.235574694872549e+23
3.1747704940561875e-06 4.316011110936313e+23
3.203460648275647e-06 4.3946641014201836e+23
3.233516573044457e-06 4.477382368247394e+23
3.2632832958368175e-06 4.560174972261606e+23
3.29360315656267e-06 4.645459535587882e+23
3.3236011494164426e-06 4.7305622102780456e+23
3.355057623248129e-06 4.820812794832602e+23
3.386190799883073e-06 4.9100512120723486e+23
3.4169658746272594e-06 5.00014167634437e+23
3.449264134215063e-06 5.095227671996055e+23
3.480225270903669e-06 5.1866313564520864e+23
3.5127415319285334e-06 5.284106754354547e+23
3.5458711319724436e-06 5.38450336083707e+23
3.5785991031934176e-06 5.4839377882578957e+23
3.610885649235035e-06 5.583556684970938e+23
3.6448305202031668e-06 5.689181990048175e+23
3.6783288143408182e-06 5.794279359768211e+23
3.7124485609729446e-06 5.902463219570736e+23
3.747207215575832e-06 6.013606830122057e+23
3.7814700063308684e-06 6.123654737474471e+23
3.8163651463462256e-06 6.237296592128342e+23
3.851910304492885e-06 6.354086538120282e+23
3.886905730191597e-06 6.469746275850838e+23
3.9237833936659015e-06 6.593189562969054e+23
3.960103125046786e-06 6.715730814801741e+23
3.995814199926435e-06 6.837375192621377e+23
4.033486050315858e-06 6.967156741415111e+23
4.070539071775453e-06 7.095814533770988e+23
4.108279169129662e-06 7.227786822233779e+23
4.146725631942373e-06 7.363341445407387e+23
4.184486708523299e-06 7.498468109583455e+23
4.222941828036617e-06 7.63699005867094e+23
4.2621103025666715e-06 7.779417163731224e+23
4.302012167396526e-06 7.925848110997738e+23
4.341148737148908e-06 8.070153623668416e+23
4.382551427330124e-06 8.225495413989873e+23
4.423174007405198e-06 8.378388781618527e+23
4.462950752076108e-06 8.529398913985598e+23
4.505084637171961e-06 8.691495312295493e+23
4.546355108380938e-06 8.851548188207489e+23
4.5883887170013235e-06 9.016008516222588e+23
4.631206827462329e-06 9.184619903718168e+23
4.6730708439817624e-06 9.351079093584019e+23
4.717491669494898e-06 9.530301380474071e+23
4.760937486865534e-06 9.706060997095122e+23
4.80519097241347e-06 9.888176439481554e+23
4.8483794805672445e-06 1.0066243379298115e+24
4.894281298134746e-06 1.0258051411971951e+24
4.939093587090597e-06 1.0447029013720813e+24
4.984734066199912e-06 1.0640519538413825e+24
5.031225908666497e-06 1.0840772869254895e+24
5.078593160364953e-06 1.1044975728065329e+24
5.124743118864759e-06 1.1247231959030869e+24
5.171739512618416e-06 1.1454113659506371e+24
5.219605843824813e-06 1.1667481962374132e+24
5.268366492896637e-06 1.1886371318339755e+24
5.318046759867801e-06 1.2111389280952064e+24
5.366350817807777e-06 1.2332794158075355e+24
5.415540415002873e-06 1.2559465605815785e+24
5.465640128093207e-06 1.2792769583836172e+24
5.516675451654771e-06 1.3508232247855952e+24
5.568672841459417e-06 1.6055831593922087e+24
5.619113718646549e-06 1.8487127905353462e+24
5.6704767325281446e-06 2.0924776199329946e+24
5.722787403492427e-06 2.3368392269711213e+24
5.776072202407626e-06 2.581830039212213e+24
5.8303585952873965e-06 2.827554920203516e+24
5.882884348398094e-06 3.061601454831313e+24
5.939206840962939e-06 3.308861705235684e+24
5.9937212998896524e-06 3.544368724324473e+24
6.0492457780456266e-06 3.7806619635699765e+24
6.105808607663179e-06 4.01800795222157e+24
6.160378893133853e-06 4.243480279732943e+24
6.219049168306557e-06 4.4820475401300136e+24
6.275671770749409e-06 4.7090581095994484e+24
6.333334911062572e-06 4.936910153298144e+24
6.392067537749398e-06 5.165629046641845e+24
6.451899683188549e-06 5.395382785297874e+24
6.512862514840725e-06 5.626141959267212e+24
6.571505874349353e-06 5.844710086750356e+24
6.631214906879519e-06 6.064165657810107e+24
6.692018927061262e-06 6.284695590809886e+24
6.7539483346606315e-06 6.506149458073641e+24
6.81703466525911e-06 6.72881630957448e+24
6.8813106438001e-06 6.952220899148026e+24
6.946810241193494e-06 7.176968782619535e+24
7.009606265972644e-06 7.389283100661509e+24
7.073547942287104e-06 7.602845584893166e+24
7.138666910685604e-06 7.817279489192647e+24
7.2049959876722295e-06 8.032920717160369e+24
7.272569220850868e-06 8.249669911765427e+24
7.341421947202118e-06 8.467641539311367e+24
7.407166024341242e-06 8.673185302259789e+24
7.474098247452759e-06 8.879549969821553e+24
7.546838862999745e-06 9.101308139535549e+24
7.616330933561437e-06 9.310576620293159e+24
7.687114678297138e-06 9.521107163293846e+24
7.754376931732238e-06 9.718284248419784e+24
7.827762202379545e-06 9.931707504721724e+24
7.902549739344956e-06 1.0146137372012652e+25
7.97365237196117e-06 1.034747468261035e+25
8.046046102964708e-06 1.0550479900135085e+25
8.119766420662029e-06 1.0754583719574574e+25
8.194850126005006e-06 1.0960388237163813e+25
8.27133539384772e-06 1.1167153253668026e+25
8.349261837665935e-06 1.1376029358780049e+25
8.428670577969824e-06 1.1586483596962047e+25
8.503771823695394e-06 1.1783523477729718e+25
8.586161308492443e-06 1.1997241522733082e+25
8.664108303611439e-06 1.2197028194337481e+25
8.743483503010276e-06 1.2398266084699493e+25
8.82432652259714e-06 1.2601288620329417e+25
8.906678457122455e-06 1.284778520526194e+25
8.99058194983448e-06 1.3131330267951104e+25
9.069446703780395e-06 1.3394632963750456e+25
9.156459845587883e-06 1.3681605888697425e+25
9.238274825593134e-06 1.3948175763420872e+25
9.328573752459835e-06 1.4239561778269506e+25
9.413507656124113e-06 1.4510019450906937e+25
9.500002366593858e-06 1.4782426011670698e+25
9.588101306624096e-06 1.5057201635043278e+25
9.677849524782825e-06 1.5333568100404293e+25
9.761607467168829e-06 1.5589031018655842e+25
9.85464899981857e-06 1.5869343033967552e+25
9.949481227563417e-06 1.6152289845004426e+25
1.0038028390591894e-05 1.6413630353621695e+25
1.0128165788384964e-05 1.667726274720171e+25
1.0228361987445657e-05 1.6966589548449831e+25
1.032196596570015e-05 1.7234869712472162e+25
1.0417298984694862e-05 1.7605040473758466e+25
1.0514409398958966e-05 1.7999591707401855e+25
1.0613347383038135e-05 1.8396774494990562e+25
1.0704920699544073e-05 1.8759979251314041e+25
1.0807493981508344e-05 1.9162533912872046e+25
1.090246317291e-05 1.9530283000304612e+25
1.1008875856940179e-05 1.993814901514825e+25
1.1107433384755221e-05 2.031119466849031e+25
1.1207771536379025e-05 2.0686760403910694e+25
1.1320258294499616e-05 2.1103022733683716e+25
1.1424496400342155e-05 2.1484219997573563e+25
1.1530672017445707e-05 2.1868597664949386e+25
1.162793166895181e-05 2.221664939419634e+25
1.1737940483227607e-05 2.260673388508409e+25
1.1850050707518224e-05 2.300007569846972e+25
1.1952796811918672e-05 2.3356342965025337e+25
1.2069069154447062e-05 2.3756247112568196e+25
1.2175665447273385e-05 2.411872874046004e+25
1.2296336066175995e-05 2.452523274896343e+25
1.2407003090771581e-05 2.4894576664155175e+25
1.2522207398840916e-05 2.5491472795789204e+25
1.2638283682155017e-05 2.60844928505805e+25
1.2755220613520696e-05 2.667529511659025e+25
1.2873005904515024e-05 2.7262484032535007e+25
1.2991626273059245e-05 2.784722548420237e+25
1.3112453065706594e-05 2.843572670737027e+25
1.3232725139474808e-05 2.901440766449348e+25
1.3355223994371992e-05 2.9596356056661273e+25
1.3480012049947392e-05 3.018283568066159e+25
1.3604170055670592e-05 3.0760119526920544e+25
1.3730636443970319e-05 3.1340276407616068e+25
1.3856380490028569e-05 3.1911976202067234e+25
1.398444893008519e-05 3.24872060577687e+25
1.4114906815439796e-05 3.3067164425283615e+25
1.424455004681008e-05 3.3636350405876386e+25
1.4376596860685493e-05 3.42102648476861e+25
1.4509417718128382e-05 3.4782175478070547e+25
1.4644715640665226e-05 3.5358551955000274e+25
1.4779038821645717e-05 3.59246320188621e+25
1.4915848870848256e-05 3.649547298494645e+25
1.5055215496628541e-05 3.7071223113649375e+25
1.519348896739111e-05 3.7638269611829275e+25
1.5334325906280535e-05 3.8208894708142524e+25
1.5475867644719448e-05 3.877730202321527e+25
1.5620046696174718e-05 3.969056056729265e+25
1.5764934041641144e-05 4.069789618381588e+25
1.591049383274119e-05 4.169634632414346e+25
1.605668835352864e-05 4.268642002837087e+25
1.6205594423682837e-05 4.36814677643008e+25
1.6355131941433668e-05 4.466902646623324e+25
1.650745488394303e-05 4.5661789465174155e+25
1.6660404311496683e-05 4.664791792185976e+25
1.6813935615627565e-05 4.762391350791932e+25
1.6970322925415922e-05 4.860739634189154e+25
1.7127282013765297e-05 4.958196233515365e+25
1.728476329168512e-05 5.05484983796374e+25
1.7445167450466226e-05 5.1522012097968175e+25
1.760607789239617e-05 5.24874787405794e+25
1.776998437520994e-05 5.345930056178974e+25
1.7934378564283868e-05 5.4423075309746965e+25
1.8099202174721487e-05 5.53792954510054e+25
1.826708346697818e-05 5.634264220645763e+25
1.8435368634133105e-05 5.72986314289929e+25
1.860678327950147e-05 5.82610248407977e+25
1.877857286328376e-05 5.921512467709139e+25
1.895356414722209e-05 6.017689256212727e+25
1.9128897765605272e-05 6.1130908184239e+25
1.930450146378027e-05 6.2077123472710275e+25
1.948335912495537e-05 6.303264732230074e+25
1.9662445468734677e-05 6.398109299027272e+25
1.9844854591765163e-05 6.493421768897875e+25
2.0030679836570197e-05 6.589921194175212e+25
2.021342960373343e-05 6.68373419401733e+25
2.040289934348229e-05 6.7803334387539714e+25
2.0589118969086592e-05 6.8744348824764085e+25
2.0782249733285726e-05 7.0330971294657525e+25
2.0971945724766023e-05 7.238488186103008e+25
2.116874780885784e-05 7.448835985842742e+25
2.1361919922127373e-05 7.6526246157193904e+25
2.156239675142784e-05 7.861025559556596e+25
2.1759037339129394e-05 8.062690258952235e+25
2.196318479513468e-05 8.269298937061264e+25
2.216327811856302e-05 8.469521251252606e+25
2.2371083827572267e-05 8.674139276430887e+25
2.2578713540985585e-05 8.876339966052611e+25
2.278604791693587e-05 9.075553607060928e+25
2.2997225376777723e-05 9.276148136315688e+25
2.3208011767249497e-05 9.473657162130624e+25
2.3422697924809478e-05 9.672425608084947e+25
2.3641393084549505e-05 9.872084018682682e+25
2.3859621328406886e-05 1.0069274407861397e+26
2.4081915937056637e-05 1.026764214887408e+26
2.4303629952539823e-05 1.0462909687077516e+26
2.4529464394566193e-05 1.0659909612387866e+26
2.475459515317554e-05 1.085382083013633e+26
2.498389667896009e-05 1.1048723863617272e+26
2.5217485956852804e-05 1.1245362566591713e+26
2.545026275030068e-05 1.1439163792991213e+26
2.5682059802880522e-05 1.1629633259928552e+26
2.5923533411557836e-05 1.1826835173557757e+26
2.616407231288819e-05 1.2020573942584477e+26
2.6403496681786724e-05 1.2211061383689817e+26
2.6647343408014564e-05 1.2403486404391445e+26
2.6895736160354605e-05 1.2597597733293422e+26
2.7142863904553883e-05 1.2788666220601146e+26
2.739457516178313e-05 1.2981151682262266e+26
2.7650998642236638e-05 1.3175159204346508e+26
2.790598985778583e-05 1.336645878078988e+26
2.815933520374848e-05 1.3554915718636578e+26
2.8423832968548864e-05 1.3749891405461842e+26
2.8686712348604812e-05 1.3941434994802688e+26
2.8954499628405086e-05 1.4135523342081876e+26
2.922045004892035e-05 1.4325903758427483e+26
2.9491331330571855e-05 1.4518420036705348e+26
2.9760141738478244e-05 1.4707857024656143e+26
3.0041169711311335e-05 1.4904474230332463e+26
3.0312736600956707e-05 1.5092979270562927e+26
3.059680170350574e-05 1.5287994638333824e+26
3.087855423288099e-05 1.5480657755163858e+26
3.1165544061219745e-05 1.5940083296620923e+26
3.144994446329932e-05 1.663357003188592e+26
3.1747704940561877e-05 1.7348648747021502e+26
3.203460648275647e-05 1.802760474188709e+26
3.233516573044457e-05 1.8727817878603365e+26
3.2632832958368175e-05 1.9410981231966554e+26
3.2936031565626704e-05 2.009668354641638e+26
3.3236011494164424e-05 2.0765037042907982e+26
