#"E (kev)" "Fv (kev/s/cm^2/kev)"
1.8435368634133107e-07 8.214010425717653e+21
1.8606783279501472e-07 8.367423456465058e+21
1.877857286328376e-07 8.52239958072331e+21
1.895356414722209e-07 8.682110958852405e+21
1.9128897765605273e-07 8.843592310515697e+21
1.9304501463780272e-07 9.0069125957211e+21
1.948335912495537e-07 9.174393468065411e+21
1.9662445468734676e-07 9.343989113983155e+21
1.9844854591765164e-07 9.518159107086738e+21
2.0030679836570198e-07 9.697156300738354e+21
2.0213429603733432e-07 9.874797280902613e+21
2.040289934348229e-07 1.0060805408683335e+22
2.058911896908659e-07 1.0245296416291866e+22
2.078224973328573e-07 1.0438476384886627e+22
2.0971945724766025e-07 1.062970248659298e+22
2.1168747808857839e-07 1.0830330136033241e+22
2.136191992212738e-07 1.102907287859277e+22
2.1562396751427842e-07 1.1236941328854865e+22
2.1759037339129395e-07 1.14428329255593e+22
2.196318479513468e-07 1.1658424896698137e+22
2.2163278118563024e-07 1.187162625423224e+22
2.237108382757227e-07 1.2095608359656752e+22
2.2578713540985587e-07 1.2321429398623399e+22
2.278604791693587e-07 1.2547986011006802e+22
2.299722537677772e-07 1.2782036277574242e+22
2.3208011767249495e-07 1.301737379762102e+22
2.3422697924809479e-07 1.3259170571734422e+22
2.3641393084549503e-07 1.3507725426614925e+22
2.3859621328406886e-07 1.3757889348344771e+22
2.408191593705664e-07 1.4016006657644008e+22
2.4303629952539824e-07 1.4275985887154621e+22
2.4529464394566194e-07 1.454198762401552e+22
2.4754595153175537e-07 1.4811230481244351e+22
2.4983896678960086e-07 1.5087116485893932e+22
2.5217485956852805e-07 1.5370565104735223e+22
2.5450262750300677e-07 1.5653691910206708e+22
2.568205980288052e-07 1.5940864369470783e+22
2.5923533411557833e-07 1.6243047123771887e+22
2.616407231288819e-07 1.6545183904734533e+22
2.640349668178672e-07 1.684948143260915e+22
2.664734340801456e-07 1.7163111548209762e+22
2.689573616035461e-07 1.7483660651262426e+22
2.7142863904553885e-07 1.780372703426026e+22
2.739457516178313e-07 1.8139838112412782e+22
2.765099864223664e-07 1.8478454737516242e+22
2.790598985778583e-07 1.8821806616490658e+22
2.815933520374848e-07 1.9164514868725327e+22
2.8423832968548866e-07 1.952524466967234e+22
2.868671234860481e-07 1.988751457746072e+22
2.895449962840509e-07 2.026097899318659e+22
2.9220450048920346e-07 2.0636282342454384e+22
2.949133133057186e-07 2.1018964412559973e+22
2.976014173847825e-07 2.1404450856316984e+22
3.0041169711311335e-07 2.181262514264943e+22
3.031273660095671e-07 2.2207674040825435e+22
3.0596801703505746e-07 2.2625824541623552e+22
3.0878554232880985e-07 2.304574501595601e+22
3.116554406121974e-07 2.347444639795199e+22
3.144994446329932e-07 2.3904986713489916e+22
3.1747704940561877e-07 2.435943316507483e+22
3.203460648275647e-07 2.4801466815250585e+22
3.2335165730444563e-07 2.5270165001786525e+22
3.263283295836818e-07 2.5736334654702084e+22
3.2936031565626706e-07 2.6215836575797753e+22
3.3236011494164423e-07 2.669786703051366e+22
3.3550576232481283e-07 2.7205182821433306e+22
3.3861907998830734e-07 2.7710429812117903e+22
3.41696587462726e-07 2.8219124803193887e+22
3.4492641342150627e-07 2.8753105130473543e+22
3.480225270903669e-07 2.927490252303671e+22
3.5127415319285333e-07 2.982451378542391e+22
3.5458711319724434e-07 3.0386078115834584e+22
3.578599103193418e-07 3.095315924687158e+22
3.610885649235035e-07 3.1512884643740044e+22
3.644830520203167e-07 3.2106400444444226e+22
3.6783288143408183e-07 3.2700146111841277e+22
3.712448560972944e-07 3.3310442181116868e+22
3.7472072155758324e-07 3.393774838565654e+22
3.781470006330869e-07 3.4557928722720935e+22
3.816365146346226e-07 3.5200176262289904e+22
3.8519103044928846e-07 3.585920407043035e+22
3.886905730191598e-07 3.651294494463761e+22
3.923783393665902e-07 3.7211509823932702e+22
3.9601031250467857e-07 3.79001904354392e+22
3.9958141999264346e-07 3.858772171348198e+22
4.033486050315858e-07 3.93203068633053e+22
4.070539071775453e-07 4.004484667888209e+22
4.1082791691296625e-07 4.079237316373514e+22
4.146725631942373e-07 4.15582889840086e+22
4.1844867085232985e-07 4.231914773704149e+22
4.222941828036617e-07 4.3100924359115345e+22
4.262110302566671e-07 4.3902699383459164e+22
4.302012167396526e-07 4.472654161030836e+22
4.3411487371489084e-07 4.554647610337998e+22
4.382551427330124e-07 4.641767086893727e+22
4.423174007405198e-07 4.7284268300639345e+22
4.462950752076108e-07 4.814029186447471e+22
4.505084637171961e-07 4.905194316795752e+22
4.546355108380938e-07 4.995485953711536e+22
4.5883887170013237e-07 5.088214177570604e+22
4.631206827462329e-07 5.183631841734918e+22
4.6730708439817624e-07 5.277831212427642e+22
4.717491669494897e-07 5.3786507438718146e+22
4.760937486865533e-07 5.478045101820883e+22
4.80519097241347e-07 5.580542660122208e+22
4.848379480567245e-07 5.681178298212133e+22
4.894281298134746e-07 5.789238630478232e+22
4.939093587090598e-07 5.895712882564267e+22
4.984734066199911e-07 6.0055202016953476e+22
5.031225908666497e-07 6.118016961131694e+22
5.078593160364953e-07 6.23363990758954e+22
5.124743118864758e-07 6.347400933836055e+22
5.171739512618416e-07 6.464334120442663e+22
5.219605843824813e-07 6.584669334102093e+22
5.268366492896637e-07 6.707854894751699e+22
5.318046759867801e-07 6.835132082532449e+22
5.366350817807777e-07 6.960018656708495e+22
5.415540415002872e-07 7.088100377913902e+22
5.465640128093207e-07 7.219997886219137e+22
5.516675451654772e-07 7.355389368254275e+22
5.568672841459416e-07 7.494734557404928e+22
5.61911371864655e-07 7.630976546203244e+22
5.670476732528144e-07 7.771149255447814e+22
5.722787403492427e-07 7.915183725130675e+22
5.776072202407626e-07 8.063125928590476e+22
5.830358595287397e-07 8.215619492566928e+22
5.882884348398094e-07 8.364297269443554e+22
5.939206840962939e-07 8.525112007697866e+22
5.993721299889652e-07 8.682570692237907e+22
6.049245778045626e-07 8.844075030570533e+22
6.105808607663179e-07 9.009969822734814e+22
6.160378893133854e-07 9.17202584113002e+22
6.219049168306556e-07 9.347758927744368e+22
6.275671770749408e-07 9.518480920456658e+22
6.333334911062573e-07 9.694305953748145e+22
6.392067537749397e-07 9.874797280902613e+22
6.451899683188549e-07 1.0060713462006259e+23
6.512862514840725e-07 1.025166372368125e+23
6.571505874349354e-07 1.0436982251383721e+23
6.631214906879519e-07 1.0627564726350377e+23
6.692018927061262e-07 1.082322725522697e+23
6.753948334660632e-07 1.1024613464753286e+23
6.81703466525911e-07 1.1231470501567267e+23
6.881310643800101e-07 1.1444396019070087e+23
6.946810241193494e-07 1.1662953270545439e+23
7.009606265972645e-07 1.1874959321277236e+23
7.073547942287105e-07 1.2092872946012955e+23
7.138666910685604e-07 1.2316027531343531e+23
7.20499598767223e-07 1.2545917210772047e+23
7.272569220850868e-07 1.278323158437652e+23
7.341421947202118e-07 1.3026338598638678e+23
7.407166024341242e-07 1.326041185187532e+23
7.474098247452758e-07 1.3501243185879095e+23
7.546838862999744e-07 1.3765176122505157e+23
7.616330933561436e-07 1.4021247618238848e+23
7.687114678297137e-07 1.42819164478278e+23
7.754376931732238e-07 1.4532195302903995e+23
7.827762202379546e-07 1.4807092880774639e+23
7.902549739344955e-07 1.5092725233197221e+23
7.97365237196117e-07 1.5365416090817394e+23
8.046046102964707e-07 1.564564657596009e+23
8.119766420662028e-07 1.5933899408680182e+23
8.194850126005006e-07 1.62311170424177e+23
8.27133539384772e-07 1.6534265236828552e+23
8.349261837665936e-07 1.6848768845861604e+23
8.428670577969822e-07 1.7170812082417187e+23
8.503771823695394e-07 1.7478419690667543e+23
8.586161308492443e-07 1.781673748907051e+23
8.664108303611438e-07 1.8143309099473397e+23
8.743483503010276e-07 1.8474753883762826e+23
8.82432652259714e-07 1.882001365628708e+23
8.906678457122455e-07 1.9173732523104947e+23
8.990581949834478e-07 1.953464621740607e+23
9.069446703780395e-07 1.987933132319849e+23
9.156459845587882e-07 2.026399024686178e+23
9.238274825593135e-07 2.062701871473633e+23
9.328573752459835e-07 2.1032066814047207e+23
9.413507656124112e-07 2.1416059124301407e+23
9.500002366593859e-07 2.18129469560194e+23
9.588101306624096e-07 2.221709857522863e+23
9.677849524782824e-07 2.2636237502805615e+23
9.761607467168827e-07 2.3029194614077396e+23
9.85464899981857e-07 2.3472837331102546e+23
9.949481227563416e-07 2.39236059156033e+23
1.0038028390591892e-06 2.4354605964526812e+23
1.0128165788384964e-06 2.4794111081082258e+23
1.0228361987445655e-06 2.5284876470123104e+23
1.032196596570015e-06 2.575058638965316e+23
1.0417298984694862e-06 2.6228479243899577e+23
1.0514409398958968e-06 2.6717635566091086e+23
1.0613347383038135e-06 2.72251812237033e+23
1.0704920699544072e-06 2.7697327410630698e+23
1.0807493981508345e-06 2.8229928537753637e+23
1.090246317291e-06 2.8729198994426462e+23
1.1008875856940178e-06 2.9291223058222675e+23
1.110743338475522e-06 2.9818996984797743e+23
1.1207771536379026e-06 3.035872397939642e+23
1.1320258294499618e-06 3.0970858982213854e+23
1.1424496400342154e-06 3.154345691387695e+23
1.1530672017445707e-06 3.213421431426812e+23
1.162793166895181e-06 3.267784904264347e+23
1.1737940483227605e-06 3.3301707246791985e+23
1.1850050707518223e-06 3.393866785242771e+23
1.195279681191867e-06 3.45282759193548e+23
1.2069069154447063e-06 3.520477359614519e+23
1.2175665447273387e-06 3.582863180029358e+23
1.2296336066175994e-06 3.6543287348081696e+23
1.240700309077158e-06 3.720392422307161e+23
1.2522207398840917e-06 3.789559310158409e+23
1.2638283682155018e-06 3.860312278189675e+23
1.2755220613520694e-06 3.9322605530232784e+23
1.2873005904515026e-06 4.004990374612275e+23
1.2991626273059246e-06 4.079260303042788e+23
1.3112453065706595e-06 4.155369165015325e+23
1.323272513947481e-06 4.232121653727613e+23
1.3355223994371992e-06 4.310598142635603e+23
1.3480012049947394e-06 4.391695111841054e+23
1.3604170055670592e-06 4.472654161030836e+23
1.3730636443970317e-06 4.556624463895738e+23
1.3856380490028568e-06 4.6402039933829694e+23
1.398444893008519e-06 4.7264499765062185e+23
1.4114906815439797e-06 4.814971639887785e+23
1.4244550046810078e-06 4.904251863355422e+23
1.4376596860685492e-06 4.9953940070344586e+23
1.4509417718128384e-06 5.088122230893492e+23
1.4644715640665227e-06 5.1835398950578375e+23
1.477903882164572e-06 5.278750679198673e+23
1.4915848870848259e-06 5.377179597038164e+23
1.5055215496628538e-06 5.4780221151515994e+23
1.5193488967391111e-06 5.5790715132885366e+23
1.5334325906280534e-06 5.6829252850771314e+23
1.5475867644719446e-06 5.7882042303608293e+23
1.562004669617472e-06 5.896770269350982e+23
1.5764934041641144e-06 6.006715508497669e+23
1.5910493832741191e-06 6.118131894478058e+23
1.605668835352864e-06 6.230996440622813e+23
1.6205594423682838e-06 6.347148080474009e+23
1.6355131941433667e-06 6.464770867158901e+23
1.650745488394303e-06 6.585818667565889e+23
1.6660404311496684e-06 6.708429561483587e+23
1.6813935615627564e-06 6.832856402274137e+23
1.697032292541592e-06 6.960248523401258e+23
1.7127282013765295e-06 7.089640484755392e+23
1.728476329168512e-06 7.220457619604684e+23
1.7445167450466227e-06 7.355320408246489e+23
1.7606077892396168e-06 7.491585383714106e+23
1.7769984375209941e-06 7.631781079627934e+23
1.7934378564283869e-06 7.773631815729586e+23
1.8099202174721486e-06 7.917137592019161e+23
1.8267083466978182e-06 8.064666035431998e+23
1.8435368634133106e-06 8.214010425717586e+23
1.8606783279501468e-06 8.367423456465058e+23
1.877857286328376e-06 8.52239958072331e+23
1.8953564147222088e-06 8.682110958852405e+23
1.912889776560527e-06 8.843592310515697e+23
1.930450146378027e-06 9.0069125957211e+23
1.948335912495537e-06 9.174393468065411e+23
1.9662445468734675e-06 9.343989113983154e+23
1.9844854591765163e-06 9.518159107086738e+23
2.0030679836570197e-06 9.697156300738353e+23
2.0213429603733433e-06 9.874797280902612e+23
2.040289934348229e-06 1.0060805408683336e+24
2.058911896908659e-06 1.0245296416291865e+24
2.078224973328573e-06 1.0438476384886627e+24
2.0971945724766024e-06 1.0629817419939349e+24
2.116874780885784e-06 1.0830330136033241e+24
2.1361919922127376e-06 1.102907287859277e+24
2.156239675142784e-06 1.1236941328854864e+24
2.1759037339129394e-06 1.14428329255593e+24
2.196318479513468e-06 1.1658424896698136e+24
2.216327811856302e-06 1.1871626254232241e+24
2.237108382757227e-06 1.209560835965675e+24
2.2578713540985587e-06 1.2321429398623398e+24
2.2786047916935868e-06 1.2547986011006801e+24
2.299722537677772e-06 1.2782036277574242e+24
2.3208011767249496e-06 1.301737379762102e+24
2.3422697924809475e-06 1.325917057173442e+24
2.3641393084549505e-06 1.3507725426614925e+24
2.385962132840688e-06 1.375788934834477e+24
2.408191593705664e-06 1.4016006657644008e+24
2.4303629952539826e-06 1.427598588715462e+24
2.4529464394566192e-06 1.454198762401552e+24
2.4754595153175536e-06 1.4811230481244352e+24
2.498389667896009e-06 1.5087116485893932e+24
2.5217485956852803e-06 1.5370565104735223e+24
2.5450262750300675e-06 1.565369191020671e+24
2.568205980288052e-06 1.5940864369470782e+24
2.5923533411557833e-06 1.6243047123771888e+24
2.616407231288819e-06 1.6545183904734532e+24
2.6403496681786724e-06 1.684948143260915e+24
2.6647343408014564e-06 1.7163111548209762e+24
2.6895736160354607e-06 1.7483660651262427e+24
2.714286390455388e-06 1.780372703426026e+24
2.739457516178313e-06 1.8139838112412783e+24
2.765099864223664e-06 1.8478454737516242e+24
2.790598985778583e-06 1.8821806616490657e+24
2.8159335203748477e-06 1.916451486872533e+24
2.8423832968548867e-06 1.9525244669672338e+24
2.868671234860481e-06 1.988751457746072e+24
2.8954499628405087e-06 2.0260978993186587e+24
2.922045004892035e-06 2.063621338244664e+24
2.9491331330571854e-06 2.1018964412559975e+24
2.976014173847824e-06 2.1404450856316984e+24
3.004116971131133e-06 2.181262514264943e+24
3.0312736600956705e-06 2.2207674040825433e+24
3.059680170350575e-06 2.2625824541623554e+24
3.0878554232880982e-06 2.3045745015956012e+24
3.116554406121974e-06 2.3474446397951987e+24
3.1449944463299315e-06 2.3904986713489913e+24
3.1747704940561875e-06 2.435943316507483e+24
3.203460648275647e-06 2.480146681525058e+24
3.233516573044457e-06 2.5270165001786525e+24
3.2632832958368175e-06 2.573633465470208e+24
3.29360315656267e-06 2.6215836575797754e+24
3.3236011494164426e-06 2.6697867030513663e+24
3.355057623248129e-06 2.7205182821433307e+24
3.386190799883073e-06 2.77104298121179e+24
3.4169658746272594e-06 2.821912480319389e+24
3.449264134215063e-06 2.8753105130473544e+24
3.480225270903669e-06 2.927490252303671e+24
3.5127415319285334e-06 2.982451378542391e+24
3.5458711319724436e-06 3.0386078115834586e+24
3.5785991031934176e-06 3.095315924687158e+24
3.610885649235035e-06 3.1512884643740045e+24
3.6448305202031668e-06 3.2106400444444226e+24
3.6783288143408182e-06 3.270014611184128e+24
3.7124485609729446e-06 3.3310442181116866e+24
3.747207215575832e-06 3.393774838565654e+24
3.7814700063308684e-06 3.455792872272094e+24
3.8163651463462256e-06 3.5200176262289904e+24
3.851910304492885e-06 3.585920407043035e+24
3.886905730191597e-06 3.651294494463761e+24
3.9237833936659015e-06 3.72115098239327e+24
3.960103125046786e-06 3.79001904354392e+24
3.995814199926435e-06 3.858772171348166e+24
4.033486050315858e-06 3.93203068633053e+24
4.070539071775453e-06 4.0044846678882093e+24
4.108279169129662e-06 4.079237316373514e+24
4.146725631942373e-06 4.15582889840086e+24
4.184486708523299e-06 4.231914773704149e+24
4.222941828036617e-06 4.3100924359115343e+24
4.2621103025666715e-06 4.3902699383459164e+24
4.302012167396526e-06 4.472654161030836e+24
4.341148737148908e-06 4.5546476103379985e+24
4.382551427330124e-06 4.6417670868937276e+24
4.423174007405198e-06 4.7284268300639343e+24
4.462950752076108e-06 4.8140291864474714e+24
4.505084637171961e-06 4.905194316795752e+24
4.546355108380938e-06 4.995485953711536e+24
4.5883887170013235e-06 5.088214177570603e+24
4.631206827462329e-06 5.183631841734917e+24
4.6730708439817624e-06 5.277831212427642e+24
4.717491669494898e-06 5.378650743871815e+24
4.760937486865534e-06 5.478045101820883e+24
4.80519097241347e-06 5.580542660122208e+24
4.8483794805672445e-06 5.681178298212134e+24
4.894281298134746e-06 5.789238630478232e+24
4.939093587090597e-06 5.895712882564268e+24
4.984734066199912e-06 6.005520201695348e+24
5.031225908666497e-06 6.118016961131694e+24
5.078593160364953e-06 6.233639907589539e+24
5.124743118864759e-06 6.347400933836056e+24
5.171739512618416e-06 6.464334120442662e+24
5.219605843824813e-06 6.584669334102093e+24
5.268366492896637e-06 6.7078548947517e+24
5.318046759867801e-06 6.835132082532449e+24
5.366350817807777e-06 6.960018656708495e+24
5.415540415002873e-06 7.08810037791396e+24
5.465640128093207e-06 7.219997886219137e+24
5.516675451654771e-06 7.426739989686737e+24
5.568672841459417e-06 7.911046124661028e+24
5.619113718646549e-06 8.375813590750772e+24
5.6704767325281446e-06 8.844534763956034e+24
5.722787403492427e-06 9.317094710930312e+24
5.776072202407626e-06 9.793562391681564e+24
5.8303585952873965e-06 1.0274581432949364e+25
5.882884348398094e-06 1.0735372205254442e+25
5.939206840962939e-06 1.1224712420800152e+25
5.9937212998896524e-06 1.1694261114099244e+25
6.0492457780456266e-06 1.2167878447860312e+25
6.105808607663179e-06 1.2645863248783718e+25
6.160378893133853e-06 1.3103596794074981e+25
6.219049168306557e-06 1.3591442876117777e+25
6.275671770749409e-06 1.4057819409056848e+25
6.333334911062572e-06 1.4529321969244539e+25
6.392067537749398e-06 1.5005490823295136e+25
6.451899683188549e-06 1.5487084531294857e+25
6.512862514840725e-06 1.5973712319866044e+25
6.571505874349353e-06 1.6438272905932245e+25
6.631214906879519e-06 1.6908120425932e+25
6.692018927061262e-06 1.738302501317244e+25
6.7539483346606315e-06 1.7863676267731907e+25
6.81703466525911e-06 1.8349775362909777e+25
6.8813106438001e-06 1.8841965925445618e+25
6.946810241193494e-06 1.9339765235284974e+25
7.009606265972644e-06 1.981457787584818e+25
7.073547942287104e-06 2.02953440637541e+25
7.138666910685604e-06 2.0781305238916175e+25
7.2049959876722295e-06 2.127402449484559e+25
7.272569220850868e-06 2.1774145458281716e+25
7.341421947202118e-06 2.2280082049044567e+25
7.407166024341242e-06 2.2760549410249732e+25
7.474098247452759e-06 2.324779783889144e+25
7.546838862999745e-06 2.377442243200256e+25
7.616330933561437e-06 2.4276911022374118e+25
7.687114678297138e-06 2.478399694660097e+25
7.754376931732238e-06 2.526441833446767e+25
7.827762202379545e-06 2.5787135193801846e+25
7.902549739344956e-06 2.6320885654388805e+25
7.97365237196117e-06 2.682521317830233e+25
8.046046102964708e-06 2.7337126303076942e+25
8.119766420662029e-06 2.785708476209832e+25
8.194850126005006e-06 2.838600802213703e+25
8.27133539384772e-06 2.892113768288041e+25
8.349261837665935e-06 2.946753081156898e+25
8.428670577969824e-06 3.002173940781132e+25
8.503771823695394e-06 3.0543077066989157e+25
8.586161308492443e-06 3.11156749986523e+25
8.664108303611439e-06 3.1657930526871013e+25
8.743483503010276e-06 3.2205243122330597e+25
8.82432652259714e-06 3.276657758604865e+25
8.906678457122455e-06 3.3398481124443588e+25
8.99058194983448e-06 3.409106946972685e+25
9.069446703780395e-06 3.4742051943620898e+25
9.156459845587883e-06 3.545854642495138e+25
9.238274825593134e-06 3.6128148100958765e+25
9.328573752459835e-06 3.686510071794447e+25
9.413507656124113e-06 3.755607999637866e+25
9.500002366593858e-06 3.8259701942914614e+25
9.588101306624096e-06 3.89706796236185e+25
9.677849524782825e-06 3.969705837273755e+25
9.761607467168829e-06 4.0371487249292915e+25
9.85464899981857e-06 4.112246173453716e+25
9.949481227563417e-06 4.1881021820642465e+25
1.0038028390591894e-05 4.259406830158144e+25
1.0128165788384964e-05 4.331561985015236e+25
1.0228361987445657e-05 4.411463647418329e+25
1.032196596570015e-05 4.486262269242166e+25
1.0417298984694862e-05 4.577312466244065e+25
1.0514409398958966e-05 4.6728680504240505e+25
1.0613347383038135e-05 4.770262568146135e+25
1.0704920699544073e-05 4.859864604983654e+25
1.0807493981508344e-05 4.959833629664618e+25
1.090246317291e-05 5.052171080145952e+25
1.1008875856940179e-05 5.1551053851635274e+25
1.1107433384755221e-05 5.250362142642925e+25
1.1207771536379025e-05 5.3468601802632135e+25
1.1320258294499616e-05 5.454851552521471e+25
1.1424496400342155e-05 5.554659670517492e+25
1.1530672017445707e-05 5.6563067220556025e+25
1.162793166895181e-05 5.749011959245407e+25
1.1737940483227607e-05 5.854015064497752e+25
1.1850050707518224e-05 5.960351396568182e+25
1.1952796811918672e-05 6.0577229276209685e+25
1.2069069154447062e-05 6.168058940145359e+25
1.2175665447273385e-05 6.268924444928067e+25
1.2296336066175995e-05 6.383145204560125e+25
1.2407003090771581e-05 6.487688576426984e+25
1.2522207398840916e-05 6.628688805765473e+25
1.2638283682155017e-05 6.770516555197863e+25
1.2755220613520696e-05 6.9128040380158e+25
1.2873005904515024e-05 7.055091520833736e+25
1.2991626273059245e-05 7.198183537076284e+25
1.3112453065706594e-05 7.343137473530224e+25
1.3232725139474808e-05 7.487217916551655e+25
1.3355223994371992e-05 7.6330683331073945e+25
1.3480012049947392e-05 7.781539229960547e+25
1.3604170055670592e-05 7.928355086625775e+25
1.3730636443970319e-05 8.07820518363551e+25
1.3856380490028569e-05 8.226124400426012e+25
1.398444893008519e-05 8.376756044191097e+25
1.4114906815439796e-05 8.529709341553088e+25
1.424455004681008e-05 8.681881092159643e+25
1.4376596860685493e-05 8.835937749646809e+25
1.4509417718128382e-05 8.990867900566536e+25
1.4644715640665226e-05 9.148510478460733e+25
1.4779038821645717e-05 9.30440606949002e+25
1.4915848870848256e-05 9.463565767556485e+25
1.5055215496628541e-05 9.625185039235458e+25
1.519348896739111e-05 9.785494070765676e+25
1.5334325906280535e-05 9.948607475947556e+25
1.5475867644719448e-05 1.0112456454546325e+26
1.5620046696174718e-05 1.0330760852659684e+26
1.5764934041641144e-05 1.0564006585802396e+26
1.591049383274119e-05 1.079706842559098e+26
1.605668835352864e-05 1.102999234536387e+26
1.6205594423682837e-05 1.126613439883531e+26
1.6355131941433668e-05 1.1502207492298954e+26
1.650745488394303e-05 1.1741774559492603e+26
1.6660404311496683e-05 1.1981272666678403e+26
1.6813935615627565e-05 1.222090869387978e+26
1.6970322925415922e-05 1.2463647921433479e+26
1.7127282013765297e-05 1.270666298901849e+26
1.728476329168512e-05 1.2949517149918553e+26
1.7445167450466226e-05 1.3196554884626778e+26
1.760607789239617e-05 1.3443201845957454e+26
1.776998437520994e-05 1.3693894461080606e+26
1.7934378564283868e-05 1.3944724996219324e+26
1.8099202174721487e-05 1.419544059801181e+26
1.826708346697818e-05 1.4450270813604615e+26
1.8435368634133105e-05 1.4705376869228751e+26
1.860678327950147e-05 1.496448260530688e+26
1.877857286328376e-05 1.5223703274731357e+26
1.895356414722209e-05 1.5487682184696068e+26
1.9128897765605272e-05 1.575170706799926e+26
1.930450146378027e-05 1.601605376467225e+26
1.948335912495537e-05 1.6284652995161287e+26
1.9662445468734677e-05 1.655364299902815e+26
1.9844854591765163e-05 1.6827368256765792e+26
2.0030679836570197e-05 1.710603564839774e+26
2.021342960373343e-05 1.7379990772828e+26
2.040289934348229e-05 1.766401405840133e+26
2.0589118969086592e-05 1.7943302090103683e+26
2.0782249733285726e-05 1.8326030133547653e+26
2.0971945724766023e-05 1.8777764158158048e+26
2.116874780885784e-05 1.9243841864396584e+26
2.1361919922127373e-05 1.969854116934335e+26
2.156239675142784e-05 2.0167285329217958e+26
2.1759037339129394e-05 2.0624490181115995e+26
2.196318479513468e-05 2.1096406501350418e+26
2.216327811856302e-05 2.1556277806884558e+26
2.2371083827572267e-05 2.20318719942032e+26
2.2578713540985585e-05 2.2504661807870248e+26
2.278604791693587e-05 2.2973428954413986e+26
2.2997225376777723e-05 2.3449850661826655e+26
2.3208011767249497e-05 2.3922686448832336e+26
2.3422697924809478e-05 2.4402418236620752e+26
2.3641393084549505e-05 2.488881615849915e+26
2.3859621328406886e-05 2.5371995946678943e+26
2.4081915937056637e-05 2.586345093579806e+26
2.4303629952539823e-05 2.6352147524604073e+26
2.4529464394566193e-05 2.6847050514114554e+26
2.475459515317554e-05 2.7340114570082807e+26
2.498389667896009e-05 2.784030449352695e+26
2.5217485956852804e-05 2.8347850151139146e+26
2.545026275030068e-05 2.8850568608203307e+26
2.5682059802880522e-05 2.9352827331882222e+26
2.5923533411557836e-05 2.9874854591138304e+26
2.616407231288819e-05 3.0392284516539244e+26
2.6403496681786724e-05 3.0907185908319747e+26
2.6647343408014564e-05 3.14315118345034e+26
2.6895736160354605e-05 3.1962733761469856e+26
2.7142863904553883e-05 3.2489128487888406e+26
2.739457516178313e-05 3.303161388280005e+26
2.7650998642236638e-05 3.3576627811331994e+26
2.790598985778583e-05 3.412187160655681e+26
2.815933520374848e-05 3.466182846784806e+26
2.8423832968548864e-05 3.522477199841518e+26
2.8686712348604812e-05 3.578449739528377e+26
2.8954499628405086e-05 3.63557161267902e+26
2.922045004892035e-05 3.692417645798378e+26
2.9491331330571855e-05 3.7500222390038154e+26
2.9760141738478244e-05 3.807419952185776e+26
3.0041169711311335e-05 3.867622039019398e+26
3.0312736600956707e-05 3.9255254589254403e+26
3.059680170350574e-05 3.986256239152427e+26
3.087855423288099e-05 4.046711179348066e+26
3.1165544061219745e-05 4.147921484169927e+26
3.144994446329932e-05 4.284462299668875e+26
3.1747704940561877e-05 4.426014209069968e+26
3.203460648275647e-05 4.5611528377431016e+26
3.233516573044457e-05 4.701601387018955e+26
3.2632832958368175e-05 4.8391995893046066e+26
3.2936031565626704e-05 4.978176991746793e+26
3.3236011494164424e-05 5.114832740592103e+26
3.355057623248129e-05 5.256637503355236e+26
