#"E (kev)" "Fv (kev/s/cm^2/kev)"
2.739457516178313e-07 3.220550690821113e+22
2.765099864223664e-07 3.281115808624799e+22
2.790598985778583e-07 3.341840680549606e+22
2.815933520374848e-07 3.402789002753618e+22
2.8423832968548866e-07 3.466866365731493e+22
2.868671234860481e-07 3.531374488862363e+22
2.895449962840509e-07 3.59735650725106e+22
2.9220450048920346e-07 3.664060634266369e+22
2.949133133057186e-07 3.732227581021903e+22
2.976014173847825e-07 3.800328730076042e+22
3.0041169711311335e-07 3.872675597374313e+22
3.031273660095671e-07 3.942975138688256e+22
3.0596801703505746e-07 4.017461475825077e+22
3.0878554232880985e-07 4.0919047445444e+22
3.116554406121974e-07 4.1679574130103234e+22
3.144994446329932e-07 4.244650827827268e+22
3.1747704940561877e-07 4.32521457591883e+22
3.203460648275647e-07 4.403977466226777e+22
3.2335165730444563e-07 4.486723464408869e+22
3.263283295836818e-07 4.569774272655202e+22
3.2936031565626706e-07 4.654776714391737e+22
3.3236011494164423e-07 4.740470138646268e+22
3.3550576232481283e-07 4.83040095813854e+22
3.3861907998830734e-07 4.9203883088370385e+22
3.41696587462726e-07 5.010292489422619e+22
3.4492641342150627e-07 5.105282410809022e+22
3.480225270903669e-07 5.1976506348680855e+22
3.5127415319285333e-07 5.295170107639499e+22
3.5458711319724434e-07 5.395322641959445e+22
3.578599103193418e-07 5.495748282790289e+22
3.610885649235035e-07 5.595249283700621e+22
3.644830520203167e-07 5.700717886099731e+22
3.6783288143408183e-07 5.806069225544878e+22
3.712448560972944e-07 5.914511602798197e+22
3.7472072155758324e-07 6.025670212806517e+22
3.781470006330869e-07 6.135913157471704e+22
3.816365146346226e-07 6.2498337456692964e+22
3.8519103044928846e-07 6.367047904248378e+22
3.886905730191598e-07 6.483313172737307e+22
3.923783393665902e-07 6.607038178750987e+22
3.9601031250467857e-07 6.72985439767828e+22
3.9958141999264346e-07 6.8517058741825e+22
4.033486050315858e-07 6.981671010538974e+22
4.070539071775453e-07 7.110409662961303e+22
4.1082791691296625e-07 7.242883722011833e+22
4.146725631942373e-07 7.378870314582874e+22
4.1844867085232985e-07 7.514113227466918e+22
4.222941828036617e-07 7.652739758108475e+22
4.262110302566671e-07 7.795293441740272e+22
4.302012167396526e-07 7.941616334898718e+22
4.3411487371489084e-07 8.086823709520819e+22
4.382551427330124e-07 8.24177897041689e+22
4.423174007405198e-07 8.395499061023162e+22
4.462950752076108e-07 8.547530780539965e+22
4.505084637171961e-07 8.70969359094599e+22
4.546355108380938e-07 8.869644257457174e+22
4.5883887170013237e-07 9.034453882558578e+22
4.631206827462329e-07 9.203893949190137e+22
4.6730708439817624e-07 9.37105933033431e+22
4.717491669494897e-07 9.55003099852337e+22
4.760937486865533e-07 9.726748321196302e+22
4.80519097241347e-07 9.908316858830367e+22
4.848379480567245e-07 1.0087266087668245e+23
4.894281298134746e-07 1.0279191844582095e+23
4.939093587090598e-07 1.0468247625428157e+23
4.984734066199911e-07 1.0662810931796584e+23
5.031225908666497e-07 1.0862475831289622e+23
5.078593160364953e-07 1.1068047601321725e+23
5.124743118864758e-07 1.1270131376475479e+23
5.171739512618416e-07 1.1477580875265741e+23
5.219605843824813e-07 1.1691519359694e+23
5.268366492896637e-07 1.1910495163860833e+23
5.318046759867801e-07 1.2136070050905432e+23
5.366350817807777e-07 1.2357611886180852e+23
5.415540415002872e-07 1.2585335798652364e+23
5.465640128093207e-07 1.2819416814610306e+23
5.516675451654772e-07 1.3059905168023753e+23
5.568672841459416e-07 1.3306980085472518e+23
5.61911371864655e-07 1.35492902141143e+23
5.670476732528144e-07 1.3798144416071256e+23
5.722787403492427e-07 1.4053998568795114e+23
5.776072202407626e-07 1.431653917478373e+23
5.830358595287397e-07 1.4587146462586061e+23
5.882884348398094e-07 1.4851177394465236e+23
5.939206840962939e-07 1.5136713133353075e+23
5.993721299889652e-07 1.5416392813307667e+23
6.049245778045626e-07 1.5703146060973993e+23
6.105808607663179e-07 1.5998080286957904e+23
6.160378893133854e-07 1.6285501208934828e+23
6.219049168306556e-07 1.6597289749145193e+23
6.275671770749408e-07 1.6900486312576805e+23
6.333334911062573e-07 1.7212771409977874e+23
6.392067537749397e-07 1.7533058623938106e+23
6.451899683188549e-07 1.786355792293504e+23
6.512862514840725e-07 1.820203965443606e+23
6.571505874349354e-07 1.8531700163270292e+23
6.631214906879519e-07 1.8869627861362693e+23
6.692018927061262e-07 1.9216367724046664e+23
6.753948334660632e-07 1.957453299608743e+23
6.81703466525911e-07 1.9941380645779168e+23
6.881310643800101e-07 2.0319540056783182e+23
6.946810241193494e-07 2.070773754032429e+23
7.009606265972645e-07 2.108440242606481e+23
7.073547942287105e-07 2.147119868932198e+23
7.138666910685604e-07 2.186803722820059e+23
7.20499598767223e-07 2.2274869603934035e+23
7.272569220850868e-07 2.269589980186145e+23
7.341421947202118e-07 2.3128482280964273e+23
7.407166024341242e-07 2.3544524592139333e+23
7.474098247452758e-07 2.39723800664707e+23
7.546838862999744e-07 2.444236082094339e+23
7.616330933561436e-07 2.4895040453479706e+23
7.687114678297137e-07 2.5359316586797892e+23
7.754376931732238e-07 2.58030907428981e+23
7.827762202379546e-07 2.6292101271262574e+23
7.902549739344955e-07 2.679744921526277e+23
7.97365237196117e-07 2.7281215186493547e+23
8.046046102964707e-07 2.778003100402121e+23
8.119766420662028e-07 2.829165310192631e+23
8.194850126005006e-07 2.8818908455926853e+23
8.27133539384772e-07 2.9357761630395767e+23
8.349261837665936e-07 2.9914164878608915e+23
8.428670577969822e-07 3.048879006060347e+23
8.503771823695394e-07 3.10315208211509e+23
8.586161308492443e-07 3.1635408858888025e+23
8.664108303611438e-07 3.221350902615324e+23
8.743483503010276e-07 3.2802901901398216e+23
8.82432652259714e-07 3.341558887370884e+23
8.906678457122455e-07 3.404315231638152e+23
8.990581949834478e-07 3.468518833317688e+23
9.069446703780395e-07 3.5296182220953206e+23
9.156459845587882e-07 3.5979835027644464e+23
9.238274825593135e-07 3.6622885152542876e+23
9.328573752459835e-07 3.7343467120516376e+23
9.413507656124112e-07 3.8024299098972425e+23
9.500002366593859e-07 3.872747692420852e+23
9.588101306624096e-07 3.945011099377182e+23
9.677849524782824e-07 4.019271597583865e+23
9.761607467168827e-07 4.089239978873372e+23
9.85464899981857e-07 4.167452458125034e+23
9.949481227563416e-07 4.2477906543126564e+23
1.0038028390591892e-06 4.324170862422782e+23
1.0128165788384964e-06 4.4020204774151724e+23
1.0228361987445655e-06 4.489489641098116e+23
1.032196596570015e-06 4.5720217419693064e+23
1.0417298984694862e-06 4.6567202409277086e+23
1.0514409398958968e-06 4.7439348278545076e+23
1.0613347383038135e-06 4.83367418883179e+23
1.0704920699544072e-06 4.9177758753329424e+23
1.0807493981508345e-06 5.0122853816873273e+23
1.090246317291e-06 5.101071652685659e+23
1.1008875856940178e-06 5.200865523328954e+23
1.110743338475522e-06 5.294507498532607e+23
1.1207771536379026e-06 5.390250075328186e+23
1.1320258294499618e-06 5.499050829590365e+23
1.1424496400342154e-06 5.600770272791553e+23
1.1530672017445707e-06 5.705278331814178e+23
1.162793166895181e-06 5.8020903171435615e+23
1.1737940483227605e-06 5.912534274064735e+23
1.1850050707518223e-06 6.026010637455042e+23
1.195279681191867e-06 6.130870485709904e+23
1.2069069154447063e-06 6.25088462440707e+23
1.2175665447273387e-06 6.36131243950731e+23
1.2296336066175994e-06 6.488559244954572e+23
1.240700309077158e-06 6.605572392354079e+23
1.2522207398840917e-06 6.728724547491244e+23
1.2638283682155018e-06 6.854185481106422e+23
1.2755220613520694e-06 6.981840028823352e+23
1.2873005904515026e-06 7.111020227655387e+23
1.2991626273059246e-06 7.242917525630773e+23
1.3112453065706595e-06 7.37832945659144e+23
1.323272513947481e-06 7.514237077831589e+23
1.3355223994371992e-06 7.653754155787745e+23
1.3480012049947394e-06 7.797737434176229e+23
1.3604170055670592e-06 7.941641162857558e+23
1.3730636443970317e-06 8.090437943237543e+23
1.3856380490028568e-06 8.239107906694672e+23
1.398444893008519e-06 8.39202510782736e+23
1.4114906815439797e-06 8.549316074362936e+23
1.4244550046810078e-06 8.707305841727957e+23
1.4376596860685492e-06 8.869459676521324e+23
1.4509417718128384e-06 9.034068289992308e+23
1.4644715640665227e-06 9.20359449276501e+23
1.477903882164572e-06 9.373050122957905e+23
1.4915848870848259e-06 9.547332429088817e+23
1.5055215496628538e-06 9.726604130835355e+23
1.5193488967391111e-06 9.90598144260316e+23
1.5334325906280534e-06 1.0090343373279159e+24
1.5475867644719446e-06 1.0277403873367386e+24
1.562004669617472e-06 1.0470112179326367e+24
1.5764934041641144e-06 1.0665324631018034e+24
1.5910493832741191e-06 1.0862707679193711e+24
1.605668835352864e-06 1.10634461863449e+24
1.6205594423682838e-06 1.1269391605981518e+24
1.6355131941433667e-06 1.1478647317174569e+24
1.650745488394303e-06 1.1693313341192003e+24
1.6660404311496684e-06 1.1911126646360695e+24
1.6813935615627564e-06 1.2131963093399712e+24
1.697032292541592e-06 1.23583719964222e+24
1.7127282013765295e-06 1.258798471237734e+24
1.728476329168512e-06 1.2820449163682345e+24
1.7445167450466227e-06 1.3059860288697822e+24
1.7606077892396168e-06 1.3301718739381923e+24
1.7769984375209941e-06 1.3550430561347868e+24
1.7934378564283869e-06 1.3802432333745938e+24
1.8099202174721486e-06 1.4057052836380986e+24
1.8267083466978182e-06 1.431905975045613e+24
1.8435368634133106e-06 1.4584247170780974e+24
1.8606783279501468e-06 1.4856975977962922e+24
1.877857286328376e-06 1.5132148199651215e+24
1.8953564147222088e-06 1.541559890040644e+24
1.912889776560527e-06 1.5702433507714374e+24
1.930450146378027e-06 1.5992110585939504e+24
1.948335912495537e-06 1.6289671285612014e+24
1.9662445468734675e-06 1.6590582955636347e+24
1.9844854591765163e-06 1.6900013639646044e+24
2.0030679836570197e-06 1.7217629501403953e+24
2.0213429603733433e-06 1.7533058623938105e+24
2.040289934348229e-06 1.7863668021581772e+24
2.058911896908659e-06 1.8190894166823085e+24
2.078224973328573e-06 1.853403348020582e+24
2.0971945724766024e-06 1.8873435362236171e+24
2.116874780885784e-06 1.9229503648825813e+24
2.1361919922127376e-06 1.9583335451150707e+24
2.156239675142784e-06 1.995221133343721e+24
2.1759037339129394e-06 2.0317027227329036e+24
2.196318479513468e-06 2.0700394703612354e+24
2.216327811856302e-06 2.1079218241475412e+24
2.237108382757227e-06 2.147723295005028e+24
2.2578713540985587e-06 2.1877907071254418e+24
2.2786047916935868e-06 2.2279877180920527e+24
2.299722537677772e-06 2.2694612877729748e+24
2.3208011767249496e-06 2.3112280150252686e+24
2.3422697924809475e-06 2.3542989387380654e+24
2.3641393084549505e-06 2.3983810969732706e+24
2.385962132840688e-06 2.442734458064931e+24
2.408191593705664e-06 2.4884930716994534e+24
2.4303629952539826e-06 2.534623815016264e+24
2.4529464394566192e-06 2.582084066938246e+24
2.4754595153175536e-06 2.6299612589066276e+24
2.498389667896009e-06 2.6786319869660794e+24
2.5217485956852803e-06 2.729239872352545e+24
2.5450262750300675e-06 2.779322859561768e+24
2.568205980288052e-06 2.8302708832961715e+24
2.5923533411557833e-06 2.8840148187850817e+24
2.616407231288819e-06 2.9376708727135306e+24
2.6403496681786724e-06 2.991536269909008e+24
2.6647343408014564e-06 3.0470561034450094e+24
2.6895736160354607e-06 3.1043622283929174e+24
2.714286390455388e-06 3.161326931396088e+24
2.739457516178313e-06 3.220550690821113e+24
2.765099864223664e-06 3.281115808624799e+24
2.790598985778583e-06 3.341840680549606e+24
2.8159335203748477e-06 3.402789002753618e+24
2.8423832968548867e-06 3.4668460257124034e+24
2.868671234860481e-06 3.5313744888623626e+24
2.8954499628405087e-06 3.5973565072510595e+24
2.922045004892035e-06 3.664060634266369e+24
2.9491331330571854e-06 3.732227581021903e+24
2.976014173847824e-06 3.8003287300760416e+24
3.004116971131133e-06 3.872675597374313e+24
3.0312736600956705e-06 3.942975138688256e+24
3.059680170350575e-06 4.0174614758250773e+24
3.0878554232880982e-06 4.0919047445444e+24
3.116554406121974e-06 4.1679574130103237e+24
3.1449944463299315e-06 4.244650827827268e+24
3.1747704940561875e-06 4.32521457591883e+24
3.203460648275647e-06 4.403977466226777e+24
3.233516573044457e-06 4.4867031243539214e+24
3.2632832958368175e-06 4.569774272655202e+24
3.29360315656267e-06 4.654776714391737e+24
3.3236011494164426e-06 4.7404701386462683e+24
3.355057623248129e-06 4.83040095813854e+24
3.386190799883073e-06 4.920388308837039e+24
3.4169658746272594e-06 5.010292489422577e+24
3.449264134215063e-06 5.105282410809023e+24
3.480225270903669e-06 5.197650634868086e+24
3.5127415319285334e-06 5.295170107639499e+24
3.5458711319724436e-06 5.395322641959445e+24
3.5785991031934176e-06 5.495748282790289e+24
3.610885649235035e-06 5.595249283700621e+24
3.6448305202031668e-06 5.70071788609973e+24
3.6783288143408182e-06 5.806069225544878e+24
3.7124485609729446e-06 5.914511602798198e+24
3.747207215575832e-06 6.025670212806517e+24
3.7814700063308684e-06 6.135913157471704e+24
3.8163651463462256e-06 6.249833745669297e+24
3.851910304492885e-06 6.367047904248378e+24
3.886905730191597e-06 6.483313172737307e+24
3.9237833936659015e-06 6.607038178750987e+24
3.960103125046786e-06 6.72985439767828e+24
3.995814199926435e-06 6.8517058741825e+24
4.033486050315858e-06 6.981671010538974e+24
4.070539071775453e-06 7.110418638820533e+24
4.108279169129662e-06 7.242883722011833e+24
4.146725631942373e-06 7.378870314582875e+24
4.184486708523299e-06 7.514113227466918e+24
4.222941828036617e-06 7.652739758108475e+24
4.2621103025666715e-06 7.795297929609978e+24
4.302012167396526e-06 7.941616334898717e+24
4.341148737148908e-06 8.086823709520819e+24
4.382551427330124e-06 8.241778970416889e+24
4.423174007405198e-06 8.395499061023162e+24
4.462950752076108e-06 8.547530780539966e+24
4.505084637171961e-06 8.709693590945989e+24
4.546355108380938e-06 8.869644257457173e+24
4.5883887170013235e-06 9.034458370430072e+24
4.631206827462329e-06 9.203893949190137e+24
4.6730708439817624e-06 9.37105933033431e+24
4.717491669494898e-06 9.550030998523371e+24
4.760937486865534e-06 9.726748321196303e+24
4.80519097241347e-06 9.908316858830367e+24
4.8483794805672445e-06 1.0087266087668244e+25
4.894281298134746e-06 1.0279191844582095e+25
4.939093587090597e-06 1.0468247625428156e+25
4.984734066199912e-06 1.0662810931796584e+25
5.031225908666497e-06 1.086247583128962e+25
5.078593160364953e-06 1.1068047601321727e+25
5.124743118864759e-06 1.127013137647548e+25
5.171739512618416e-06 1.1477580875265742e+25
5.219605843824813e-06 1.1691528335621694e+25
5.268366492896637e-06 1.1910495163860832e+25
5.318046759867801e-06 1.2136070050905432e+25
5.366350817807777e-06 1.2357611886180851e+25
5.415540415002873e-06 1.2585335798652365e+25
5.465640128093207e-06 1.2819416814610305e+25
5.516675451654771e-06 1.3139738538389346e+25
5.568672841459417e-06 1.3772656706200281e+25
5.619113718646549e-06 1.438138137399545e+25
5.6704767325281446e-06 1.4995649895049418e+25
5.722787403492427e-06 1.5616005402679742e+25
5.776072202407626e-06 1.624232682936884e+25
5.8303585952873965e-06 1.6876047544260268e+25
5.882884348398094e-06 1.7484402857665606e+25
5.939206840962939e-06 1.8131917417149352e+25
5.9937212998896524e-06 1.8755029610545991e+25
6.0492457780456266e-06 1.938479442842918e+25
6.105808607663179e-06 2.002240559091803e+25
6.160378893133853e-06 2.063423673994145e+25
6.219049168306557e-06 2.1288142967771707e+25
6.275671770749409e-06 2.1915286423373928e+25
6.333334911062572e-06 2.255123145987827e+25
6.392067537749398e-06 2.3195165636143747e+25
6.451899683188549e-06 2.3849061287315446e+25
6.512862514840725e-06 2.4510895432368526e+25
6.571505874349353e-06 2.5145803585953674e+25
6.631214906879519e-06 2.578896673141943e+25
6.692018927061262e-06 2.6440827663844766e+25
6.7539483346606315e-06 2.7104104437347146e+25
6.81703466525911e-06 2.777611490776193e+25
6.8813106438001e-06 2.845928371023221e+25
6.946810241193494e-06 2.915254625785303e+25
7.009606265972644e-06 2.981644054884138e+25
7.073547942287104e-06 3.049031873887576e+25
7.138666910685604e-06 3.1174261120154045e+25
7.2049959876722295e-06 3.186856740485787e+25
7.272569220850868e-06 3.2576736807609925e+25
7.341421947202118e-06 3.3296509803349126e+25
7.407166024341242e-06 3.3982111456028318e+25
7.474098247452759e-06 3.4679350604259285e+25
7.546838862999745e-06 3.5436900109882445e+25
7.616330933561437e-06 3.6159200594305694e+25
7.687114678297138e-06 3.689320645952405e+25
7.754376931732238e-06 3.758868077942647e+25
7.827762202379545e-06 3.835314091815477e+25
7.902549739344956e-06 3.9134219320678776e+25
7.97365237196117e-06 3.987545098957127e+25
8.046046102964708e-06 4.063251205907061e+25
8.119766420662029e-06 4.140250443617863e+25
8.194850126005006e-06 4.2188403510583915e+25
8.27133539384772e-06 4.298635265448009e+25
8.349261837665935e-06 4.380225370378179e+25
8.428670577969824e-06 4.463653241962989e+25
8.503771823695394e-06 4.542105103981891e+25
8.586161308492443e-06 4.628612230461326e+25
8.664108303611439e-06 4.710669639329143e+25
8.743483503010276e-06 4.793902205876618e+25
8.82432652259714e-06 4.879554067702931e+25
8.906678457122455e-06 4.973439020822462e+25
8.99058194983448e-06 5.0745962716574674e+25
9.069446703780395e-06 5.169862448035177e+25
9.156459845587883e-06 5.2752463397505904e+25
9.238274825593134e-06 5.373803760065858e+25
9.328573752459835e-06 5.483031967016348e+25
9.413507656124113e-06 5.585499925465527e+25
9.500002366593858e-06 5.690236329283533e+25
9.588101306624096e-06 5.796950764288783e+25
9.677849524782825e-06 5.9057753288768475e+25
9.761607467168829e-06 6.007445331910049e+25
9.85464899981857e-06 6.120315545513806e+25
9.949481227563417e-06 6.2354041525878155e+25
1.0038028390591894e-05 6.343697856438264e+25
1.0128165788384964e-05 6.453531605833649e+25
1.0228361987445657e-05 6.575914156853361e+25
1.032196596570015e-05 6.690559672000878e+25
1.0417298984694862e-05 6.823631267124722e+25
1.0514409398958966e-05 6.962806664020301e+25
1.0613347383038135e-05 7.104622385091157e+25
1.0704920699544073e-05 7.236125119439796e+25
1.0807493981508344e-05 7.382858250783402e+25
1.090246317291e-05 7.519191716833318e+25
1.1008875856940179e-05 7.67137777027992e+25
1.1107433384755221e-05 7.812695571728046e+25
1.1207771536379025e-05 7.956255426560535e+25
1.1320258294499616e-05 8.117667955690531e+25
1.1424496400342155e-05 8.267358183332428e+25
1.1530672017445707e-05 8.419936614565814e+25
1.162793166895181e-05 8.56006725431352e+25
1.1737940483227607e-05 8.718749988379802e+25
1.1850050707518224e-05 8.880559972186891e+25
1.1952796811918672e-05 9.029009121529222e+25
1.2069069154447062e-05 9.197561662476234e+25
1.2175665447273385e-05 9.35179366041961e+25
1.2296336066175995e-05 9.52780798558813e+25
1.2407003090771581e-05 9.688805034986866e+25
1.2522207398840916e-05 9.89214068719009e+25
1.2638283682155017e-05 1.009702108248204e+26
1.2755220613520696e-05 1.0303335357964516e+26
1.2873005904515024e-05 1.0510442201371748e+26
1.2991626273059245e-05 1.0719505640068635e+26
1.3112453065706594e-05 1.0932173037163065e+26
1.3232725139474808e-05 1.1143710995953268e+26
1.3355223994371992e-05 1.1359007200612688e+26
1.3480012049947392e-05 1.1578873104570234e+26
1.3604170055670592e-05 1.1797064122095383e+26
1.3730636443970319e-05 1.2020243481787908e+26
1.3856380490028569e-05 1.2241719286768228e+26
1.398444893008519e-05 1.2467614348429635e+26
1.4114906815439796e-05 1.2697923836245196e+26
1.424455004681008e-05 1.2927412344131306e+26
1.4376596860685493e-05 1.3161152166987214e+26
1.4509417718128382e-05 1.3396663574768427e+26
1.4644715640665226e-05 1.3637154516092147e+26
1.4779038821645717e-05 1.387605118367585e+26
1.4915848870848256e-05 1.4119871701821537e+26
1.5055215496628541e-05 1.436893468833676e+26
1.519348896739111e-05 1.4616394948509861e+26
1.5334325906280535e-05 1.486907160663359e+26
1.5475867644719448e-05 1.5123686026599806e+26
1.5620046696174718e-05 1.5439247698240574e+26
1.5764934041641144e-05 1.5772111053989812e+26
1.591049383274119e-05 1.6105446189051173e+26
1.605668835352864e-05 1.6440345430742718e+26
1.6205594423682837e-05 1.6780695221495862e+26
1.6355131941433668e-05 1.71226419411558e+26
1.650745488394303e-05 1.747022901488e+26
1.6660404311496683e-05 1.7819212845057187e+26
1.6813935615627565e-05 1.8169609398437653e+26
1.6970322925415922e-05 1.8525825103122393e+26
1.7127282013765297e-05 1.8883514325189694e+26
1.728476329168512e-05 1.9242362885726773e+26
1.7445167450466226e-05 1.9608357124415447e+26
1.760607789239617e-05 1.9975230333779845e+26
1.776998437520994e-05 2.0349111190745705e+26
1.7934378564283868e-05 2.0724667960882274e+26
1.8099202174721487e-05 2.1101106561180063e+26
1.826708346697818e-05 2.148523341688049e+26
1.8435368634133105e-05 2.1870915580633763e+26
1.860678327950147e-05 2.226435617000615e+26
1.877857286328376e-05 2.26586726208377e+26
1.895356414722209e-05 2.3061405385902962e+26
1.9128897765605272e-05 2.346581774847472e+26
1.930450146378027e-05 2.387151161555868e+26
1.948335912495537e-05 2.4285577950853528e+26
1.9662445468734677e-05 2.4701216085796986e+26
1.9844854591765163e-05 2.5125490220236828e+26
2.0030679836570197e-05 2.5558361394571675e+26
2.021342960373343e-05 2.5985773250230026e+26
2.040289934348229e-05 2.6430317801597386e+26
2.0589118969086592e-05 2.6867664608673732e+26
2.0782249733285726e-05 2.742419292662763e+26
2.0971945724766023e-05 2.8053202659476136e+26
2.116874780885784e-05 2.870507328207774e+26
2.1361919922127373e-05 2.934395826365636e+26
2.156239675142784e-05 3.000357891405629e+26
2.1759037339129394e-05 3.0648913791625497e+26
2.196318479513468e-05 3.1318275991512774e+26
2.216327811856302e-05 3.1972778129580685e+26
2.2371083827572267e-05 3.265240139339916e+26
2.2578713540985585e-05 3.332961000058497e+26
2.278604791693587e-05 3.400363642427108e+26
2.2997225376777723e-05 3.469032636488423e+26
2.3208011767249497e-05 3.5374878064813584e+26
2.3422697924809478e-05 3.607294864764256e+26
2.3641393084549505e-05 3.6781715321154066e+26
2.3859621328406886e-05 3.748829491345247e+26
2.4081915937056637e-05 3.820903022952603e+26
2.4303629952539823e-05 3.89290159755664e+26
2.4529464394566193e-05 3.966222828637789e+26
2.475459515317554e-05 4.0394902486523594e+26
2.498389667896009e-05 4.113630329919801e+26
2.5217485956852804e-05 4.1897397557469915e+26
2.545026275030068e-05 4.26481350400238e+26
2.5682059802880522e-05 4.3402905719505265e+26
2.5923533411557836e-05 4.4191491101449356e+26
2.616407231288819e-05 4.497424420707178e+26
2.6403496681786724e-05 4.575405756125441e+26
2.6647343408014564e-05 4.655139133395946e+26
2.6895736160354605e-05 4.7366411667226045e+26
2.7142863904553883e-05 4.8173537244172094e+26
2.739457516178313e-05 4.900384046402091e+26
2.7650998642236638e-05 4.984847072838442e+26
2.790598985778583e-05 5.068916053366449e+26
2.815933520374848e-05 5.15270889156127e+26
2.8423832968548864e-05 5.2403000566372153e+26
2.8686712348604812e-05 5.327837900769412e+26
2.8954499628405086e-05 5.4169143015578386e+26
2.922045004892035e-05 5.506171501815179e+26
2.9491331330571855e-05 5.5969779364867414e+26
2.9760141738478244e-05 5.687215827597799e+26
3.0041169711311335e-05 5.782382149819804e+26
3.0312736600956707e-05 5.874412141518975e+26
3.059680170350574e-05 5.971244753094957e+26
3.087855423288099e-05 6.067550309435752e+26
3.1165544061219745e-05 6.208595809688883e+26
3.144994446329932e-05 6.388181609272757e+26
3.1747704940561877e-05 6.574541003315902e+26
3.203460648275647e-05 6.753399649774517e+26
3.233516573044457e-05 6.939141967444335e+26
3.2632832958368175e-05 7.122388718301008e+26
3.2936031565626704e-05 7.30762095033785e+26
3.3236011494164424e-05 7.490793580268469e+26
3.355057623248129e-05 7.68105380165329e+26
