 WMBASIC, Moont, Westmoquette 2004 (Pauldrach 2003) after SNC 2002
 Z/Z0 0.40 Teff 42.60 logg 4.00 R/R0 10.48 R 7.2889E+11
   Wavelength   Eddington Hnu
 (Angstroms) (erg/s/cm2/Hz/sr)
 5.00000000E+01 1.07925770E-31
 5.48514390E+01 7.37782450E-29
 6.07455020E+01 4.74163190E-26
 6.80587560E+01 2.88181470E-23
 7.00045780E+01 1.26411320E-22
 7.20649380E+01 5.57840840E-22
 7.31412780E+01 1.17765320E-21
 7.42502560E+01 2.50056660E-21
 7.42530130E+01 2.10792280E-21
 7.90441730E+01 3.88668680E-20
 8.44998470E+01 7.12901320E-19
 9.07644620E+01 1.32053230E-17
 9.42585110E+01 5.76883300E-17
 9.80323440E+01 2.57669830E-16
 9.80371490E+01 2.61258450E-16
 9.86216300E+01 3.26190960E-16
 9.92180430E+01 4.08320360E-16
 9.92229650E+01 4.09957560E-16
 1.00018170E+02 5.51185110E-16
 1.00831310E+02 7.43581920E-16
 1.00831820E+02 7.44346620E-16
 1.00955720E+02 7.78867130E-16
 1.00956230E+02 7.82851070E-16
 1.01176410E+02 8.48258500E-16
 1.01176920E+02 8.49168920E-16
 1.02009210E+02 1.14766320E-15
 1.02009730E+02 1.14839630E-15
 1.03240150E+02 1.78271710E-15
 1.04501150E+02 2.78087360E-15
 1.04501690E+02 2.78155270E-15
 1.05314160E+02 3.69335320E-15
 1.06139920E+02 4.91644130E-15
 1.06140480E+02 4.91743430E-15
 1.06715730E+02 5.99482300E-15
 1.07297830E+02 7.31892330E-15
 1.07298410E+02 7.31756280E-15
 1.08067960E+02 9.51433600E-15
 1.08849220E+02 1.24029230E-14
 1.08849820E+02 3.16072250E-14
 1.11066990E+02 6.47784800E-14
 1.13377010E+02 1.34610850E-13
 1.13377660E+02 1.53052690E-13
 1.15811840E+02 3.11855600E-13
 1.18353530E+02 6.47038680E-13
 1.18354230E+02 6.47190810E-13
 1.18948900E+02 7.66604180E-13
 1.19550290E+02 9.09406630E-13
 1.19551000E+02 1.05408230E-12
 1.21713390E+02 1.91634840E-12
 1.23956210E+02 3.55034980E-12
 1.23956980E+02 3.15574920E-12
 1.25291800E+02 4.44105760E-12
 1.26656480E+02 6.28700120E-12
 1.26657280E+02 6.36254500E-12
 1.26797720E+02 6.59424370E-12
 1.26798530E+02 6.45650530E-12
 1.27081660E+02 6.93065820E-12
 1.27082470E+02 6.81889050E-12
 1.27447660E+02 7.46020570E-12
 1.27448480E+02 6.94056420E-12
 1.27944040E+02 7.76733870E-12
 1.27944860E+02 7.52711610E-12
 1.28310670E+02 8.16907290E-12
 1.28311500E+02 7.71070540E-12
 1.29932340E+02 1.09593100E-11
 1.31595520E+02 1.55887990E-11
 1.31596380E+02 1.56427590E-11
 1.32580630E+02 1.91967620E-11
 1.33580600E+02 2.35706790E-11
 1.33581490E+02 2.27982980E-11
 1.34475920E+02 2.73222890E-11
 1.35383330E+02 3.27605360E-11
 1.35384240E+02 3.11598280E-11
 1.38164970E+02 5.29450240E-11
 1.41063320E+02 8.98563670E-11
 1.41064320E+02 8.32897440E-11
 1.41853670E+02 9.57722330E-11
 1.41854680E+02 9.56701360E-11
 1.43685140E+02 1.31435440E-10
 1.45564520E+02 1.80551680E-10
 1.45565580E+02 1.80559350E-10
 1.48089090E+02 2.72996320E-10
 1.50702770E+02 4.12856570E-10
 1.50703910E+02 4.12743270E-10
 1.52594350E+02 5.51953970E-10
 1.54534020E+02 7.38609080E-10
 1.54535210E+02 7.70646230E-10
 1.55996320E+02 9.54687350E-10
 1.57486560E+02 1.18341860E-09
 1.57487800E+02 1.09127580E-09
 1.58750220E+02 1.30808650E-09
 1.60034310E+02 1.56907100E-09
 1.60035590E+02 1.62642930E-09
 1.60224390E+02 1.67017880E-09
 1.60225670E+02 6.66848400E-10
 1.62147230E+02 8.61537840E-10
 1.64116780E+02 1.11255410E-09
 1.64118130E+02 1.07856320E-09
 1.67480830E+02 1.64371200E-09
 1.70985680E+02 2.50059080E-09
 1.70987140E+02 2.49846300E-09
 1.71113420E+02 2.53561730E-09
 1.71114880E+02 2.53173990E-09
 1.71458910E+02 2.63530790E-09
 1.71460380E+02 2.62498820E-09
 1.72433830E+02 2.93751120E-09
 1.72435320E+02 2.92452200E-09
 1.72510760E+02 2.94995430E-09
 1.72512240E+02 2.70279160E-09
 1.73777390E+02 3.12143990E-09
 1.75062760E+02 3.60471760E-09
 1.75064300E+02 3.60534010E-09
 1.77188030E+02 4.55029280E-09
 1.79365540E+02 5.74056990E-09
 1.79367150E+02 5.51931240E-09
 1.81856170E+02 7.13957880E-09
 1.84416950E+02 9.23030860E-09
 1.84418650E+02 9.19622110E-09
 1.85778830E+02 1.05071520E-08
 1.87160980E+02 1.20047770E-08
 1.87162730E+02 1.19666250E-08
 1.88738970E+02 1.38951650E-08
 1.88740750E+02 1.38719060E-08
 1.90123900E+02 1.57805230E-08
 1.90125710E+02 1.56881430E-08
 1.90853060E+02 1.67749070E-08
 1.90854880E+02 1.67721830E-08
 1.92241740E+02 1.90281930E-08
 1.92243590E+02 1.87385490E-08
 1.92420960E+02 1.90409900E-08
 1.92783400E+02 5.88394560E-09
 1.93146520E+02 2.19281610E-08
 1.93510330E+02 2.35885070E-08
 1.93566170E+02 2.35951590E-08
 1.93568040E+02 2.35819830E-08
 1.93874820E+02 2.36088910E-08
 1.94239990E+02 3.41934310E-09
 1.94605860E+02 6.81563090E-10
 1.94617540E+02 7.05514640E-10
 1.94619430E+02 7.04099040E-10
 1.94836520E+02 1.15423720E-09
 1.94838420E+02 1.15810130E-09
 1.94972410E+02 1.44396790E-09
 1.95339650E+02 4.51122970E-09
 1.95707590E+02 2.89522450E-09
 1.95961030E+02 9.03716630E-09
 1.96076220E+02 1.19126400E-08
 1.96445540E+02 1.42557750E-08
 1.96815560E+02 1.85779840E-08
 1.97098590E+02 3.67612540E-08
 1.97100530E+02 3.68888730E-08
 1.97186270E+02 4.25610910E-08
 1.97557690E+02 4.39229130E-08
 1.97929800E+02 3.86365290E-08
 1.98302610E+02 3.22337670E-08
 1.98676130E+02 3.41331680E-08
 1.98877180E+02 3.45539120E-08
 1.99050350E+02 3.49191140E-08
 1.99425280E+02 3.12104890E-08
 1.99800910E+02 3.16396550E-08
 2.00177240E+02 2.74768400E-08
 2.00554290E+02 2.72373460E-08
 2.00688160E+02 3.59639910E-08
 2.00690170E+02 3.60966260E-08
