 WMBASIC, Moont, Westmoquette 2004 (Pauldrach 2003) after SNC 2002
 Z/Z0 0.40 Teff 28.10 logg 4.00 R/R0 8.58 R 5.9675E+11
   Wavelength   Eddington Hnu
 (Angstroms) (erg/s/cm2/Hz/sr)
 5.00000000E+01 7.52569210E-55
 6.24448220E+01 4.57949510E-50
 8.31374340E+01 1.42145390E-45
 9.35000000E+01 4.17204830E-44
 9.77000000E+01 1.23571220E-43
 1.02000000E+02 3.25765600E-43
 1.05600000E+02 7.27112250E-43
 1.10400000E+02 1.01677260E-41
 1.14000000E+02 2.77578920E-40
 1.17800000E+02 9.00560440E-39
 1.21300000E+02 1.90085570E-37
 1.24340780E+02 2.36921720E-36
 1.25103210E+02 4.37972960E-36
 1.25875050E+02 8.09884500E-36
 1.26264560E+02 1.10142260E-35
 1.26656480E+02 1.49799370E-35
 1.26657280E+02 1.49893410E-35
 1.27447660E+02 2.77132370E-35
 1.27448480E+02 2.77306380E-35
 1.29343070E+02 1.17408380E-34
 1.31295690E+02 4.97594190E-34
 1.33308180E+02 2.10870740E-33
 1.34337740E+02 4.34027850E-33
 1.35383330E+02 8.93192760E-33
 1.35384240E+02 8.93753480E-33
 1.37200850E+02 3.04914820E-32
 1.39067840E+02 1.04004580E-31
 1.39068810E+02 1.04069770E-31
 1.40058470E+02 1.96724420E-31
 1.41063320E+02 3.71991290E-31
 1.41064320E+02 3.72224270E-31
 1.44205920E+02 2.57046700E-30
 1.47491730E+02 1.76962250E-29
 1.50930770E+02 1.21297700E-28
 1.52711150E+02 3.16985460E-28
 1.54534020E+02 8.27268350E-28
 1.54535210E+02 7.22045790E-28
 1.57236080E+02 2.87933860E-27
 1.60034310E+02 1.14500030E-26
 1.60035590E+02 1.14566040E-26
 1.60224390E+02 1.25515110E-26
 1.60225670E+02 1.25592890E-26
 1.62147230E+02 3.13879870E-26
 1.64116780E+02 7.83601580E-26
 1.64118130E+02 2.77117490E-27
 1.65325350E+02 4.82092470E-27
 1.66551860E+02 8.38731250E-27
 1.66553240E+02 8.39252490E-27
 1.68739650E+02 2.20454930E-26
 1.70985680E+02 5.78388300E-26
 1.70987140E+02 5.37983850E-26
 1.71113420E+02 5.67524640E-26
 1.71114880E+02 5.05990740E-26
 1.71458910E+02 5.85157070E-26
