 WMBASIC, Moont, Westmoquette 2004 (Pauldrach 2003) after SNC 2002
 Z/Z0 0.40 Teff 45.70 logg 4.00 R/R0 10.36 R 7.2055E+11
   Wavelength   Eddington Hnu
 (Angstroms) (erg/s/cm2/Hz/sr)
 5.00000000E+01 1.02357940E-29
 5.53001880E+01 7.27209850E-27
 6.18572940E+01 4.76267660E-24
 7.01785730E+01 3.07668730E-21
 7.14852590E+01 7.51974110E-21
 7.28415280E+01 1.85873940E-20
 7.35391460E+01 2.94029700E-20
 7.42502560E+01 4.67681150E-20
 7.42530130E+01 3.76236510E-20
 7.72377550E+01 2.14525110E-19
 8.04757400E+01 1.23582330E-18
 8.39970920E+01 7.25136430E-18
 8.58759150E+01 1.77724830E-17
 8.78407110E+01 4.40752020E-17
 8.78445690E+01 4.24637670E-17
 8.87928230E+01 6.50586140E-17
 8.97658010E+01 1.00226300E-16
 8.97698300E+01 1.00552800E-16
 9.03282960E+01 1.28551810E-16
 9.08978860E+01 1.64888320E-16
 9.09020170E+01 1.64510210E-16
 9.25243130E+01 3.31561630E-16
 9.42100040E+01 6.80032220E-16
 9.42144420E+01 6.81288930E-16
 9.60831740E+01 1.49829110E-15
 9.80323440E+01 3.39058910E-15
 9.80371490E+01 3.01866590E-15
 9.83013530E+01 3.36052250E-15
 9.83061840E+01 3.36721280E-15
 9.92180430E+01 4.87454760E-15
 9.92229650E+01 4.30523950E-15
 1.00018170E+02 5.84626610E-15
 1.00831310E+02 7.98571490E-15
 1.00831820E+02 7.84953940E-15
 1.00955720E+02 8.22833120E-15
 1.00956230E+02 8.08267850E-15
 1.01176410E+02 8.78208580E-15
 1.01176920E+02 8.43763500E-15
 1.02009210E+02 1.14888390E-14
 1.02009730E+02 1.11797010E-14
 1.03240150E+02 1.75244170E-14
 1.04501150E+02 2.77098210E-14
 1.04501690E+02 2.78856910E-14
 1.05314160E+02 3.74019260E-14
 1.06139920E+02 5.03700660E-14
 1.06140480E+02 5.03554080E-14
 1.06715730E+02 6.19328570E-14
 1.07297830E+02 7.63367340E-14
 1.07298410E+02 7.59643940E-14
 1.08067960E+02 1.00102730E-13
