 WMBASIC, Moont, Westmoquette 2004 (Pauldrach 2003) after SNC 2002
 Z/Z0 0.40 Teff 37.15 logg 4.00 R/R0 10.52 R 7.3167E+11
   Wavelength   Eddington Hnu
 (Angstroms) (erg/s/cm2/Hz/sr)
 5.00000000E+01 1.40331130E-38
 5.44728350E+01 2.18632810E-35
 5.98245410E+01 3.20779420E-32
 6.63423760E+01 4.36753890E-29
 6.87842880E+01 4.51033070E-28
 7.14128330E+01 4.63921370E-27
 7.28039090E+01 1.49305720E-26
 7.42502560E+01 4.86490780E-26
 7.42530130E+01 5.14143650E-26
 8.06599260E+01 4.97937110E-24
 8.50000000E+01 7.17359520E-23
 8.82807830E+01 4.44419710E-22
 9.35000000E+01 6.03517630E-21
 9.74919540E+01 3.59992720E-20
 1.02858030E+02 3.12003500E-19
 1.08849220E+02 2.64636790E-18
 1.08849820E+02 2.66155450E-18
 1.11066990E+02 5.51836020E-18
 1.13377010E+02 1.14386200E-17
 1.13377660E+02 1.14431790E-17
 1.14859780E+02 1.79627550E-17
 1.16381840E+02 2.82219070E-17
 1.17944790E+02 4.44005030E-17
 1.18742110E+02 5.57350910E-17
 1.19550290E+02 7.00129580E-17
 1.19551000E+02 7.00634390E-17
 1.21713390E+02 1.27664410E-16
 1.23956210E+02 2.35153060E-16
 1.23956980E+02 2.34372320E-16
 1.25291800E+02 3.33201230E-16
 1.26656480E+02 4.76337590E-16
 1.26657280E+02 4.76702460E-16
 1.26797720E+02 4.94523140E-16
 1.26798530E+02 4.93412380E-16
 1.27081660E+02 5.31136690E-16
 1.27082470E+02 5.28294880E-16
 1.27447660E+02 5.80753090E-16
 1.27448480E+02 8.26423040E-16
 1.27944040E+02 9.29977090E-16
 1.27944860E+02 9.29352310E-16
 1.28310670E+02 1.01326800E-15
 1.28311500E+02 1.01090780E-15
 1.29932340E+02 1.47283700E-15
 1.31595520E+02 2.14634490E-15
 1.31596380E+02 2.14675810E-15
 1.33462550E+02 3.24065300E-15
 1.35383330E+02 4.89825810E-15
 1.35384240E+02 4.84653940E-15
 1.37200850E+02 7.05792840E-15
 1.39067840E+02 1.02884770E-14
 1.39068810E+02 1.03497720E-14
 1.40058470E+02 1.25859380E-14
 1.41063320E+02 1.53140060E-14
 1.41064320E+02 1.53176560E-14
 1.41853670E+02 1.78408590E-14
 1.41854680E+02 1.78443010E-14
 1.43685140E+02 2.52855200E-14
 1.45564520E+02 3.59316210E-14
 1.45565580E+02 3.59386670E-14
 1.47707840E+02 5.32990720E-14
 1.49915230E+02 7.96016020E-14
 1.52189590E+02 1.20061460E-13
 1.53352840E+02 1.48183080E-13
 1.54534020E+02 1.83652890E-13
 1.54535210E+02 2.41682870E-13
 1.55996320E+02 3.07035680E-13
 1.57486560E+02 3.91737170E-13
 1.57487800E+02 4.02859800E-13
 1.58750220E+02 4.94801090E-13
 1.60034310E+02 6.10543580E-13
 1.60035590E+02 6.60572940E-13
 1.60224390E+02 6.81224630E-13
 1.60225670E+02 1.79976790E-12
 1.62147230E+02 2.44726520E-12
 1.64116780E+02 3.34247620E-12
 1.64118130E+02 3.09326020E-12
 1.65325350E+02 3.68453830E-12
 1.66551860E+02 4.39082290E-12
 1.66553240E+02 4.39145660E-12
 1.68739650E+02 5.97003850E-12
 1.70985680E+02 8.12880390E-12
 1.70987140E+02 8.12674240E-12
 1.71113420E+02 8.26714190E-12
 1.71114880E+02 8.25040040E-12
 1.71458910E+02 8.64242570E-12
 1.71460380E+02 8.58587490E-12
 1.72433830E+02 9.77388960E-12
 1.72435320E+02 9.72410280E-12
 1.72510760E+02 9.82098620E-12
 1.72512240E+02 9.84107560E-12
 1.73777390E+02 1.16069910E-11
 1.75062760E+02 1.36958280E-11
 1.75064300E+02 1.36985120E-11
 1.77188030E+02 1.79229180E-11
 1.79365540E+02 2.34779820E-11
 1.79367150E+02 2.32511920E-11
 1.81856170E+02 3.14535710E-11
 1.84416950E+02 4.26454500E-11
