 WMBASIC, Moont, Westmoquette 2004 (Pauldrach 2003) after SNC 2002
 Z/Z0 2.00 Teff 42.60 logg 4.00 R/R0 10.48 R 7.2889E+11
   Wavelength   Eddington Hnu
 (Angstroms) (erg/s/cm2/Hz/sr)
 5.00000000E+01 1.72741760E-35
 5.48514390E+01 3.29903580E-33
 6.07455020E+01 6.87709120E-31
 6.80587560E+01 1.71837190E-28
 7.00045780E+01 6.56675310E-28
 7.20649380E+01 2.69733950E-27
 7.31412780E+01 5.78226400E-27
 7.42502560E+01 1.32982080E-26
 7.42530130E+01 3.93837080E-26
 7.90441730E+01 4.36933370E-25
 8.44998470E+01 5.16783790E-24
 9.07644620E+01 7.10232540E-23
 9.42585110E+01 2.99309600E-22
 9.80323440E+01 1.56795570E-21
 9.80371490E+01 1.56724530E-21
 9.86216300E+01 2.06722880E-21
 9.92180430E+01 2.76306590E-21
 9.92229650E+01 2.75537160E-21
 1.00018170E+02 4.10636590E-21
 1.00831310E+02 6.27107590E-21
 1.00831820E+02 6.26995510E-21
 1.00955720E+02 6.69690830E-21
 1.00956230E+02 6.69733090E-21
 1.01176410E+02 7.53579250E-21
 1.01176920E+02 7.53241670E-21
 1.02009210E+02 1.18805610E-20
 1.02009730E+02 1.18790380E-20
 1.03240150E+02 2.39120940E-20
 1.04501150E+02 5.02608220E-20
 1.04501690E+02 5.02768100E-20
 1.05314160E+02 8.19539750E-20
 1.06139920E+02 1.35379910E-19
 1.06140480E+02 1.35426090E-19
 1.06715730E+02 1.92505030E-19
 1.07297830E+02 2.75047820E-19
 1.07298410E+02 2.75144060E-19
 1.08067960E+02 4.41194000E-19
 1.08849220E+02 7.12147600E-19
 1.08849820E+02 7.26983680E-19
 1.11066990E+02 2.77182070E-18
 1.13377010E+02 1.09081700E-17
 1.13377660E+02 1.05288850E-17
 1.15811840E+02 4.32797690E-17
 1.18353530E+02 1.80180290E-16
 1.18354230E+02 1.80249820E-16
 1.18948900E+02 2.49753250E-16
 1.19550290E+02 3.46322740E-16
 1.19551000E+02 3.46442080E-16
 1.21713390E+02 1.09564230E-15
 1.23956210E+02 3.47868920E-15
 1.23956980E+02 8.92600200E-16
 1.25291800E+02 1.72471690E-15
 1.26656480E+02 3.33962620E-15
 1.26657280E+02 3.34246210E-15
 1.26797720E+02 3.57506060E-15
 1.26798530E+02 2.30064440E-15
 1.27081660E+02 2.63181220E-15
 1.27082470E+02 1.42271230E-15
 1.27447660E+02 1.68914300E-15
 1.27448480E+02 2.00653980E-15
 1.27944040E+02 2.49682610E-15
 1.27944860E+02 1.56804120E-15
 1.28310670E+02 1.83612050E-15
 1.28311500E+02 2.73938400E-16
 1.29932340E+02 4.60102570E-16
 1.31595520E+02 8.08150560E-16
 1.31596380E+02 8.08598150E-16
 1.32580630E+02 1.14142970E-15
 1.33580600E+02 1.63065460E-15
 1.33581490E+02 1.59944560E-15
 1.34475920E+02 2.19676300E-15
 1.35383330E+02 3.04268240E-15
 1.35384240E+02 1.69151980E-15
 1.38164970E+02 4.42034840E-15
 1.41063320E+02 1.24227070E-14
