 WMBASIC, Moont, Westmoquette 2004 (Pauldrach 2003) after SNC 2002
 Z/Z0 2.00 Teff 30.20 logg 4.00 R/R0 9.53 R 6.6282E+11
   Wavelength   Eddington Hnu
 (Angstroms) (erg/s/cm2/Hz/sr)
 5.00000000E+01 8.43916010E-57
 5.39979250E+01 3.70197730E-55
 5.86907500E+01 1.15248270E-53
 6.42768940E+01 2.82720700E-52
 6.72896990E+01 1.37498020E-51
 7.05988270E+01 7.74998030E-51
 7.23785180E+01 1.94494310E-50
 7.42502560E+01 5.08046970E-50
 7.42530130E+01 4.81966040E-50
 8.28169820E+01 1.33285870E-48
 8.60000000E+01 3.83648530E-48
 9.36183240E+01 4.00598490E-47
 9.96000000E+01 6.04036300E-45
 1.03800000E+02 7.42382420E-43
 1.07659770E+02 4.54474690E-41
 1.16388060E+02 1.77106360E-37
 1.21300000E+02 1.07913100E-35
 1.26656480E+02 6.52632760E-34
 1.26657280E+02 6.53016000E-34
 1.27447660E+02 1.16013800E-33
 1.27448480E+02 1.16081870E-33
 1.29343070E+02 4.46646930E-33
 1.31295690E+02 1.71586690E-32
 1.33308180E+02 6.57690700E-32
 1.34337740E+02 1.28649430E-31
 1.35383330E+02 2.51495660E-31
 1.35384240E+02 2.51642250E-31
 1.37200850E+02 7.85959470E-31
 1.39067840E+02 2.45162840E-30
 1.39068810E+02 2.45305270E-30
 1.40058470E+02 4.42506680E-30
 1.41063320E+02 7.98271240E-30
 1.41064320E+02 7.98734170E-30
 1.44205920E+02 4.77483040E-29
 1.47491730E+02 2.84054630E-28
 1.50930770E+02 1.68004080E-27
 1.52711150E+02 4.07640760E-27
 1.54534020E+02 9.87501340E-27
 1.54535210E+02 9.99912640E-27
 1.57236080E+02 3.56024120E-26
 1.60034310E+02 1.26377350E-25
 1.60035590E+02 1.26451740E-25
 1.60224390E+02 1.37498010E-25
 1.60225670E+02 1.37576220E-25
 1.62147230E+02 3.18782370E-25
 1.64116780E+02 7.37792750E-25
 1.64118130E+02 3.25809330E-26
 1.65325350E+02 5.43945590E-26
 1.66551860E+02 9.08286330E-26
 1.66553240E+02 9.08809020E-26
 1.68739650E+02 2.22304600E-25
 1.70985680E+02 5.43413590E-25
 1.70987140E+02 5.06554160E-25
 1.71113420E+02 5.32308180E-25
 1.71114880E+02 4.76201460E-25
 1.71458910E+02 5.45061110E-25
 1.71460380E+02 4.13332590E-25
 1.72433830E+02 6.05623380E-25
 1.72435320E+02 4.44162370E-25
 1.75831390E+02 1.65166400E-24
 1.79365540E+02 6.13272250E-24
 1.79367150E+02 6.13631010E-24
 1.80916590E+02 1.07247710E-23
 1.80918230E+02 1.07310420E-23
 1.83985820E+02 3.14899320E-23
 1.87160980E+02 9.23251910E-23
 1.87162730E+02 9.23955990E-23
 1.88738970E+02 1.55411570E-22
 1.88740750E+02 1.55502120E-22
 1.89790130E+02 2.18735770E-22
 1.90853060E+02 3.07815920E-22
 1.90854880E+02 3.07995200E-22
 1.92241740E+02 4.78148910E-22
 1.92243590E+02 4.78417940E-22
 1.93566170E+02 7.23305910E-22
 1.93568040E+02 7.23726510E-22
 1.94617540E+02 1.00049940E-21
 1.94619430E+02 1.00446130E-21
 1.94836520E+02 1.07355970E-21
 1.94838420E+02 1.07418350E-21
 1.95961030E+02 1.51156790E-21
 1.97098590E+02 2.12795710E-21
 1.97100530E+02 2.12919270E-21
 1.98877180E+02 3.60299670E-21
 2.00688160E+02 6.09828580E-21
 2.00690170E+02 6.10182190E-21
 2.01029230E+02 6.72623930E-21
 2.01031250E+02 6.73013900E-21
 2.01590960E+02 7.89856980E-21
 2.01592990E+02 7.90314830E-21
 2.02358650E+02 9.82335270E-21
 2.02360700E+02 9.82904530E-21
 2.02518850E+02 1.02784910E-20
