 WMBASIC, Moont, Westmoquette 2004 (Pauldrach 2003) after SNC 2002
 Z/Z0 2.00 Teff 32.30 logg 4.00 R/R0 10.15 R 7.0594E+11
   Wavelength   Eddington Hnu
 (Angstroms) (erg/s/cm2/Hz/sr)
 5.00000000E+01 1.65085260E-54
 5.43370910E+01 6.69166410E-53
 5.94980600E+01 1.82007410E-51
 6.57423040E+01 3.53582270E-50
 6.83530450E+01 9.86286230E-50
 7.11797140E+01 2.80540160E-49
 7.26825700E+01 4.92577820E-49
 7.42502560E+01 9.60534730E-49
 7.42530130E+01 1.01640050E-48
 8.12611220E+01 4.63859630E-48
 8.60000000E+01 1.99727860E-47
 8.97339960E+01 1.13798250E-45
 9.61000000E+01 4.20887410E-42
 1.00179430E+02 4.78204920E-40
 1.06370420E+02 3.07744860E-37
 1.13377010E+02 1.91885780E-34
 1.13377660E+02 1.91991780E-34
 1.16428800E+02 2.45850970E-33
 1.19649410E+02 3.12873680E-32
 1.23053270E+02 3.95243880E-31
 1.24828880E+02 1.40062250E-30
 1.26656480E+02 4.95293730E-30
 1.26657280E+02 4.95564160E-30
 1.27447660E+02 8.45603790E-30
 1.27448480E+02 8.46065150E-30
 1.29343070E+02 2.96094700E-29
 1.31295690E+02 1.03439060E-28
 1.33308180E+02 3.60480130E-28
 1.34337740E+02 6.72307200E-28
 1.35383330E+02 1.25305730E-27
 1.35384240E+02 1.25373570E-27
 1.37200850E+02 3.61018880E-27
 1.39067840E+02 1.03804160E-26
 1.39068810E+02 1.03860140E-26
 1.40058470E+02 1.79585750E-26
 1.41063320E+02 3.10511740E-26
 1.41064320E+02 3.10678840E-26
 1.44205920E+02 1.63236950E-25
 1.47491730E+02 8.53173130E-25
 1.50930770E+02 4.43166670E-24
 1.52711150E+02 1.00755450E-23
 1.54534020E+02 2.28681020E-23
 1.54535210E+02 2.31882500E-23
 1.57236080E+02 7.51556350E-23
 1.60034310E+02 2.42784280E-22
 1.60035590E+02 2.43001350E-22
 1.60224390E+02 2.62583030E-22
 1.60225670E+02 2.62721410E-22
 1.62147230E+02 5.71696860E-22
 1.64116780E+02 1.24241640E-21
 1.64118130E+02 3.98741490E-23
 1.65325350E+02 6.35702650E-23
 1.66551860E+02 1.01333110E-22
 1.66553240E+02 1.01386120E-22
