 WMBASIC, Moont, Westmoquette 2004 (Pauldrach 2003) after SNC 2002
 Z/Z0 2.00 Teff 25.00 logg 4.00 R/R0 7.07 R 4.9172E+11
   Wavelength   Eddington Hnu
 (Angstroms) (erg/s/cm2/Hz/sr)
 5.00000000E+01 2.14492260E-60
 5.34837490E+01 4.43098110E-58
 5.74893160E+01 6.48333600E-56
 6.21434350E+01 6.42052510E-54
 6.57151460E+01 1.11716990E-52
 6.97224650E+01 1.63644610E-51
 7.19151640E+01 5.91849420E-51
 7.42502560E+01 2.07112120E-50
 7.42530130E+01 2.15599750E-50
 8.10000000E+01 4.50829890E-49
 8.53333920E+01 2.17531310E-48
 9.09000000E+01 1.09521580E-47
 9.61000000E+01 3.36997600E-47
 1.00305760E+02 6.53592810E-47
 1.05600000E+02 1.14341640E-46
 1.10400000E+02 1.55863470E-46
 1.14000000E+02 3.55781060E-46
 1.17800000E+02 9.77940410E-45
 1.21650180E+02 4.46321970E-43
 1.24800000E+02 8.69610960E-42
 1.28400000E+02 2.15316150E-40
 1.32400000E+02 6.13230700E-39
 1.36134440E+02 1.15655480E-37
 1.39800000E+02 1.75352780E-36
 1.43300000E+02 2.04363170E-35
 1.47200000E+02 2.71595750E-34
 1.51000000E+02 2.93608590E-33
 1.54534020E+02 2.39482370E-32
 1.54535210E+02 9.11353710E-34
 1.57236080E+02 4.36916150E-33
 1.60034310E+02 2.09094760E-32
 1.60035590E+02 2.09241780E-32
 1.60224390E+02 2.32075410E-32
 1.60225670E+02 2.32238680E-32
 1.64616180E+02 2.40684670E-31
 1.69255510E+02 2.47986400E-30
 1.74163930E+02 2.53700190E-29
 1.76726470E+02 8.09159560E-29
 1.79365540E+02 2.57564490E-28
 1.79367150E+02 2.57743490E-28
 1.80916590E+02 5.00242450E-28
 1.80918230E+02 5.00589770E-28
 1.83620910E+02 1.54701000E-27
 1.86407310E+02 4.77433730E-27
 1.89279570E+02 1.47033330E-26
 1.90749160E+02 2.57819560E-26
 1.92241740E+02 4.51833020E-26
 1.92243590E+02 4.52144170E-26
 1.93422340E+02 6.99648100E-26
 1.94617540E+02 1.08301370E-25
 1.94619430E+02 8.48843640E-26
 1.95850210E+02 1.32627540E-25
 1.97098590E+02 2.07292850E-25
 1.97100530E+02 2.07435970E-25
 1.98877180E+02 3.87649480E-25
 2.00688160E+02 7.24410380E-25
 2.00690170E+02 7.24909390E-25
 2.01029230E+02 8.13849690E-25
 2.01031250E+02 8.14410190E-25
 2.02358650E+02 1.27610640E-24
 2.02360700E+02 1.27698440E-24
 2.03566670E+02 1.91003180E-24
 2.04789200E+02 2.85801120E-24
 2.04791300E+02 2.84096840E-24
 2.07799050E+02 7.49575930E-24
 2.10898700E+02 1.97562220E-23
 2.14092210E+02 5.19799080E-23
 2.15725520E+02 8.42595560E-23
 2.17383930E+02 1.36526190E-22
 2.17386300E+02 1.36619340E-22
 2.18149610E+02 1.70156370E-22
 2.18151990E+02 1.70269600E-22
 2.19479890E+02 2.48493250E-22
 2.19482300E+02 2.48662610E-22
 2.21038630E+02 3.84922870E-22
 2.22619670E+02 5.96049240E-22
 2.22622150E+02 5.96454820E-22
 2.23980340E+02 8.63886900E-22
 2.25357750E+02 1.25177070E-21
 2.25360290E+02 1.25262140E-21
