 TLUSTY Ostars, Lanz & Hubeny 2003
 T 55000. G 4.25000 M20 TLUSTY
 Frequency   Eddington Hnu
   (Hz)    (ergs/s/cm2/Hz/sr)
 6.67944E+16  6.12474E-18
 6.67573E+16  6.11316E-18
 6.67202E+16  6.09775E-18
 6.66831E+16  6.08239E-18
 6.66461E+16  6.06706E-18
 6.66091E+16  6.05177E-18
 6.65721E+16  6.03652E-18
 6.65351E+16  6.02131E-18
 6.64982E+16  6.00614E-18
 6.64612E+16  5.99100E-18
 6.64243E+16  5.97591E-18
 6.63874E+16  5.96085E-18
 6.63506E+16  5.94583E-18
 6.63137E+16  5.93085E-18
 6.62769E+16  5.91590E-18
 6.62401E+16  5.90099E-18
 6.62033E+16  5.88612E-18
 6.61665E+16  5.87129E-18
 6.61298E+16  5.85650E-18
 6.60930E+16  5.84174E-18
 6.60563E+16  5.82702E-18
 6.60196E+16  5.81234E-18
 6.59830E+16  5.79769E-18
 6.59463E+16  5.78308E-18
 6.59097E+16  5.76851E-18
 6.58731E+16  5.75397E-18
 6.58365E+16  5.73947E-18
 6.57999E+16  5.72501E-18
 6.57634E+16  5.71058E-18
 6.57269E+16  5.69619E-18
 6.56904E+16  5.68184E-18
 6.56539E+16  5.66752E-18
 6.56174E+16  5.65324E-18
 6.55810E+16  5.63900E-18
 6.55445E+16  5.62479E-18
 6.55081E+16  5.61061E-18
 6.54718E+16  5.59648E-18
 6.54354E+16  5.58237E-18
 6.53991E+16  5.56831E-18
 6.53627E+16  5.55427E-18
 6.53264E+16  5.54028E-18
 6.52901E+16  5.52632E-18
 6.52539E+16  5.51239E-18
 6.52176E+16  5.49850E-18
 6.51814E+16  5.48465E-18
 6.51452E+16  5.47083E-18
 6.51090E+16  5.45704E-18
 6.50729E+16  5.44329E-18
 6.50367E+16  5.42957E-18
 6.50006E+16  5.41589E-18
 6.49645E+16  5.40224E-18
 6.49284E+16  5.38863E-18
 6.48924E+16  5.37505E-18
 6.48563E+16  5.36151E-18
 6.48203E+16  5.34800E-18
 6.47843E+16  5.33452E-18
 6.47483E+16  5.32108E-18
 6.47124E+16  5.30767E-18
 6.46764E+16  5.29430E-18
 6.46405E+16  5.28096E-18
 6.46046E+16  5.26765E-18
 6.45687E+16  5.25437E-18
 6.45329E+16  5.24113E-18
 6.44970E+16  5.22793E-18
 6.44612E+16  5.21475E-18
 6.44254E+16  5.20161E-18
 6.43896E+16  5.18851E-18
 6.43539E+16  5.17543E-18
 6.43181E+16  5.16239E-18
 6.42824E+16  5.14875E-18
 6.42467E+16  5.13330E-18
 6.42110E+16  5.11778E-18
 6.41753E+16  5.10232E-18
 6.41397E+16  5.08690E-18
 6.41041E+16  5.07152E-18
 6.40685E+16  5.05620E-18
 6.40329E+16  5.04091E-18
 6.39973E+16  5.02568E-18
 6.39618E+16  5.01049E-18
 6.39263E+16  4.99535E-18
 6.38908E+16  4.98025E-18
 6.38553E+16  4.96520E-18
 6.38198E+16  4.95019E-18
 6.37844E+16  4.93523E-18
 6.37489E+16  4.92032E-18
 6.37135E+16  4.90545E-18
 6.36781E+16  4.89062E-18
 6.36428E+16  4.87584E-18
 6.36074E+16  4.86110E-18
 6.35721E+16  4.84641E-18
 6.35368E+16  4.83177E-18
 6.35015E+16  4.81716E-18
 6.34662E+16  4.80260E-18
 6.34310E+16  4.78809E-18
 6.33958E+16  4.77362E-18
 6.33605E+16  4.75919E-18
 6.33254E+16  4.74481E-18
 6.32902E+16  4.73047E-18
 6.32550E+16  4.71617E-18
 6.32199E+16  4.70192E-18
 6.31848E+16  4.68771E-18
 6.31497E+16  4.67354E-18
 6.31146E+16  4.65942E-18
 6.30796E+16  4.64533E-18
 6.30445E+16  4.63129E-18
 6.30095E+16  4.61730E-18
 6.29745E+16  4.60334E-18
 6.29395E+16  4.58943E-18
 6.29046E+16  4.57556E-18
 6.28697E+16  4.56173E-18
 6.28347E+16  4.54794E-18
 6.27998E+16  4.53420E-18
 6.27650E+16  4.52050E-18
 6.27301E+16  4.50683E-18
 6.26953E+16  4.49321E-18
 6.26604E+16  4.47963E-18
 6.26256E+16  4.46610E-18
 6.25909E+16  4.45260E-18
 6.25561E+16  4.43914E-18
 6.25213E+16  4.42572E-18
 6.24866E+16  4.41235E-18
 6.24519E+16  4.39901E-18
 6.24172E+16  4.38572E-18
 6.23826E+16  4.37246E-18
 6.23479E+16  4.35925E-18
 6.23133E+16  4.34607E-18
 6.22787E+16  4.33294E-18
 6.22441E+16  4.31984E-18
 6.22095E+16  4.30679E-18
 6.21750E+16  4.29377E-18
 6.21404E+16  4.28080E-18
 6.21059E+16  4.26786E-18
 6.20714E+16  4.25496E-18
 6.20370E+16  4.24210E-18
 6.20025E+16  4.22928E-18
 6.19681E+16  4.21650E-18
 6.19337E+16  4.20375E-18
 6.18993E+16  4.19105E-18
 6.18649E+16  4.17838E-18
 6.18305E+16  4.16576E-18
 6.17962E+16  4.15314E-18
 6.17619E+16  4.13914E-18
 6.17276E+16  4.12444E-18
 6.16933E+16  4.10979E-18
 6.16590E+16  4.09519E-18
 6.16248E+16  4.08064E-18
 6.15905E+16  4.06614E-18
 6.15563E+16  4.05170E-18
 6.15221E+16  4.03730E-18
 6.14880E+16  4.02296E-18
 6.14538E+16  4.00867E-18
 6.14197E+16  3.99443E-18
 6.13856E+16  3.98024E-18
 6.13515E+16  3.96610E-18
 6.13174E+16  3.95201E-18
 6.12834E+16  3.93797E-18
 6.12493E+16  3.92398E-18
 6.12153E+16  3.91004E-18
 6.11813E+16  3.89615E-18
 6.11473E+16  3.88231E-18
 6.11134E+16  3.86852E-18
 6.10794E+16  3.85478E-18
 6.10455E+16  3.84108E-18
 6.10116E+16  3.82744E-18
 6.09777E+16  3.81384E-18
 6.09438E+16  3.80029E-18
 6.09100E+16  3.78679E-18
 6.08762E+16  3.77334E-18
 6.08423E+16  3.75993E-18
 6.08086E+16  3.74658E-18
 6.07748E+16  3.73327E-18
 6.07410E+16  3.72001E-18
 6.07073E+16  3.70679E-18
 6.06736E+16  3.69362E-18
 6.06399E+16  3.68050E-18
 6.06062E+16  3.66743E-18
 6.05725E+16  3.65440E-18
 6.05389E+16  3.64142E-18
 6.05053E+16  3.62848E-18
 6.04717E+16  3.61559E-18
 6.04381E+16  3.60275E-18
 6.04045E+16  3.58995E-18
 6.03710E+16  3.57719E-18
 6.03374E+16  3.56449E-18
 6.03039E+16  3.55182E-18
 6.02704E+16  3.53921E-18
 6.02370E+16  3.52663E-18
 6.02035E+16  3.51411E-18
 6.01701E+16  3.50162E-18
 6.01366E+16  3.48918E-18
 6.01032E+16  3.47679E-18
 6.00699E+16  3.46444E-18
 6.00365E+16  3.45213E-18
 6.00032E+16  3.43987E-18
 5.99698E+16  3.42765E-18
 5.99365E+16  3.41547E-18
 5.99032E+16  3.40334E-18
 5.98700E+16  3.39125E-18
 5.98367E+16  3.37920E-18
 5.98035E+16  3.36719E-18
 5.97703E+16  3.35523E-18
 5.97371E+16  3.34331E-18
