 WMBASIC, Moont, Westmoquette 2004 (Pauldrach 2003) after SNC 2002
 Z/Z0 1.00 Teff 40.00 logg 4.00 R/R0 10.61 R 7.3793E+11
   Wavelength   Eddington Hnu
 (Angstroms) (erg/s/cm2/Hz/sr)
 5.00000000E+01 1.02172440E-34
 5.48514390E+01 5.34430000E-32
 6.07455020E+01 2.41244540E-29
 6.80587560E+01 1.00977550E-26
 7.00045780E+01 4.12612070E-26
 7.20649380E+01 1.73868850E-25
 7.31412780E+01 3.67457090E-25
 7.42502560E+01 8.11675280E-25
 7.42530130E+01 2.02903160E-24
 7.90441730E+01 2.95985880E-23
 8.44998470E+01 4.25244130E-22
 9.07644620E+01 6.08501030E-21
 9.42585110E+01 2.31443740E-20
 9.80323440E+01 8.92119000E-20
 9.80371490E+01 8.94270780E-20
 9.94725570E+01 1.46347040E-19
 1.00955720E+02 2.41280070E-19
 1.00956230E+02 2.41361210E-19
 1.02697840E+02 4.30500630E-19
 1.04501150E+02 7.80134340E-19
 1.04501690E+02 7.80283900E-19
 1.05881020E+02 1.23072060E-18
 1.07297830E+02 1.97555760E-18
 1.07298410E+02 1.97593380E-18
 1.08067960E+02 2.56496710E-18
 1.08849220E+02 3.35577450E-18
 1.08849820E+02 3.87599500E-18
 1.11066990E+02 8.25569240E-18
 1.13377010E+02 1.93248880E-17
 1.13377660E+02 1.78403430E-17
 1.15811840E+02 4.86436660E-17
 1.18353530E+02 1.52076560E-16
 1.18354230E+02 1.52125950E-16
 1.18948900E+02 2.00744120E-16
 1.19550290E+02 2.66555140E-16
 1.19551000E+02 2.67160020E-16
 1.21713390E+02 7.53294540E-16
 1.23956210E+02 2.23937310E-15
 1.23956980E+02 8.04626650E-16
 1.25291800E+02 1.42258620E-15
 1.26656480E+02 2.57408770E-15
 1.26657280E+02 2.57961600E-15
 1.26797720E+02 2.74292490E-15
 1.26798530E+02 2.01911800E-15
 1.27081660E+02 2.27552190E-15
 1.27082470E+02 1.58993370E-15
 1.27447660E+02 1.84116150E-15
 1.27448480E+02 3.55019190E-15
 1.27944040E+02 4.05654650E-15
 1.27944860E+02 3.52065790E-15
 1.28310670E+02 3.85367810E-15
 1.28311500E+02 2.88675290E-15
 1.29932340E+02 3.92526760E-15
 1.31595520E+02 5.39615510E-15
 1.31596380E+02 5.40015930E-15
 1.32580630E+02 6.53636130E-15
 1.33580600E+02 7.95913390E-15
 1.33581490E+02 8.25222130E-15
 1.34475920E+02 9.82306400E-15
 1.35383330E+02 1.17621630E-14
 1.35384240E+02 1.03303530E-14
 1.38164970E+02 1.63281450E-14
 1.41063320E+02 2.68589380E-14
 1.41064320E+02 2.68044710E-14
 1.41853670E+02 3.08783110E-14
 1.41854680E+02 3.08779040E-14
 1.43685140E+02 4.34645340E-14
 1.45564520E+02 6.32478160E-14
 1.45565580E+02 6.32621510E-14
 1.48089090E+02 1.09481080E-13
 1.50702770E+02 2.04378440E-13
 1.50703910E+02 2.04426210E-13
 1.52594350E+02 3.31590850E-13
 1.54534020E+02 5.57026980E-13
 1.54535210E+02 8.00077050E-13
 1.55996320E+02 1.12342660E-12
 1.57486560E+02 1.61276170E-12
 1.57487800E+02 1.65188130E-12
 1.58750220E+02 2.25606750E-12
 1.60034310E+02 3.12470690E-12
 1.60035590E+02 3.61093270E-12
 1.60224390E+02 3.78130140E-12
 1.60225670E+02 1.47039560E-10
 1.62147230E+02 1.95020770E-10
 1.64116780E+02 2.60094380E-10
 1.64118130E+02 2.69590810E-10
 1.67480830E+02 4.16173510E-10
 1.70985680E+02 6.44010860E-10
 1.70987140E+02 6.43825540E-10
 1.71113420E+02 6.53826300E-10
 1.71114880E+02 6.51808350E-10
 1.71458910E+02 6.79565270E-10
 1.71460380E+02 6.71014420E-10
 1.72433830E+02 7.53483950E-10
 1.72435320E+02 7.47970830E-10
 1.72510760E+02 7.54596560E-10
 1.72512240E+02 7.57475090E-10
 1.73777390E+02 8.76946710E-10
 1.75062760E+02 1.01537660E-09
 1.75064300E+02 1.01555730E-09
 1.77188030E+02 1.28772730E-09
 1.79365540E+02 1.63319630E-09
 1.79367150E+02 1.68727070E-09
 1.81856170E+02 2.20014840E-09
 1.84416950E+02 2.87023240E-09
 1.84418650E+02 2.87235530E-09
 1.85778830E+02 3.29884970E-09
 1.87160980E+02 3.79011580E-09
 1.87162730E+02 3.82284600E-09
 1.88738970E+02 4.46810420E-09
 1.88740750E+02 4.46080690E-09
 1.90123900E+02 5.10590760E-09
 1.90125710E+02 5.11043860E-09
 1.90853060E+02 5.48303880E-09
 1.90854880E+02 5.48209250E-09
 1.92241740E+02 6.26201460E-09
 1.92243590E+02 6.53183980E-09
 1.92420960E+02 6.64278750E-09
 1.92783400E+02 1.86156280E-09
 1.93146520E+02 2.95664820E-09
 1.93510330E+02 3.45545880E-09
 1.93566170E+02 3.69956670E-09
 1.93568040E+02 3.70550450E-09
 1.93874820E+02 5.08807290E-09
 1.94239990E+02 9.11600890E-11
 1.94605860E+02 4.30782980E-11
 1.94617540E+02 4.49414150E-11
 1.94619430E+02 4.52477110E-11
 1.94836520E+02 8.05565660E-11
 1.94838420E+02 8.08706480E-11
 1.94972410E+02 1.03331010E-10
 1.95339650E+02 4.35843390E-10
 1.95707590E+02 4.59630170E-11
 1.95961030E+02 4.38803210E-10
 1.96076220E+02 6.23032480E-10
 1.96445540E+02 1.51028780E-09
 1.96815560E+02 2.39976930E-09
 1.97098590E+02 3.55557480E-09
 1.97100530E+02 3.56369410E-09
 1.97186270E+02 3.92467100E-09
 1.97557690E+02 4.68568470E-09
 1.97929800E+02 6.15941500E-09
 1.98302610E+02 7.82201830E-09
 1.98676130E+02 9.80890810E-09
