 WMBASIC, Moont, Westmoquette 2004 (Pauldrach 2003) after SNC 2002
 Z/Z0 1.00 Teff 42.60 logg 4.00 R/R0 10.48 R 7.2889E+11
   Wavelength   Eddington Hnu
 (Angstroms) (erg/s/cm2/Hz/sr)
 5.00000000E+01 1.85435650E-32
 5.48514390E+01 5.22423610E-30
 6.07455020E+01 1.43138740E-27
 6.80587560E+01 4.31787800E-25
 7.00045780E+01 1.67388560E-24
 7.20649380E+01 6.72022610E-24
 7.31412780E+01 1.38072860E-23
 7.42502560E+01 2.92434490E-23
 7.42530130E+01 5.90192050E-23
 7.90441730E+01 7.93534900E-22
 8.44998470E+01 1.09204250E-20
 9.07644620E+01 1.56640190E-19
 9.42585110E+01 6.12704240E-19
 9.80323440E+01 2.50049220E-18
 9.80371490E+01 2.51702240E-18
 9.86216300E+01 3.11290550E-18
 9.92180430E+01 3.86330300E-18
 9.92229650E+01 3.87068920E-18
 1.00018170E+02 5.15538240E-18
 1.00831310E+02 6.90403170E-18
 1.00831820E+02 6.90592180E-18
 1.00955720E+02 7.21966720E-18
 1.00956230E+02 7.24135820E-18
 1.01176410E+02 7.83540670E-18
 1.01176920E+02 7.83806290E-18
 1.02009210E+02 1.05560550E-17
 1.02009730E+02 1.05590410E-17
 1.03240150E+02 1.63936260E-17
 1.04501150E+02 2.57573610E-17
 1.04501690E+02 2.57604690E-17
 1.05314160E+02 3.45042800E-17
 1.06139920E+02 4.64983570E-17
 1.06140480E+02 4.65078290E-17
 1.06715730E+02 5.73054510E-17
 1.07297830E+02 7.08494850E-17
 1.07298410E+02 7.08571600E-17
 1.08067960E+02 9.39434690E-17
 1.08849220E+02 1.25331410E-16
 1.08849820E+02 2.34949990E-16
 1.11066990E+02 4.93377940E-16
 1.13377010E+02 1.08799540E-15
 1.13377660E+02 1.37583500E-15
 1.15811840E+02 2.89525920E-15
 1.18353530E+02 6.59143410E-15
 1.18354230E+02 6.59309170E-15
 1.18948900E+02 8.05393510E-15
 1.19550290E+02 9.89029810E-15
 1.19551000E+02 1.04651620E-14
 1.21713390E+02 2.20070140E-14
 1.23956210E+02 4.94496860E-14
 1.23956980E+02 3.70679980E-14
 1.25291800E+02 5.56025620E-14
 1.26656480E+02 8.52719450E-14
 1.26657280E+02 8.89136250E-14
 1.26797720E+02 9.29095710E-14
 1.26798530E+02 8.62485890E-14
 1.27081660E+02 9.38519870E-14
 1.27082470E+02 8.91113380E-14
 1.27447660E+02 9.89029950E-14
 1.27448480E+02 2.78820740E-13
 1.27944040E+02 3.05875160E-13
 1.27944860E+02 2.99754250E-13
 1.28310670E+02 3.20213420E-13
 1.28311500E+02 3.00908790E-13
 1.29932340E+02 3.95504680E-13
 1.31595520E+02 5.21385680E-13
 1.31596380E+02 5.26529020E-13
 1.32580630E+02 6.19058850E-13
 1.33580600E+02 7.29275610E-13
 1.33581490E+02 7.99720330E-13
 1.34475920E+02 9.22255150E-13
 1.35383330E+02 1.06552740E-12
 1.35384240E+02 1.47010180E-12
 1.38164970E+02 2.12914970E-12
 1.41063320E+02 3.08394950E-12
 1.41064320E+02 3.02118030E-12
 1.41853670E+02 3.33495280E-12
 1.41854680E+02 3.33643590E-12
 1.43685140E+02 4.18841380E-12
 1.45564520E+02 5.28988840E-12
 1.45565580E+02 5.29277940E-12
 1.48089090E+02 7.28330570E-12
 1.50702770E+02 1.03044320E-11
 1.50703910E+02 1.03082110E-11
 1.52594350E+02 1.34715310E-11
 1.54534020E+02 1.80738940E-11
 1.54535210E+02 2.14311750E-11
 1.55996320E+02 2.63386560E-11
 1.57486560E+02 3.29157270E-11
 1.57487800E+02 3.43130790E-11
 1.58750220E+02 4.16072230E-11
 1.60034310E+02 5.11713750E-11
 1.60035590E+02 6.18667240E-11
 1.60224390E+02 6.37078490E-11
 1.60225670E+02 1.17484160E-09
 1.62147230E+02 1.50284470E-09
 1.64116780E+02 1.92290380E-09
 1.64118130E+02 1.93724510E-09
 1.67480830E+02 2.89494180E-09
 1.70985680E+02 4.32104340E-09
 1.70987140E+02 4.31795630E-09
 1.71113420E+02 4.37926230E-09
 1.71114880E+02 4.37380700E-09
 1.71458910E+02 4.54445530E-09
 1.71460380E+02 4.51945670E-09
 1.72433830E+02 5.03118530E-09
 1.72435320E+02 5.00680650E-09
 1.72510760E+02 5.04826020E-09
 1.72512240E+02 4.71651100E-09
 1.73777390E+02 5.40884680E-09
 1.75062760E+02 6.20255190E-09
 1.75064300E+02 6.20366650E-09
 1.77188030E+02 7.74154480E-09
 1.79365540E+02 9.65772960E-09
 1.79367150E+02 9.44839960E-09
 1.81856170E+02 1.20787950E-08
 1.84416950E+02 1.54347690E-08
 1.84418650E+02 1.53813690E-08
 1.85778830E+02 1.74688030E-08
 1.87160980E+02 1.98402050E-08
 1.87162730E+02 1.98577180E-08
 1.88738970E+02 2.29054410E-08
 1.88740750E+02 2.28303090E-08
 1.90123900E+02 2.58251900E-08
 1.90125710E+02 2.57095490E-08
 1.90853060E+02 2.74104750E-08
 1.90854880E+02 2.73997730E-08
 1.92241740E+02 3.09168630E-08
 1.92243590E+02 3.03726990E-08
 1.92420960E+02 3.08418190E-08
 1.92783400E+02 9.15156510E-09
 1.93146520E+02 3.08215120E-08
 1.93510330E+02 3.25703110E-08
 1.93566170E+02 3.24608370E-08
 1.93568040E+02 3.24209730E-08
 1.93874820E+02 3.17889360E-08
 1.94239990E+02 2.47114430E-10
 1.94605860E+02 3.93885810E-10
 1.94617540E+02 4.01961510E-10
 1.94619430E+02 4.01351690E-10
 1.94836520E+02 5.53369800E-10
 1.94838420E+02 5.54642460E-10
 1.94972410E+02 6.51030100E-10
 1.95339650E+02 2.28423760E-10
 1.95707590E+02 5.58552360E-10
 1.95961030E+02 2.67668300E-09
 1.96076220E+02 3.66707840E-09
 1.96445540E+02 7.63505050E-09
 1.96815560E+02 8.32070340E-09
 1.97098590E+02 1.47094890E-08
 1.97100530E+02 1.47542810E-08
 1.97186270E+02 1.67444760E-08
 1.97557690E+02 2.51878570E-08
 1.97929800E+02 2.97625430E-08
 1.98302610E+02 3.70414750E-08
 1.98676130E+02 4.43793640E-08
 1.98877180E+02 4.30589010E-08
 1.99050350E+02 4.18796940E-08
 1.99425280E+02 2.69853280E-08
 1.99800910E+02 1.67676800E-08
 2.00177240E+02 1.84534280E-08
 2.00554290E+02 2.04992850E-08
 2.00688160E+02 1.39136160E-08
 2.00690170E+02 1.38135300E-08
 2.00932050E+02 1.57046950E-09
 2.01310520E+02 9.47323130E-10
 2.01590960E+02 1.57008400E-09
 2.01592990E+02 1.57468840E-09
 2.01689700E+02 1.79538580E-09
 2.02069600E+02 5.17533160E-09
 2.02358650E+02 1.53812140E-08
 2.02360700E+02 1.54378780E-08
 2.02450210E+02 1.86825640E-08
 2.02518850E+02 2.46564480E-08
 2.02520900E+02 2.48364570E-08
 2.02831540E+02 5.26281650E-08
 2.03213580E+02 5.39318180E-08
 2.03596350E+02 4.06818580E-08
 2.03979840E+02 3.33171670E-08
 2.04364050E+02 1.01126620E-08
 2.04748980E+02 9.78545640E-09
 2.05134640E+02 1.92637970E-08
 2.05521020E+02 3.20634100E-10
 2.05908140E+02 1.33975270E-09
 2.06295980E+02 3.85483550E-09
 2.06508510E+02 2.10390250E-09
 2.06684550E+02 6.13089560E-10
 2.07073860E+02 6.52497780E-10
 2.07463890E+02 4.37912720E-09
 2.07854660E+02 1.97768830E-08
 2.08246170E+02 6.31806880E-08
 2.08638420E+02 1.91099240E-07
 2.09031400E+02 2.98084090E-07
 2.09425130E+02 2.58366690E-07
 2.09819590E+02 1.96240860E-07
 2.10214800E+02 1.35401220E-07
 2.10610760E+02 1.18348660E-07
 2.10658520E+02 1.24630540E-07
 2.11007460E+02 1.71724180E-07
 2.11404900E+02 1.13038990E-07
 2.11803100E+02 7.91686530E-09
 2.12202040E+02 2.17373430E-10
 2.12601740E+02 6.92580120E-10
 2.13002190E+02 2.62332200E-09
 2.13403400E+02 2.57543330E-08
 2.13805350E+02 1.11289340E-07
 2.14208070E+02 1.33714920E-07
 2.14611550E+02 6.63761610E-08
 2.14978750E+02 2.72412530E-08
 2.15015780E+02 2.31880340E-08
 2.15420780E+02 1.54540540E-07
 2.15826540E+02 1.69895620E-07
 2.16233060E+02 2.31566750E-07
 2.16640350E+02 3.94863810E-07
 2.17048410E+02 3.52943630E-07
 2.17206010E+02 3.37822010E-07
 2.17457230E+02 3.12994140E-07
 2.17866830E+02 2.61929670E-07
 2.18277200E+02 2.23897580E-07
 2.18688340E+02 2.12791860E-07
 2.19100250E+02 1.78855760E-07
 2.19479890E+02 1.73233970E-07
 2.19482300E+02 1.71691740E-07
 2.19512940E+02 1.71224960E-07
 2.19926410E+02 1.44353200E-07
 2.20340650E+02 2.35636090E-07
 2.20755680E+02 1.70911480E-07
 2.21171490E+02 1.83428930E-07
 2.21588080E+02 1.93598870E-07
 2.22005460E+02 2.03911990E-07
 2.22423620E+02 1.95644760E-07
 2.22502670E+02 2.02706910E-07
 2.22842570E+02 2.33808630E-07
 2.23262310E+02 2.88197460E-07
 2.23682840E+02 2.17779960E-07
 2.24104160E+02 2.05370630E-07
 2.24526270E+02 1.98632280E-07
 2.24949180E+02 2.30620580E-07
 2.25372890E+02 1.98194310E-07
 2.25609880E+02 2.29663870E-07
 2.25612420E+02 2.29208360E-07
 2.25797400E+02 2.54296110E-07
 2.26222700E+02 2.80467150E-07
 2.26648810E+02 1.64101450E-07
 2.26991880E+02 1.88037910E-07
 2.26994450E+02 1.88221160E-07
 2.27075710E+02 1.94027760E-07
 2.27503430E+02 2.28746490E-07
 2.27837820E+02 1.52111310E-07
 2.27840410E+02 3.84777610E-07
 2.27931940E+02 3.30086700E-07
 2.28361270E+02 5.29150980E-07
 2.28791400E+02 9.80946600E-07
 2.29222350E+02 5.85062850E-07
 2.29654100E+02 2.54384000E-08
 2.30086670E+02 1.61522520E-07
 2.30520060E+02 3.40056970E-07
 2.30721440E+02 4.91665600E-07
 2.30954260E+02 6.71464660E-07
 2.31389270E+02 7.59376160E-07
 2.31825110E+02 4.97017070E-07
 2.32261770E+02 3.65438900E-07
 2.32699250E+02 6.89409150E-07
 2.33137550E+02 9.89086610E-07
 2.33576680E+02 1.59798520E-06
 2.33678980E+02 1.56013510E-06
 2.33681710E+02 1.55911810E-06
 2.34016640E+02 1.43148880E-06
 2.34457430E+02 1.47963760E-06
