 WMBASIC, Moont, Westmoquette 2004 (Pauldrach 2003) after SNC 2002
 Z/Z0 1.00 Teff 45.70 logg 4.00 R/R0 10.36 R 7.2055E+11
   Wavelength   Eddington Hnu
 (Angstroms) (erg/s/cm2/Hz/sr)
 5.00000000E+01 6.33436570E-32
 5.53001880E+01 1.92971330E-29
 6.18572940E+01 5.97775930E-27
 7.01785730E+01 2.04700230E-24
 7.14852590E+01 4.78724710E-24
 7.28415280E+01 1.17082480E-23
 7.35391460E+01 1.87879550E-23
 7.42502560E+01 3.08784590E-23
 7.42530130E+01 6.02166930E-23
 7.72377550E+01 2.68948410E-22
 8.04757400E+01 1.22331800E-21
 8.39970920E+01 5.78774400E-21
 8.58759150E+01 1.29062740E-20
 8.78407110E+01 2.94691680E-20
 8.78445690E+01 2.93856060E-20
 8.93431530E+01 5.47961130E-20
 9.08978860E+01 1.04290290E-19
 9.09020170E+01 1.04422640E-19
 9.25243130E+01 2.04201200E-19
 9.42100040E+01 4.10586630E-19
 9.42144420E+01 4.11338520E-19
 9.60831740E+01 8.96652810E-19
 9.80323440E+01 2.03924120E-18
 9.80371490E+01 1.75530220E-18
 9.86216300E+01 2.24500170E-18
 9.92180430E+01 2.89014070E-18
 9.92229650E+01 2.70746010E-18
 1.00018170E+02 3.78277490E-18
 1.00831310E+02 5.34216010E-18
 1.00831820E+02 5.31171490E-18
 1.00955720E+02 5.59979350E-18
 1.00956230E+02 5.51107830E-18
 1.01176410E+02 6.05389760E-18
 1.01176920E+02 5.98847500E-18
 1.02009210E+02 8.55550630E-18
 1.02009730E+02 8.49519610E-18
 1.03240150E+02 1.44905370E-17
 1.04501150E+02 2.52784880E-17
 1.04501690E+02 2.52646170E-17
 1.05314160E+02 3.63348420E-17
 1.06139920E+02 5.27594040E-17
 1.06140480E+02 5.27681730E-17
 1.06715730E+02 6.85630400E-17
 1.07297830E+02 8.95027680E-17
 1.07298410E+02 8.94570560E-17
 1.08067960E+02 1.27525580E-16
 1.08849220E+02 1.83173590E-16
 1.08849820E+02 4.23906380E-16
 1.11066990E+02 1.04224220E-15
 1.13377010E+02 2.72874600E-15
 1.13377660E+02 4.13524870E-15
 1.14496000E+02 6.14345810E-15
 1.15637300E+02 9.29933690E-15
 1.15637960E+02 9.30162860E-15
 1.16979650E+02 1.53394750E-14
 1.18353530E+02 2.59305420E-14
 1.18354230E+02 2.59377270E-14
 1.18360690E+02 2.60025120E-14
 1.18361390E+02 2.60095480E-14
