 WMBASIC, Moont, Westmoquette 2004 (Pauldrach 2003) after SNC 2002
 Z/Z0 1.00 Teff 28.10 logg 4.00 R/R0 8.58 R 5.9675E+11
   Wavelength   Eddington Hnu
 (Angstroms) (erg/s/cm2/Hz/sr)
 5.00000000E+01 1.43046720E-56
 6.24448220E+01 4.76203470E-52
 8.31374340E+01 1.05564660E-48
 9.35000000E+01 1.64851640E-47
 9.77000000E+01 3.81664030E-47
 1.02000000E+02 9.34739420E-47
 1.05600000E+02 9.42533930E-46
 1.10400000E+02 1.39390730E-43
 1.14000000E+02 5.18156650E-42
 1.17800000E+02 1.86228390E-40
 1.21300000E+02 4.12581180E-39
 1.24340780E+02 5.26503790E-38
 1.25103210E+02 9.77225060E-38
 1.25875050E+02 1.81331330E-37
 1.26264560E+02 2.46983090E-37
 1.26656480E+02 3.36380600E-37
 1.26657280E+02 3.36592650E-37
 1.27447660E+02 6.23826300E-37
 1.27448480E+02 6.24219370E-37
 1.29343070E+02 2.65328870E-36
 1.31295690E+02 1.12647430E-35
 1.33308180E+02 4.77318760E-35
 1.34337740E+02 9.81777020E-35
 1.35383330E+02 2.01827320E-34
 1.35384240E+02 2.01953810E-34
 1.37200850E+02 6.87201550E-34
 1.39067840E+02 2.33579400E-33
 1.39068810E+02 2.33725370E-33
 1.40058470E+02 4.40866190E-33
 1.41063320E+02 8.31682890E-33
 1.41064320E+02 8.32201800E-33
 1.44205920E+02 5.69935240E-32
 1.47491730E+02 3.88524320E-31
 1.50930770E+02 2.63363090E-30
 1.52711150E+02 6.84139290E-30
 1.54534020E+02 1.77439580E-29
 1.54535210E+02 1.62005840E-29
 1.57236080E+02 6.38283660E-29
 1.60034310E+02 2.50715320E-28
 1.60035590E+02 2.50863050E-28
 1.60224390E+02 2.74612410E-28
 1.60225670E+02 2.74781100E-28
 1.62147230E+02 6.81067560E-28
 1.64116780E+02 1.68620370E-27
 1.64118130E+02 2.94272210E-28
 1.65325350E+02 5.10557410E-28
 1.66551860E+02 8.85975270E-28
 1.66553240E+02 8.86523390E-28
 1.68739650E+02 2.31910400E-27
 1.70985680E+02 6.06229470E-27
 1.70987140E+02 5.99326040E-27
 1.71113420E+02 6.32102890E-27
 1.71114880E+02 6.21449400E-27
 1.71458910E+02 7.18194770E-27
 1.71460380E+02 6.92800140E-27
 1.72433830E+02 1.04013350E-26
 1.72435320E+02 1.00917080E-26
 1.75831390E+02 4.01731960E-26
 1.79365540E+02 1.59592930E-25
 1.79367150E+02 1.59691070E-25
 1.80916590E+02 2.87205160E-25
 1.80918230E+02 2.87381660E-25
 1.83985820E+02 8.90981420E-25
 1.87160980E+02 2.75915780E-24
 1.87162730E+02 2.76105480E-24
 1.88738970E+02 4.76829020E-24
 1.88740750E+02 4.77120930E-24
 1.89790130E+02 6.82841410E-24
 1.90853060E+02 9.77692810E-24
 1.90854880E+02 9.78291170E-24
 1.92241740E+02 1.55292340E-23
 1.92243590E+02 1.55385660E-23
 1.93566170E+02 2.39883130E-23
 1.93568040E+02 2.40029680E-23
 1.94617540E+02 3.37297680E-23
 1.94619430E+02 3.38045910E-23
 1.94836520E+02 3.62516530E-23
 1.94838420E+02 3.62737850E-23
 1.97884440E+02 9.50981480E-23
 2.01029230E+02 2.49185920E-22
 2.01031250E+02 2.49337700E-22
 2.01590960E+02 2.95003300E-22
 2.01592990E+02 2.95182950E-22
 2.02358650E+02 3.70960390E-22
 2.02360700E+02 3.71186250E-22
 2.02518850E+02 3.89038070E-22
 2.02520900E+02 3.89274920E-22
 2.06041210E+02 1.08635170E-21
 2.09688270E+02 3.03010390E-21
 2.13466760E+02 8.44279570E-21
 2.15407540E+02 1.40876710E-20
 2.17383930E+02 2.35011940E-20
 2.17386300E+02 2.35154430E-20
 2.19479890E+02 4.00229630E-20
 2.19482300E+02 4.00472180E-20
 2.22379990E+02 8.22031130E-20
 2.25357750E+02 1.68767940E-19
 2.25360290E+02 1.68870110E-19
 2.25609880E+02 1.79206970E-19
 2.25612420E+02 1.38615070E-19
 2.25845330E+02 1.46546520E-19
 2.25847880E+02 1.43364020E-19
 2.27837820E+02 2.29634440E-19
 2.27840410E+02 9.32785810E-15
 2.28062080E+02 9.52121850E-15
 2.28506890E+02 8.24877680E-15
 2.28952570E+02 3.12883550E-15
 2.29399110E+02 2.61445200E-16
 2.29846530E+02 6.06422950E-17
 2.30294820E+02 3.17916420E-15
 2.30743990E+02 2.85626740E-17
 2.31194030E+02 4.16297320E-16
 2.31644950E+02 6.68014040E-15
 2.31995360E+02 2.21455660E-15
 2.32096740E+02 8.69828300E-16
 2.32549420E+02 8.23362950E-15
 2.33002980E+02 8.51219850E-16
 2.33457430E+02 6.45766100E-16
 2.33912760E+02 5.34761630E-15
 2.34368990E+02 2.61511370E-14
 2.34826100E+02 1.61454600E-14
 2.35284100E+02 1.49917190E-14
 2.35742990E+02 4.96499720E-15
 2.36202790E+02 1.47944200E-14
 2.36307460E+02 1.15753580E-14
 2.36310250E+02 5.37706460E-16
 2.36663470E+02 5.52082320E-16
 2.37125060E+02 8.04520910E-15
 2.37587540E+02 2.41784960E-14
 2.37749710E+02 2.48739130E-14
 2.37752530E+02 2.49752880E-14
 2.38050930E+02 2.62927900E-14
 2.38515230E+02 3.66440860E-14
 2.38980420E+02 5.49886700E-14
 2.39446530E+02 4.46933850E-15
 2.39913540E+02 7.16424910E-14
 2.40381470E+02 1.52741140E-14
 2.40641950E+02 3.11817270E-14
 2.40850300E+02 4.43243410E-14
 2.41320060E+02 4.19045750E-14
 2.41790720E+02 3.93601050E-14
 2.42262310E+02 2.34797220E-16
 2.42734820E+02 9.09108010E-15
 2.43208240E+02 1.19944100E-14
 2.43605420E+02 7.03245660E-14
 2.43608390E+02 7.16647290E-14
 2.43682590E+02 8.30687890E-14
 2.44157870E+02 8.37219940E-14
 2.44634070E+02 2.39795950E-14
 2.45111210E+02 1.75474860E-14
 2.45413770E+02 1.82392920E-14
 2.45416780E+02 1.82529400E-14
 2.45589270E+02 1.86572720E-14
 2.46068260E+02 1.14241110E-13
 2.46548190E+02 8.13393740E-14
 2.47029060E+02 7.21467620E-14
 2.47510860E+02 1.02243260E-14
 2.47579110E+02 6.28573440E-14
 2.47582170E+02 6.53076600E-14
 2.47993600E+02 3.94041470E-13
 2.48477290E+02 6.69998380E-13
 2.48961910E+02 5.90208790E-13
 2.49447490E+02 2.06941730E-13
 2.49834420E+02 1.23133950E-13
 2.49837540E+02 1.30174030E-13
 2.49934010E+02 1.07141340E-13
 2.50421470E+02 7.01731420E-15
 2.50909890E+02 5.11772020E-15
 2.51399270E+02 4.94847780E-14
 2.51553820E+02 4.05585190E-14
 2.51889590E+02 2.04601210E-14
 2.52380880E+02 2.21565670E-13
 2.52873120E+02 2.43293930E-13
 2.53297040E+02 1.33704460E-13
 2.53300250E+02 1.33213290E-13
 2.53366320E+02 1.15451980E-13
 2.53860480E+02 8.01166530E-14
 2.54355610E+02 3.84494670E-14
 2.54600830E+02 4.04311120E-13
 2.54604070E+02 4.17412100E-13
 2.54851700E+02 8.07996170E-13
 2.55348760E+02 1.16191430E-14
 2.55846790E+02 4.41770160E-14
 2.56345790E+02 2.73180550E-13
 2.56735220E+02 1.66449040E-13
 2.56845760E+02 1.34991380E-13
 2.57346710E+02 2.42545880E-13
 2.57848640E+02 1.80398400E-13
 2.58351550E+02 2.74001600E-13
